,Well,Fluor,Target,Content,Sample,Cq,SQ
,H06,FAM,0,Unkn-16,13.4_D,23.400896007759,304555.840103323
,H07,FAM,0,Unkn-24,17.2_B,22.9813553003452,405682.882722589
,H08,FAM,0,Unkn-24,17.2_B,23.379911254106,308954.987327988
,H09,FAM,0,Unkn-32,3.2_B,23.2129297701362,346302.273268688
,H10,FAM,0,Unkn-32,3.2_B,22.7624322183644,471154.22584485
,H11,FAM,0,Unkn-40,7.4_D,22.7909121068358,462072.641082244
,H12,FAM,0,Unkn-40,7.4_D,22.8845398246558,433432.559908053
,A01,VIC,,Std-01,STD1,18.2018506508868,30000000
,A02,VIC,,Std-01,STD1,18.1645427365917,30000000
,A03,VIC,,Unkn-01,11.3_A,28.0102882129393,35431.0046372192
,A04,VIC,,Unkn-01,11.3_A,27.8886162725988,38529.9508609249
,A05,VIC,,Unkn-09,9.1_D,29.0895756400228,16840.9026869105
,A06,VIC,,Unkn-09,9.1_D,29.0863669153177,16878.1833398046
,A07,VIC,,Unkn-17,5.1_C,28.8064417069542,20469.349444518
,A08,VIC,,Unkn-17,5.1_C,29.1320441734406,16355.1688126643
,A09,VIC,,Unkn-25,7.5_C,28.9082915492462,19081.8981689413
,A10,VIC,,Unkn-25,7.5_C,28.904998198938,19125.2550323066
,A11,VIC,,Unkn-33,9.3_A,28.0536318193617,34388.3416232003
,A12,VIC,,Unkn-33,9.3_A,28.0484860624072,34510.5036394084
,B01,VIC,,Std-02,STD2,21.5055460393397,3000000
,B02,VIC,,Std-02,STD2,21.4323279737183,3000000
,B03,VIC,,Unkn-02,3.1_B,27.4476941229743,52210.9140268468
,B04,VIC,,Unkn-02,3.1_B,27.3771176781429,54813.0540397618
,B05,VIC,,Unkn-10,5.3_B,28.6185336553364,23299.2918638173
,B06,VIC,,Unkn-10,5.3_B,28.8458277006385,19921.2356599535
,B07,VIC,,Unkn-18,15.3_A,29.4116645622763,13488.6324251128
,B08,VIC,,Unkn-18,15.3_A,29.2286339268385,15301.9524445565
,B09,VIC,,Unkn-26,13.2_B,28.9520068078293,18515.6135766344
,B10,VIC,,Unkn-26,13.2_B,28.8026288177954,20523.2054764573
,B11,VIC,,Unkn-34,17.5_C,28.1300161769306,32624.9825366279
,B12,VIC,,Unkn-34,17.5_C,28.1354457572288,32503.1369715702
,C01,VIC,,Std-03,STD3,25.0492363559195,300000
,C02,VIC,,Std-03,STD3,25.0504151338121,300000
,C03,VIC,,Unkn-03,9.1_C,27.9848945520347,36056.4937673864
,C04,VIC,,Unkn-03,9.1_C,27.7421065109343,42623.3041204252
,C05,VIC,,Unkn-11,15.2_C,29.0386303364254,17442.6593692449
,C06,VIC,,Unkn-11,15.2_C,29.0112372033301,17775.062807876
,C07,VIC,,Unkn-19,3.3_C,30.1383319293285,8174.94572973939
,C08,VIC,,Unkn-19,3.3_C,29.6529559904683,11422.2646493642
,C09,VIC,,Unkn-27,10.6_A,29.2553982776086,15022.3055388996
,C10,VIC,,Unkn-27,10.6_A,29.1378632514231,16289.713615079
,C11,VIC,,Unkn-35,9.4_D,29.3751781612058,13832.0921315793
,C12,VIC,,Unkn-35,9.4_D,29.0144008506483,17736.3520832463
,D01,VIC,,Std-04,STD4,28.3707130545648,30000
,D02,VIC,,Std-04,STD4,28.3796282425839,30000
,D03,VIC,,Unkn-04,8.1_A,28.1731508703217,31669.4542063889
,D04,VIC,,Unkn-04,8.1_A,28.1965794955682,31162.2398067045
,D05,VIC,,Unkn-12,10.6_D,28.6713541030096,22466.4358337699
,D06,VIC,,Unkn-12,10.6_D,28.331793156608,28389.6996834978
,D07,VIC,,Unkn-20,9.4_B,29.7101124885307,10981.1025458003
,D08,VIC,,Unkn-20,9.4_B,29.75227399684,10666.6366380326
,D09,VIC,,Unkn-28,5.4_D,29.0972468433925,16752.1080271474
,D10,VIC,,Unkn-28,5.4_D,28.9364579748821,18715.0801859966
,D11,VIC,,Unkn-36,9.5_B,29.1637279254265,16001.93326289
,D12,VIC,,Unkn-36,9.5_B,29.0818166465645,16931.192298993
,E01,VIC,,Std-05,STD5,31.6285426411677,3000
,E02,VIC,,Std-05,STD5,31.4774134926785,3000
,E03,VIC,,Unkn-05,12.2_A,27.8607027966655,39278.2953928932
,E04,VIC,,Unkn-05,12.2_A,27.1404900042512,64521.4167544672
,E05,VIC,,Unkn-13,9.2_C,28.6720363885575,22455.8748667706
,E06,VIC,,Unkn-13,9.2_C,28.7763384118619,20898.4272744514
,E07,VIC,,Unkn-21,13.3_B,29.0285742437307,17563.9572189046
,E08,VIC,,Unkn-21,13.3_B,29.4347759662261,13275.5018376799
,E09,VIC,,Unkn-29,2.3_C,28.5374325972252,24638.5598692992
,E10,VIC,,Unkn-29,2.3_C,28.5691831164482,24105.3122011834
,E11,VIC,,Unkn-37,10.4_D,28.5338986067305,24698.6378150967
,E12,VIC,,Unkn-37,10.4_D,28.7941065575862,20644.0929618706
,F01,VIC,,Std-06,STD6,34.6926253267946,300
,F02,VIC,,Std-06,STD6,35.0204194701484,300
,F03,VIC,,Unkn-06,15.5_A,26.4853347790483,101340.767559994
,F04,VIC,,Unkn-06,15.5_A,25.6863011744115,175762.248335164
,F05,VIC,,Unkn-14,14.5_D,28.8502577166114,19860.5111194038
,F06,VIC,,Unkn-14,14.5_D,29.0600678259883,17186.866749483
,F07,VIC,,Unkn-22,15.2_A,29.3388584112298,14182.6684106638
,F08,VIC,,Unkn-22,15.2_A,29.2465900050038,15113.7698232922
,F09,VIC,,Unkn-30,17.3_D,29.0531489435149,17269.0103764716
,F10,VIC,,Unkn-30,17.3_D,29.1360503780354,16310.077360864
,F11,VIC,,Unkn-38,5.2_C,28.6573672309317,22684.0338577033
,F12,VIC,,Unkn-38,5.2_C,28.676817321217,22382.0108716728
,G03,VIC,,Unkn-07,3.1_C,28.4478224945977,26208.0419345019
,G04,VIC,,Unkn-07,3.1_C,28.3596350277909,27850.1829286313
,G05,VIC,,Unkn-15,17.3_A,27.5814818195706,47612.4142822658
,G06,VIC,,Unkn-15,17.3_A,27.6554816654845,45245.2420205442
,G07,VIC,,Unkn-23,10.6_B,29.7321612881468,10815.5099052846
,G08,VIC,,Unkn-23,10.6_B,29.2752787091328,14817.8983179364
,G09,VIC,,Unkn-31,2.4_B,29.3761752480816,13822.5909612702
,G10,VIC,,Unkn-31,2.4_B,29.0236663578638,17623.4626900833
,G11,VIC,,Unkn-39,12.4_A,28.5343513816945,24690.932452461
,G12,VIC,,Unkn-39,12.4_A,28.7056868610592,21941.1197043352
,H01,VIC,,NTC-01,NEG,36.8034333656522,NaN
,H02,VIC,,NTC-01,NEG,38.7035762716723,NaN
,H03,VIC,,Unkn-08,7.1_D,28.4672570852989,25859.3753106599
,H04,VIC,,Unkn-08,7.1_D,28.3168711601193,28683.145596119
,H05,VIC,,Unkn-16,13.4_D,29.0318869321474,17523.9062746746
,H06,VIC,,Unkn-16,13.4_D,29.1517189248302,16134.9122641944
,H07,VIC,,Unkn-24,17.2_B,29.6096612509381,11768.1942234632
,H08,VIC,,Unkn-24,17.2_B,29.7696951577751,10539.3433053924
,H09,VIC,,Unkn-32,3.2_B,29.3379079233678,14191.9613306301
,H10,VIC,,Unkn-32,3.2_B,29.0528945419668,17272.038200982
,H11,VIC,,Unkn-40,7.4_D,28.5871151923195,23809.2601385351
,H12,VIC,,Unkn-40,7.4_D,28.8520380538688,19836.1592816565
