,Data Set,Target,Sample,Control,Relative Quantity,Relative Quantity(lg),Relative Quantity SD,Corrected Relative Quantity SD,SD RQ(lg),Relative Quantity SEM,Corrected Relative Quantity SEM,SEM RQ(lg),Relative Quantity 95% CI Low,Relative Quantity 95% CI High,Unscaled Expression,Unscaled Expression(lg),Unscaled Expression SD,Corrected Unscaled Expression SD,SD Unscaled Expression(lg),Unscaled Expression SEM,Corrected Unscaled Expression SEM,SEM Unscaled Expression(lg),Expression,Expression(lg),Expression SD,Corrected Expression SD,SD Expression(lg),Expression SEM,Corrected Expression SEM,SEM Expression(lg),Expression 95% CI Low,Expression 95% CI High,Wells,Mean Cq,Cq SD,Cq SEM,P-Value
,1-FAM,0,5.3_C,,0.0106006165027889,-6.55970801935866,0.000377031668495685,0.000564622899810802,NaN,0.000266601649515377,0.000399248681269431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.1732037727099,0.0516439192413271,0.0365177655025928,NaN
,1-FAM,0,5.4_C,,0.0148562438558118,-6.07278678827116,0.000113278785522545,0.000556939344262076,NaN,8.01001974075682E-05,0.000393815587037303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.6831354185513,0.0110716424336076,0.00782883344367668,NaN
,1-FAM,0,5.5_D,,0.040369289255831,-4.6305980029096,0.000168655629498732,0.00114237835304894,NaN,0.000119257539303839,0.000807783480121625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.2316253193721,0.00606627683359428,0.00428950548558937,NaN
,1-FAM,0,6.2_A,,0.0238666662972389,-5.38885912533756,0.000709897871568331,0.00105273523533434,NaN,0.000501973598935864,0.000744396223698931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.9947873188209,0.0431893432328737,0.0305394774749583,NaN
,1-FAM,0,6.2_C,,0.0179617869506472,-5.79892530425057,5.50008147335658E-05,0.000631952737194176,NaN,3.88914490688893E-05,0.000446858065859402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.4075038827448,0.00444623147475169,0.00314396042652199,NaN
,1-FAM,0,7.2_B,,0.032269645414338,-4.95367846449981,0.000996913854186081,0.00138828771392045,NaN,0.000704924546553795,0.000981667656751116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.5567939502793,0.0448575887312674,0.0317191051795565,NaN
,1-FAM,0,7.2_D,,0.0341703830045573,-4.87110977122385,0.000871463832879098,0.00133099993937738,NaN,0.000616217985787631,0.000941159082892628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.4736915899069,0.0370315600270586,0.0261852672130498,NaN
,1-FAM,0,7.3_B,,0.0252337215460382,-5.3085031947141,0.000951883073867855,0.00124963670982918,NaN,0.000673082976428656,0.000883626591539862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.913912022873,0.054774041282283,0.0387310960236942,NaN
,1-FAM,0,7.4_A,,0.0268234239102296,-5.22036278612552,0.000812354288665231,0.00117312925294552,NaN,0.000574421226241159,0.000829527649966083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.8252019354623,0.043974787670625,0.0310948705631375,NaN
,1-FAM,0,7.5_A,,0.0369792399287665,-4.75714061787925,0.00157223965293552,0.00189801586744085,NaN,0.00111174132024109,0.0013420998906671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.3589858185449,0.0617352557403144,0.0436534179722621,NaN
,1-FAM,0,8.1_B,,0.0529420109902789,-4.23944319345671,0.000707248050402624,0.00152987304715134,NaN,0.00050009989242066,0.00108178360599524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,20.8379423549598,0.0193974129615963,0.0137160422426206,NaN
,1-FAM,0,8.2_C,,0.0390515806410156,-4.67847524609879,0.00170568927923603,0.00203194766236495,NaN,0.00120610445594499,0.00143680397107441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.2798120080466,0.0634211028083238,0.044845491866095,NaN
,1-FAM,0,9.3_C,,0.0301585226604433,-5.05129043101743,0.000468675746580166,0.00103318212958358,NaN,0.000331403798584503,0.000730570090029308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.6550368132381,0.0225649774128006,0.0159558485459126,NaN
,1-FAM,0,STD1,,1,0,0.00843352180355419,0.00843352180355419,NaN,0.00596340045657777,0.00596340045657777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16.571098324096,0.0122456391817487,0.00865897450537823,NaN
,1-FAM,0,STD2,,0.108516049007168,-3.20401966870795,0.00474666242219718,0.00519105278642356,NaN,0.00335639718673899,0.00367062862677742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,19.7958265665447,0.0635136190623436,0.0449109107366823,NaN
,1-FAM,0,STD3,,0.0107918281563332,-6.53391690894631,0.000228208747933381,0.000483444586777817,NaN,0.000161367953189786,0.000341846945638523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.1472459663447,0.0307050460964488,0.0217117463114445,NaN
,1-FAM,0,STD4,,0.00110356320925288,-9.82361501882887,1.85608793236442E-05,6.81028014742773E-05,NaN,1.3124523634534E-05,4.81559527402627E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,26.4582064163304,0.0244215835055941,0.0172686673041191,NaN
,1-FAM,0,STD5,,0.000119158758947206,-13.0348273766133,1.75805486567197E-05,1.99300790449206E-05,NaN,1.24313251721465E-05,1.40926940422473E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,29.6901738364379,0.214229335089494,0.151483015570866,NaN
,1-FAM,0,STD6,,9.41196627977745E-06,-16.6970724174918,2.09074005255011E-06,2.29639233500499E-06,NaN,1.4783764688565E-06,1.62379459234684E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,33.376089103884,0.322546373476501,0.228074727932363,NaN
