,Data Set,Target,Sample,Control,Relative Quantity,Relative Quantity(lg),Relative Quantity SD,Corrected Relative Quantity SD,SD RQ(lg),Relative Quantity SEM,Corrected Relative Quantity SEM,SEM RQ(lg),Relative Quantity 95% CI Low,Relative Quantity 95% CI High,Unscaled Expression,Unscaled Expression(lg),Unscaled Expression SD,Corrected Unscaled Expression SD,SD Unscaled Expression(lg),Unscaled Expression SEM,Corrected Unscaled Expression SEM,SEM Unscaled Expression(lg),Expression,Expression(lg),Expression SD,Corrected Expression SD,SD Expression(lg),Expression SEM,Corrected Expression SEM,SEM Expression(lg),Expression 95% CI Low,Expression 95% CI High,Wells,Mean Cq,Cq SD,Cq SEM,P-Value
,1-FAM,0,9.1_C,,0.0220715342796673,-5.50166926923146,0.00187843799531773,0.0019282790654449,NaN,0.00132825624452763,0.00136349920319615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.2410717419576,0.124533017617601,0.0880581412390296,NaN
,1-FAM,0,9.1_D,,0.0126627734330995,-6.3032627676334,2.09804869601124E-05,0.000287077491799029,NaN,1.48354446020914E-05,0.000202994441177119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.0540891009991,0.00242441464640661,0.0017143200368821,NaN
,1-FAM,0,9.2_C,,0.0124525390331238,-6.32741625655536,0.00044596681010532,0.000527985859888673,NaN,0.000315346155609605,0.000373342381897891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.0785868118889,0.0524040434873783,0.0370552545115199,NaN
,1-FAM,0,9.3_A,,0.0228918363561993,-5.44902299093891,0.000972724996440837,0.00107070183136366,NaN,0.000687820441212976,0.000757100525586099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.187675178455,0.0621769786923991,0.0439657632670869,NaN
,1-FAM,0,9.4_B,,0.00852880222226745,-6.87344113975751,0.00033678049991208,0.000397039116439706,NaN,0.000238139775259227,0.000280749051630831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.6323933352663,0.0577802032432719,0.0408567735316545,NaN
,1-FAM,0,9.4_D,,0.0087543024844891,-6.83579205086413,0.00151352366339178,0.0015286703564593,NaN,0.00107022284587063,0.00108093317525123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.5942076926889,0.252980961119279,0.178884553118532,NaN
,1-FAM,0,9.5_B,,0.0251180610931744,-5.31513108538681,0.00116498751758292,0.00125957858076585,NaN,0.000823770573680564,0.000890656555896857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.0518751206126,0.0678664810371772,0.0479888489566562,NaN
,1-FAM,0,STD1,,1,0,0.00668206331495071,0.00668206331495071,NaN,0.0047249322823195,0.0047249322823195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16.6609957701496,0.00977756603653493,0.00691378324793313,NaN
,1-FAM,0,STD2,,0.0960026764101228,-3.38078156321397,0.00191674742387001,0.00224262678771242,NaN,0.00135534510124033,0.00158577660926206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,20.0899583347163,0.0292147193703948,0.0206579261772681,NaN
,1-FAM,0,STD3,,0.00949053670198144,-6.71929460886008,7.1516207008274E-05,0.000239666444789552,NaN,5.05695949402915E-05,0.000169469768333564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.4760499945263,0.0110264032503121,0.00779684451039309,NaN
,1-FAM,0,STD4,,0.00101020842384719,-9.95113130749732,2.06859198030178E-05,4.15719743888784E-05,NaN,1.4627154167795E-05,2.93958249976894E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,26.7539450159027,0.0299629122485145,0.021186978435022,NaN
,1-FAM,0,STD5,,0.000106153549808041,-13.2015597633243,7.64299586936381E-06,9.14796609644615E-06,NaN,5.40441420780792E-06,6.4685888608617E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.0506967537575,0.105353574347781,0.0744962268435572,NaN
,1-FAM,0,STD6,,9.29790809030296E-06,-16.714662404418,1.31271092151943E-06,1.42617934840263E-06,NaN,9.28226794344031E-07,1.00846108844371E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,33.6138661619398,0.206587490926971,0.146079415742776,NaN
