,Cycle,A1,A2,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C11,C12,D1,D2,D3,D4,D5,D6,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F5,F6,F7,F8,F9,F10,F11,F12,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H9,H10,H11,H12
,11,-4.90868669413885,-7.99692551929911,4.22153737944291,5.07122203935887,0.349205117381644,-3.99413065115277,-1.08872710517289,0.510697417534629,-5.87373412771285,-1.63770961523687,0.849298999160055,3.10658402742229,0.0512095494946152,-2.40848233247516,-2.505658487049,1.16125457312273,-3.62195751577474,-0.5602550658773,1.28675343188843,0.588553981706809,-0.912768753289583,-2.11894042958647,1.37109201801604,-0.168019359171922,-3.00769453311977,-0.279833280200364,1.77381179885424,-3.56544137433821,4.27463353199346,-3.22450678861833,0.253485238974008,4.1882886678859,-3.21677617894602,3.8457985205655,0.383852301858497,-0.709109880448977,-0.380446740261959,1.75871992751354,-0.0264677810273497,1.05951725723889,-0.23426233661985,7.23168851624223,0.182734334556699,2.69224122834703,-0.434016856308517,-2.65533992149722,0.16814387606064,0.472291842439972,-1.97059901501962,1.95489323920947,4.46689173194954,1.33725108566478,0.110713591511285,-0.129416748833137,2.21986102993924,1.03132841345769,2.949046225031,0.895972099513529,-0.105576010412733,2.43519075085715,1.09995697683871,-0.473107633899872,1.0359420714899,-2.10627313467648,1.3075169103231,1.37114884409948,3.49076362574442,-0.865291861994592,6.46862971111977,-1.58996045285812,4.80501655708349,3.95880857095153,-0.00436066620841302,-2.53633700336377
,12,-10.198964676812,-6.6225333717789,-0.869920018464654,3.30723344063836,2.32510926119403,0.844774884802064,0.712548188240817,-3.32042119771222,-4.52589509807012,-2.01308385329958,-1.27372225449699,-0.299216579505355,-1.76644986640486,-3.55054247563021,0.198850321949976,0.830781404465142,-1.02754299201342,1.16107727983626,-0.903820343199641,-2.80299155233979,-4.21252214838523,-1.29292510568985,2.03144026479458,1.12106207684201,3.69888851674523,0.653646126225794,-0.814657766358778,-3.87498996333807,0.423571109593468,0.178209258150673,2.87548524120348,-0.103162138485004,-2.28250713869102,0.89959880789138,-2.15390021687699,-3.63194489410535,-2.75346350592645,-2.01887255870633,-3.676791932171,-0.794117903500592,0.408288892143446,3.17034281957831,-3.02336585565581,-1.38985448645008,-3.48564715138127,1.58097176758292,3.17546513715024,1.53170568213363,-1.36266782144094,1.79076128637143,2.63577671875055,-1.57952786077976,-3.71096148917695,0.486972977633741,1.24810788263721,3.3018689145847,-2.68488611517705,2.52673123185104,1.53301061406319,1.93175044729742,2.6251260316094,-0.209590553451108,1.20888150219889,-1.16774117044679,0.0759595935242032,-0.765815372872112,-1.81858619957984,4.87717206310481,4.37336105166469,4.88329588597662,3.13611295248029,-1.05925843747809,-1.04906746225106,-0.272424515258081
,13,-7.59912803581938,-2.8753366917108,3.36701908959822,-3.02513822370202,-4.00511744044161,-4.37769851533176,-4.8310989787451,-3.49174509326485,-6.45274225424055,-3.72519691928483,-1.13679319301127,-2.26164983603576,-3.0196802714986,0.551456030041663,4.03065554007389,0.503783437811308,-0.748128310995071,-0.892742358451869,0.0475372709465773,0.043241889737601,-3.20908692920375,-0.0263979673422909,-1.10939332323233,-3.7212307897762,-4.31885199474027,1.59635765744633,-2.11586041659757,-0.886249674785176,3.80691278601353,-1.8318067648961,2.10522081748559,-0.170325162737754,-3.41983260359257,-2.82315452483954,-5.00217800189421,-4.136580369081,-0.266201168700263,-0.934156893554245,-3.15879984044795,-0.785552010700485,-4.20194035753457,-3.17947640784678,-0.589055242237009,-2.24907693120031,-0.771249749466733,-0.131500842931928,-0.723986102372692,1.31758070023398,-2.98073802807539,-0.202450894224057,-0.411793085275349,-0.306923629943412,-4.30011337534825,-6.56767378975474,-1.04673370658202,1.26675957008274,-4.36981575458867,-2.38862158915936,-2.1259715690021,-4.51841107144264,-1.73862528953578,1.07132347444758,0.850744812760695,-0.177125822114249,0.0860785750091964,-0.0213471868719353,2.91801316536885,-0.807855180927618,2.90064119080216,1.05874065512853,-0.36454119962491,-2.80272718887045,-4.18799853228802,0.278757133529325
,14,0.939835447289624,-5.1610165445627,-3.89569952260536,0.877883220451167,0.663207300799513,-1.02764760698528,0.166693851011132,-3.69270760251266,-7.09191244011072,-6.16948406854408,-5.07449794844524,-1.08240525525707,-0.223924704534966,-0.632962237517859,-2.61505611139546,-2.13475885201706,0.795640968528915,-6.15452019011627,2.72477229286733,-4.7429389495569,-6.34593001436315,-3.59270194863257,-0.622682610002357,1.24026314989624,-0.726190643867085,-3.41606240316014,-5.06243485513278,-5.08375117380092,-3.82818265531705,-3.16466521056645,0.472043961351574,-2.30035141805956,-0.444425249596407,-1.86115413037214,-1.56687521650565,1.30213981505676,-1.20492859295791,0.767806586105053,-0.661888232376896,-2.94169415439546,0.560239181978886,-3.04604963926295,-3.70142978028207,-0.749529169015659,-2.87719757529067,-4.28040597647987,-3.38656619549693,0.151233158442665,-4.46998548195552,0.612496728439055,0.366862790132473,0.950352981337801,-2.23454533560107,-4.72302389036849,-3.80623596877558,-3.79994516443185,-0.726476785944669,-1.4039726512251,-2.43396185066604,-4.04380513479555,-2.80652869661253,-2.60983453041217,-0.886005566327185,1.18876568957694,-2.28658196380957,-1.91420899809373,1.3597409736949,-4.36415455478846,-3.17053583535881,-0.21042495777192,-0.275554267522239,-2.73025064312014,0.75077578682658,-2.52743408581273
,15,5.95151865201206,7.20358178375136,0.245791951305819,-0.515665868972519,-2.43873893925593,-1.12059813371252,-1.56940429888073,-2.03561464234963,-9.00452194415311,-4.06025103739557,0.8682627328526,-2.66150274480287,-4.35915476643549,-0.203600918589927,-2.49632666161597,-3.61089773878984,-2.48369721152176,-5.92400045106388,-1.09965795203289,-0.535112387440222,-4.42233780635797,-6.0615302977435,-5.28129374689343,-3.35682851382444,-2.77173141514277,-6.3504381985158,-0.393318368139717,-2.35422791981364,0.37964151383494,-6.60924712585984,-0.262697217924597,0.131702840711114,-4.51390872490856,2.2127180591101,-1.28713296563819,-2.79031212349037,3.22827673391203,-3.98291303025189,-1.55490373579005,-2.38669806985263,-1.4738602132802,-3.53272255495176,0.533037858201169,-2.72370679116057,-8.23518124703014,-3.80337994884121,-2.90179782913765,-4.02285032431701,-4.2343647646203,4.17620185744727,-1.77051175964107,-2.33331871600967,-5.52817075585699,-5.4958044183677,-0.334282369299672,-1.11764436987096,-1.01480586285834,-2.44351468201057,2.77376589417281,0.661819151821419,-2.58452746788771,-2.94407929827457,-5.66179693569165,-1.41798693599003,3.86185179527183,-1.71347057578259,-1.81925854958718,1.27762520903389,-2.49333316452839,-5.43081729485948,-0.341592737196152,-0.1329436774854,-3.67447133147971,2.64315673502142
,16,20.6724887766832,21.3791656854728,-2.07110107657263,-3.79477550461115,-4.31648840205253,-4.54018423461139,-2.82163574465812,-2.2081585339406,-8.70802896926944,-9.04062735926755,-5.99909655061811,-4.47876053505206,-2.14137910953696,-2.67479473881303,-2.81692620502236,-4.44711773361678,-2.59548746212431,-7.52293689667067,-5.64851003460217,-2.10989102798976,-3.62850999195007,-6.35686438317907,-2.40620040618933,-6.97812942626751,-4.79125300259693,-3.91955942731465,-5.33129246122007,-3.89953920407925,-4.38323574395008,-0.986875609063645,1.42365108626291,-1.48896233153255,-3.22940693606051,-1.67553904502711,-0.809215814794698,-6.04220486280747,1.35465919505123,0.354900464988077,-1.09887314228354,-1.61326511260222,-4.47871335658147,-1.72036661344055,-3.67807229276104,-4.27507072506978,-6.25954501434853,-4.39594845698366,-5.60355107064379,-2.04193066777498,-2.70914909137218,2.18025236740687,-0.58249476124729,-1.99495840273903,-2.35257958131524,-12.550462855017,-0.75685102627358,-4.64640802834901,-4.59091850847835,-2.67689250579224,-0.533870123877477,-3.25767726219465,-1.66548238297082,-0.166155925924159,-1.229927778621,-4.96927685167975,-3.37553837950463,0.898064399164014,1.49145698993516,0.635279740234637,-3.78855999388179,-3.18365445928384,-0.856770851320562,-3.50853500842823,-3.78399061345499,-2.36857430018335
,17,60.5466549021917,55.7113237000372,-0.266547552757402,-3.31823260032843,-3.38679555807857,-5.13969458973952,-1.89337014098692,-0.732007899316613,-9.64394176277801,-2.18535593335537,-1.68357352670546,-8.00368520259599,-2.02039175478058,-4.70895637193325,-2.16300864443429,-3.7397384243036,-1.70881109203265,-8.45666968036767,-5.74907309695982,-6.19306090414193,-7.15934771567481,-8.8860942181027,-4.71311100110688,-3.65260725353392,-5.10780534969535,-11.7313842948092,-5.41744610034539,-0.491164714575007,-2.82644944565573,-1.46095920703965,-2.27009341268831,-2.76133104997052,-2.36504654857026,-5.05065657868181,0.624182698002642,-3.71739693073232,-0.265182005986844,2.04765191209799,-6.65262440664765,-3.72337177044164,-5.41028192563954,-5.99849830704352,-5.84777863608952,-3.89209156980041,-4.44181383016394,-7.67682395326119,-2.37435200746359,-3.2674788762979,-6.78971354334089,0.749306236124994,-4.26398630532276,-5.7389315398641,-5.7016687602013,-7.64881984890781,-3.54444286042553,-0.84830522689208,-0.4382260115176,-2.73061191701072,-1.93020661835953,-4.55559299935885,-3.43523231201698,-5.22427196076524,-0.781664682731389,-5.074052282303,0.957586719535357,2.27447399047651,-3.2811347758643,-1.38424467665482,-3.92732089741503,-1.13903817627079,-4.06164928079579,-4.27119335681482,-2.63006593909586,-2.45562921899909
,18,125.998688635012,130.553988121397,-1.11731567820379,-1.50195929057327,-4.20545218498501,-2.24824430424997,-3.81620568091557,-3.39997369621688,-3.27231547010751,6.35727492575279,-3.55911161219183,-4.93916141299178,-6.44816122042175,-6.56543604368653,-6.2571493997475,-0.736180872082059,-5.84216239704392,-4.52412492643498,-5.52605550620774,-4.62344049348121,-4.35608509218264,-10.8223569780066,-3.88800165158864,-7.79300220081723,-4.11430824120225,-13.8681487300332,-0.459844728779899,-2.79326946635729,-0.0995453822461059,-2.80327373273076,-5.75757325841869,-5.96608491596817,-2.28129678175037,-3.52765203147965,-0.787286045053861,-3.40804321172664,-2.42606844126522,-1.92845890066019,-4.98612105200664,-6.42273634588264,-6.64126344022907,-8.97868427744061,-5.98298801496139,-7.71085329436391,-5.79784195366437,-2.99976993964401,-3.84307676221988,-2.63597040137574,-5.08194198325918,-0.47341676629685,-5.70050044115214,-6.79714984336715,-2.19564605784899,-8.55660847492163,-0.923847837365429,-4.97446901553303,-1.02380773208961,2.28576478214018,-6.08507163452214,-2.14650518041208,-6.15604573901464,-6.10197257479604,-2.50521753791872,-3.41734321048853,3.86329025687064,1.44305839958542,-2.34726284079761,1.0399467113125,-0.234920177311778,-3.47133734657791,1.77205325154227,-7.04641985600574,-0.891533857474769,-3.13011993798136
,19,251.278696468841,250.502733505675,-2.78641093613896,-4.59622648037112,-5.88969869799894,-7.29306753716401,-4.01552371505113,-0.273805625480691,11.9852391535414,17.4581415715611,-3.25465337989954,-4.37843611583412,-4.60483476175796,-9.26088430027539,-4.93501834403014,-5.90158833067289,-2.30215828400242,-7.67306010421771,-3.41071025387464,-6.04453497565464,-8.76656475858408,-5.08866723955907,-4.7117966441765,-8.23835439725099,-5.22324005436803,-10.7749530854685,-6.85303577984405,-6.11477334807023,-4.43334079558554,-5.20993083741041,-3.80427559660211,-4.75058563296489,-5.98920874377745,-1.42806291095394,-4.60292673956656,-5.14965105872398,-3.19553971467531,-2.69600405775464,0.415554928353686,-8.04718814688658,-5.21215851890338,-3.95002613610768,-5.81248095905949,-3.20054717398762,-8.98309584851222,-5.71195991087643,-4.94920376545133,-3.38725111024496,-7.39719469468673,-0.332223837113816,-4.76437850830735,-3.90310020417883,-3.94535289493433,-7.91249231959591,-3.63228505428424,-6.74850855776822,-5.89090811303095,-5.47329518807328,-7.06276570658292,-4.45255020304148,-3.90020947398807,-3.95962430601412,-2.45085400749349,-6.19299344215096,2.98847745014473,-1.58931604196277,-4.15336517166043,-5.05009349594729,-5.28793680369245,-0.785730155474994,-3.59458784494791,2.9107867454195,-4.88281651417265,-5.70853364494815
,20,455.565800341884,469.534974732951,-3.62241342412017,-1.60116905673794,-4.88324648379239,-3.11550364062578,-5.55673287301579,-2.99987726143718,34.7811965166238,45.2994703678742,-0.915596983546038,-3.35941039621594,-1.20922799364143,-7.94155423919801,-5.90865950240459,-8.74063167305485,-3.23107275822804,-10.8424093122812,-0.467100025635318,-6.56989242585314,-3.76896734922821,-4.24170762782705,-4.25090322267306,-10.215216551408,-5.65157186019678,-12.3073505033994,-3.65447710109675,-2.35679398217508,-6.47892984613964,-6.36482513102237,-4.57497010631596,-2.6932852596492,-5.81408533052354,-4.16264611436236,-2.86498613278854,-6.64199687975224,-2.57765777082068,-3.84280141792578,-4.97555386774593,-3.12931597566285,-7.06849935271748,-7.65809255558725,-3.97448941520361,-4.24994323578812,-3.64881563592462,-4.10322025212827,-4.7240854421666,-3.11352738022742,-9.09355234686109,-0.67052523099801,-5.33113475243181,-7.33416131083959,0.370091702771333,-10.2313607011697,-0.46395399841731,-1.76819728923465,-2.34388433580398,0.519035744879602,-2.58808456870611,-0.00105254364279972,-2.87325764114439,-3.12458104881216,-7.81464160044879,-1.65683814110253,-0.753840440016575,1.24880617621375,-0.938669183490219,-6.84914253208763,-2.95545621168912,-5.4819937388047,-0.979353292299948,-5.07945190227974,-4.49402204566468,-2.2534367385274
