,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,-28.0503197848761,-2.57662003824225,0.785380850607453,-4.05515730116076,-4.35289573652881,-1.16036454010555,-6.20670019705858,-2.69817688789226,-3.60184812126909,-7.91148382947176,-21.2911048412748,-42.8426626734199,3.86184422067254,14.7947733580895,15.1405676985519,14.4307608587901,3.57208814104706,8.88854863267852,9.53340742019509,9.07331455999429,12.3410518640876,9.67109794506905,22.0594484913513,3.63108946673856,-7.85791805862209,6.64563425980896,9.11752976461275,7.70768046510193,9.7741329987698,8.6056363752482,8.20553973401411,1.65313883417321,14.4657098122561,11.4752944050078,-23.9427332141486,-12.9146991213674,-13.6908388732263,3.33192063523074,2.44010826315343,1.50494995085637,5.16652025167332,14.7463817226408,4.16042342737637,4.0855093966743,10.0108322875308,5.77232100145875,11.8188701627173,0.191801164055505,-11.2781019633912,9.48382710936539,2.57970859133093,12.6912966086861,7.24578323672404,2.59153429308344,0.803535064919743,-6.5941972947453,-1.53771224911907,-3.28533118443147,-1.18903502860576,-5.22947674409215,-22.9999717634446,6.85779793568599,15.6050292604532,16.1147756903606,7.94238359274777,11.7622429790226,11.2022970969506,7.06953479627327,9.35268832443217,6.34238390974269,10.2287821765508,-2.90941009017888,5.67491552145657,10.6381857735646,9.91406763158557,7.75217392826107,12.8067852043901,7.56093180124753,9.79251221507775,8.24483051542393,11.4070845732726,0.529738117638772,-35.4929516999136,-12.1311341888245,9.76682116577103,12.4554283248649,11.2295579851284,2.90418709158803,2.85838831703541,3.45197293681804,-6.08829499264721,2.0384732678358,2.00105687124733,-22.7118496287817
,2,3.44664093231131,10.5049304547151,5.85836639764148,5.91288348548233,0.951664228934533,6.19897348342329,1.36066844082779,6.71626708308986,4.37252168682016,2.24404919631797,-2.18835409470603,-5.38654214762437,6.33505777238952,11.8842938015223,4.04256844906422,6.57508488776239,-0.108914555690262,3.72736750986951,2.49854403566769,3.91154162238399,8.94563844564937,7.44584161792272,9.91479277674125,9.00852472685438,-2.21319157976541,-0.153351604513773,-4.93899738625714,5.45296466595937,-3.12352109024368,3.2618121594387,1.71705677004593,-4.01442418908709,-1.07038155593364,-2.00081910375729,-19.040549017142,-16.5287764841669,-11.2974466579385,-4.64607989796059,1.78402574944903,-0.866991529368079,-1.34461324380072,2.02755071624961,-7.23090272681065,-10.0321071233675,-7.98749311217807,-9.44079724045969,-3.3288711270452,-2.07289933432412,-4.51780452985668,5.85696062049783,0.780798553689692,9.08441436508747,5.70991765576537,8.24791052524506,3.61654951656283,1.94066930187137,5.2919872938196,5.19190364823044,4.36974144125406,-1.0658123617477,-7.8997164186585,4.38313899530613,9.2668152049132,12.7137453921769,2.63685753043956,7.19189497924253,3.53370820877171,2.27134765664869,6.1377619731561,6.71276356550015,9.15092313913965,3.47332110346269,6.12058199644798,8.03373574966645,7.28609012858897,2.67341054809503,-2.66712801021049,-1.72135310837848,-4.62938869324171,-8.59906387310548,-13.7957327201862,-4.11641458096619,-13.1400093823704,-12.1797615185824,3.03136014119082,6.85415125475174,5.9089650949054,2.10263514667258,-2.57819454079799,3.10799446799683,-11.5484645824336,-4.83247909029433,-5.0666803340514,-7.41795627667034
,3,0.29811674581515,-3.74543163445378,-4.73108064614507,-5.17631137222634,-7.47495577645395,-0.923409140841159,-7.00729483149462,-4.39148872963506,-2.70739652477459,0.293957782011603,-4.36881810088471,-1.40240612650632,8.9058615049571,6.18956804282243,2.87592919178269,4.56398056519311,4.53531909104322,2.40523303144437,-0.200628660303664,-5.22076065122201,-3.89777891152971,-4.02835772825983,-1.77115793513349,0.531248489394784,6.00446793436913,1.60719981810962,5.19587124672171,6.31053245484054,5.99103535098811,5.14206156802948,1.2919123492743,1.95410081801992,6.6909436162664,3.33318046165414,-9.72799964079968,2.29963006703974,-0.302678368783745,-0.918395021269589,5.9380236992497,3.01794999682124,2.9670135312972,8.06352241998184,-1.14758816172389,0.504956550893439,1.12454191006736,3.97942951903588,2.61718880393937,6.49869095594295,-3.4010174241007,4.05005451274428,3.15513763738454,5.59052689360033,3.05320059267888,2.35198806661401,0.257897764955487,-0.700811078029801,5.37156203483028,2.45240594918096,-0.610441869346232,5.40351642016185,-6.05055665115424,-0.731320737153965,4.87923807520156,4.68393994896178,0.176969570840356,1.40078843175934,1.60010390611978,7.69003908536934,3.1978115441816,3.5963265577966,4.62073523185245,2.35386664883208,6.17239866720274,6.64578511779928,1.52312816980884,1.10675341806245,0.495121356309028,6.7170762224282,0.49535544229866,4.96455884546458,2.00813341874346,2.17658005811336,-7.3788086690779,-12.897028964685,1.55421982544249,5.79675386677445,3.8302370275278,0.436322252418904,2.97208433351307,2.44869380545697,-5.77974405821942,-0.757459983638455,5.4476063158445,4.3599323237404
,4,7.41122455667846,7.02353604722612,4.0667965510761,7.51635981799836,2.13023974952375,0.712562072003948,6.59842230404047,7.82727452354993,7.23403692549573,7.53187851611392,7.04822243842091,7.01841367464112,3.85032819539856,7.10699204770663,5.44940327584982,0.836728993915585,-0.211168114330121,-1.78607566945129,2.05131153097318,3.27388287711938,1.53187487482001,6.05208760417008,8.79557485948726,7.59985706685029,3.50303010334801,3.78120652263397,1.72312102050364,3.10996586036845,3.25887074172397,7.74029512053039,4.29031100387147,8.83726481841586,7.97617388656954,5.93244130361381,0.0837692946261086,-0.211027661564458,-1.10111873733831,3.46305655271499,1.07771220644372,1.36043342663061,1.928767132752,8.39716785754581,1.0833242531844,2.4257893760805,4.32301678364001,0.00943884787557181,2.72891696409852,4.86117982439509,-7.07134106786316,0.0761497481962579,2.068500792549,3.67271076880525,0.37158018135915,-2.72837801994001,0.718699061554616,2.25052187750862,2.32459488098493,3.62485252954002,0.776916304142105,8.16255696515509,-5.27091502289295,-2.08826592342348,5.49996782244261,5.40575296921088,1.67229490545697,4.37724460481877,4.74188077506551,1.3451069533412,4.79156098269141,2.06848066739667,3.12760437805764,1.2644825121879,2.67123586694652,-3.90515230513438,2.23482576589367,1.46920076488686,4.60154863186608,0.878504338497805,4.42366063152303,8.41500369726418,1.34208490086939,5.0747081111308,-3.26688687418846,-5.11683725719467,2.61672952839035,4.72986630763671,1.58449847428437,0.10681049115874,3.14634127931504,0.411387219728567,-0.0447944389143231,3.66871368187958,2.49335861518739,4.27617138182677
,5,6.51720837415542,8.39053797913812,6.02908207982091,5.59417121359411,4.5830472908242,-0.027634550606308,-5.01043542846173,-2.95956414464899,-4.3336265197745,-6.02815711674475,-4.0549045491739,-2.11949974951631,4.50589522504742,6.77451412884602,1.3188241702419,4.71099066519264,5.13531052497865,4.96085777837106,3.33906315490094,6.59638852182934,3.26976851433028,-3.98072059030119,-3.04156269603482,-4.55154318751556,2.83716501363506,6.24272965428372,0.860515267897881,-2.48825354978044,-10.4420680451312,-6.76488995549335,-4.60823994353996,-5.16876666453709,-10.8817291289038,-0.766919862197938,-3.4889532152647,-0.624145225681332,-0.303140932328461,0.330478998146646,6.54932266881951,6.91396844951396,2.11704784349877,4.29360668551953,0.993986372435756,2.58316080564373,2.32657537334626,5.22260513030187,3.92275339373964,-0.0283197400249264,-0.18078929291687,6.96904898563935,5.85221955113138,2.44134672947257,3.71721476343191,2.3551363982906,6.8818314197556,2.72344163509979,3.96877511198954,6.08814483247897,3.02376773880678,4.11938459865405,4.92566995356856,2.74041863491721,5.51070874519746,6.69657246654515,2.31340658270346,7.03714753748363,4.15674667112353,0.751657823339428,3.80651264362177,5.97755647327676,3.23983637741821,4.89174876702691,0.118410244420375,5.36155810298578,2.36615027815924,2.16973215359258,3.38875156266204,4.10038790978842,2.0515956983013,1.4918534567214,5.8627746049151,3.61098595417661,-3.74512433355176,-4.85266518803019,6.31346796448952,2.12649108234382,2.19640146886786,0.144544688790575,0.177272643763899,2.39240631127359,-2.52798008580839,0.554867244933575,-0.99577087007583,1.52431731815977
,6,4.04102144390208,-0.740101644983497,2.55030229670183,0.662242379324198,4.15105458063954,5.26503971831926,3.95890295685422,2.73692264553893,5.58351384402113,4.32366528311286,4.97072898145416,5.29213292164513,5.19740672173748,5.29243897965762,4.45378850771976,3.96939970773019,3.07838294901467,6.32364137256809,4.38876712812271,3.28300816586943,3.14006500032838,4.78127905552901,5.11739059138017,7.06748817216658,-1.0300188054166,-2.28850502359592,5.31509211781758,1.93394804304035,5.23350001089284,1.5983486663331,1.74646954986338,4.82735229666605,4.44270542237064,6.1793214784343,8.38055459222687,2.91552909332859,1.31121273911594,1.05567612093773,3.65355635646165,5.30850617434362,4.64668088624558,4.59998736022681,1.96173970950531,5.10473717817786,3.8675699184987,6.04440674978878,3.97630028530466,4.18594790153793,3.26356493349931,3.36694006520383,2.85984835075305,6.88254931562642,4.84814724116541,6.49701751465636,5.6437109197359,3.43499000324255,2.77499665295318,4.44622097662204,5.19334258445951,3.67395324467952,-0.3874414791444,1.74125966184238,1.66467726385417,3.4503817542527,-0.283802388326421,3.61623547443696,-0.262430591537395,3.27642552802081,5.05934209490079,4.29508629722159,8.10996017994285,2.36738061126607,1.68910438421517,2.66366852932561,3.43028773572814,1.07168711754321,2.82447697013413,3.6801111697996,1.75491715923545,-2.2047598774825,0.486319851927419,2.62801458928243,-2.7423730847413,-1.29603063912919,3.13512447482208,0.350104646987802,1.75146848311078,4.3947616823707,1.1484721329366,3.01153493445599,4.32850417655573,2.68331493068263,0.866179671915688,2.88927792410277
,7,-1.85111733780923,3.06751529889516,3.7705271608188,6.66586132473731,3.32182110782151,4.28359002916932,6.18624646275066,6.88927408876953,7.01107601064541,5.12153124921088,6.92377475583044,6.66085153640779,0.690832826402584,-1.11129201244376,2.09259106124955,2.21006748939681,0.148346545534878,2.96885425766732,1.81855325353763,6.28109627730646,1.22483670797601,4.10674214519076,3.95907233001026,2.49498293297074,-0.189307709053537,4.91512072423984,2.65084617766206,3.31274093741968,6.88230294428422,0.0268675617626286,7.80658773154346,6.29185879658917,3.21614962798276,4.22790009425853,5.99685991459683,5.09145760758292,3.98731206349476,1.85712869512008,1.08773579078979,3.09811396150326,4.03238720317449,0.891285878586586,4.63275709541358,1.83183541994867,2.06943207661152,3.48980234323926,5.18575058475244,0.101620285606259,0.510198182174008,-0.113329319390232,1.96627882650273,2.07271271471245,9.63494805295477,6.58394655491838,3.86457149133412,1.83756226802052,3.31272549427695,0.903619435780911,3.97007358679821,0.316016408800806,2.06645744881143,1.48966769544813,1.60838860945523,3.92048926253301,5.95950432470272,2.31147403778505,5.1358353085825,1.17592084933221,1.72401952879682,1.78270005198328,3.61644032769391,3.95072058097503,2.20677753957079,-1.43315560536939,0.804629738983749,6.71763673045098,2.76350794726477,3.90510051033243,4.53623573541699,1.43999125833579,6.3654196319103,4.0040760235006,-1.61358727626293,-0.0276677143692723,2.97994222101988,1.56080550490697,-0.870478559471394,3.58800941102527,-2.04508947059048,3.53485981890981,4.43010317833841,1.45690811796567,3.0066304807724,-0.148482937538574
,8,-0.63454737200891,4.37585886920078,2.78916714992056,-1.10930399496692,-0.0123131427289991,-1.72305155774166,1.39995299134443,2.32861247491746,2.47954181420346,-4.62950571597594,1.15089625411474,3.06565371063516,0.0194831855615121,1.99533690335602,1.4198249997894,1.93798153928083,2.61263496317861,2.7215237685823,2.38567912664894,1.67278841424286,3.2111500817814,2.00211585585794,0.047135312595401,-1.26364960604178,2.61692540897457,3.37917298003367,3.07258721799553,3.07329191932467,2.58314598597326,1.76173172413291,3.48798219651735,2.60362903456144,5.34150701033241,3.17362303543223,7.53948308239114,3.55669748008449,2.41390487816489,-0.840541579485489,2.30786842275074,3.32770915610399,1.51081223639721,3.84776507608058,4.10385669938296,3.91658487884843,4.4584000871464,4.20020751161746,1.11353225328048,1.3617984110665,2.71754171809653,-0.512787812195711,0.260187179563218,0.650464016662227,4.91439126084151,5.33884555992972,3.93561983668405,5.25796390044889,4.49182903678229,1.3223237323009,1.021956490099,4.17804604895082,3.88531173106185,-0.0893327925837184,0.861319183564774,-1.2956881878149,1.31873557803601,0.683318137262631,4.41598498946814,2.46435265848413,3.43000664511146,2.71296095714251,1.01275795002675,1.60161855583556,1.99500053368956,0.59263726383233,0.815450116560896,-2.68681076825214,-2.11274718987579,-3.04516604520768,-1.41977962526971,-3.11051591636806,-4.83628270117151,0.62487985737971,-3.79152769369739,1.76816830758071,3.19368143416659,1.73928290979029,3.6509958341735,2.74356150469566,2.58933254322028,2.21030453820822,6.15027504078307,2.734958833772,1.55517003699606,-2.70522784580862
,9,-2.33532316639503,1.83189132080815,3.41914203821625,8.75170472248647,4.55420166533941,6.97777276072611,7.56930354640463,2.48521873891104,4.04141358675543,7.52122134667752,5.57836700093048,3.95865877538245,-0.00627708555703066,-4.6652094766896,1.85422968760804,0.546683474737165,0.717098623989386,1.71233074862403,1.24026046615654,0.932351794627721,5.25331634856821,4.46934209439178,0.232643959281631,1.77878281721314,2.84922809595855,1.95818297093319,2.7653455108798,6.99390970914465,1.32642764236698,5.18922730630993,7.03959764243245,6.30281709481733,3.88342973012095,2.72691966643879,8.34505981968368,6.30470291802249,2.82416998591452,3.88085405580387,3.47454657058961,0.4574130994597,0.155503517075431,-2.65167916587461,2.12833139147597,1.53132336583622,3.44768662296019,0.338966803678431,3.92309185049726,0.5170239908025,7.432604484492,3.27274242167277,3.4054201717895,-0.410456108854305,1.84751345833365,1.7787117551693,-1.32638893714739,0.279897436074407,-0.242487523699765,-2.93841881023491,0.538439979715804,-0.169233107338641,4.21608830355308,-0.554176426011509,-1.53646635454697,0.678428337573223,1.97396326585613,4.96689398295575,4.6194228776385,2.90074533149527,0.613194723787274,0.767669092759206,0.216584368225085,0.755548446828925,0.593193079438151,0.442814944767633,5.30339345551829,4.45775465784118,-3.02473064002879,2.59360945030721,2.20165363737897,3.98325749936384,0.25717328108567,-1.00977007945266,2.90549152392532,-0.394169096160567,0.46287822711929,1.61446141899569,2.50861418596469,5.20469590521816,3.65317318273264,1.21913629182836,6.54945445541171,0.885123491727882,1.38431232336006,3.85131748379581
,10,-0.584298490236051,-4.17953378748962,1.55068938423983,-3.16121980892603,5.25705550166776,1.45243088729103,4.49435494866339,1.99579047919315,-0.197538889981388,0.105958787173222,0.875086386513431,1.6580134360338,-1.23519730794578,-1.21965045278921,-2.70980522684249,-1.97009744119805,-1.29288734222882,-1.21904858031394,-2.06353075847119,-0.932338718701885,3.61578528651035,3.40540953210166,3.18700030308537,3.58241022442007,-0.400994427443948,0.222692267664115,2.29144558370308,2.25356686724535,0.921834048799155,-0.633064699650731,1.34626052511703,0.6931918892883,0.0755797894576062,2.43652204133514,10.8926312803369,2.69074934055425,5.72451509380153,2.97412835584646,-0.176180102732815,2.58276625983171,3.74953084000799,-1.90755709082623,3.31212302531458,1.30292847875535,0.961621515901243,0.307162768610397,3.01280115064856,-1.29567489485999,4.91719492204084,2.49221465378241,-1.64871702072469,-0.403068595227523,0.510274714518346,1.41264818601121,0.0606320563210829,-0.340468705793683,-0.865992200232995,1.3456197148962,1.17998423295512,-1.03985969249607,7.08872247537329,4.77479322604268,-0.718967260556383,-2.41876022009728,1.52120271203148,1.4485240588624,-0.236196681648835,-2.68972190488694,-0.564880705776886,-2.25394966022805,0.339502746660401,-0.350570527604759,-2.36599220540666,3.89051938493412,0.670296885571133,-0.298159081894028,2.04667702834604,1.82838187661764,4.12267163127126,2.9956069380728,2.43131237760372,-1.10224213965967,1.47013900334832,-0.22183234218619,-2.13352977349905,0.0978989801237731,2.0308096514832,1.07503476573766,0.427546199511653,4.25140246232468,3.55887963408304,2.83181744952026,-0.382192439161827,0.797317541268512
