,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,D08,FAM,0,Unkn-20,9.4_B,5160.62208714202,,Unknown,Unassigned,False
,D09,FAM,0,Unkn-28,5.4_D,5803.57483567798,,Unknown,Unassigned,False
,D10,FAM,0,Unkn-28,5.4_D,5464.23040092163,,Unknown,Unassigned,False
,D11,FAM,0,Unkn-36,9.5_B,5130.54220502721,,Unknown,Unassigned,False
,D12,FAM,0,Unkn-36,9.5_B,5336.40575262795,,Unknown,Unassigned,False
,E01,FAM,0,Std-05,STD5,4551.2346276121,,Standard,Unassigned,False
,E02,FAM,0,Std-05,STD5,4515.68440484592,,Standard,Unassigned,False
,E03,FAM,0,Unkn-05,12.2_A,5442.30835147591,,Unknown,Unassigned,False
,E04,FAM,0,Unkn-05,12.2_A,5565.69773246131,,Unknown,Unassigned,False
,E05,FAM,0,Unkn-13,9.2_C,5745.00236535932,,Unknown,Unassigned,False
,E06,FAM,0,Unkn-13,9.2_C,5764.71778114135,,Unknown,Unassigned,False
,E07,FAM,0,Unkn-21,13.3_B,5639.06814686577,,Unknown,Unassigned,False
,E08,FAM,0,Unkn-21,13.3_B,5425.13121713935,,Unknown,Unassigned,False
,E09,FAM,0,Unkn-29,2.3_C,5535.75297691754,,Unknown,Unassigned,False
,E10,FAM,0,Unkn-29,2.3_C,5686.45435649375,,Unknown,Unassigned,False
,E11,FAM,0,Unkn-37,10.4_D,5655.77058486342,,Unknown,Unassigned,False
,E12,FAM,0,Unkn-37,10.4_D,5384.36448000049,,Unknown,Unassigned,False
,F01,FAM,0,Std-06,STD6,3297.72158477271,,Standard,Unassigned,False
,F02,FAM,0,Std-06,STD6,3103.96496325173,,Standard,Unassigned,False
,F03,FAM,0,Unkn-06,15.5_A,5463.30666727142,,Unknown,Unassigned,False
,F04,FAM,0,Unkn-06,15.5_A,5766.9862537227,,Unknown,Unassigned,False
,F05,FAM,0,Unkn-14,14.5_D,5498.07229723272,,Unknown,Unassigned,False
,F06,FAM,0,Unkn-14,14.5_D,5454.51199765643,,Unknown,Unassigned,False
,F07,FAM,0,Unkn-22,15.2_A,5376.23299244997,,Unknown,Unassigned,False
,F08,FAM,0,Unkn-22,15.2_A,5549.27150554997,,Unknown,Unassigned,False
,F09,FAM,0,Unkn-30,17.3_D,5642.37517652954,,Unknown,Unassigned,False
,F10,FAM,0,Unkn-30,17.3_D,5155.34077541829,,Unknown,Unassigned,False
,F11,FAM,0,Unkn-38,5.2_C,5472.99270496553,,Unknown,Unassigned,False
,F12,FAM,0,Unkn-38,5.2_C,5401.57548561646,,Unknown,Unassigned,False
,G03,FAM,0,Unkn-07,3.1_C,4965.34894374465,,Unknown,Unassigned,False
,G04,FAM,0,Unkn-07,3.1_C,5468.0510438653,,Unknown,Unassigned,False
,G05,FAM,0,Unkn-15,17.3_A,5071.27627735556,,Unknown,Unassigned,False
,G06,FAM,0,Unkn-15,17.3_A,5185.47696916084,,Unknown,Unassigned,False
,G07,FAM,0,Unkn-23,10.6_B,5149.07034746248,,Unknown,Unassigned,False
,G08,FAM,0,Unkn-23,10.6_B,5474.28520313921,,Unknown,Unassigned,False
,G09,FAM,0,Unkn-31,2.4_B,5131.25145769319,,Unknown,Unassigned,False
,G10,FAM,0,Unkn-31,2.4_B,5332.85485596019,,Unknown,Unassigned,False
,G11,FAM,0,Unkn-39,12.4_A,5437.50958038416,,Unknown,Unassigned,False
,G12,FAM,0,Unkn-39,12.4_A,4852.44497453776,,Unknown,Unassigned,False
,H01,FAM,0,NTC-01,NEG,-9.19043888159922,,NTC,Unassigned,False
,H02,FAM,0,NTC-01,NEG,-7.43307997007578,,NTC,Unassigned,False
,H03,FAM,0,Unkn-08,7.1_D,4522.89398086235,,Unknown,Unassigned,False
,H04,FAM,0,Unkn-08,7.1_D,4986.04423891697,,Unknown,Unassigned,False
,H05,FAM,0,Unkn-16,13.4_D,5066.09141943756,,Unknown,Unassigned,False
,H06,FAM,0,Unkn-16,13.4_D,4652.51412595427,,Unknown,Unassigned,False
,H07,FAM,0,Unkn-24,17.2_B,5204.21638876407,,Unknown,Unassigned,False
,H08,FAM,0,Unkn-24,17.2_B,5162.79666176921,,Unknown,Unassigned,False
,H09,FAM,0,Unkn-32,3.2_B,4697.76948975544,,Unknown,Unassigned,False
,H10,FAM,0,Unkn-32,3.2_B,5102.96019394801,,Unknown,Unassigned,False
,H11,FAM,0,Unkn-40,7.4_D,5332.56580245182,,Unknown,Unassigned,False
,H12,FAM,0,Unkn-40,7.4_D,4864.63139339081,,Unknown,Unassigned,False
