,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,-11.0013423528803,-5.75166441496503,-3.14143175731306,-4.36723013059009,-4.62091306071943,-7.43111901987049,-5.01316500850817,-9.1460416452569,-6.50348906933687,-4.35839486273881,-4.36982340352688,-23.4173049454876,-7.59115070464713,2.00409156839396,-2.72605582256574,-0.310612137650878,-3.48867287973962,3.68331772968304,-2.41492099615425,-1.35365262229971,-3.77388165846969,-1.80493325788939,2.27831015689526,-2.42182390093603,-8.89560118627332,-0.196660273130874,-2.48108636176948,-8.59501065486938,-0.343877215523662,-0.0764024145651092,-0.324411675596366,0.217462643480303,5.26155988367873,-7.92102861360945,-8.15560028767959,0.984412356112443,2.75887272123646,-0.310037450418804,-2.30231696740429,-1.19759700858413,0.933266326935154,2.12342007766438,-0.903516959640456,-2.37573827892311,-8.90628190984398,-3.2710808404081,1.78492056626919,-0.734273204446708,4.98636404168519,-0.632733160323369,3.68408806284469,-1.20015070673207,2.31085845292546,1.77905722529158,-0.435695281555127,0.246532897148882,-11.1614423176366,-1.3744422251898,-1.889009274008,1.8760379423461,-5.36098990360097,4.31249965983807,2.73530158434278,-1.60515244885528,2.1426924947732,1.15362740065757,2.50734490230343,-2.6272612087887,-0.724788212456133,-0.79381027417412,-2.21081547724225,2.94138888109364,-1.16462074054061,0.678896049892046,-0.21900488113306,1.05750669935333,3.00768446772008,2.8439758200102,-20.4489532968146,-12.1065460765549,3.94975266117763,-2.98825141347334,-1.96943506207572,-0.00186786204722011,3.74587218598299,-3.41609660095583,0.194381508991228,5.60231430403974,3.01470924052637,-0.664540543209114
,2,-4.32490777139492,1.47591308897563,0.681696826754433,2.27687797145882,1.19870658087211,0.663523350501691,-0.487040126216471,-0.987923967812094,-1.42989515417275,-1.06633683346581,0.971123580021413,-5.60829154956627,-2.0721821963034,3.64373095198243,-1.98878697374903,1.70527685715524,0.327819676852414,5.58816398598992,-3.02627247034206,-0.973794220878062,1.70868224200285,1.08306876180404,0.798297985687896,3.86350817298808,-4.28892075831618,2.48482971959993,1.21185457939919,-6.42615995594133,2.72150973497719,0.894193025455479,0.863391576092909,-5.19002692805088,4.20793582976876,0.126839835391365,-6.11206228720766,-3.47335625893311,3.41466676230039,0.78307121312082,0.776305452516226,1.56733429051746,0.401948550811539,3.66575388758656,-2.69514227203626,2.64185614252438,-2.1584774246835,4.22887779032408,0.111648273446917,5.59025028320502,4.21241070207316,-1.18195453766475,4.68898324492829,3.26094638891755,2.49370254907763,1.12426586780521,-0.557472310967114,1.34985373641211,-3.96841583461901,-5.362287890071,-3.76037386875123,2.10205032056592,-0.0376419225631253,-0.0275071596938687,1.48169984843298,1.26545456831263,0.490048797588315,3.70633268947995,5.29826104754602,-0.181550017426616,4.40604192802857,0.555549196458287,2.16370343206609,2.62024749385864,-0.161865230320927,4.38871977633698,-1.38095654110793,1.07687535522746,4.08674290040199,5.56314188706301,-7.52579505546055,-8.01624722245924,1.16132860348489,-0.324647770134106,3.51024272539235,0.179391059629324,1.2719831499935,3.59710681042361,2.1005638077504,5.95745344054558,1.10020927479582,1.55035260464365
,3,0.623228224373634,0.250449489956281,-1.33970173220951,1.8335719964216,-0.675743469458666,1.00259693497264,3.38158014283272,0.363066476726999,2.77573548429473,1.92927541699237,6.45762687559636,0.624550612568783,1.91554864824957,1.65801841123675,0.123801742285195,0.84385332470174,1.95103827864432,4.02162880581227,-1.37735050947504,-0.461896997725489,1.30140548784675,1.5269913565071,-0.416869491954913,3.59786934201384,-1.73143601501351,0.786001459794988,2.61760932049992,-1.32067727160165,0.163733764967219,1.66094102007628,2.68086715634445,2.40346490471075,3.82107502086001,1.93552015403066,-4.65042214137429,-2.96531515403694,1.0685858717361,1.99239630577722,1.15281749771384,-0.992379996202999,-1.75776107631873,1.1294229791265,-0.929839484923377,2.09049193318924,-2.53148551487402,-0.983248929586807,2.2351208272853,0.896387773870174,3.53168274815516,2.84255756980747,2.65418676761101,1.28958705736841,5.0721953611901,5.04362173807067,5.78557988005014,3.68595539220905,-4.40178552985572,-1.29808452259795,3.46510783808208,3.42803681393252,2.24885028094468,-0.202167630960048,-1.18893013966772,2.95921246664284,4.37619672631217,3.65756139347695,6.65063860925102,2.71334638510962,3.39659184916127,8.78024036034594,4.10288304345613,5.5887680707192,5.5845793929343,1.64515966427871,5.96903303198633,8.75730526057214,7.30582672472656,7.87023122974597,-6.35303592118044,-3.41457807235065,0.329353882492796,5.31619717698231,8.71466914065968,6.25530212405965,5.04831718495279,5.76830303806582,5.41299400988191,9.9446996672732,6.6466089208302,8.12147942624551
,4,2.6827562147887,5.61528163624098,3.56254857242493,3.97851426941043,1.98825528494399,1.95240138669942,1.72282400617087,7.58414939218119,4.50738281130498,3.99891217027835,2.98212220831965,2.39526896693224,3.00717464891522,1.48020385887094,0.487630080982399,2.42775768744195,3.60372387502503,2.59054607362759,3.76557341164744,2.77448116538289,2.12882496552766,1.45053072836527,1.8829450742337,2.91150256709807,5.57263302645788,1.84777081562197,3.46850105166277,2.18100393062787,4.04101955688247,3.35464489121478,4.47141202915464,2.12485293564123,6.35199369067914,5.06054478455826,-0.0051707771326619,0.654572266785635,1.40925179807982,4.99246517223037,1.44053905997498,4.42783683348762,3.18185833252846,5.63200979030262,6.63124055025128,5.36842215227489,-0.689512412421209,-3.18381904742455,0.0332673952980258,2.79132946578147,0.110399244793825,4.12789043706562,6.22296722904503,1.67139444731674,5.02830777413237,3.26171885316671,7.63838876157479,7.28168058333722,-0.228369544625821,3.21641831147008,2.8621544266457,3.38372391923303,7.19884753222232,1.33398219547234,7.45378675784968,2.97833750552809,2.95474546577771,5.79314957497763,3.52871044051108,5.38932585282737,4.66530492554966,3.69060471031162,4.37035516592505,4.68672247502855,4.19586014913739,5.11195536244122,4.60373848035579,4.12951874864393,3.39026271788998,0.663033569512663,-4.27290174407835,-1.80632309822658,9.25480171659592,3.35469278976598,1.82225299917127,3.53847910936884,5.05802051113869,5.96740695807739,6.03427226682379,6.23268781118622,5.33004793331702,5.03062498946701
,5,3.71359132200269,4.51514324888467,4.90786588580704,-0.386422906639837,5.76154655306209,1.67114892723203,3.46885962439592,1.46239574116498,1.57496068658384,-1.29630392715399,-1.19247941558342,-0.778999868910887,3.43986391026465,5.48806569253929,4.50757002487308,0.462025600876586,2.4093230878525,3.34059737982989,2.13551253347077,4.46257494625752,4.08668765932498,0.924716621919288,2.65937549190448,1.65125506796676,3.30325503157746,4.67511954721931,0.349544068815703,3.42422272496697,1.83264316387658,5.04388923444822,2.55332328409895,5.65607571003375,5.02506625338492,2.48325634035609,5.47442381998917,5.19730285846572,2.28853458388267,6.8528842669748,2.64082597648894,4.97830241373322,3.56931959550639,6.00515884612923,3.70739323209637,3.67563112931248,3.59583532287297,-0.375927320336814,1.05265030105375,1.4389494124016,4.01059578311606,3.25207058382102,4.42679150423055,4.5292123226327,4.24442856349924,2.84140564949075,0.981910364370378,1.70799372595275,0.0117716144886799,3.50058998741724,1.08013943249216,3.37297447941819,0.0635125086550943,2.81111020097251,3.57607522871876,1.22145981256699,1.39362028769619,1.92000252816661,2.06123313896023,2.21670376722705,1.99356259688238,3.14063424853703,4.37027626940198,0.844050146119116,3.05744555796036,-0.969229682897094,1.31225230659447,2.02909892385151,1.35017782702334,4.20114401819319,-2.77653254676034,-2.70376573598242,2.88239600004317,1.54882928286861,-0.30160041362069,-3.42838524977833,1.34264578268176,-0.156766524976774,-2.77658236613252,-3.59881579476996,-1.18581695173452,0.042617242063443
,6,4.1533225347971,3.12177454084394,3.34088108432979,4.67782523944061,4.97572455455793,4.44892859580568,2.84158668884402,3.24181248372133,-0.642066671717203,2.07108818110964,2.96687589915564,0.972402149373011,1.60093810826584,2.49537012100973,1.34782196800825,3.40308063994598,0.549639709526218,4.35846067985494,3.50548758325795,2.76350028324623,2.68148449424234,0.374964972885209,6.0082867450401,2.366228784349,-1.11945268181125,-1.19905536241458,-1.72587835691047,-0.572436434565589,-2.29173893614734,-0.552369483405528,-3.5449240556427,4.11891222473059,1.25636634786861,0.478598272203726,3.10838952188305,1.31458663872127,5.2623476894787,-1.74012123230841,6.41797974491283,3.36684590044388,2.49707453802694,-2.44339877789434,1.16680173090072,3.75387568199267,4.9260468718835,0.449405614265743,3.37887585894759,2.44369258349934,4.74756746727735,-0.204665369318263,-0.28086229810333,3.99948277625344,0.929288492707201,0.375475107628972,0.33859805039674,-0.929413869752352,-2.71338140675198,-5.3804436857331,-2.10637510963261,-2.68278458504756,-2.05924404219832,1.5770697457142,-0.023642385457606,2.74489618581356,1.73849026618564,-3.20175484063975,-0.379902932541881,-4.68793158512835,-4.24967121287909,-6.68920421366693,-5.56910406538145,-2.54111558738396,-2.97756115734956,0.304124855693317,-2.7377246636097,-3.63318803253605,-0.439850367174131,0.122165925691206,-5.90523622014052,-4.25751264589189,1.71353317831245,1.71823686700918,0.566128956616012,0.10476401021424,-4.09322229902455,-0.954181197405887,-0.64038206018131,-2.31785424126974,-2.41685253828473,1.91981718716306
,7,0.220280204074243,0.108143685377399,0.862957408982311,-0.70631798638351,0.297984872809593,0.1844464526107,2.98836365490661,1.8424418989589,0.966525434967934,4.53959390171667,4.74819818245123,3.86409606168945,0.954046325201944,0.5494873588882,1.45269198235383,1.58835259518446,4.03240878777342,1.14664089206462,3.71778426195806,0.85825359744058,4.40297156478618,3.06414142833592,3.75677806698377,2.25334045662839,4.48240364909225,2.35919407382016,-2.94079382954942,4.3229692932432,5.27835262958206,-0.317358523347593,1.18464939989963,-5.29944764159382,-1.45191347958234,-1.66357757355308,0.852350212483543,-1.71400457092977,-1.0437713531378,1.66897908165265,0.58554602188542,2.68167408176032,0.578482023382094,2.026530357517,0.246178790067916,-2.73446561256515,0.229041460731878,-1.94911147473249,2.86902483515541,1.07802376360405,-2.39674833117078,1.86894122364902,-7.03034413841579,-0.879528793995632,-5.03946946692395,-1.63313712685249,-3.16748343632435,2.26741788371328,1.41862052270244,0.403322472089712,3.6826409301957,0.0968500408794171,0.361746550094267,1.16020857989542,-3.82032831912875,-0.768033233170172,-3.51674018550966,-1.5527398194622,-1.57960461065204,-2.47975147786974,0.00234235390371396,0.618672648768097,0.785503692723069,-2.57481314258803,1.5187852394215,1.39095602691214,-0.510582472244096,-1.67241272962474,-0.442391259258784,-4.27008131049888,-1.95031928185563,-2.6137639501876,-1.2020042858021,0.121029121621177,0.547179353214688,2.94329131346785,-0.703502567103897,-2.33788104115229,2.82503077803267,-1.64359996165467,2.2260020153667,-1.39645142593872
,8,1.94815445659879,-1.53951862349004,3.50799839423371,6.31027254251012,1.59577085415867,-0.108813880470279,0.536972371859065,0.699171488846787,1.30384911884585,4.66049854635321,2.60920536846788,3.51827605846256,2.23616253588671,2.30526220645152,0.841192693505491,0.189566702734282,-1.47434032229785,2.46374394375334,3.58662571900868,3.69765972729692,1.67548116333683,5.50402694746026,0.186219590532801,1.34562420730481,2.45772476598177,1.1961742553558,2.48471951282136,1.28501333311488,3.56731338270674,4.81657488426436,1.94030699852647,0.996839075691696,2.35986831784521,0.378863791622734,3.19902233377252,4.35851898532792,0.0189602630348418,3.09621906961138,2.62785838692025,3.3328608632246,4.54920208039584,6.32959304871792,4.32212099853768,0.17839670656349,5.83896700436935,3.7549080283502,2.65996876168856,2.8103337810312,4.98018055438251,2.50221667296046,4.36543163778833,2.36451710010124,1.63429028683822,4.01586493710283,3.25131814622773,2.58887063422799,3.53927108100697,2.97585520374787,0.610271365723293,5.80871280829479,5.21826014326325,1.91614935561893,0.269908451657557,1.40348225560456,4.34788730655055,5.87897092073717,4.52241362894483,2.97890754592299,1.42795222161294,-0.112775826557481,2.62755147427561,0.765048718271373,-0.763278873718264,0.170191939528195,-0.354284112442201,-0.0879028296108118,-1.48030131130099,0.315278742324153,-2.78176254732489,-2.32525478690059,2.74647120454074,1.62891072472348,0.776425702300912,1.2864162537112,4.39255191867642,2.04057347045136,6.34437056319439,-0.445559375205448,-0.378393044184122,-5.08602312573794
,9,-0.110096548637102,-0.900342140404518,0.339930064491909,-1.65464141349457,3.37768728202218,1.4485252717277,-3.11735348282036,0.972676981904442,0.409330909901655,-1.38126394319443,-1.84625090764121,0.761112142406091,0.104402974071036,-1.20681186504999,2.22762534370668,2.48935346595454,1.49263861600912,-2.46607458746212,-0.756700035995436,-0.60773940734407,-1.07464053066269,-1.27168771402376,1.56994455381573,1.01587974179392,-3.08847017372955,1.668193573797,3.93819865882779,-2.23287126149626,0.545207586708329,-3.33056703667171,-2.93642802539534,0.410064496307314,-2.96749288189903,1.21657839788531,1.66391844858299,0.779169953241308,2.28535816586418,-1.94674314670192,-0.677851412589916,-2.01752713394717,-1.5895077676214,-1.66744231833809,-0.234798948000844,-1.47602009519278,-2.36785026714369,-0.498356042778141,0.482588416082763,2.85415464856669,-0.0394297647731037,0.301873693690141,2.68280460496226,0.151971918492109,5.41029933083928,0.940397009663229,-0.444607321289823,1.95459663712018,2.9064154665939,-0.678468449311822,3.23344989812313,4.5832216900294,1.27711703717796,1.1231723644687,3.83118258444392,0.712309412391278,1.71374885831574,3.26301456474948,0.990400542352745,5.35553285143396,-0.343961401350498,0.433814698904825,0.568894287733201,3.95216933263464,1.00928573515193,2.00940696651696,2.53027840941331,1.22409527151513,0.853010822806027,-3.61185364427183,-3.49004364322673,1.23237731527752,-0.348971965634064,1.20834865200504,0.763182376410896,2.43289513213085,1.46962030171426,3.13897304000284,6.2942836220036,0.996480125844755,2.98248176229799,-0.717460104926886
,10,-1.9303556839368,-2.05376990400509,3.1174260497919,0.515106648803339,1.6304115737662,2.64603674877117,0.813032004721663,-0.729849383719284,1.17691495169083,-1.33489343110887,-0.335735795990331,0.165561490220625,-1.61386039760873,-0.962915456351766,0.568713673697403,1.97303327436475,-0.562042424443007,0.442661327667793,-0.775763762811948,-0.274651001155689,-3.7306257942123,-0.53464322386526,-1.42577112257322,-3.3941855851981,0.85348396009158,0.176950033609046,2.34221212809416,-1.49015124437301,-2.93056056010482,-3.86205146151633,0.0913252171658314,-4.83991453024009,-2.86027713446992,1.67000447922055,1.1334472301196,1.868331365637,0.604204088615461,-1.31846333882231,-0.103818167147892,-1.13339691698729,-0.756286204516982,-1.14304103297673,-3.75381291929443,-2.09462764110822,0.0800371089940199,1.86827617113613,-0.32820413058198,-0.703390024238615,-3.93827519762317,-0.842723738950099,0.22200796111747,-3.61216243320268,-3.40083654845694,-3.70147809605669,-2.45762023725638,-1.42253806223107,2.84160159021894,-0.51345270982074,-1.81501775974721,-0.382617410716648,-2.61305619315226,1.02597479311498,-0.203673223908936,-0.750195558460291,-3.22438787386045,-3.72750314552241,-0.983043524740424,-0.328639665503943,0.209145117055414,-1.51251733415029,-2.53601005826704,-0.20446199870139,-3.05400067170876,0.270314280872299,-5.03588762392656,-2.04855528524013,-3.99517936994243,-0.85645113757846,-2.16566739289556,-5.33501862729509,-3.03311736463456,-3.09199536104461,-6.15270427447558,-2.49501573688985,-2.84752829202534,-3.67076155392488,1.24433420438891,-1.4723566014186,-3.92345960290049,0.70881991275337
