,Cycle,A1,A2,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C11,C12,D1,D2,D3,D4,D5,D6,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F5,F6,F7,F8,F9,F10,F11,F12,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H9,H10,H11,H12
,12,-4.37607528604167,0.276612065468726,-0.938042796892205,-1.76643086433796,-1.37601705517091,1.44742031036867,-0.901808400055415,2.73748245685601,-3.55347977819883,-3.60880078506671,-1.58801445693643,-3.84486843530885,-3.71726981194706,-3.1815470713268,-3.41952890961466,-4.97703802190881,-1.23294976525403,-0.195129361091858,-2.71561289765214,-3.07439939830283,3.15610379912368,-3.01682649328313,-3.28742128073463,1.24797067341797,-0.107266575660105,-4.60066605889779,-5.35073458073703,-1.72823762789994,2.12918481896895,-2.53563788888414,-3.39835646709253,-1.39152289900267,-2.54157757635812,-1.39848806876398,-1.36549662525476,-2.37103602421121,-3.10463675142501,2.37391386220588,0.692389742578143,0.70455095448915,2.98636548761851,0.946134412492938,-1.53190658081712,4.46347452507507,-0.798133334684735,5.78497681943691,0.326564773099562,1.83614613209647,6.45704756764462,3.02632537657655,1.07534058511374,0.496273388428108,0.505681106709744,2.57110927721533,2.14728110941178,3.8973749087836,1.06414436070554,0.978393149854583,2.07003212300378,-2.84597200593589,-0.0653342865862214,-0.816287904196543,-1.4068604977565,0.530282541059023,0.488404374372749,0.9580481683779,1.71431704411998,0.174705447335327,0.27355831136083,0.495307912300177,7.30307365522958,4.26830045859242,0.89531956701876,-3.20008245119834
,13,-0.421380111815779,2.82428828512138,-3.09512869932541,-0.532025199895088,-0.920161713026118,-1.67288962787052,0.789755976074048,-0.907477695443049,-4.95339666128484,-3.79080456127485,-5.07816962481093,-4.79827166426321,-0.852501019383908,-4.45017548524447,-4.73261997375494,-4.47649991349317,-3.61272056218286,-1.69795960673946,-1.55382791837246,-1.04771011554021,1.02457468535977,-1.9323294524188,-1.15142305487507,-3.12445368334465,-0.0667289713178434,-1.56745034451251,-5.01727861229165,0.516073481944204,0.414452662177155,0.466270339160474,-2.90963582065115,3.2739619933991,-3.50894522617682,-1.03337963612057,0.332713792408413,-3.184495103068,2.44479098768124,3.60975566944853,0.0172939284038875,-0.239141265407852,-1.1232680707385,-3.17764581770234,-3.06975297736335,-2.70439659851036,-1.10499321256975,0.913942088402109,-1.39283254300972,-2.09016187506768,-0.657431070656912,6.30235489448069,-1.9947887604194,-3.33118299370881,1.7518026786488,0.0726101190994086,-2.80537864706366,0.768015393568476,-1.94155856490897,1.44471112697738,-4.24086585246141,4.56368367463392,-3.198773051633,-1.11485075651035,-3.72205575509224,2.12098044441018,2.58505105559016,1.42248688464406,-0.757928361451832,-0.336139892886422,-3.05770623292892,4.78956591448014,4.37180706556592,-0.584721419308607,-1.83311022856014,-3.322132272202
,14,5.53950001563589,11.3421610562341,-7.86876806346345,-5.97581408429096,-4.66532084266601,-5.78620623934512,-9.77787369086673,-6.13922704477682,-7.52620148390815,-3.82918561339466,-0.430933773597644,-2.38807552673688,-0.522012476820237,-7.0693960213257,-5.12405354394195,-5.6662218272736,0.0415079437912027,-1.59997851602111,-6.78952427620288,-6.94025081576638,1.40969522156956,-3.9199029703459,-1.1585901249332,-1.41791945879959,-1.68747520585248,0.518116354680387,-2.88967614012563,1.1512869967587,1.38647258790888,3.36478225454903,-1.10204244615943,0.106172756270098,-3.0235220207428,-5.01530634681103,-1.2502123969125,1.18064240354533,2.20220164198054,0.564407415728056,-3.47927883620059,-4.56865998211651,-1.99102548011251,-1.65610448487178,0.132712177600752,-5.4698970190143,-3.25136170884753,-0.054676402768564,0.942051569043542,-0.134744423974553,4.0032555946641,8.02709498651393,1.47743822010216,1.42192539651478,-2.67653221238379,1.3085945508933,-0.929335481234375,3.04609633524569,-0.0138296863597134,2.01529975124276,0.0274367216748033,2.70918335996566,-3.29020534800793,0.879712684568858,-2.2655590733425,-0.599167967503035,4.77630304887634,1.69906651924293,-1.87949507178655,1.31742128991982,-4.78670262666947,-0.258002899112398,7.25486209896962,-1.1621433055584,-1.02121611779512,-1.1371461029662
,15,23.31429300117,28.9479436668389,-5.9012121581045,-7.94071340211121,-9.01191494915065,-6.67440860631677,-4.42974517070115,-8.38355856206863,-2.18161269072425,-4.91186106838404,-0.39057159804679,-6.40425685712216,-4.02560643779725,-5.60094964354676,-5.56285429133732,-4.83382645994789,-6.32007061160994,-2.17103827917526,-5.17648005870524,0.280804893525328,-2.12002737940747,-4.56850256156076,-5.02187179893144,-4.91634350195227,-5.67577015854067,-3.3059077552798,-3.81123300806985,-5.77439429148399,-6.4434378265255,-4.63233614958244,-7.58897505507593,-4.76477972316025,-5.3209109039085,-3.78368986459691,-4.59943705610431,-4.31245648357981,-5.39746532271329,-0.72379066395888,-6.77248888131999,-2.20869253253886,-6.61475137836987,-5.40289104460862,-7.61586853071003,-3.59969418775245,-4.69950295803392,-5.92011721371136,-9.7081096365855,-3.90674599643671,0.426578896849605,4.14511482324406,-5.73990341457829,-7.06235592069652,-2.83527697027785,-2.39502717729374,-3.1548492488223,-6.985107161212,-7.61598435594942,-2.97411389371518,-0.200859094235511,-6.32781580853089,-5.1261399632981,0.496533713501776,-4.46727191969831,-1.93583303184914,3.15912923627093,-1.28681089628481,-0.560948835373438,-4.96069809888013,-3.84232347210036,-5.73309481332581,2.12969921249942,-5.02952195166245,-2.25285945284395,-7.78039964928848
,16,64.6251822557415,73.1407148851404,1.15672615458107,-3.00623211765787,-2.77972504985928,-4.67124187254331,-0.939442430241797,-0.54201480022266,-0.00892276024433158,-0.18572557043035,5.11596019497802,-2.20326807209722,-4.16269553415805,-4.16014116622182,-3.24962737911483,-4.18604035723001,-1.90554900593543,-3.92427997811046,-0.915818543739988,-1.73023718060449,-3.25121984560064,-11.6535322043856,-7.12485917355207,-4.13102838512123,-3.16996391969042,-9.39901703985652,-9.06068936698648,-9.15702723494223,-10.5201284362684,-8.95455769704267,-11.674214625622,-7.02509530414682,-10.1407226589595,-7.94611935321836,-8.55338039978506,-5.47410377458618,-5.71018939137866,-10.1602194651746,-11.5751505585704,-5.03209179004398,-8.86731992473869,-8.50310235030429,-9.98476036538523,-9.51804981462146,-10.5193125320197,-7.49243943813599,-12.5363056944511,-6.97857068902931,-9.94437858388164,-2.11665714531046,-6.06814942124674,-10.3200543753792,-11.3382467386864,-12.5861788417737,-9.92069493171266,-9.96601058278202,-11.0382516810823,-8.09191910991422,-6.78674217000389,-8.12073281155108,-8.69246225810866,-7.92723300862008,-6.51249360960583,-10.444557962805,-3.56637476297419,-1.15723401396326,-3.04166687464385,-5.08244741579165,-6.35632743153792,-8.3395270836063,-8.14642343354217,-3.28298050373814,-7.92176375485224,-9.24145641736641
,17,140.534266695698,155.791683512496,-1.23299616566646,1.23294689911836,-1.41326760323727,0.637113499039515,-3.47533222081756,-0.954321850000269,2.17649116444409,6.93338548455176,12.4336349074447,5.02676779955209,-2.08731008031418,-1.01591001073621,0.595733073485917,1.73251473133587,0.0377823698763677,2.12457047216685,1.19932813042533,-0.375372535502265,-3.26406141747157,-7.29329374341705,-1.74268570167806,-4.74900249985149,1.15963564200592,4.08431784044751,1.20744791886091,3.52906125291065,-2.12590274091144,4.52158817473082,-1.65056682571321,-0.234346436157921,1.29575187900218,-0.213876597386843,1.99514020399329,3.99226083571966,-2.10406884151553,5.66762443276093,5.34648465203691,2.66861338742592,-2.75763881970443,-2.79097211796352,0.839427864060326,2.75792340352746,-3.19470652646851,-0.127812444380652,0.0170703059197876,-0.755838938478973,0.588055544023973,3.9926712046863,1.74245632906786,-1.12030676443874,6.17010391563781,-1.53479978430232,0.756598204978218,3.59974689373712,-2.70896270215599,0.429181753545436,2.69179403175167,4.05466486267733,1.21672985829446,2.81502880690914,3.03204002754319,2.91453903116326,3.75934712253957,4.36855496818544,0.672761778396762,0.187179315459161,1.92215533441549,2.30680568885828,3.62024268432833,2.37168123631909,1.4114511270227,-2.43290447913023
,18,293.565803041899,312.513883556969,3.69691169554335,6.38035162541246,0.496227096329676,-2.79005198931554,8.80274848905492,3.75478671049314,22.5218526796502,18.5867717307942,28.8626427556933,20.394061626233,4.07480894029914,7.35127049615039,8.20181823387748,5.99530633311815,5.7240694674133,3.24192678766485,6.55258380975602,4.81699544731282,-5.62404710029205,-6.66511312187367,-2.79793823803175,-3.02376903676668,2.74944344712412,0.923219159373275,6.11272955720096,-0.61189692326343,-0.45435357758879,-3.12008400083278,-0.283401739637611,2.91229786971371,4.79679958524503,6.1120224889346,3.55812158104027,1.12983828815959,-2.63477892848323,-3.23618261241518,6.48436464302949,0.627101949715325,-3.74360096466216,-2.4455351917627,1.07331381206495,1.64433113955511,-5.45784737717622,1.97489314669156,-6.73069439649407,-5.75322938928821,-5.98542026476571,-4.3593007101249,-2.6837218177925,-7.00451533216301,-0.816372713775309,-1.30451982690875,0.811644988102216,-2.38799586566165,-5.54449925660674,-5.13235169814243,1.37753453663936,0.0500504126803207,0.812931490484516,-1.73651103368047,0.985777251169566,-0.205332385351085,-6.3569645822563,-3.17067937987031,2.87030401533411,3.14122832277189,1.10471392387944,0.724612779612471,-0.286092271508551,-2.07168887091848,-1.83706005516342,-8.85170941494152
,19,535.663453968411,622.267995562049,15.9718729588703,15.4486544409897,0.580876824200004,0.42309621377899,11.2382114730376,10.7938260816277,48.3736988219553,50.488574248569,66.7178875451968,51.1813411348198,16.9799084141414,16.9343054123292,17.2305113278953,16.4168765142776,11.5425924586903,8.43107645685677,11.3840844912429,11.4209775605045,-5.94225089451129,-6.17386781053665,1.95847986336685,-0.597653728008027,13.3905634309886,15.2768168274401,21.4048376802298,17.0646756202409,-1.56555985930709,-5.16772742203511,2.81823255736572,12.6092647836094,20.9481223451176,17.3970280764988,15.0271109662012,15.9901580112814,-0.631935070960481,-3.14710459353455,14.8405263142963,15.8549187022104,4.76386437569636,2.13348590673741,24.3669635523306,20.5880797614573,2.74517700462047,14.1732169440647,2.28252606004071,5.65162800904864,0.0271474823157405,0.5548319605291,19.1024593806033,8.19587188790274,16.1821958562878,20.1598805214562,23.9536097938112,21.9351111962142,6.12483998676635,4.39672466411548,14.7995899691846,16.9731977147576,25.6299579777728,17.7664485611449,21.4037676643347,20.9772204710839,1.92005782199067,5.22710513803804,9.40732745088508,13.7607353061439,21.3299701290362,16.4609289456903,17.5826028633137,19.2576082340347,7.98593040025617,5.06538949380911
,20,969.454743140684,1024.93857012627,44.2123781422538,47.6619777508395,22.0003987967721,21.8549815968013,34.3303986696615,31.7376627550002,112.573857614804,118.056207927112,145.362513815448,115.006407283876,46.5465960322681,47.879743015983,50.9635056499087,53.7187853347796,40.8480546788255,37.6403579410212,41.6797839751371,44.0606080976395,5.76072577652894,1.38031546370257,23.3476403570603,22.2085746050816,43.8828357407183,41.5017042770241,57.8412351517673,43.5163803042456,-2.81244821464406,-2.38139196825114,27.99396099978,30.1189381233103,44.5574369489264,42.3527324092111,45.1933880107431,37.614703700574,1.12310797549753,-5.78385282257341,44.036312310011,44.8446532595776,22.4041204263781,22.8221436218823,51.672298716257,52.5667230235622,31.6399529804048,37.2943754690341,24.5985175426222,20.9514697256068,3.06194306699399,-1.39088639708962,43.7998215213793,22.1232605478403,44.6516327135823,48.625477178342,53.7278260714506,58.6954993724698,27.7417289806413,16.8726229619597,32.0239897194879,38.7458948174522,61.5189841173542,39.8830833117577,45.8629189213698,46.7878351574718,-4.49131288962553,0.926565105863119,22.7748968222368,24.6903403019796,41.6654055013173,36.8495300108489,22.326413848396,33.7386775456812,15.0475068687474,6.27387575735702
,21,1456.37229383125,1534.57428804672,94.5056094448241,92.1674413009855,48.8094010879704,47.6453655137066,74.8587903793286,73.945997057278,223.606904516274,242.264184654382,279.445942541219,236.729172834577,99.596554594496,102.679892165396,108.69864408366,112.984321730311,90.1635619346685,80.6982714613769,86.6558472922984,88.7845312773024,16.8649683158815,5.12195331713383,44.628484409945,45.9428167837818,93.1669623225948,93.112021335487,118.745112085684,90.265881300717,-2.87030796319596,-1.78764337114626,69.1765791841281,70.8839908745531,93.2108662174928,95.193651532813,89.6385829078026,89.5135090340909,-4.77538286849949,-3.05313720083632,89.762274628577,93.3605725375996,50.4527721032568,50.0721823711847,105.26709033917,107.246180753029,59.6914250723639,82.8836375447504,51.3396035015444,49.8236666725479,-8.35066068848391,-0.631686174666356,87.3607549528128,45.874279949157,91.2616972541323,95.7697937931739,112.531288567328,111.998708402838,60.6086531845199,32.8099666052481,72.5172751555483,81.0747264892584,122.076003889804,78.1097064298847,94.3909116090381,100.840700124796,-1.73845522161491,0.519634888597466,46.3949023268842,53.6028485461102,88.8166814629449,80.8313295534185,61.9603095927728,69.3056966932418,34.073360571309,25.4650071005649
,22,1994.62962636891,2094.05573024175,191.253008642664,189.876443154921,100.108394740036,94.1161047516571,151.019764321761,149.331293740727,427.375306860838,459.592500698262,523.855084043154,455.642966858894,207.735666127985,201.783529561237,223.86713981692,233.142252897364,177.84301818201,166.40755164139,176.96815025427,180.652932903755,37.866697570144,33.0642649880133,111.60719200895,112.778389500096,191.600142789704,192.863164061244,240.738356472392,191.873591325464,3.31397723810369,0.534528270928604,145.746160500886,151.794733788257,195.747857412673,187.596691550697,179.97376830108,179.73960704557,-3.31451557072342,1.23265364218832,194.435935283892,196.351552872556,112.411583089849,119.206624466614,224.639404160733,220.529436516043,138.713193292994,171.791742239027,116.517542060067,116.75349730987,-1.94233099614621,3.79414945286408,182.875572783185,113.387137510264,192.606620097557,205.773202479003,247.414176501756,237.327832455965,139.694616236969,80.3677814185571,156.127281336701,175.908228975778,260.315585973285,172.339954377796,208.477959490095,216.902058640335,0.0774050311165411,6.42029748024788,113.111922429801,119.026668391513,187.253818721316,172.489396133628,143.423293546201,151.899125090732,88.1630765989421,71.7838872672332
,23,2516.08801923261,2633.21323672904,382.452411551858,376.57319169415,218.176813843982,207.133012572338,296.119274242535,296.998725667642,802.350128256389,863.913470683651,957.972813335232,871.361416691466,398.878264295265,394.6963738122,429.55640567087,451.660818053757,359.517262818155,345.111534187431,346.549380838296,351.446225027272,85.5973167953925,83.1440889936048,227.933070779308,233.429163463941,368.633672818794,376.186965724725,454.082142325973,364.214643726109,9.24901619062257,9.46226029515083,283.428801911831,296.104926466292,371.274290750726,361.501597650105,352.124673911834,347.663357117236,-1.03671213059488,3.69122300043227,373.546520102969,379.198736760183,233.241730918793,243.319733432765,426.534452218665,426.65338153847,279.031049472524,328.900204088351,238.523475844775,240.226888605962,-2.96586403389756,-0.0356006285774129,357.081732674806,222.397074334258,371.286094109119,390.945063324089,477.346455366893,452.023200094879,282.713035749915,167.687916788278,304.809045753803,338.270196558502,494.900824851057,332.748791896138,396.8095372997,418.709797174673,0.245565570651706,10.375412474692,224.662643297208,236.265093157116,363.673480129753,335.074293728296,291.570893823879,299.198512937578,166.632580206347,154.460465065028
