,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F7,F8,F9,F10,F11,F12,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,-2.91890619643709,-6.89937782798143,1.96755115075166,1.74132410717402,0.498104614594013,-1.84159470344866,-2.85317611701612,1.30750266070982,3.62023694526988,6.09325363239122,0.335791592441183,36.3948561341513,-3.21702565575879,-1.50571702376828,0.307234354635966,0.246320161060794,-0.324745309561422,2.22512640006062,2.19868782613412,1.18504575891438,-0.9397200953631,0.80032695222144,-0.123012567513797,0.184680031401967,-1.9294676053828,1.26149246049181,0.31837941012509,-1.87098709793509,9.43087534433425,-2.47916706878141,3.86763633226246,-3.31443428969351,-1.99867942243782,0.417013083352231,-0.190505649948591,-1.43614433324046,0.533370493693837,-0.17955541092897,-2.41296317907745,-2.46327476940087,2.38374683605207,-3.04357867255385,-2.5258700077261,-2.06747271472977,1.04556294511349,-0.365409204988282,5.13169406324278,1.79449372684348,1.39756373710816,8.58567090364477,1.45617256624519,-1.67898186277534,-4.37456249864954,-0.458239226423757,1.85317108971731,-0.589508085200578,2.78976783211829,2.90841344069759,1.5655325179182,1.25013664811195,-2.02473800036159,-2.43622704737118,1.55321298630861,-0.280466773724129,0.658286953099378,-2.21173502128249,1.78900721470654,1.50997486541519,-1.70567984564059,3.86137210348488,2.98947892057276,0.656789373753782,2.77250334817109,1.81123257876061,1.36870049812023,2.27772869740738,2.43372656926158,-2.51956374593328,3.99991449803611,2.18245234828828
,12,-9.67670642369831,-9.11684948048969,-0.481014239381238,1.44054729954951,0.999205137984973,2.80409447262173,-2.94108271742925,1.41198930709379,1.0989339961493,-2.84271967809536,-0.0983884865845539,32.8434924402995,-8.61071662311315,-3.87486076283767,-0.431782741262396,0.935764332429244,2.11815544453748,1.58257172843605,0.595240714570991,0.939835167842375,-1.53884775917231,1.99802609648941,-2.73822600426274,-3.35356798239172,0.542793725579031,0.388886766087126,0.359817485480562,0.0745345151549373,1.98758110170411,-1.22311772949934,-2.10938965270998,-2.00242468757779,1.63264250611246,1.57463717047085,0.280854694531172,4.00274030366882,-0.770071158294741,-0.426560253720709,0.212907030659608,0.844928341026844,-0.306162519214013,-2.99527808412586,-4.04060173659036,-3.30361888328071,0.925759575615757,-0.216332345279625,1.84119678697652,-2.22584644971175,-2.07581833981112,5.50626569353744,-1.22650460273098,-0.293996939656154,-1.06596011563488,-0.519374198961032,-0.36416097143865,-0.556451450199347,2.10710146461952,-3.53731507517068,-0.585179313084154,-0.373664958627614,-3.16062623877997,-2.96942629265823,-1.91753410292677,-0.435611174183578,0.776328899057262,-3.44401792056033,0.100551008409184,2.69878221521958,-5.23078185042277,-3.42617733891393,0.723720504127868,-2.00880581324918,-0.6702893884285,4.94094839912304,-1.76579222678265,-1.47421675523856,0.464655993229371,2.04284046195744,-0.0156488180891756,0.0855476337414984
,13,-5.34025235424542,-3.62837291698816,1.8484594786546,1.46277913984841,3.28189538892912,3.84938361927334,5.21799011648864,0.165145532779661,1.4531606058049,-2.84236223276548,-1.43709414423529,29.4400941912581,-6.37329894101777,-7.0494428754705,2.57956564337383,-1.877919761464,2.3006488570586,0.244977522368572,0.292074532591869,0.509266453188502,-1.81445565068179,-0.648072853034591,-3.23243628922,-0.897974526437793,-3.0714860930475,-0.0198431497365164,-0.695091666766984,-0.872227301224484,1.03892545701592,-3.00935501498952,-1.91925335430233,0.444813478776268,-1.70222039504552,0.0821407888483918,0.142897291741519,-3.63581626325549,-2.17281177079076,-0.350607972301532,-1.45506235088624,-2.69152587417921,-0.135871098874759,-3.10374280299675,0.757747342046059,0.127323993920982,-2.69180743192283,-3.22556175836917,4.0075690938238,0.282398008131622,-1.14199592361456,3.7466580595019,0.87003802743402,1.70973503906316,0.673673654423055,-0.73681519309639,-0.209892252235022,2.27907844294623,-0.269748586495552,-4.28675203781859,1.29764079959159,-2.61422230873723,0.138194978729189,-2.46757428726505,0.776155425231991,-1.34569660135639,2.48183132039412,-3.36995230196226,-1.35951187961155,0.927405877352157,0.801702183373891,4.09049871457228,2.62066510240493,4.28104130960128,-2.37543199314268,0.813327754420698,-3.36085464794041,-3.08295985301493,2.19782745881412,-2.68516963049888,2.44713375264291,4.26558234923777
,14,0.422174125354559,-3.75545095669031,-0.290149919032046,1.56695988167212,2.94526254300445,-1.12359799781052,2.00000205721699,-2.68279516058783,0.712239402948853,-1.00621359238039,-2.21077571389105,22.6171106112292,-8.5246251920471,-4.6254665522606,-0.551056783550393,-1.69610633113598,-2.54864786130065,-0.17395857540987,1.76347522097603,-1.1158396057026,2.88737844185971,3.34134627561889,-2.80705232314085,-4.75722283189543,-1.89668285214293,-0.0486980803252663,2.0022339582174,-1.48987514093278,3.43655077336734,-0.821914110163107,1.31418073536224,-1.79956558277081,-3.27234276010495,-2.48001406241474,-2.72051155974668,-2.26641320927229,0.0668368125420784,-0.253041504212433,-0.67579053564441,-1.18934458929425,3.32345133142144,-2.76308484081619,-2.46492227052386,-5.34945910239867,0.321671726453133,-2.35374563193727,2.71194600530725,-0.473351229824402,-0.252721276760894,4.7756127419957,-0.282127244080129,0.86799630695441,-0.320035803127212,-0.485295422863146,0.607281267341023,2.66167373173903,0.922699884132271,1.81187628631824,-2.96517242067239,-1.26539801400986,-3.88349817660628,-2.1163258741185,0.71714133690466,-2.24510987754365,-2.75783300354533,0.905884391815107,-2.15770977765987,0.77934711239277,1.81366329124648,1.35513889939648,-0.571477429096831,1.3465085739208,0.622944242681569,-2.78836791423555,-1.97930603486111,-0.115907816285926,3.14872514284662,-0.0293048498892858,-3.41966663458652,-1.31872106520905
,15,1.36842486523574,7.43865811181286,-1.47298554196595,0.359242465532134,1.14475696268119,1.41245812575153,0.659042916553972,1.28867736459688,1.73206869261048,1.22653412450018,-0.58352886784769,21.5418788783618,-11.2253002628031,-3.74478029210786,-3.28950181893606,-3.94902755249723,-4.67301315545456,-1.39957133429743,-1.85898302082069,2.9892355037091,-2.26025292664053,-1.19094562053988,-1.21369228760341,-3.68731022280963,-2.34084932795804,-2.47766900914667,-2.35758144329793,-3.19536167813067,-1.1897827830503,-1.53129776023661,-5.22436960723144,-4.00358929187814,-2.56155535487278,-0.163409192372455,-1.59173845497298,-7.00071105704455,0.577989629322474,-0.879668933168432,-3.22068409295252,-5.76009088699811,0.318741855662665,-5.08986539618763,-3.27879531514918,-6.37459128472437,-2.33815904868879,-6.84291500266818,-0.439631075081252,-3.17994685350186,-3.8332338120008,3.50795246709777,-3.43263933350136,2.39135035283516,-4.65833183787572,-2.44193643336121,-2.63472469026556,3.20768908578339,-1.15703596482626,-3.07074885576321,-1.84315609209943,-2.13870151053834,-1.4408665707615,-4.33550527264788,0.833861438775784,-1.47764045909889,-1.02021611923283,-4.50650939875868,-3.93602385990835,-0.458918925131002,0.881657023689968,0.522305258146844,-2.3696741793201,-2.20690211457759,-0.56404996460833,-0.591681421937665,-1.538557414769,-3.90667917427345,2.13989533261883,-0.635011404728175,-5.82968099251593,-1.97881584710785
,16,21.8460151182371,19.0352880841801,2.82459556677213,-4.43029563476694,-2.09557481338197,2.07645529693582,1.27008212383816,-4.22382399212938,-1.12556216531721,-2.1971472428354,-2.78290943418551,14.3091922903518,-9.87575375955885,-4.35243048464645,-1.73776255192115,-2.86433025275801,-3.42763658158583,-3.61110189078272,-0.265477917356293,-2.44816999755676,-1.83163410163615,-3.23962825509307,-6.81934628313275,-5.74718584738093,-3.01308926795582,-0.26776482507421,-7.09833329308094,-2.50578028184873,-1.79748025933759,-3.76679315635965,-2.39844831176742,0.119901335706345,-2.22831059051032,-0.0332158870046442,-1.89413330096158,-4.94749539072473,-2.02241863379186,-8.72021578042677,-2.28434139667206,-5.73814816238382,0.576946220948685,-4.90174370554769,-1.27030130993671,-5.34065158246221,-5.08741120844343,-2.25667887862937,1.7889883810908,-2.06684307229352,-3.3490549728499,2.28309668872998,-3.10546691165246,3.31281980032691,-5.00863403401672,1.26391335111612,-2.11357787183533,-2.45890411637447,0.670982456135334,-3.84686593319793,0.0731452395543784,-3.30334078160195,-2.37619684255606,3.89497770888966,-2.83224652557828,-6.70743119449935,-5.19258149910183,1.15813924665144,-4.62706377606128,-3.66643565503773,3.13817258283507,0.15149230340603,-5.62113260103752,-0.831476941513301,-2.35835230973862,-2.28549419420506,-0.658337417121402,-5.10461208620882,0.242040422074297,-0.711547755635365,-2.25798073994702,-4.07194576011989
,17,55.381195180637,58.1721352686368,-1.94899094014454,-5.33010166383065,1.1586450641521,-0.542292971805637,-1.24315200844831,-8.01392907418494,1.58507020502611,-4.27048939201268,-3.6735643858824,10.166027568051,-9.32076024882781,-5.34997115077249,0.368420960707226,-5.46897424796271,-3.13880297185915,-2.43304909517656,1.76357383716368,-1.95687905917384,-1.24101548563431,-4.77311389417901,-8.90652999064105,-7.70925080818552,-6.3363188132671,-7.14884051477156,-2.30000440228969,-1.52397176874092,-3.71831970594531,-4.27132699398499,-4.44017377499131,-3.33796585987466,1.05389128558954,-3.43209574878711,-6.80444856173654,-4.99247386440993,-0.117827556196062,-5.0425287575199,-2.60885824260231,-0.536214646677763,0.977445401048499,-5.10083325510459,-3.37018948175501,-0.2778630685807,-6.06256654933668,-2.48453211980268,-2.00789892348485,2.52315340644782,-2.55357653993224,-3.14895218274751,-5.38185920221895,-0.734160997853905,-1.86241596192076,-2.54650392304893,-0.326952249714395,-4.72187370069423,-5.42664224765986,0.772425486885368,-2.49330337144556,-4.07522358460028,-0.977704524315868,-4.89515558635549,-2.00672928639096,-1.51661672527644,-0.386795518016697,-3.17282321867106,-3.3996125083313,0.668651951232278,0.0803997410343982,-2.12279126367321,-3.20434367698817,1.80361835283065,1.58826392132232,-0.401308946510198,-1.32142816750365,-0.680710410081247,-3.89519024102901,-0.913818102871574,1.41392219552245,-1.27682128053993
,18,124.141056499966,130.844672662113,-1.82892527988588,-2.97720588566563,-3.68400918479483,1.06606373710019,-0.15283767558185,-4.45778251614684,-2.1715594399634,-2.17091605326141,-4.45639432383632,3.1199799453625,-0.98422855481931,7.71946270652143,-2.3105682788505,-5.883387430732,-4.77480006847554,-8.67668936794962,-6.83645376474124,-3.57593964802891,-1.67740049696567,1.74338141420549,-8.58964174938137,-11.1639630197446,-3.6907790611649,-5.32212286577624,-3.66114726666547,-2.22921232539056,-0.772059010712837,-4.26846923664334,-1.11685618926049,-2.77550127152745,-2.59505587482863,-4.57026970479683,-6.95341662895089,-0.0134746225844538,-3.57119974340321,-5.03554369154472,-2.63385731214476,-1.82265946877442,-2.46919432831419,-5.9049835781143,-5.03018247566661,-2.21657693024326,-6.80944058610203,-3.52079257813921,-3.84995178744157,-2.79342618901683,-7.66696918221487,-2.20547384839165,-3.84221885168336,1.58400224857905,-8.26402578207581,-6.69418867739478,-4.14759173978837,-1.36579023603281,-4.93824716643849,-1.59912191451485,0.379882807771082,-2.17353979640211,-7.23654260807507,-5.18903905738216,-2.5361746754711,0.857717734197195,-4.34013820842256,-0.710438828414226,-3.34059969006557,-2.29759683594239,2.37010452300501,-0.579646257592685,-4.70485521395494,-3.37519269080758,-2.44729909944044,-1.59717371810621,-3.54308118317522,-6.28630921956665,-2.81155982949576,-2.54144968846231,-1.45734100303025,-3.62621449647122
,19,248.197000252228,258.417467491419,-6.29233968388053,-4.26743611784104,0.49289275072806,-4.66974328964079,-4.28063355273616,-5.79656371048759,-1.00324816860893,-3.04618794431417,-4.72063799296075,-0.801244879377464,6.62659010628613,19.4633168318564,-3.9981100899272,-10.655500430903,-6.3304157402531,-5.4839140124368,-6.99687513791741,-5.85013710859903,-8.13252323252527,-6.1049175931239,-4.96294188322827,-8.86590591348522,-5.46138703953466,-8.95019766556152,-3.05421323547125,-5.96718018711908,-6.19009530354242,-2.71036842633794,-6.75323188155562,-5.51188310101543,-1.66901592708336,-5.80027601001893,-4.73237995608451,-5.94860770879768,0.537099120090716,-5.33074774117767,-4.14791757236435,-1.8921182615386,-4.57026347617148,-7.07826646461308,-3.72901266764211,-3.83002643435339,-6.6460861797309,-2.15766437315961,-2.8571951775275,-5.03574191184907,1.10860153216299,-5.84021880992532,-5.1753278722781,-2.41677175833138,-2.79455749815452,1.11634317933795,-6.01077474820795,-5.0663752745827,-2.42688865118771,-3.49149962738602,-5.9531430519155,-4.15604917656128,-3.50718189271265,-4.91243962301996,-6.09904105847272,-4.09772632054319,-1.36982198557735,-5.2352638350535,-4.84003949911039,-1.75997911773402,1.44781357431657,0.877877736702885,-5.21910621569941,-1.49049715252067,-2.22341512800176,-5.41993790089055,-2.07143728604979,-8.58785633907337,-2.84956824699475,-1.61106099809149,-4.9695861576638,-3.67605704758489
,20,457.81020250613,475.838699970909,-2.20170933782765,-3.44525284975907,-8.16872858372335,-1.46857013726094,-2.11153303284573,-2.24094258413697,-4.53262148736394,-2.78236924323801,0.842055508950125,-6.774621329399,33.7123437423093,44.3763065931453,1.97173463628496,-5.99184801307501,-8.64754277696602,-7.19580968966238,-1.69131841719854,-3.63607619846471,-3.34395521512533,-7.4730127402413,-6.13750259296512,-5.66507191405435,-2.24360603214473,-6.31515953559756,-4.4559639304839,-3.82674133716137,-2.2690269994946,-3.67587326583998,-2.76543171306002,-7.50427860752961,-0.317485152275822,-1.95142879481955,-4.90332278346295,-4.58802043594187,-2.95445475020733,-1.96022569037723,-2.90749359215806,-4.89522879333526,-5.61872608059775,-7.92088102642174,-2.6836298254434,-1.0462170475098,-2.70511382240875,-4.12909476398181,-5.09183597206766,-6.6692145603397,-2.112289934812,-6.28263746564562,-7.42133959087914,-0.9243936185444,-4.17849336350901,-2.82852917286937,-4.67361222007685,-2.5629978076995,-6.71925562499973,-2.29547511747433,-4.14030607115092,-3.69054513935043,-3.62940183215824,-3.42062707847344,-4.61637318398243,-2.0124624569703,-7.99481436967335,-3.84560855105747,-0.8935700921229,-4.34335983489564,3.64791340418151,0.448040677542849,-0.254996702670724,-3.40112993165758,-4.92508533796627,-4.54383745450605,-4.19772097012628,-10.3352077000832,-1.26177779401223,-1.02134394211271,-4.26081571633404,0.112665187180937
,21,793.675033711706,829.234434266679,-3.69081170929167,-3.50430035348063,-3.45236241183738,-0.293865040343007,-3.4012155946516,-2.73401838940981,-4.78441775989813,-2.80970203361449,-3.14068655162009,-11.4021846757014,85.6956023636931,100.46180349718,-2.18497416780883,-8.02722031717303,-3.52196079420492,-6.08855501726521,-2.81751099208941,-3.87656817403149,-2.78327321390134,-2.5331400054074,-2.30940729466738,-2.41272113335572,-3.13270508679852,-2.56485364090258,-2.03386860019782,-3.25680486269448,-3.59707363332473,-1.13841491383619,-3.84191547165619,-5.32689131305779,-0.0791517998986819,-0.757519255096213,-1.61772383170273,-0.676171692345633,-2.48719013617301,-4.35618489913259,-1.90762593431009,-0.507827931895463,0.859304236434582,-9.77299431050869,-0.929086414566882,-5.63642063787256,-0.52647726129544,-4.69789050917461,-1.97500977505342,-0.586485498647562,-3.07034703610725,-2.47050450899314,-7.37067742980798,-1.9111094513537,-2.35967324846843,1.64134195190081,-1.72719840552372,-4.04112168500706,-4.87634897705402,-1.23449942322395,0.671830424954351,-1.14511771369644,-4.10706557296908,-5.90148285014857,-4.90809365161795,-7.12539322577959,-2.86511508824469,-2.37060235050285,-1.25093229795675,-3.00694702656983,0.544640979295309,-0.127538002393521,-0.937976003970107,-5.12898075476505,-0.947630350487088,0.476335044684674,-5.18146869844804,-4.16883690945633,3.71311539982025,-0.743193842220535,-2.44758438910958,-1.36380704266548
,22,1148.27330241491,1202.4655112948,-0.430721423778778,3.6668779588731,1.90487702077553,-3.10600954457868,0.281393169051626,3.15410524966228,-3.02289972199424,-1.26306590242348,-3.08164411135294,-20.5932402443004,182.377279282246,203.88902270989,-2.68234686118194,-10.7117769961492,-6.54667511287062,-1.91311271410905,-1.42712834676377,2.89571977562082,-1.79716122638411,-1.70268359925467,9.85360192742019,9.38444391243547,-4.55055127051264,-4.07485480772493,-0.674552163523003,1.12737111983824,-2.76475256045751,0.617863575301271,-7.22469969090844,-8.39600735420754,-1.9441072247464,5.30466896952385,-0.314993126144145,1.00808038631112,-1.21266299951412,2.12150953031323,-3.08468278791406,-3.15893799719152,-2.77681547140082,-7.8476722958535,2.87425175538829,1.00686582449771,-1.90440377518871,3.11900791552125,-0.447020625541882,-0.535607353403975,0.193155824924361,-4.37322552448177,-6.48088767467743,-0.827520608397208,-2.70627352127576,3.13791102026653,-4.61136432568583,-2.38624582770763,-2.69594017244845,-4.38778819923664,-4.09489175460794,-4.49674662009602,0.819723247757338,-2.12796495840985,0.448558769030114,-0.296373146116366,-1.48789268466089,-2.4858800832867,-1.81509361800227,-1.59388519436334,0.195607291822853,0.593780448819871,-0.275673557166101,-2.02694161933277,0.623184679055157,1.33490473040638,-1.66912635646031,-4.35340224520451,-0.462262122257471,-1.38984749105566,2.35627577884907,-4.71284572278091
,23,1516.32739967824,1585.76973051367,1.86499757016645,2.12974617592772,1.92750211591556,2.4279536782733,10.1622916007118,3.31241501064233,3.24847981457106,4.56264480042728,2.09697476022347,-17.3897936724247,359.123616241297,384.365766016899,1.59155757561348,-3.0425501523805,-0.214339789613859,0.249787283818478,5.58711734960525,3.50427096227759,3.48303906250612,3.56989247226875,29.3505211413126,30.8317821648602,0.915510567514048,3.05417346800778,3.4179758660257,4.67097514486886,1.21149943956016,8.45322469194571,-5.25980553152203,-1.56963182276422,13.1874274909228,12.1704078683729,8.26249941526976,4.61968715025841,-0.0482917933259159,6.84299881757534,6.85068638850498,5.49909145931906,-1.01663255911762,-12.1094656270884,1.99231993295689,6.1935041429324,8.01558671917701,5.54707177683804,3.98264476179656,3.33226998216969,7.51200041865513,-0.892795438806843,-4.21459360252948,-1.79148876384352,6.94795424856056,11.5668424880414,1.43902519676294,1.70732785208156,6.14953382776775,5.5045207565131,-1.53859360782462,0.124465028654868,5.28341631905596,4.91446601907637,6.35055125685676,6.56996205062887,1.08029693243725,3.31692037372204,6.87128482503113,4.76883637019864,2.48486420314475,1.36092762077442,5.60347311644455,4.15836368562123,13.426292014944,13.7431848975098,4.63096895305853,-2.57850605238264,4.83140466778286,1.87821603060138,1.87155491880685,4.40836546592845
,24,1871.13087555265,1955.57282670226,15.1240323416873,11.4552643442216,11.6828503108086,7.67857512051705,19.0683164760253,15.3506921025091,11.7196702312031,15.3741984098588,3.20706479796127,-22.2403110768005,666.289109641012,714.174548410542,3.35910418497269,2.44900950596775,8.936090842672,9.19077991431323,13.29082513507,14.0241296194708,18.7407112716319,15.2273023104576,70.1323392166364,75.8552752971632,6.17436232142018,10.0824060968584,16.4423685416655,16.1578523728194,12.325358803349,15.5622107517756,1.33605963067021,1.12971959451943,24.4442696789711,26.069419046893,20.1585798905226,20.9505130268458,14.9798515364173,19.7478431787854,14.8214490407272,18.1118842489268,-11.3504855596339,-7.85518238590976,17.4036254974803,15.9495309160438,21.8076449571263,18.394002152183,8.69790674965998,15.1690110075451,13.6857451410883,10.4360494137936,-3.64497435604653,-0.594409247821659,22.8201094455403,27.7253345406184,6.83472250775048,4.38964959911254,18.7460774308315,13.3764123262467,4.66387391193075,8.69359592090859,18.5661389551306,23.1887081536493,14.7692837047862,16.6477887264828,3.67705788367448,5.13429523488367,15.7321741382934,9.95007068483483,0.681438248698669,3.03706812384644,13.3677245834097,11.8531015471663,31.6023726374283,26.0083829498312,18.1777044541436,12.1122226957464,16.7832995341059,12.6032273059795,14.8991234151854,15.021357296821
,25,2200.23853191417,2296.54278126648,26.3383756082358,27.4954031979219,20.5237275229629,21.7407445682079,39.7339889315422,34.2780537301478,32.7998523631377,35.5557732988441,15.633556717296,-19.2841088012128,1008.5096182833,1082.16428142061,8.58338252502745,9.01152930397393,22.2045985702612,21.5703052384447,34.4029086435553,33.119318179602,37.4514659043657,36.338090002389,143.852482839013,155.72485204414,22.6442265049832,20.0820386466216,31.393288860249,39.2850984280358,28.7119145755933,32.9642023619153,7.71056664054504,5.08162923635882,50.1543801167431,53.0533935952712,43.5596048002699,42.8149604786586,37.2087974745673,36.0956752369666,35.7540478786245,33.3927773161463,-2.48626835427604,-6.54954299292103,33.4002889190019,37.9987154421979,41.6158495465638,42.0949652462164,25.7118402258798,32.868415700455,30.4929151558445,21.2176733559677,-6.01965345565986,-0.432368324080471,47.0667473888007,49.8158434886077,15.264633301641,10.4920964469429,32.4398921766742,33.1739785758364,15.6766741004112,15.5432026185626,36.0177457426976,40.1149456484818,36.1107500419707,38.0234892368485,17.9616775467562,15.2230453430379,25.7749295964654,24.6041570893199,8.59008132781037,1.70755795340074,25.1739034205102,23.0245074195923,52.142543222868,47.2105429560966,35.0654527544912,31.79285185052,30.3962096683058,34.920334548819,31.8492247975728,29.0834599784239
,26,2496.70212411582,2606.16847162315,54.5713408394286,54.0934489022357,46.0335413627399,50.0286790152354,75.6885888281936,68.873608803432,64.5625246623995,67.8125481608881,33.5565684495414,-2.771101870042,1381.7169785558,1483.59363749125,22.1338028343216,31.4760335727187,43.3484705298019,42.3030730210112,66.4754320584848,65.5223432640578,65.7186995116904,66.8957819850425,280.771412824085,303.057919660366,51.5125684899058,46.1760155471657,63.9708819434459,69.1340761212468,56.271395872116,64.0563307521479,23.3101180812164,24.5126140730931,89.1806357111891,90.2431536239492,73.7482872940996,74.6649004586625,70.9966249996551,67.7073431882914,63.1006717994337,67.8101281712729,-3.35873685638489,-4.35052343537291,61.5757819771252,66.0746381641802,81.1990038837134,80.5390392438353,54.0198452319751,63.1068972967964,53.9306095843103,42.5773090264743,-5.27796802103921,-1.05445368463688,82.5218846217149,89.8173074281135,33.043626781423,23.7077736849305,66.5108585475064,65.069780310042,30.5243797483986,33.6691488033694,75.7672637175178,77.214277851474,66.4181306859532,71.1634604913911,30.6561507908932,32.2358596488366,55.8899753042601,47.1897794046881,2.70973859499418,-1.33996127644104,46.2894825492026,47.4421115269538,91.523273301646,89.8126397651108,62.7453777347014,51.574526390852,59.3414017653931,65.4094655075332,51.5546737447958,57.5064013494753
,27,2759.45939293697,2878.65222207469,106.96161466156,102.19343249742,84.7804884792113,87.408225915477,141.417276209251,122.874992616409,109.866156089869,119.506740340916,65.5984214253913,17.458161401275,1751.47151958451,1881.46018206256,52.2206005030039,56.0788724935637,82.3310619675781,81.8889898109801,130.841723546788,121.756187165016,127.81733816823,126.454808218781,518.416723923037,588.987471284709,89.3700371425148,82.2559689418144,114.716616376395,119.783129077216,102.231619310488,109.034652704376,48.3829598317329,58.1962120142621,148.105205677936,150.417589881477,125.714219329362,118.571878854974,130.417292297226,128.800483671329,119.221860753217,120.226772825026,3.85017263431519,0.164954696276709,112.542084727301,120.34446915053,141.380391948739,143.77662664016,99.8993952681367,117.209994095527,99.9596713787178,81.9651780758386,-4.56103009388153,-6.22565847522128,146.948201891455,158.054911943593,64.1390035076961,49.8517526286532,121.741388434196,113.993029479603,71.6793356425092,74.670134669796,133.475656001628,138.406333500978,115.265927297612,122.61255685144,65.4666772556147,66.287337432615,105.757912497983,90.0901627678109,-0.204060904750349,-1.86601869274227,97.0131279695834,96.3273089822587,164.437968699015,159.820493896816,112.564677690194,105.342720785852,105.512779029742,117.526566983299,97.882726580176,99.6692578353336
,28,2990.2112293345,3118.18320936939,181.332584837015,172.051138393471,140.250890059134,145.042499259468,238.039603020903,208.680598149459,191.37969446467,196.402071743,113.413678576691,61.5320958159014,2099.04660123904,2253.90011391775,97.3850558001445,102.053172256169,144.594371041966,138.544446149155,225.175428140451,210.481676653017,221.588763796375,219.653929392337,867.793594748534,931.188165536068,154.992660706439,152.078226580075,193.408034783501,202.136737964162,182.340075990913,189.019274273375,108.25818857091,114.065417168646,237.846921672289,248.452764943542,207.480974797487,199.964067805725,222.229286871228,224.215644873911,203.684137924576,204.878775500052,6.13442347050704,6.76549029690614,189.440435108098,192.253940519667,239.48788166781,240.910438431843,181.738815414829,192.135893282556,167.619097371657,145.549276057803,-4.57246184478117,-0.492962147081016,248.690930828669,260.50677520748,118.057619286717,85.248356673882,213.296334749421,193.042155639888,130.57694672124,129.103601781766,221.356627679864,224.837211078122,193.250258283195,205.57735967984,113.852057244545,115.839042505199,185.329878909436,165.158458946634,0.335634795765145,-3.53637540513728,165.152469400837,167.473881820978,274.477555562811,264.990540961067,185.301654143384,182.116524876296,178.727243662857,196.850632088505,169.556316010092,158.443134377375
,29,3201.34173769786,3330.75998910135,299.585990928537,291.962233367722,233.561043877944,238.073209284987,381.670072140039,340.032446634827,307.017002869649,327.057193051292,199.5065692962,133.504355512881,2416.03121672023,2596.34058149903,172.157397839309,177.324238994892,227.133710463717,229.25210798749,371.000036066124,350.484322573911,368.02376611853,360.918730653673,1236.70252633275,1325.7277206743,257.855998753664,252.086774671339,319.822334531385,335.821325562232,303.739722323288,313.050789558869,221.545531088128,231.185566298049,381.27400735464,414.62613414655,325.560634133757,320.740130011769,368.784855465387,366.330224804763,337.703840944538,337.594852235424,16.4499077732871,14.690955836038,308.877307866388,315.188584031587,389.9974557969,393.007739426715,296.605135665678,320.283018758371,273.851263229682,243.156007734445,-7.45700017166291,-1.2146118880587,394.823724968618,444.300891490883,192.01742205242,148.641576902761,352.475066541095,317.224795706887,220.761964762186,221.637886088323,358.164952785394,369.166010338794,307.857596021006,331.872667681853,188.309759326128,198.856736140593,297.37434685712,274.19171233409,3.15972866535367,-5.48421269082337,268.140186250073,285.629392836186,451.169461990117,441.489425290981,298.858840262679,293.283931437168,286.912231729274,321.375531348832,277.137021439221,264.122323029828
,30,3399.66082825952,3529.07030593026,495.77770475718,479.623964680914,374.173681211352,379.364548778472,606.865310971064,547.263739111788,501.776648035837,533.804303168873,325.118113362972,253.180009803926,2698.59218256848,2900.09695309001,279.374488871201,297.233214957553,372.073274955448,375.870784046765,604.741620338813,572.587359841027,606.061539587192,595.779015188397,1616.92112056649,1732.94543329448,434.785298744369,428.610076908726,531.161231812718,548.667501702894,499.464575968553,510.506838273419,411.006760496891,424.484213306607,601.499702911166,619.41188334573,524.241982261393,515.264319438226,599.464441711054,594.401778965397,556.531393884853,551.633999402888,41.8011590158353,35.2722108084936,506.110143383572,519.235502716881,623.641244811605,623.759825004639,503.335351373475,536.806515032395,452.262778024995,390.40517855272,-1.82477361930432,4.90249775563461,623.167817582497,664.137925638675,309.597265973698,245.974168545095,577.78201917823,517.043454960766,371.664313225195,369.525754046143,572.478613413723,586.835255434604,502.335941793792,539.709775686841,311.82506095065,319.261842559978,494.142292167489,454.205812282167,1.25240370877145,-6.24041610876202,442.244592115305,470.158941723892,664.325804333308,650.70425953004,482.993992877717,481.255549328188,465.828698089123,518.522033898835,459.521406486764,440.93330399893
