,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F7,F8,F9,F10,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,-5.23079970575191,-2.19583996464007,2.68766670040532,-0.139889832874815,4.2678309452167,0.161280247596551,4.46839918176192,1.07247420328395,1.45933527205307,-1.76111081410318,0.607954740016794,-1.24059556815519,-3.48043119239765,-1.44501597492808,-0.894596171919147,-3.84348383724409,2.48611018490146,-2.09461719420779,-1.62434908245268,-0.158704945801674,1.54713265891678,-2.37142215423091,1.45682997756376,-3.86145526450991,-2.00737273924642,0.34013359599885,1.42050744864218,4.16742156761984,2.11162818478169,0.619291229719693,0.892063549483737,-0.653465138296724,-1.30163984748606,0.200978601425504,-7.28802877859152,1.48935164030399,4.64389449604596,2.82818418200077,-1.09880823682033,1.90740323417185,-2.29513250227274,4.56571600122152,-1.17639075532588,-0.539065991987172,-1.23505464315303,-1.86464706021889,-1.84207624582905,1.81593885291159,4.01436833041998,3.42198545144765,2.30952239812268,1.23059817498643,-2.94319484538801,2.15779361627983,-2.11260004748328,-0.711233572127639,-3.46801777180553,-2.05529134123981,-2.39257577569106,1.82507807135653,4.40677055808146,-0.740391030691171,1.39156796255747,1.15691884381022,-3.91841599500231,-3.43740056717979,-2.52430078680254,1.37157426096428,-0.207979074815739,0.274362474658119,3.94512204821831,-0.0799739947337912,-3.29842449543048,-0.887572769348481,-2.18777458394379,-3.22201766739454,1.16046299287473,-1.35378494781298,-1.40860044650253,-3.98962048300564,-5.81536672510583,-0.955851056377014,-2.40768832757612,-2.33823671163191,-4.26275452675145,1.13887353674545,1.96091649565778,1.23668531150179,0.758066256183156,-0.293883622758585
,12,-2.058831949666,-4.29698511416791,-1.11777663913426,-2.13072313269595,3.77853877566122,0.759572258760272,-0.949983622436775,3.88282564732162,1.54057662824061,-3.51455290952981,2.15623091803036,-1.30651133362107,-5.96434646833177,-3.20897441193074,-2.72280622551216,-5.88667302028716,-2.75813476605344,-2.12399340927141,-2.99287929391767,-5.76540761016349,-2.82498311847485,0.524162854086171,0.0299228799017328,0.143175754212734,-1.50243340915949,-2.90555440170965,-4.36417634218833,-0.987854160784991,0.0222759044172562,-2.40968870655706,0.908591435932067,-0.957664519178252,-0.772366388549472,-0.221962738442926,-10.1226800380118,-5.01251136578549,-0.4928088864458,0.72614379316974,-6.12579082994762,-4.23418684596936,0.0525708723739626,1.88156076354198,-2.35886255317882,-2.70939650266655,0.300292271953822,-3.69536171460277,-0.88267147116494,0.334523330243883,2.76279447799106,3.92089415795181,0.166542049096279,2.86035714960781,1.36830908526781,-1.0546133307439,-0.960002110111873,-2.49655082978643,-3.1579614883417,-4.50626475995432,-7.27219262404333,-1.0904527455632,0.608363177548654,-1.71626190956295,-1.30197665240485,-0.462083366558545,1.12624245513416,-1.18066505736442,-1.40462581449719,2.11103238665282,-1.94648550815828,-2.50419620951197,-3.57032633534618,1.59721836368908,1.10600761172327,-1.36388923263394,-4.54774072795863,-5.46344850150308,-3.22310255985485,-5.27098767862663,0.0707105515507465,-1.98559588296712,1.47639472830815,-3.13443055808966,0.238184040252236,-3.6941775935984,-4.26556524389707,-2.96409796116814,0.29882774594671,-5.10038221808463,-3.05262586315575,-4.5540868319581
,13,3.44289595505825,2.43971446861406,-0.839649003711656,-5.48567620154336,0.898878401859747,0.298318033306259,-3.3153042533695,-1.01203661975433,-1.24294171097017,0.137891269321244,-0.774600038265362,-3.04234452912988,-4.46718917223461,-4.03211716862006,-2.07917313945563,-1.17717676226312,-3.64976567223766,-2.17529604697438,-0.951202947788715,-0.297814829661547,-1.11016793145382,-6.12539004349037,-1.28946761851603,-4.58303604570801,0.60789653631582,-0.45336527943482,-2.88195144429028,-4.80190857244543,-0.815543552991585,-7.47239210549742,-1.96969310832674,0.720123204798256,-3.29990667398351,-2.87986476446895,-10.2211632761928,-2.68717615086962,-2.27856311861933,-3.41011140475985,-0.250788819183526,-2.98905736494498,-1.94512668690459,-2.91872289444791,-3.19781873887632,-4.08560747517095,-1.44706229732992,-4.84711146745531,-1.89525731224967,-5.82414870854063,2.34504533878226,5.07030010232802,0.926301289890034,0.62388053578934,-4.07721737837664,1.53752337149172,-1.26721521534728,-6.26308621597173,-0.355616914383972,-1.020242796415,1.49719358023276,-1.58824095973114,1.23939340504194,3.0976083233104,1.97519592244907,-1.78639400718748,-1.33674696406342,-2.70442119391373,-3.8866102177376,2.84962750733712,-1.80683910666176,-2.41954732298973,-4.26172806577051,-2.13837996629991,-0.870427137081151,-6.76654068760308,-4.57554849005282,-4.07115652928951,-4.4325817500312,-2.27148215669467,0.547579764117927,-0.903678599455361,1.50763647314716,-0.583939650655793,-2.62783172722493,-0.61266801028205,-2.57231625271424,-2.91551240802437,4.61253642778092,-2.78175646427781,-4.52418475782815,1.31582729920001
,14,14.2610647966894,13.8135007684887,-6.3740834680134,-6.90508603277658,-3.77113238240554,-2.45668515875013,-5.84936399536082,-4.224878967525,-0.535741877115015,-4.50093800857803,-2.99642491209306,-5.7859214102532,-3.00459445847036,-1.06445511362517,0.288125269138163,-3.80029588304205,-4.1451175791085,-6.05678785852115,-2.72091565395567,-8.3646007254747,-0.835554952944221,-3.49592005345721,-2.9055772866991,-3.3801535829316,-4.82042049008805,-4.34585361809877,-5.6823384600084,-3.69116648931958,-0.0607385775579132,-6.38653184815348,-3.34122862243476,-5.8995727036986,-4.17963114263603,-4.19293080082252,-14.4452324884714,-8.78453510968711,-5.3734191737376,-0.242464233399915,-2.81438328748527,-7.06018088451629,-2.13128057615177,-4.75698970503163,-4.12378230541935,-7.82007205413538,-6.02309172651849,-7.08391676281281,-5.6241849047542,-2.70289878051108,0.408193110767115,1.48279858283104,-2.23683666939451,-2.66331646789695,-3.00365729240775,0.0559429552708934,-1.95734117442134,-3.6615754959771,-3.08325750904032,-7.13980794050076,-1.70677826365545,-5.94449556374866,0.0703644812092534,-4.87607918527328,-3.11765356057458,-7.5135803184412,-0.63491022565313,-4.99136620728586,-2.77730334549688,1.55062027272697,1.34295124074833,-1.51221062284276,-0.577242735168966,-2.31970760068589,-4.73500401759429,-2.89660639003887,-1.96037790559512,-6.73829170110048,0.386757400257466,-2.17358236650216,3.90290294813803,1.5474055524337,2.00465519809313,1.92346905624117,-4.0701022952303,-2.38472523503424,-1.88692219275299,-3.40333053672521,0.649378411896123,-3.65307320277088,-4.58843622446739,-3.67887172088285
,15,35.686392699206,40.6782177143764,-7.92318564865218,-1.34040616760376,-1.23776814214216,-2.89455375873922,1.74509469872237,-0.0243267585633475,-2.3470235935124,-2.41517818771399,-3.33037645171999,-3.57045117955522,-1.06230678791417,-3.49459213499176,-5.87289677328408,-5.58080386283837,-8.78276896031502,-6.62065859785616,-6.69794323403949,-7.6991893861732,-6.79073917332653,-5.75075668183854,-3.62352375468981,-3.41813295066595,-4.16899495587768,-4.62477516283434,2.93517980362594,-5.37163199242832,-5.23422724901457,-5.83512995027513,-3.08326811130974,-4.33552006700347,0.364667093231219,-5.7825422045812,1.34310278065504,-3.31228972250574,1.25190924655817,-3.89176958825647,-3.72071846927611,-4.47794723226571,-2.86047557329357,-2.18957905308798,-7.78545524829315,-8.55424522845487,-9.10359859189521,-4.65485984311727,-6.89293931493467,-4.96780084504144,-1.03073035619946,0.214035214960859,-2.78432200791985,-5.4977287970155,-5.5822123962962,-4.58285376912681,-9.57686548134052,-5.05687720818651,-5.53024575838708,-5.80682222504856,-3.14678217069422,-1.6972059281552,3.650065342983,3.70339367248062,-2.25525955901639,-0.0223108315376521,-3.0376287325762,-5.67329806906173,-1.71954632065354,-1.81216784491426,-2.78582664766373,-0.784701620879787,-4.31986324660147,-5.67714236940492,-4.09852192952803,-4.27623790894313,-6.02096061818884,-3.3225717516525,-8.8955512876646,-6.74168400282042,-1.50528689635075,4.62332958247998,-1.65273614322859,-1.45444169782377,-0.287711484220381,-4.16646496119529,-1.81086859778816,-3.41822353521957,3.51112259174943,-1.41220922743696,-8.26418996696884,-9.12977941854115
,16,93.7292630424104,91.3495212127787,-3.79762433207361,-4.53036100617373,-3.7204315950994,-2.67909248298156,-3.96591576529318,-3.71998079074365,0.292614252303338,-1.07895009434696,-7.76243541755093,-5.56176000016603,4.76984854345619,1.06777731777902,0.657980488139856,-1.91795985588806,-3.72871313642872,-1.89454845775617,-5.3988864666685,-7.74955466672145,-2.48356071802664,-3.14916031035182,-8.62227382799938,-4.441542556493,-5.91118348665532,-7.46989107152922,-7.28892226019116,-4.80800477960247,-3.51554373163981,-5.22829241035197,-7.75292332207573,-7.48492366562596,-5.44368904652356,-5.49688907394921,0.159579755844788,-1.62600798264657,-1.65491099299697,-3.91552384531497,-2.0749936762445,-4.39425458729511,-2.59900710965348,-5.22084961092332,-5.72681095419421,-3.31701699664245,-6.05296418950638,-1.89034368480588,-4.40503206148969,-3.01516762146639,-1.52829768408128,0.573769599433035,-1.48469344277601,-3.70233670907874,-2.16826000482251,-4.89518558884629,-5.13828120139442,-3.82932552879811,-3.51383500541897,-4.20687509794925,-4.76959357066562,-3.22476213668779,4.52892489799933,1.70581558212916,-2.03404507843834,-0.417632748051801,-1.04720167892083,-2.68583607690607,-5.79474143097968,-1.38952451233126,-2.6441026727407,-4.42005084433185,-1.87626512340603,-2.12799783837181,-4.52060214522226,-2.4780211117436,-5.02354648032315,-9.25279375490436,-6.40632280637692,-4.71190323621204,-0.25364715144724,1.50080831730065,-2.01002912484546,-3.36640968620577,-5.42867595712187,-1.9519084305125,-9.98006893700358,-3.73110359848806,-6.660839255052,-3.16426961889101,-4.0637044817222,-7.09414690783524
,17,190.788389496418,195.628282700406,-2.08712983118403,-1.34670944541949,-2.59471656875212,-0.927709210357079,-4.84829846780895,-3.41373068470648,0.98460088201773,5.92179160962633,-11.056778930496,-0.909036481784369,16.1716066347171,13.7689740958317,2.09619330398709,-2.63284317042917,-0.0523060580794663,-1.86686518137321,-2.58215433106943,0.0669500635690383,-1.57998228750148,2.13226797766811,-2.02310060471518,-0.263292161184381,-7.48371195569462,-6.11584567643149,-0.152587579692863,-3.58266372532171,3.27369012722647,-1.63073679064246,-1.21175147732447,-1.9665767784104,-4.78789627297374,-4.55433303173049,3.75279712462088,-1.54881092996447,-4.95455532012784,-2.74680740979647,-4.84931845740766,-5.39035984918064,-2.1576126932373,-4.30628884820908,-6.54618740790602,-7.20500017134464,-2.4242156413552,-0.44004298341406,-1.73423384744956,-4.3566636949331,-2.18321765439305,-1.09873842441903,-1.83945935613201,-2.9889854758535,-5.22571669501076,-5.05906227043124,-0.188727977705184,-0.46910391068559,1.97677275311116,-0.98445726156524,-0.71138894332762,-3.41677441463844,0.518902495772181,-0.263157680837594,-4.25975554172055,-2.6400115217466,-6.37032324426355,-0.850263618714507,-3.96321181270741,-6.55402763329357,-4.57955969062459,-5.15063193346077,-3.89983731503844,-3.13018007709161,-0.316030700964802,0.567442011394178,-3.71307469887233,-2.23919188014042,-4.51350699686918,-2.260153706653,4.81399391175819,0.0557238245310145,-0.258481747893711,-2.74015145196654,-1.14719613643683,-0.119109726277202,-0.875206462452297,-7.25910288557589,2.73511749162526,1.03859253752353,-0.424909477166239,0.0766194652919694
,18,372.806399682147,377.626375421669,5.23251158967742,6.13763126137519,3.041631301905,4.8955695713471,1.38512047341555,0.290038400487447,13.5832069707412,14.0584093584921,-3.14933343800885,4.6966056758456,38.4753077723399,37.6976850351543,12.0631804393379,7.34744918426031,3.78973761224961,4.83377775415147,6.15965917594804,7.45703353237468,3.78976873919055,5.67158069559173,0.829146625216254,4.332387337824,-4.18313037453117,-5.27327973155661,1.60260758431241,4.08272664592141,9.81820145234633,6.82197432443263,3.84041367667078,5.10554230320531,3.8951174900003,5.04044876333819,8.07955196840248,3.78976640918108,-2.44414618933206,-2.84951249514506,5.99921356684854,6.89929508288651,3.77434883627302,1.69441143111317,-2.51753690970418,-3.94687252500989,5.51471507658925,4.27816570281266,5.08161548515091,2.77748289835608,-3.29942858043069,-3.70041236638735,3.14531365667426,2.60062961670474,-1.1037904394525,3.28259788228343,2.02007810006717,4.03532130847134,2.96747409743102,6.78242134672655,4.46781159381635,3.58841572577376,0.326629183902696,2.76279398894712,0.861339748976661,3.44141974828517,2.2538471462276,5.29790463854351,-2.0019308616811,-2.14183374008735,0.20204737460017,-2.34236296054178,4.78214643179217,5.68344501025695,5.48206859080619,3.05226138294029,5.87430108060244,5.74783235098857,6.7368075488348,6.53105087566246,3.3859086624102,5.74963126778857,2.28898775288599,3.53125224818632,5.52081215718272,6.70417906959256,2.06955784056254,-3.2978630479256,5.48527516765535,2.88643265489463,5.42484179024086,5.27950313158726
,19,707.547265213168,712.599119930419,17.2165759194709,19.7306755852451,10.0940626490496,11.6585925877907,2.92103741183655,-1.54288792960097,33.258926395561,34.9580970834977,4.97119121774358,18.477616539446,84.4304492867254,79.4839967123057,34.1102148682526,17.7550232719927,17.1417735804448,18.4125246070635,21.3631348791246,24.3103571463166,14.5742584020577,16.6019829801244,18.1645089238118,18.128618841416,3.02759163992823,-1.34955131612014,19.6737550706239,22.3545994053657,25.0323226765731,22.8876450915791,14.2000878385561,17.416415666607,18.0278701939847,21.5277307626639,22.5921998162412,19.9093847965937,-2.7907277444383,-2.55096651508939,19.6645600546653,22.7650515067871,13.2974916217072,16.8627441987687,9.16225048159049,7.02236814052549,22.8930117946234,20.1501287591782,19.5775494004965,18.8668406353368,-0.149660882910666,-2.9334241902643,10.3400338097204,13.5924095925311,6.18516050422386,12.5155435601378,20.7675268118282,18.6337789022705,18.004980313428,19.5076418840945,18.385511249016,18.6079971984191,0.395151185439317,2.29746363341792,14.1034624882291,13.9333651114098,14.6549220425759,15.9722442949474,-3.32389304231174,1.25945425052851,-1.87025086674021,-3.88442966535467,14.5938726382951,14.9748907240555,14.5741590594071,18.70107621641,26.6556654179276,28.6843608107642,23.5220645344675,21.5808893228518,3.35809970191303,0.960149923844256,6.50820234259072,10.6507781464584,12.0737317925409,8.45776006499773,1.23160785028676,6.39543035228462,16.4483745230682,17.230424134008,20.7524135942185,20.2509469338502
,20,1117.06764636151,1130.34740492189,45.7014801487462,49.0554887997914,29.1877029090001,31.658633014918,14.6600185125271,17.3694694710607,76.0686717488152,78.6471706961324,26.5229373360912,50.3497650115537,171.749910808297,163.357982579707,75.1474299024671,44.4723340132186,39.1433907355513,39.8713072544442,61.3516282758324,60.0864235857166,43.7477691014369,43.3728825274461,45.3366791761364,40.3321184516653,6.38842107889286,7.53675847061731,45.9314452463977,54.1308950228954,63.4928038352978,65.7003864473477,41.9876244735406,46.6104468810927,52.2281005338205,49.6498182594223,56.4896928196899,54.9457480612236,-5.85913721111865,-4.33804815770281,50.880053417477,57.2061661226612,42.5528757574498,42.8666922996167,22.9913076041075,27.8812655948864,54.7356903808914,53.6285193060339,49.9002346575885,46.0530486867892,-2.07265921327462,-2.21640251086183,29.7619961841242,32.362630101718,21.4164224357801,29.7160487484975,47.8318016821804,52.6150709743674,51.9887858484767,49.9321970500946,43.5576412802016,44.8456750092701,-0.933652656227878,-6.32964362048733,34.15485820103,35.9948399516325,31.4064949188441,36.1955605658377,6.69365160743246,10.8872956064065,1.24473818949946,4.09951041917975,39.8986388311687,44.0074530976035,39.6878559721581,40.8586090540848,56.8946637915583,58.2022329091542,55.9993292082036,52.9303879378658,8.67557590696379,0.157859454944173,24.0606711854448,26.5653342908331,36.2115622553038,34.2844870173853,20.3511875009749,20.679128171068,35.1115176453973,44.8277266210521,46.4280397720327,51.0013791127194
,21,1608.83517311874,1634.41191487812,97.8857964857712,101.470464528365,71.2940933764194,74.5694193066174,42.9012065126358,36.1524131639653,162.87733645997,165.216633722182,69.1471199919056,115.940673062005,331.767605590672,318.773423095312,149.91107880402,93.4950546052469,85.431828631697,88.7903399963466,129.501800426342,131.668454027673,85.4120923383907,88.6656855948459,92.4112270144137,86.6472408216923,21.1166295742191,22.5254672726355,104.310373174564,113.915569256541,137.344987034931,139.042183850688,93.3747513761814,92.5882913275345,104.674325869618,105.08624535344,125.718313747211,115.506888901462,-2.64251394536359,-3.50190470768575,112.716907106045,122.301732254237,92.3379901757703,91.7120502900302,65.5359583412974,70.5364506725259,122.146191127725,121.786129979709,104.448020159769,96.8518402226391,-2.74444649698989,0.00629274044649719,74.5929530791086,77.9645606228573,59.0152852668894,62.6341186782934,101.137586118834,106.795633366466,111.483736880071,111.706557143738,92.1452319767441,92.3062739428055,1.72929761826435,-0.940033285972731,77.5895455136606,78.9401939021986,75.6157335084695,78.8964210436243,20.7729562635495,29.8733058587704,17.2000882073539,21.8247059767782,93.315158365946,98.2804079315788,87.2236255547809,90.1121847487216,123.289368460408,120.520509110708,121.823760409109,112.344446561601,2.83707667609315,4.90114155038145,60.6571012096192,61.4899989763549,76.4485042884962,74.1801508732938,52.5287086552726,53.1551397794233,83.0194340338721,87.4540366077699,103.538856604154,105.031338220304
,22,2128.87458202036,2174.02904747855,202.139879810378,209.914821648279,148.573097723925,149.938997060467,89.0091377479066,85.6989907283478,317.307242039692,321.525093383784,151.465053562836,228.388006958052,638.060686810778,624.688687952753,290.065890223151,194.894640190905,181.659663965439,184.567969726146,259.744398114301,260.37017136841,179.95171506927,186.849412843697,181.921773560227,180.808834960669,62.8084829497143,58.9057733614527,217.785719543323,228.348563385695,282.580029947187,289.056470242693,189.592240688582,201.928339147883,217.525235669914,213.78537017282,244.131550499753,237.282317807204,-1.97399448226452,-1.84651028778671,220.175243085294,240.114723310014,190.826967057376,196.709226151183,146.327481291027,152.946331120436,244.668940166182,241.379589344994,211.290234167022,198.206997031615,-3.92001574241931,-5.0765175247825,145.968157772011,162.753320898931,124.074534668041,127.676008172287,202.922701270958,215.341401356785,222.397992737057,215.225141881608,188.106453191628,184.37445433425,1.14259584042929,0.759128268974564,168.77429589179,161.925212178315,160.608749477545,153.534632925874,58.6011160521343,62.8165740589575,49.0187831433009,54.924013513235,187.195134606604,207.733171877446,171.442516294951,184.683761179974,245.883397500183,244.857682388119,241.739738434037,228.329918785496,2.09524966365143,3.82599089264068,118.411522397956,125.926135760612,159.733220099354,154.241639134205,106.217132414393,108.288102991803,179.4598829188,176.774406598367,212.166457925287,209.153586021236
,23,2629.50555414687,2694.16562199718,385.023535607301,399.082183980894,291.833965690091,289.420705075103,179.324949257987,178.758811241497,628.028727073583,634.604549878087,295.863271175578,434.041422513328,1032.28916706442,1017.20889811816,533.529648161012,370.164152276069,356.231697487678,353.028791692331,484.295574209691,498.037495796235,352.920552800786,360.79398017729,355.10056171749,342.383731014506,133.589240677426,127.144985264758,409.926936394739,433.420216104112,533.590062938663,535.131601296017,361.819285996979,379.240970073433,414.696469946423,399.369413390417,462.949704280888,445.8564033374,5.82666274988742,6.41393823997669,423.446996524861,461.08834120596,360.730461738056,376.933176689871,291.332742362062,300.701929651711,464.583591717661,461.480376195871,399.912693895366,382.113939372733,-2.5611516450922,-2.95784578252869,294.495709904517,316.574961213522,247.123288795953,255.530749120599,396.406385425056,408.389373384616,425.505788582935,410.113601111221,364.877477827775,354.517320561371,2.01268196448382,-0.0813895585506543,324.361678999973,316.52112635428,315.303724551477,298.930753940022,132.454114966184,124.378394677904,105.614328829103,114.786584982779,361.373919750902,395.25411369111,330.990879634278,350.724987997152,461.48472651122,461.268418005166,453.124482439443,425.900805425067,1.76141369200786,3.60441094092448,236.815216560782,246.619488022867,303.33198591683,295.068988380234,212.836145063973,211.443472023069,344.707236105939,343.730132982333,402.885925897976,401.821391706424
,24,3076.54501443082,3161.74183515948,730.590950394387,754.478286433361,537.522820767195,539.677937140181,344.756148900555,338.352158869385,1034.8439296135,1043.25769033704,589.287261740537,809.36573082892,1528.50666768935,1511.73860851649,957.570770731945,720.161066865305,699.284548927804,692.851615812924,898.631466788113,920.503127235346,686.08852000657,700.584850288138,695.059270030329,667.468928457395,264.316617788053,262.415606392056,780.92320912487,820.748790785127,968.333512909901,978.090319558265,709.988598452178,738.845660864966,792.248118219377,761.898633690269,858.48859330529,834.56200620775,20.923757898553,19.075752267393,797.351227231542,861.532088717535,700.68039158744,728.479583919972,540.912406951933,606.934521710726,875.321330041288,867.120619776529,766.515257432241,729.330038265804,-3.55094770043797,-4.00268709946749,545.699507331158,633.025385077965,471.612462943433,487.615728025123,763.376231031253,764.821633419314,804.913826524132,788.011383863485,705.95162380934,699.947186432174,-1.37690316874023,-1.88947125961749,643.425955575538,627.886537699822,620.522115377274,594.094045787999,260.82047369081,246.548037054501,213.206766014304,228.616153339271,704.38110354328,756.715481554014,648.949187562981,690.126016885023,856.572783227611,856.729395585169,852.276740706308,798.241955945648,-1.26227920407973,7.98153103592404,444.68307426927,459.968400898349,599.194663095804,583.613781965899,402.089737267752,408.638266182686,670.194337184689,665.981027459228,765.406905379782,764.424642623079
,25,3456.02237145844,3558.63082059367,1159.49152638698,1194.9252062376,966.845767100591,968.585913497118,673.918053335878,660.531092899356,1567.96718814911,1574.3323125889,972.086791104789,1269.95189276658,2079.07927588978,2063.25391944002,1458.94643247162,1166.73755396415,1142.33970765447,1127.38542686594,1404.09604973728,1436.60362214795,1118.45745953604,1135.88882114179,1133.40763507998,1084.53339614888,489.47475144617,479.547626210032,1237.04054297657,1296.00284987315,1483.54925617745,1504.52949178939,1152.79913876863,1191.25725838128,1261.58266416462,1215.06075029961,1335.86920552858,1305.3981256169,51.4193938889994,49.3173334867138,1257.90153061591,1355.24807308588,1136.79160677947,1178.17334918803,989.10988096234,1012.79208821388,1380.00060979389,1364.54249217455,1225.73445352026,1162.72448159518,-0.276434934416102,0.977801580860159,990.139238768835,1044.68918929479,880.935712566152,903.530122700627,1228.55133582323,1205.77737100648,1278.35516467602,1262.96190410252,1147.89216502504,1147.29679579932,-2.10450727334683,-1.25106976627103,1057.53553221524,1037.87735759844,1024.66923040871,979.536009307821,492.100273461917,461.161813437553,404.849749582902,431.121169594302,1138.74938948799,1210.25135451778,1060.9341687917,1125.24741055443,1338.31739586183,1342.08281916657,1335.92048316951,1252.41261366217,4.28870560023097,6.01405915884334,805.474624470881,835.44249431803,986.961267751929,957.66102799906,761.809480776392,769.445243393874,1080.45582696194,1075.46953424052,1214.521090982,1218.13827073724
,26,3764.02351435689,3882.08992666024,1693.59769313094,1742.25851883475,1470.78959690575,1473.71133686284,1099.96162116024,1075.00198655455,2191.79348373734,2195.31043972961,1474.20465984422,1833.19349081587,2619.6870250692,2608.66523160146,2048.75133815306,1741.00430336465,1714.11864260948,1685.09427078102,2018.38225212363,2063.95382166046,1682.13286524243,1695.03069227081,1695.24780570615,1620.47193916738,892.346366901037,875.378340391434,1797.2717048754,1884.20480961642,2095.02793250109,2129.07594499573,1719.08698659657,1763.77918661726,1848.12573567431,1781.14551980456,1911.21840377003,1877.04365092068,102.309726429331,101.489019602689,1824.68212440704,1964.95964542355,1700.11027234845,1757.66575921193,1518.91971381158,1551.31193710063,1999.54590171143,1977.25896454237,1803.65112478485,1704.36790011749,4.69459332936822,3.59406862604919,1517.1464176329,1583.72535788451,1380.76649737563,1414.04591445339,1822.13489241343,1746.92182694204,1870.11722629764,1859.71450222984,1714.68506453452,1726.41860144947,-1.72274279373732,-0.608172415625631,1603.25203667051,1581.06424062801,1559.89341700868,1487.87462179261,909.218593560011,859.390678318127,761.569697337235,815.473239285575,1686.59725417133,1778.1726205052,1596.81545526736,1683.14649547757,1926.40214325322,1937.46910022685,1925.56076082779,1805.00265230502,1.82037928799309,7.92947657007835,1236.43302765328,1290.13190540553,1495.08539420878,1444.3078612669,1207.08888479975,1218.22534451548,1595.28772156021,1596.92752231019,1770.78545462905,1781.58601549869
,27,4009.07969712607,4141.05403363947,2283.54558685343,2348.255308606,2058.56776597714,2061.93237626703,1652.68528382447,1602.4420067623,2840.13287691868,2838.14712232916,2058.75671865086,2443.35379467815,3112.03947541287,3107.33167160305,2671.7156728454,2393.72233272863,2373.46638008824,2325.62444049086,2681.57260322408,2743.01242776019,2325.96241236722,2332.84740027782,2322.13669563494,2235.95286164797,1373.83336231065,1349.6777028655,2412.34307157227,2527.31032869375,2737.53044239218,2793.18688729444,2361.93487306821,2406.14387830904,2501.502708141,2407.86524760476,2529.50181418722,2494.74478881733,210.466203564678,203.515355086974,2439.73823660252,2630.19832884782,2342.36471532784,2416.07837254829,2141.78650128672,2188.27725817669,2675.80129175846,2648.69473012097,2446.27990856986,2306.48842343676,18.9868025863102,13.4708735197673,2135.62039647129,2210.98410293023,1988.71306756632,2039.62502766856,2489.98017142341,2339.9043038568,2523.71963686125,2528.48953592495,2364.13116518265,2396.09365173759,-4.71924826093664,-2.5461897195496,2239.71581238508,2222.6116095644,2186.12600432676,2086.48564670434,1418.26747564985,1349.42723598627,1202.39571894786,1289.046484398,2309.69161409472,2414.30257098993,2218.82445426892,2322.80119954226,2562.56740691427,2586.47328333305,2564.97713812752,2409.07690551287,1.98435212728509,5.53357816976359,1750.18488227208,1837.07837824841,2089.3852088353,2008.35036932915,1757.03278815428,1776.56930472707,2174.10827255756,2189.57044632753,2386.31983042891,2410.56223421528
,28,4208.70111890557,4348.92540649133,2871.29402537753,2952.01802280625,2677.50972063804,2679.80576622196,2292.82512488326,2205.39303494106,3455.15970561373,3450.52555435222,2672.55428067131,3046.994724727,3534.79633543571,3536.34184052058,3261.1097300905,3065.67229693879,3056.68303158187,2987.1678205148,3327.13576597349,3405.86682154681,2991.7337458881,2986.00361271384,2962.07755227652,2870.30732505897,1932.48305747822,1900.6125443524,3026.25607077942,3169.81977660889,3356.19700909849,3434.47987708664,3021.68622236641,3060.99292787661,3161.34007361065,3036.41619583647,3131.35328042713,3101.20946690559,400.161549325865,390.940828296145,3050.9067663584,3287.91892467572,3002.35630585869,3094.87960011295,2800.67201704274,2862.66654994837,3344.06977555301,3313.48130963657,3096.27445936133,2911.71222064133,44.0982908682022,36.6012788461499,2789.52339420623,2865.52662023131,2651.26005682029,2719.82085521565,3173.30440778843,2926.05486670679,3174.54786085985,3200.16081434324,3031.05448876131,3089.8729587123,0.0883590429207288,5.16945543598922,2906.12289790683,2899.30374773996,2844.5010927949,2713.14291328027,2038.86854301241,1952.92798119311,1743.01220884799,1871.81103623489,2943.15387303594,3054.61515814281,2865.82325575187,2981.19091064828,3188.20360708157,3226.43076731421,3197.84546641649,3007.51599353996,0.941661716585259,6.6105154638044,2295.04140230713,2424.04684872918,2709.73624205011,2595.25024222019,2368.91909085973,2391.96280903662,2757.83117923351,2797.28044632,3004.20573970882,3045.8018281079
