,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,C06,FAM,,Unkn-11,15.5_C,,22.3085070180408,22.3192761522916,0.0152298557124208,766396.332134562,5.88445341760294,760730.979673055,8012.01828668703,62,
,C07,FAM,,Unkn-19,6.5_B,,21.5773768297205,21.5738379234775,0.00500476920484947,1270685.65749298,6.10403812797284,1273803.06479832,4408.67969065583,62,
,C08,FAM,,Unkn-19,6.5_B,,21.5702990172345,21.5738379234775,0.00500476920484947,1276920.47210366,6.10616384980683,1273803.06479832,4408.67969065583,62,
,C11,FAM,,Unkn-35,7.2_A,,21.2562017927422,21.4220457096374,0.234538716510259,1586713.62605615,6.20049855130037,1424097.37548941,229974.107013751,62,
,C12,FAM,,Unkn-35,7.2_A,,21.5878896265326,21.4220457096374,0.234538716510259,1261481.12492267,6.10088075671387,1424097.37548941,229974.107013751,62,
,D01,FAM,,Std-04,STD4,,26.964120026971,26.9286661579087,0.0501393424664039,30000,4.47712125471966,30000,0,62,
,D02,FAM,,Std-04,STD4,,26.8932122888465,26.9286661579087,0.0501393424664039,30000,4.47712125471966,30000,0,62,
,D03,FAM,,Unkn-04,9.3_D,,22.0308959753788,22.0043571626418,0.0375315489019325,928602.835559037,5.96783000548325,945962.02752341,24549.6047078547,62,
,D04,FAM,,Unkn-04,9.3_D,,21.9778183499048,22.0043571626418,0.0375315489019325,963321.219487783,5.9837711267815,945962.02752341,24549.6047078547,62,
,D05,FAM,,Unkn-12,10.2_C,,21.553840454265,21.5734816197911,0.0277768026678349,1291537.28629685,6.11110694864269,1274230.68937764,24475.224081677,62,
,D06,FAM,,Unkn-12,10.2_C,,21.5931227853172,21.5734816197911,0.0277768026678349,1256924.09245842,6.09930905077915,1274230.68937764,24475.224081677,62,
,D11,FAM,,Unkn-36,5.6_B,,21.6681938696358,21.6692909213638,0.00155146543248461,1193335.33995673,6.07676250220192,1192430.68444181,1279.37609847435,62,
,D12,FAM,,Unkn-36,5.6_B,,21.6703879730919,21.6692909213638,0.00155146543248461,1191526.0289269,6.07610353396393,1192430.68444181,1279.37609847435,62,
,E01,FAM,,Std-05,STD5,,30.3619468002725,30.2674045006528,0.133703002340171,3000,3.47712125471966,3000,0,62,
,E02,FAM,,Std-05,STD5,,30.172862201033,30.2674045006528,0.133703002340171,3000,3.47712125471966,3000,0,62,
,E03,FAM,,Unkn-05,12.5_D,,21.5754812146084,21.5627133635504,0.0180564681285623,1272352.50569738,6.10460744941794,1283686.64679795,16028.8960622751,62,
,E04,FAM,,Unkn-05,12.5_D,,21.5499455124924,21.5627133635504,0.0180564681285623,1295020.78789852,6.11227673984365,1283686.64679795,16028.8960622751,62,
,E05,FAM,,Unkn-13,6.5_C,,22.3110847548028,22.2795960562992,0.0445317444852751,765031.346703011,5.88367923047549,782058.753933476,24080.3902373729,62,
,E06,FAM,,Unkn-13,6.5_C,,22.2481073577956,22.2795960562992,0.0445317444852751,799086.16116394,5.90259360947747,782058.753933476,24080.3902373729,62,
,E07,FAM,,Unkn-21,3.4_D,,21.3747343770826,21.3760703598926,0.0018893650090642,1461837.00017528,6.1648989500015,1460487.65920333,1908.25630280344,62,
,E08,FAM,,Unkn-21,3.4_D,,21.3774063427027,21.3760703598926,0.0018893650090642,1459138.31823137,6.16409646255647,1460487.65920333,1908.25630280344,62,
,E09,FAM,,Unkn-29,10.5_A,,22.0804374226796,21.9176666542806,0.23019262822767,897327.392927018,5.95295092576442,1010607.34964655,160202.051137796,62,
,E10,FAM,,Unkn-29,10.5_A,,21.7548958858817,21.9176666542806,0.23019262822767,1123887.30636608,6.05072276614672,1010607.34964655,160202.051137796,62,
,E11,FAM,,Unkn-37,9.2_D,,22.2744330287986,22.2718467466345,0.00365755531250979,784670.025759642,5.89468706296246,786075.95357205,1988.2821800252,62,
,E12,FAM,,Unkn-37,9.2_D,,22.2692604644705,22.2718467466345,0.00365755531250979,787481.881384458,5.89624057020097,786075.95357205,1988.2821800252,62,
,F01,FAM,,Std-06,STD6,,33.3076687388534,33.6940661487122,0.546448457488193,300,2.47712125471966,300,0,62,
,F02,FAM,,Std-06,STD6,,34.0804635585711,33.6940661487122,0.546448457488193,300,2.47712125471966,300,0,62,
,F05,FAM,,Unkn-14,5.4_A,,21.6558065698082,21.9958368859888,0.480875484760637,1203601.87101065,6.0804828541835,977816.80454955,319308.303170594,62,
,F06,FAM,,Unkn-14,5.4_A,,22.3358672021694,21.9958368859888,0.480875484760637,752031.738088453,5.87623616956215,977816.80454955,319308.303170594,62,
,F07,FAM,,Unkn-22,13.1_B,,21.5795880158359,21.5362873068743,0.0612364498739089,1268744.08107271,6.10337402919742,1307896.78577381,55370.2859918805,62,
,F08,FAM,,Unkn-22,13.1_B,,21.4929865979127,21.5362873068743,0.0612364498739089,1347049.49047491,6.12938355195559,1307896.78577381,55370.2859918805,62,
,F09,FAM,,Unkn-30,6.2_D,,21.2777869899322,21.2904994839342,0.0179781814292009,1563204.29522765,6.1940157396904,1549581.78492973,19265.1388168828,62,
,F10,FAM,,Unkn-30,6.2_D,,21.3032119779362,21.2904994839342,0.0179781814292009,1535959.27463181,6.18637970069735,1549581.78492973,19265.1388168828,62,
,F11,FAM,,Unkn-38,13.2_A,,22.0720563393032,22.4347461645712,0.512920869828708,902543.341907238,5.95546806675407,724534.433295065,251742.612782569,62,
,F12,FAM,,Unkn-38,13.2_A,,22.7974359898392,22.4347461645712,0.512920869828708,546525.524682891,5.73761044985401,724534.433295065,251742.612782569,62,
,G05,FAM,,Unkn-15,2.3_B,,21.9267159324994,21.8267594631023,0.141359794668422,997973.529271666,5.9991190220051,1071954.3815419,104624.72463648,62,
,G06,FAM,,Unkn-15,2.3_B,,21.7268029937051,21.8267594631023,0.141359794668422,1145935.23381213,6.05916007278595,1071954.3815419,104624.72463648,62,
,G07,FAM,,Unkn-23,12.4_C,,21.2019971103018,21.4824593659611,0.396633525687125,1647320.74788402,6.21677816837064,1382493.77178477,374521.901281814,62,
,G08,FAM,,Unkn-23,12.4_C,,21.7629216216204,21.4824593659611,0.396633525687125,1117666.79568552,6.04831234884233,1382493.77178477,374521.901281814,62,
,G09,FAM,,Unkn-31,5.2_D,,21.4874268326141,21.4554949278453,0.045158532796494,1352238.66462834,6.13105334958166,1382768.66716725,43175.943649803,62,
,G10,FAM,,Unkn-31,5.2_D,,21.4235630230765,21.4554949278453,0.045158532796494,1413298.66970615,6.15023395017027,1382768.66716725,43175.943649803,62,
,H01,FAM,,NTC-01,NEG,,NaN,0,0,NaN,NaN,0,0,62,
,H02,FAM,,NTC-01,NEG,,NaN,0,0,NaN,NaN,0,0,62,
,H03,FAM,,Unkn-08,9.3_B,,22.330684349535,22.2974376531502,0.0470179289315232,754732.004601732,5.87779276674934,772489.747962731,25113.2414982648,62,
,H04,FAM,,Unkn-08,9.3_B,,22.2641909567653,22.2974376531502,0.0470179289315232,790247.491323729,5.8977631258264,772489.747962731,25113.2414982648,62,
,H05,FAM,,Unkn-16,7.4_B,,21.6215471136312,21.6880926135407,0.0941095484869352,1232458.20923153,6.09077220193884,1178272.94010337,76629.5424818879,62,
,H06,FAM,,Unkn-16,7.4_B,,21.7546381134502,21.6880926135407,0.0941095484869352,1124087.6709752,6.05080018448564,1178272.94010337,76629.5424818879,62,
,H09,FAM,,Unkn-32,6.3_C,,22.0443929327338,22.0106996370938,0.0476495156551305,919975.757729352,5.96377638340742,941919.038082078,31032.4846777802,62,
,H10,FAM,,Unkn-32,6.3_C,,21.9770063414538,22.0106996370938,0.0476495156551305,963862.318434804,5.98401500214511,941919.038082078,31032.4846777802,62,
