,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F5,F6,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,6844.77796079896,6934.63132776444,6646.21221326596,6794.31669741669,6857.83047808541,6841.28738412593,6858.93581349094,6833.12629746095,7006.40568186316,7097.38373809653,6947.60839102749,6871.58630844107,6879.77585748305,6843.96167386996,6772.36383752992,7205.76043499562,7232.17676276711,7115.38020019404,7156.85027599862,7192.23453611714,7183.92396407256,7261.22975447086,6895.15081337884,7003.37382411746,6853.00833103047,6553.05653098384,6826.3131459488,7022.31723183896,6774.40344508154,7211.75800516169,7143.30843105882,6873.20521341597,7020.7489167046,7137.37275369154,6600.89100915118,6968.80989588761,5986.92987576489,5922.24821590684,6770.58915436967,7027.74205591431,6893.53042531148,7238.45434701779,7143.7337953198,6902.23581568616,7281.02999832001,7223.51356950107,6839.28347765174,7131.60995190762,7032.66466807239,7083.67460991137,7152.0761210659,7339.07851673059,7081.15448412927,7112.03214931745,7267.08650942035,7349.09406805741,7235.79600563579,7439.29068328808,7052.71594301727,7273.00019544907,6974.72222582576,7086.52041141698,7247.97216571791,7083.56457646712,7156.88342197693,7202.14892441625,6547.88538104533,7089.00589461675,6951.0188351982,6806.3805766041,6968.52684273025,7061.96812134896,6735.34621165599,7038.40383908565,7069.99626212962,6577.45591862636,5387.08565872319,5514.14757120737,6176.73422791196,6637.65545873155,6936.38228069618,6446.24711360713,6918.06022553068,6837.36482557266,7501.1850698271,6880.48009702185,7039.85348019576,6575.51542811253
,65.5,6812.07296592307,6891.61982804583,6605.59109429185,6754.90418913994,6816.32352964271,6800.31851507453,6816.28512815606,6789.89285177496,6961.76276944834,7050.98472787438,6907.99573635828,6838.16200801607,6842.5120571633,6804.27426590535,6733.01426402705,7165.08069326389,7189.19596263617,7073.38642599431,7115.24158356435,7148.51323653196,7139.87319312932,7218.91789775607,6857.05040488612,6965.58680185228,6813.09700287787,6519.89220211811,6786.7828805653,6981.87247885499,6745.26283075395,7169.87932757147,7105.56263269936,6837.46301008186,6985.2436454614,7096.56717642593,6569.52429398315,6933.2233936367,5955.01258554835,5896.29579529928,6731.26482729907,6987.99304077361,6858.41021006991,7198.58218439176,7101.94216630015,6870.83250967325,7238.14235878959,7180.35415086467,6804.01717305935,7096.01905901184,6990.20029178938,7042.16729068902,7115.33383258597,7298.39342236458,7045.18496820045,7074.5167623102,7224.66918037308,7308.93791824177,7197.85970170363,7395.49815839608,7010.48845664876,7228.20082478694,6934.49656115164,7044.71328699176,7209.45675048202,7040.60018904069,7116.89074062422,7164.57591446216,6511.63186361339,7046.29249330326,6910.57889493318,6771.15465110174,6929.2681280332,7020.7860753226,6699.50436065805,6995.63378411871,7029.48787587163,6545.86348342273,5364.39007497775,5486.5570824378,6144.81641900786,6598.85719688281,6897.01961936828,6414.52865322763,6876.86108748413,6796.69758240029,7488.36116065756,6838.49274475053,6995.74822899681,6548.25641410343
,66,6780.22208327091,6850.37955465007,6565.77933591011,6716.22343238128,6775.74277989386,6760.25153354796,6774.02340719143,6747.32844865551,6917.84406385636,7005.04419609962,6868.67704496733,6802.46259873921,6805.88581905216,6765.1752838962,6694.37227719201,7124.01784240898,7146.02999833814,7031.90702059662,7073.58627794351,7104.5856018432,7095.93871950278,7174.8902198938,6817.47134139577,6925.50824094213,6774.30912445518,6488.21953831659,6747.19364008307,6941.5094091945,6714.07517102749,7128.50285705906,7065.64141150562,6801.71299626569,6946.59770314137,7054.83617592982,6537.27226501545,6895.17586786522,5925.82888867801,5872.58626744136,6691.79393994111,6947.70835045935,6823.47129012813,7157.79418019474,7060.14124741634,6837.50256044264,7194.8337053141,7137.88061906359,6768.5460183415,7058.27247432251,6947.85775340879,7001.27706344584,7075.72024888881,7255.3870753726,7006.37072373137,7035.08195433762,7180.0667622861,7266.33227091835,7158.23951927813,7350.84049612111,6968.22775981497,7183.35618195251,6893.46454991892,7002.62508165645,7168.43587924477,6997.95788115517,7075.87287409344,7125.46631478919,6476.21380176838,7003.86619489772,6870.1075300917,6736.06718507087,6889.30267545956,6979.28196962765,6663.88231106518,6953.0144046218,6988.57228588745,6514.83434220275,5342.7765050436,5461.82573718019,6113.27851536242,6560.69057466158,6857.56997173946,6383.13139852907,6834.90450791191,6755.71181478049,7479.61259871695,6797.33082788599,6952.41377857668,6519.77398609171
,66.5,6747.14947704166,6809.43127206663,6525.41464232228,6677.45580805916,6734.10025521553,6719.91539029671,6731.35569463013,6704.86535834842,6873.96365004669,6959.10045564168,6827.467393543,6762.40543228027,6767.21355639116,6724.74743770887,6653.9680085283,7080.05118279474,7100.79758685659,6989.13639977183,7030.26760041315,7059.2094277782,7050.50231678283,7125.8837318166,6774.40364089057,6880.69925699796,6735.85193545509,6455.95386135136,6705.79828650913,6899.00077917018,6678.99608149523,7084.5995879936,7020.91397395311,6763.9908895486,6902.50903227014,7009.80953087808,6502.21903659876,6852.42868168737,5897.60759795635,5848.98098861084,6649.97945231664,6904.59756392623,6786.57303866645,7113.90392395774,7015.92212989253,6799.50952772989,7148.99941782101,7093.65674001428,6730.77330430616,7015.87501240933,6902.83493196933,6958.51436033437,7030.91408445273,7207.47321523353,6962.28763704703,6990.27645310847,7131.08239916204,7219.15916995346,7114.45842901948,7303.04603176574,6923.37374065212,7136.19752318258,6849.3987422598,6958.24034508247,7121.88418116028,6952.82073120214,7031.45599331776,7083.01721808998,6439.23692987211,6958.86251647356,6827.07367492334,6699.24044564349,6845.93923685014,6935.28229371002,6626.54301048194,6908.3016869264,6944.37889005645,6482.20298678632,5321.04891432682,5438.51127406614,6081.43231540589,6520.41747496892,6815.60112637721,6350.4130446668,6789.63289162008,6712.03543838054,7472.57729960524,6754.74939866173,6908.0132424478,6487.55919227467
,67,6710.49813898854,6767.72753365024,6482.32162768214,6636.13384692452,6689.22489303256,6676.97808815818,6685.95327755568,6660.25444364825,6827.94617964459,6910.91761170538,6781.6888397905,6714.86995294983,6724.39752561244,6681.21699249021,6609.51162746551,7030.50802612677,7051.44078053528,6942.42123244585,6982.48128856547,7009.67863226639,7001.18605917208,7070.05855061358,6725.2492210163,6828.26563087981,6694.99641159272,6421.43898523659,6660.00377204358,6851.74731856167,6636.73717080976,7035.93826719763,6969.20329987514,6722.06324680811,6849.72823592874,6959.01775300096,6462.06995039982,6802.17341851149,5868.46252552828,5823.49264354474,6603.81371227786,6855.34841490726,6744.94131697281,7063.84206735497,6966.19909249052,6753.95214611677,7097.90116361217,7044.4931783527,6688.46263685127,6965.58097516069,6852.79521419859,6911.16726434105,6978.38038021035,7151.36480471964,6909.47068637615,6937.44889096617,7074.27645499759,7164.18079137107,7062.91983138534,7248.63604254155,6873.68403114173,7084.47740138339,6799.94730517078,6908.66151568324,7066.487647142,6902.32592557488,6980.88651063699,7034.29830027094,6398.4011281297,6908.92736448293,6778.53539065333,6657.55310222563,6796.35052532345,6886.14502395059,6584.72970275354,6859.03162871543,6894.34880272414,6445.69555037317,5296.70805062726,5414.43821511448,6046.44529196403,6475.6543759773,6768.32596119109,6313.49166810759,6739.02620260235,6663.61213130771,7462.53431493124,6708.09595208485,6860.07455789041,6448.61976235608
,67.5,6667.83374448751,6723.08636155645,6434.22323928318,6589.91299693636,6639.04530890561,6628.53414760539,6635.32779280184,6610.67848701763,6777.21559330462,6858.24960502578,6728.74947405154,6656.7538719357,6674.68736504817,6632.30737094461,6557.65968036659,6971.83544982783,6994.6073419796,6887.9085887957,6927.48000876154,6953.25757227207,6944.79711072302,7004.2019965945,6667.35668612772,6766.04081867213,6649.48683576334,6381.91941049991,6606.76417760333,6796.46530290098,6583.87732787772,6978.77388894785,6907.22729641208,6672.38710356491,6785.76880738863,6899.31882861575,6413.60344586927,6741.30474239413,5836.55874361191,5793.65284868211,6550.40894129916,6797.19513485765,6695.21988683724,7004.39775243786,6907.72699093854,6697.16955913335,7038.71797046945,6987.0009221918,6637.84150819963,6904.6646661145,6794.41253923727,6856.24807572671,6914.029641379,7083.94356779136,6844.24884253534,6873.41401584755,7006.57502019025,7098.23738362431,7000.2455289967,7184.76522211968,6816.15192940668,7024.92017316781,6741.54664515245,6851.00012366774,6999.41895082332,6843.67109328181,6920.79328502555,6975.86620577739,6351.32033037936,6851.12511774659,6721.80391455497,6608.03764313549,6738.10294067678,6828.65019927946,6535.23625015236,6801.8780634094,6835.55568833696,6401.80651128222,5267.85050660924,5387.94885442315,6005.49978720058,6423.64878590246,6712.60661268967,6269.4254353349,6680.27943179648,6606.95903457545,7444.85150283832,6654.96586356345,6806.42475453058,6400.59543621988
,68,6615.88316509374,6672.35729675137,6378.06581374263,6534.97419144104,6579.98526940353,6571.10437777166,6576.40967380638,6553.07062780827,6718.39308616952,6798.08787964431,6665.78575206744,6587.04160290725,6615.38449237854,6575.28943519362,6494.95919996097,6901.00828371184,6925.96819087541,6822.06611633203,6861.4049343006,6886.66005483456,6878.47315099752,6926.39082910824,6598.63349549462,6692.36821403523,6596.61041939181,6334.11961009905,6543.04017942084,6730.30936658309,6517.96018810276,6909.99813313178,6832.40701329508,6611.24880272831,6710.07525369847,6828.29359407099,6354.14119244862,6668.89469807084,5799.65389484895,5757.3666585835,6486.40908556455,6726.68599217134,6633.82844843511,6931.99361103763,6837.54367750634,6627.66829794304,6967.70333873818,6918.60225847635,6576.15913993393,6831.5595891123,6724.65510760427,6790.26706197498,6837.13372109598,7003.86569509765,6767.62266028624,6797.16941054409,6927.08435165588,7019.38289668926,6924.79321849057,7108.25539578981,6747.61100010493,6953.9159794309,6671.33152496827,6781.70775433733,6919.44981608361,6773.96923286541,6848.06823977678,6904.35038073143,6294.29569535741,6782.62634792417,6653.43079743021,6546.99838508105,6667.90724984122,6758.97131242488,6474.88852636621,6733.3741188203,6763.88938440128,6347.37333151689,5233.91429756798,5357.67159805542,5955.6224180649,6361.20734921331,6645.26776359017,6214.81334721722,6610.05428087743,6539.54829975989,7413.61453854332,6592.09636915311,6743.51640575298,6340.34331527082
,68.5,6552.98961390936,6611.98684479058,6311.01180221815,6468.29317135262,6508.62790250119,6501.7429984641,6505.94770918511,6484.09390291508,6647.69878283938,6727.00379412073,6590.83013935106,6506.52805287245,6546.16812862907,6509.16453911815,6420.20063650814,6817.33930360541,6844.54207385592,6743.19584667665,6782.3887563229,6808.02719706687,6799.44318127158,6837.20059855385,6518.52143201403,6607.61693671272,6534.73506868827,6276.48697502502,6467.42941951452,6651.66603346916,6440.29812906485,6827.64820373775,6745.85623924954,6537.37459519363,6623.47119632704,6744.56699913474,6283.73195212017,6585.89935056159,5756.22942290307,5713.82520888021,6410.79914019379,6643.70423479421,6558.87336421883,6847.00792183391,6754.92607954306,6546.35675730464,6883.9488757578,6837.05764577616,6501.95781146722,6747.04890156449,6642.5682485331,6710.8770875343,6749.30629079152,6912.51064328177,6680.62683074184,6709.55843903959,6836.49300941538,6928.47428686059,6837.22660582475,7019.35352086098,6666.28769498766,6869.70009850783,6589.34689195264,6700.01653163438,6828.3153914601,6691.54602878524,6763.12455156147,6820.92014184577,6224.62853818864,6701.1326366856,6572.67292367982,6472.78617457814,6585.7512715519,6676.77020185926,6401.80861047367,6652.02096061324,6679.33806476755,6279.73712919089,5195.64342300511,5322.0181177972,5894.29391034582,6286.58079508975,6564.99294698055,6148.10503546186,6528.67172000514,6460.41517185009,7363.71666376123,6517.02219641295,6668.52426690969,6268.23961845161
,69,6480.49835728487,6541.91135509865,6231.63960685234,6388.41389676082,6425.45531862914,6419.7956414843,6422.71330687883,6402.00192475052,6563.51137444977,6642.33558865745,6504.44002883714,6416.11256302364,6469.35118039913,6435.10906224435,6334.35850505703,6721.74481727637,6751.12458217697,6651.77388796012,6691.12922283968,6716.97008351513,6708.11789623966,6738.00344458455,6427.9724965946,6512.88649901873,6463.9879693067,6210.56842784635,6380.88040759635,6561.55896815277,6351.68799712761,6733.14649131486,6649.193403168,6451.028027727,6527.34299859445,6649.34494939329,6202.67842548733,6493.19509308967,5707.24375544992,5664.38764355578,6324.0862749707,6549.40043630035,6471.45430418527,6750.18288343896,6660.96628130815,6454.65264491279,6788.45839714423,6743.00503408554,6416.20401355123,6652.82128367037,6549.20705807434,6619.56404107332,6651.65324624809,6811.09596748614,6584.40666080291,6612.36787156075,6735.72384766485,6826.53115518996,6738.36597515132,6918.6326313311,6573.16062952538,6773.13604966505,6496.68477032253,6607.01208332213,6727.16775354633,6597.61006733312,6666.91867713972,6726.01570881615,6143.00708160776,6607.63717393053,6480.99964751262,6386.22844692042,6492.83372399187,6582.827545878,6316.40920286834,6558.72112761158,6583.11378633719,6199.62553974843,5153.65031138952,5281.45490808594,5820.73774731276,6200.89170253618,6473.195142969,6069.40698579578,6437.10349966885,6370.64016973734,7294.50725612795,6430.23207658126,6580.93776564176,6185.38146143805
,69.5,6400.28796413951,6463.76845513206,6141.45440181869,6296.43387492929,6331.14379848704,6326.4361357741,6327.99388645622,6308.06688919044,6467.31099392134,6545.22264452598,6408.36150054542,6318.10992506101,6386.12524234244,6354.55988637383,6237.97237878304,6615.68685395769,6646.28525979332,6548.82156286482,6589.28677722534,6614.44367511916,6605.52063094873,6629.9255634903,6328.56093047125,6409.55140380765,6386.10899270738,6137.41806181598,6284.13430213184,6460.81138805058,6253.68183234348,6627.69211004148,6543.25539346443,6353.3054146581,6423.28391378962,6544.0011164429,6112.10855014116,6392.31318714613,5653.72449327166,5610.63131332289,6227.47459228788,6445.71811655351,6372.53363475817,6642.8506744885,6556.82806423042,6353.75246108337,6682.37474807238,6638.21489354151,6319.94041011937,6550.50280212975,6445.9391927024,6517.40424919837,6545.00765347911,6701.30314958114,6480.51520289123,6507.05849365761,6626.51299598502,6715.52473067118,6630.11489769008,6808.27178133693,6469.75477265649,6665.32760445403,6394.4795751482,6503.87342203747,6617.84213245511,6493.93389518585,6560.98208258495,6621.44308374963,6050.45291119735,6503.10607109209,6379.5669646268,6289.05828728055,6390.7707521305,6478.60904299472,6220.27832828408,6454.78540020749,6476.34352433164,6107.97777159053,5109.45177494309,5237.21589052879,5736.11285660713,6105.19135126799,6370.62837883255,5980.25757341057,6336.30346635914,6271.47321941351,7208.9089959051,6332.99916615874,6481.97742647608,6093.11606138522
,70,6314.45763562048,6378.64894007669,6041.56520766614,6193.43238362324,6226.82102890086,6223.3642122143,6223.07256842128,6203.42655228742,6360.38935792796,6436.71726596919,6304.22571578217,6214.14847179386,6299.19963495428,6269.15295760801,6133.62898435697,6501.24765814169,6531.73631232638,6436.66016543908,6477.66685777127,6502.06391318813,6493.24920365362,6514.59125746397,6221.57858249859,6298.75940374934,6302.95182366328,6059.13191553384,6178.66924190227,6350.96753608243,6148.12764482134,6512.87968146966,6429.75023984801,6246.44248794662,6312.85832490884,6430.20519742077,6013.59324569945,6285.31593919349,5596.76568562904,5553.41505999827,6122.42569441282,6333.68463665139,6264.03738218319,6526.72143290853,6444.35488377881,6246.0490059585,6567.06221533749,6524.48092701877,6215.17958246903,6441.83630435751,6334.67420314843,6406.3187668402,6432.39242045503,6585.15086524325,6372.79523465207,6395.19861342237,6510.45515377674,6596.72909820686,6514.68555449721,6689.48464590239,6357.27943108152,6547.72702600597,6284.64129379993,6392.23120102159,6501.90196711278,6381.54488961764,6447.18441797394,6508.9269632749,5948.02709922242,6388.89294520132,6269.57886691337,6182.79335449769,6280.52176968745,6365.45405847712,6115.09514496193,6341.84905610315,6360.4259988193,6006.32360427687,5064.0915845322,5189.98681672963,5642.4575525457,6000.84652376816,6259.35844107864,5882.03363624816,6227.76792338957,6164.9197741322,7109.51101840623,6226.5717831934,6372.64430359086,5992.74206520842
,70.5,6225.822686107,6289.29302922917,5933.45456314345,6081.78720007946,6114.26107598348,6112.18607350587,6109.61515698606,6089.79845699182,6244.33168517466,6318.48427000583,6195.23006507408,6105.01409344337,6210.96845528657,6181.25974000143,6022.4586192682,6379.77340274523,6410.10875989454,6317.20290581832,6358.66834273849,6381.61316115017,6372.98909291679,6393.50364275452,6108.51634528386,6181.91958746349,6216.98558072344,5978.09711415886,6066.09381878239,6233.9629536064,6036.41561522291,6390.76419701247,6310.658990832,6132.22375443881,6196.74696458992,6309.52568776338,5909.08244794676,6172.90691769484,5537.34906285711,5493.80963216415,6010.56094344248,6215.46118229692,6148.02179847605,6403.8093035803,6325.34870327837,6132.68182434082,6444.68250259087,6403.11079672234,6103.61499050862,6327.6353727516,6216.6748070509,6288.02552005163,6314.55464389187,6463.57530994363,6261.01375525079,6277.64711217606,6388.08193037176,6471.42220600932,6393.27309990536,6564.38223640544,6237.70826255994,6422.92494528514,6168.42010058307,6273.75597048454,6380.14740634618,6262.52246276621,6327.23568601284,6391.16631753444,5837.77139394671,6266.79233541239,6153.14942787057,6069.92867063388,6164.21643703821,6245.92560373019,6002.58919536875,6221.94866664529,6237.88376243587,5896.50652868815,5017.1779069285,5139.88135717135,5541.03493406428,5889.47243984618,6141.49978795961,5776.39238733847,6113.72488708292,6051.95011659102,7000.22662882498,6113.20656103891,6255.17821618746,5886.43771839374
,71,6138.69510693229,6198.51474216182,5818.35009787294,5963.25718051832,5995.43137820814,5994.66939267221,5989.23867046637,5969.00391012662,6121.43777542473,6192.24192441948,6084.30542543325,5991.20457631548,6122.07799605442,6092.09092640771,5905.18012241316,6252.13488099846,6281.73853564221,6191.4355279211,6233.44556439955,6254.15428519775,6246.31512362267,6266.34515853237,5993.12858803049,6059.20364695719,6129.81756049554,5896.26938438672,5947.44821732552,6110.06930193187,5918.2319441908,6261.93466128382,6185.28020567005,6011.51419584335,6074.49295737544,6182.64710200416,5798.47797234174,6054.82947357424,5476.03397660057,5432.56974858966,5892.71558963349,6090.94341180009,6025.68177146309,6274.14390720876,6200.55139630074,6013.42367653973,6315.65635360993,6274.95558059928,5985.99494997024,6207.75752720952,6092.82128320883,6163.90969078787,6190.7877440769,6336.08363269478,6144.63546242316,6154.01378020085,6259.38144064398,6339.25075546767,6265.73621172694,6432.74923007691,6112.12695325729,6291.69065282739,6045.73665666303,6149.10507336309,6252.17110969176,6137.5312980554,6201.2661221392,6266.95460605197,5721.23785033268,6137.78157419355,6030.73347346519,5950.95223917615,6041.56936883921,6119.80361885661,5883.25765124132,6095.6067844545,6108.38605217172,5779.96833419792,4968.5948558366,5087.8043952661,5433.48094791005,5772.08403918825,6017.43781453265,5664.54164460378,5993.56582337717,5933.34924002214,6884.30511946181,5993.58647129047,6130.80674063765,5774.316289144
,71.5,6053.02798398647,6106.0832096514,5697.39477330911,5838.57340891055,5870.25874345261,5870.4980822678,5862.311322261,5841.36638157181,5991.80049981515,6059.17226580284,5970.95598725737,5872.27035792363,6031.94165922645,6002.01392054958,5781.04071585758,6117.8618411868,6146.4229990464,6058.85959841968,6101.22540761001,6119.87394577968,6112.64667804863,6132.44042750844,5874.22488282935,5929.97671095809,6042.35366348326,5813.47817690314,5821.44036413577,5978.65058440816,5792.95223424134,6125.43296662132,6052.56567614505,5884.00329429846,5945.19477819981,6048.5125806002,5681.95397137189,5930.60971903977,5412.6934370465,5369.5414681829,5768.27828279928,5959.09565836232,5895.59697634525,6136.8086329008,6068.76720392633,5887.40217559766,6179.00857695173,6139.64484983872,5861.86264463445,6081.36200575371,5962.07365406279,6032.55627201399,6060.61084912804,6202.05099827417,6023.11806391845,6023.46659140854,6123.25820924055,6199.93072351057,6131.87762524283,6294.33046503123,5979.23101176361,6152.96526590856,5915.82419553539,6017.21890149578,6117.38506619004,6005.91080239426,6068.52921364087,6138.7938489998,5597.76142482223,6001.09044831521,5901.41262308262,5825.20736916959,5912.09508271511,5986.45336511516,5756.88352750151,5961.90161922518,5971.05974524852,5656.01449921498,4918.35294283773,5034.1198711404,5319.84737987395,5648.0770954948,5885.67108207077,5546.21074162113,5866.79275759142,5808.40815272034,6763.10973723412,5867.45835017992,5999.83576842162,5656.11426994962
,72,5968.32443735903,6011.34269856637,5569.11470869356,5706.49714043931,5738.17873489896,5738.95026426122,5727.24928003414,5706.13100895971,5853.87395181859,5917.87492898768,5853.52090481011,5746.4979728178,5940.52152829258,5910.47468714527,5649.5530080568,5975.16639432074,6002.63539009633,5918.73101758622,5960.54983614569,5977.88015937906,5970.56605651834,5990.26302846814,5750.21740620673,5793.25152369075,5954.41438472304,5730.03353339987,5687.09066319826,5838.69048052587,5659.89671025778,5979.97813674774,5911.62833794889,5748.51698837388,5807.67559300389,5905.42374412466,5558.19040946064,5799.28984776894,5347.74273990168,5304.78160219269,5635.63310709211,5818.38454186112,5756.62519258536,5990.25998005263,5929.00707838202,5753.91752858683,6033.55124775247,5995.42008401003,5730.32562311577,5947.45100910548,5823.1173178556,5892.73149165588,5923.16201030283,6060.19913381905,5894.81988282628,5884.5226553296,5978.00899215308,6051.35473419056,5990.08963033361,6147.60835242013,5837.13271653842,6005.23996884672,5777.58012616799,5876.95038943781,5973.84944774447,5865.85332922749,5927.59491259259,6004.79091477941,5465.99065002277,5855.36603558872,5764.28774324918,5691.75666381012,5774.08773871439,5844.31189348423,5622.31682996505,5819.3927670752,5824.82429496819,5523.35646254126,4866.5832421823,4978.88220620171,5198.79237697082,5516.19541770744,5745.71048506921,5419.97712460745,5732.44225830574,5675.93778328216,6635.80765977861,5733.76644029683,5860.88659247452,5531.35538827077
,72.5,5883.62401399024,5913.98271877248,5432.03537814486,5565.66861623206,5597.17700161166,5598.1659808303,5582.55001491174,5561.5968207581,5706.03895354976,5766.47978560282,5730.15415736086,5612.50326956508,5846.36004960545,5816.92642133445,5508.0461532729,5821.95365388272,5848.95641636517,5768.51573451997,5809.71136393876,5826.23686650553,5818.36087977505,5838.36216714406,5618.68523929923,5647.41744267956,5865.52271617507,5645.50889802955,5542.75613965158,5688.35903900517,5517.04690995123,5823.86557672003,5760.57391677978,5602.91237494277,5659.68404149477,5751.40801296589,5425.94650468675,5659.13663677684,5281.79656215332,5239.28315850415,5492.90440305565,5667.29775529648,5607.12501808603,5832.72356365372,5779.40362368739,5610.7491570059,5877.47621348377,5840.3504264002,5589.72892466648,5804.02764297155,5673.89322806902,5742.56361076532,5775.96163530947,5908.3851960016,5754.56003009404,5735.63376385912,5821.99318406746,5891.66952113475,5838.35534646513,5990.76127008053,5684.36013356104,5846.70168872694,5628.95939100409,5726.36563973758,5819.84842509169,5715.88655064002,5776.50076900259,5863.12551164863,5324.13537145029,5698.79015389248,5617.70362455628,5548.96044061021,5626.42038378325,5692.13221298678,5477.58114218207,5666.05330800829,5667.33818459364,5380.0546448246,4814.19761858121,4923.2244821566,5068.63771979437,5374.7095948461,5594.95260497633,5284.23384869271,5588.66769521182,5533.84790032252,6500.82570938705,5590.89202870238,5712.40777397863,5398.12674548118
,73,5796.66460396497,5811.42331791708,5284.31705492386,5413.71734286562,5445.58751263211,5446.59732453854,5426.16660699069,5405.2977994156,5546.43135304318,5602.84865974845,5595.41412146801,5468.78997844613,5747.47407146724,5718.93528989259,5355.59429354057,5656.56399244815,5682.50754945793,5606.07414007259,5646.53566533381,5662.4351552856,5653.69442782006,5674.36688485493,5476.7542128869,5489.71388509082,5774.2320632146,5558.70042317547,5386.31679928818,5525.02174314258,5362.0794815392,5654.30413594339,5596.7457541173,5445.30729417683,5498.79534287847,5584.39096567273,5282.68456907061,5508.22894664264,5215.81934476409,5173.97803570161,5338.5632466049,5503.26173612852,5444.66791456158,5661.36740567179,5617.85553158937,5455.84146840499,5708.30855976246,5672.40441919844,5437.91504716975,5649.47903932353,5512.54943377256,5580.00841045108,5616.69989852992,5744.32385900466,5599.52785160929,5574.25246582108,5653.18734055212,5718.64141753894,5674.49858451661,5821.4420061263,5518.37387816343,5674.60525660376,5468.04114810905,5563.4975166444,5653.48323362608,5553.80168660128,5613.25346745344,5710.64133558544,5170.96913661518,5529.13308006147,5459.62268940883,5394.30899208026,5466.45251173202,5527.18132263741,5320.86920383675,5499.7460644935,5496.49177331412,5224.34219336487,4762.44153850102,4868.24613786075,4927.91454002751,5221.60459254955,5431.29430768145,5137.28817192487,5433.07835221746,5380.90181879541,6356.25586301883,5436.4013573398,5552.36157603867,5254.41731507537
,73.5,5699.77915855005,5700.86662978336,5125.08779131204,5249.22079747377,5282.0737153635,5282.86476581996,5256.19326215146,5235.69466723575,5373.38905248725,5425.91407190787,5444.01245515502,5313.35970177723,5641.40259457395,5614.47310102416,5190.88008630019,5477.45196681522,5502.38742228184,5429.85304983324,5469.66578636542,5485.09812326702,5475.57160580969,5496.90899829855,5316.85137437544,5318.91846761012,5678.17929781343,5467.32114419759,5216.38930895177,5348.24426710259,5193.97537536742,5470.14457361566,5419.19332766002,5274.36933089846,5324.54535554202,5403.33521075917,5127.75128566946,5345.11015879955,5149.79420100103,5108.09993695149,5170.85983315374,5325.43406330589,5268.11552550577,5474.81234545702,5442.75606486513,5287.89306221464,5525.35183530485,5490.80697497671,5273.98856412884,5482.60633900043,5337.76147303892,5403.77212007906,5444.02116862385,5566.44394855696,5428.71104016456,5399.07041730183,5469.95828436516,5531.50590465523,5497.40324086585,5638.47174011641,5338.23253928252,5488.03737486589,5293.99256519311,5386.73824553833,5473.17753848901,5378.62717309391,5436.82082369896,5546.4641175287,5005.44777091132,5345.93657391881,5289.03402669496,5227.30487719944,5293.38567647342,5348.99497060541,5151.65641957871,5319.55172677309,5311.57913476849,5055.5313147722,4711.14483463345,4813.65908293819,4775.83258879358,5055.82009825185,5254.12600480716,4977.78705470535,5265.01639614566,5215.80555495401,6201.37572009579,5270.04189819322,5379.98687418805,5099.41522814136
,74,5589.76957045573,5580.58904532034,4953.95834867185,5071.98596774104,5106.0779349029,5107.40990180988,5072.77431333086,5053.35897277496,5187.84421804582,5236.36443286319,5276.22405081596,5146.41246033217,5525.58688181516,5499.75811923985,5014.71245061025,5284.85303254712,5308.16888890496,5240.53841374979,5279.50522236268,5294.56032852391,5284.21421281809,5306.72211164896,5139.56505435733,5135.2604538968,5573.88181902743,5368.51479158681,5034.05024176305,5158.15532486492,5013.49722729046,5271.94761512317,5228.49481213792,5090.51267053877,5137.45132782827,5208.98237113778,4961.10731230533,5169.63016948712,5081.68472968835,5039.53127565246,4990.61507502438,5134.56431328957,5078.55067669526,5273.79798758979,5254.68039798461,5107.5006570096,5329.49546044014,5296.21568859487,5098.22074087499,5303.63411619834,5150.43590854831,5215.06708356069,5257.92588469377,5374.24458691454,5241.95232925938,5210.24104726612,5273.81952747727,5330.71451476692,5307.05242678965,5441.72854502356,5145.44817083346,5287.95414460477,5107.14330435386,5196.51174039838,5279.17684870802,5190.51984980246,5247.4782764052,5365.00461725934,4828.73508093931,5149.87477910718,5105.90095825623,5048.21659699125,5107.34145594525,5157.68123799639,4970.24257953137,5126.40850171321,5113.66258271385,4874.68616079517,4658.68834630018,4757.40829324491,4613.56257540957,4878.11397709995,5064.64652498129,4806.49984329094,5084.6605779001,5038.8692309615,6035.5552134889,5092.14892998491,5195.8250981157,4933.37660154829
