,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,63.5364973498567,79.6303666260173,73.9261521531935,77.8544392678875,77.7693058757063,76.3599518643625,87.9588525123829,80.5444730748536,85.3876648901016,91.0365364952659,72.1764325196539,59.940103610634,63.3845119550535,81.4233360897538,72.4530611235166,85.0184016064554,78.784308170548,77.0384714087631,82.1554428238753,84.0982245217565,84.0466419483585,85.1420402504095,70.1986769180398,66.2353286368846,73.8224431693816,73.8836916858982,74.2064822292102,77.9598669840107,74.0622118778695,78.7862811587675,80.3720293029442,70.2593195574036,73.6401068927712,70.926339966875,65.2863924818464,67.4686512678593,59.2005430700806,63.3437096341585,71.6414013470869,74.8320240415865,79.0680689226765,65.397869597293,82.5362828997229,78.1469367807254,59.4805684961273,66.4015239504099,61.0123274565367,48.6660738496302,77.3059067919951,76.6986219886171,75.2830876586186,83.5775334456011,83.3061265460535,73.9126892764039,79.4157830348302,75.6849652172327,81.8563705413317,65.7731355348387,62.4764888937005,58.0125296454997,79.2648301102324,83.9806881812967,84.7594380742098,77.706778987568,68.1918026996098,87.7825467332921,81.9103839186109,59.6086647710308,62.2744386953066,69.1741063608742,48.3675172984649,56.766158998772,73.3831297669838,78.8467355646765,76.5441067277616,73.1476364537964,76.4886585269646,80.7039132534298,74.2286613359151,80.6209547750495,80.994172006895,56.388835696149,47.5274462662408,55.5641169611771,69.6438176548475,74.1233641522415,74.8914446189249,66.6497053833184,76.6794739846675,76.7048702433424,40.207503686722,78.3979249969991,77.8065092228724,51.5480121275079
,65.5,61.5020438810325,78.2088841578829,72.1434766034981,74.5201224341622,75.525901481255,73.8743470898739,84.5512594366144,78.3463815125256,82.650104496925,88.4544581266493,69.9006074194785,61.344085226302,62.865931219284,78.0718586277997,70.5243176605939,83.3848610353998,76.8328364818474,74.9429351688539,79.0493784314515,83.5075779228744,83.341739889175,84.2757914640256,68.1192890158904,66.72455561942,71.0518950359487,70.3698257652709,72.2545842883674,75.7000698532747,72.3590028385242,75.9200245079937,78.1428865145313,69.59562652247,73.9257319184724,70.8447333605268,65.609147036444,66.3303268229001,53.723077064617,56.4967925350301,68.5584534351744,72.8206878108226,76.8228259931188,63.7339429978772,81.4413044106109,77.0069496344945,59.3369712150184,67.0678658248435,54.2650190591412,41.6191412895889,75.0566833852417,74.8182505806506,70.8524801966521,80.662418946509,81.2204664252849,72.9404733496654,78.1381179223777,73.709446293617,78.5238821817704,66.1345799114386,54.8535491540725,50.3632064395283,76.2423054333335,81.8054718996179,81.2365295579118,75.5919867979806,66.6084203132777,84.7598398941091,80.8429059951359,51.9144913816458,67.7819348423834,68.3657481498296,41.1296489146229,49.3240429768924,70.300639640858,75.1764603074769,72.5154564468908,69.7355526103804,74.1539293128551,77.5637269118333,71.7442181878196,78.6247875356821,77.8138337908306,55.8373642219983,42.7752414085176,49.5629131614031,67.3526028636645,73.4670417669684,72.5588876557854,65.6961300210305,75.0634266311986,74.6471625585123,33.7957336585441,76.6317008018054,77.4733228020839,53.9737077019397
,66,62.3594155955032,76.7830916327162,71.3586618170859,73.5832604485511,75.297683645706,72.9099047726968,82.2346461062502,77.8370653460881,81.996332792882,88.2813261503413,70.0424237141845,65.7836487172265,64.6395916937604,76.5302918251064,71.3754667937362,83.3794800098094,76.8457903825017,74.7927787270576,77.8046273050281,84.2411526905962,83.7235607242296,85.5017045889244,68.8280004436447,70.7074213590008,69.5716509755393,69.3103739995956,72.9473260313928,75.7706044621646,72.851393688054,76.3536431249765,78.6847265523531,72.5249843224344,77.562669259738,74.8808259380028,68.445316438361,68.4080219760824,50.1558733605077,52.7792544338452,68.5596652758657,73.5159674442568,76.9565808191642,66.310477631564,82.4858545803891,78.6873933435468,62.3176093279569,72.7753135641528,49.5946714800265,36.1648873608377,75.5876664191849,75.2318402925264,70.4946175829416,81.779773006223,82.1669156801727,74.8189858992987,79.9594325046853,76.341303340246,78.1605598332876,71.2013253259543,48.841737964502,44.8256031917759,75.8385500367019,81.8713441620641,79.0168876778093,75.6158885983618,68.8381657482864,83.7379939092048,82.0933809321573,49.0452618858658,72.1570355721458,70.2217578056591,36.8994474143641,44.0280259682424,69.2337525278074,74.4722314257058,71.4299099286386,69.5371745766945,74.467419848756,77.8571993060516,70.5006559257097,78.4939563870134,77.0243888340829,59.7807730447901,41.0806337465229,44.7760265084129,66.3589330525822,73.8358610464959,72.1131963767184,65.7755006863713,76.1991161578048,75.4990635427719,28.2330044876935,76.7526047949659,77.7841085367525,61.3674562330518
,66.5,66.4223811867412,76.8005302444217,72.6616155887343,75.0689179779902,77.5490436333071,74.5346648457723,82.8177903870087,80.0369456888718,84.7844694275336,90.7221558569972,72.5066049506916,75.8204555659565,71.0768241645828,78.4913473770889,75.1893687987138,87.5799676095239,80.474136129737,77.7741323495579,81.2329353067882,87.7435287779817,87.2097915958107,90.8677346102388,74.5926409022454,80.7945479429056,71.030394421532,71.706206312308,77.3731595157985,79.9252929704496,76.8799282996772,81.0718487966358,82.5319750070059,80.1470221951952,85.7520334613839,83.2341266838464,75.5431965641019,75.0877625235382,50.4680363020337,52.7163882728111,73.7212540765167,78.4207348490293,81.6855231785005,75.1349112222472,86.6799164101285,84.0595809369636,70.6609434522366,84.2732339827216,47.1874103220808,34.8801772608025,79.7215987884156,79.3011422806153,75.2891607117874,86.9555433432868,87.5143297920167,82.1675387689127,86.6679847498006,84.9334977429819,81.8814055329881,82.5684287272829,45.1123889011827,41.9831850493249,79.7426982798836,85.8859508528167,80.7964144667367,80.7785943502108,76.0728551292691,86.3497668872337,86.8138115048846,51.4985628840675,79.572626193341,76.6799713816956,37.0141428130838,41.1747228616392,72.2344440165202,78.6597610167585,75.5370748084913,73.4889075093768,80.0933456696007,82.999994779897,73.2422277455109,81.6825620495333,79.9832786654968,68.852900747125,41.8842020511424,41.4157774032979,68.3285572300674,76.4942900391081,76.1934137618607,69.0976008608279,80.5452368523527,79.3996872713922,24.4833480852826,80.0174994314125,79.9835168769307,74.348340152332
,67,75.0737679924346,80.3263710165463,77.668292108528,79.6754635448888,83.1910546410691,79.965834719023,86.2853401490154,85.4176196278279,89.3324109861828,96.1190503106575,77.8330079283005,91.9172822657831,83.1307454931325,84.1627555286041,83.4543628384358,96.4709920043854,88.5087339043437,86.1589777789441,89.1145737611159,95.75681640985,95.7227962695224,99.9339615602705,85.8672564646727,96.7970962161382,76.3661918993953,77.8783569004966,86.5357526920639,88.5929718087432,85.1847699490077,89.774121437415,90.4928458965674,93.0774096828404,99.1290240789558,96.8023357407553,88.1487911762229,86.5491066693874,53.8888415934632,55.950016536518,84.1194681908371,88.0632169269172,91.6941290224213,89.6483571757904,95.8488568928512,93.3955716135551,84.5043770986847,100.519044623456,47.1999760050364,37.9158322568633,88.5199146929617,87.6787520379894,84.9889824684669,96.4747723663388,96.4626969871765,95.0058169479507,97.6752610384376,99.0158735443038,90.6143725420673,99.3666954091609,44.1414714117169,41.6422752653904,89.4063820058259,95.4681928198481,86.5685795483814,91.8969699557881,88.1618133657034,92.8469272387204,96.4983570110496,59.3033534631113,93.0291016503752,88.9877576900667,40.2983113871433,41.8143908999471,81.0224619791966,87.6110092126196,85.1511853239206,82.5775509332632,91.4854110664146,93.2841269452406,82.4014595860822,90.9793029753871,87.9416039919947,83.8070423503127,45.7111163558691,40.9815415229581,75.5467041949255,84.3191359312523,85.5120602328623,77.8039479617607,89.6345784838275,88.0222986541196,27.0503395788669,88.2866204286574,87.0975504288981,92.6423187114083
,67.5,88.9591210887579,88.3746695040336,87.8544821736871,90.9639268456031,94.683023400009,91.1978508593033,94.4349224142859,95.5990211418271,98.4905800875904,106.690207069735,85.6319948956125,111.291078143103,98.6181312139554,94.8762761734981,97.6347496187077,110.06866379704,102.584604426172,101.130506720048,102.655598101106,108.674877959261,108.676308936449,113.23358645082,101.892545973458,116.278393409662,85.9305625814011,88.8844750999738,102.171278991003,102.820382794339,98.9807305694897,104.861172117068,104.028894223407,110.986997248567,117.294364104418,115.933038206837,105.476525223734,103.772924815873,60.8130509046975,63.4818786685724,100.958553682645,104.69617655681,107.740934826927,109.600408886518,111.03764141103,109.28954501884,103.098817998043,120.64781940043,50.2902414845288,43.9281236792273,103.96042614411,103.251340447298,102.727198114032,113.467578549521,112.165783518907,113.161769529255,114.553851614925,119.596460478957,106.459066533085,121.224833208561,46.4622474997946,45.2176583648936,105.781976441409,111.905856354339,97.4992276135974,109.494776119436,105.605629796155,105.449135999059,112.4312203066,80.3685583399115,112.040704826672,106.887207736629,46.434693972669,46.0474696401649,95.9216056554612,103.051498925536,100.599849346479,98.3540443560562,107.90149711172,110.476598881122,97.7653471700164,106.51511832507,102.380418982951,104.995362281044,52.1218259428325,43.3278578825833,88.4807197057035,97.8620335667129,100.415686217166,92.0262932738283,104.705496196775,103.332456084376,39.0307670011252,102.235936518391,99.807033996766,114.05522356396
,68,106.517931672463,100.363420528546,103.487056892135,108.926937700272,111.89390407594,108.264975817717,108.331773055535,111.279589774703,114.993244193945,122.659122074167,96.6738491656372,131.947208179277,116.045290774282,110.930980041119,116.643647305118,129.896623740535,123.009491539306,121.207157361808,123.180926491414,126.643359130631,125.905829030596,131.072638759884,121.711680581064,137.989956196244,99.4209975686817,103.94046764186,123.43048273786,123.31969629893,118.540957656786,126.549003162259,123.028051812339,132.772863883102,138.430519547587,137.931209499208,125.915838007761,125.642892469306,70.9499934718664,73.8702761896701,123.962548311215,127.546935681368,128.964356109696,133.95780261999,130.986861776279,130.598971864598,124.925735017882,143.092539297753,56.5167401164681,53.9139262092358,125.747838427948,125.444817550655,127.170852534862,137.304035880715,134.080521672025,135.556239132943,137.609497332095,145.328642300302,128.277702573755,145.529443771212,52.1142804066701,52.3654258766326,128.2359662593,134.267263089683,115.427388548734,132.770356804154,126.41796232305,123.808628410348,133.546833063487,112.445034844169,136.207272424047,129.500529731285,54.8878509274604,53.0429299459081,117.03070577495,125.381563157593,123.325636316657,120.757830610947,129.371062095202,133.440690163488,119.108404975108,127.33458201141,122.954467400287,129.154261827031,59.0316587615815,48.2774440774725,107.283966660868,116.812686730073,121.291928562955,111.971182769606,125.183946236699,123.887602965726,60.6210427538203,121.20927941961,117.931483583349,137.097961340992
,68.5,125.530109794117,116.263199980179,124.114360346176,131.307450546589,132.884743091935,129.854266978148,126.837975506965,130.833693237935,135.877166257678,142.479492140245,112.320174208465,153.743810504668,133.343958648534,129.152025065635,138.410345810323,154.22114782926,147.544713161462,144.852392711262,148.643943979823,149.844043686646,147.354953312511,152.301298189031,140.080835916396,160.860273945723,116.281600954629,120.387485845248,147.630063128878,147.455533036601,142.646342397539,151.865859035195,145.456099388538,156.792375006793,161.177612799669,159.742222075997,149.016134610781,149.242238550725,82.0628184225243,84.4799076082348,149.119879664277,152.65227711964,153.92573789986,159.106366562002,155.023445475899,154.38720116918,148.334464012291,165.141567586799,64.7834588406031,65.5252781310029,151.500407985217,151.580372900595,153.607675818788,163.164938804926,158.569545645737,159.22895866393,163.252225876058,171.694281954904,153.259669469063,168.63112528797,60.3981966604443,60.550525623399,154.228402876968,160.387049044398,137.952958489623,158.40817592087,146.955225215331,145.558962255764,158.002475979466,143.283551887042,161.562460326493,155.044969182301,62.5004723090565,61.2898517425809,141.993312413315,150.416404572687,148.60845028364,146.0573979783,153.443598255101,158.588552228896,145.337402253318,152.457851554817,147.741119829553,152.508860946527,65.0145558431457,54.9312081092801,130.354111610224,139.891584768293,145.476137171301,135.436940774998,147.905912429353,146.622677207392,91.1549028386794,143.29289349629,140.876171243005,159.22380463278
,69,142.644112867264,133.986228910691,147.339158119468,155.493904872385,156.413399951937,154.148473098999,148.395815435495,152.408902031245,159.356782605307,165.319879266894,131.256458719025,173.639741132847,146.712540386858,145.505623362275,160.242233114734,177.987398934857,172.30678651788,168.745328354903,173.930632129754,174.767721672625,170.176809236326,174.968413761383,154.684832852013,181.235351671406,132.398438198541,134.889460946906,171.583257850695,171.485144480798,167.089820525502,176.540615171267,168.349471172482,179.149285966068,182.837277491572,180.460975502867,168.77205013173,172.934471120306,90.8543744258484,93.0623680009504,172.419773296649,176.625035992052,177.766722075921,180.804287636509,180.096156339974,178.484947851656,170.270397784584,184.524030991831,72.3939562796318,73.8561115109957,176.812798721233,177.942899129038,178.891823545594,187.921254353969,181.915240073821,180.770392934628,187.51430719464,195.767440524348,179.074274268838,188.999819204803,68.3673068539593,67.8292697802991,179.263167361047,185.682975302756,161.447243352878,182.45734436664,165.4799318146,169.175104853298,183.11487465725,171.151559596068,184.143832247114,179.753368218828,67.2662618539665,68.292906154361,165.51522395766,174.663835423159,171.590401323269,170.21553429841,174.997029568853,182.441497974042,172.018457041633,178.222657494192,172.915169272458,174.201713127234,69.4340474353352,62.0967000509373,154.461061309188,163.5484755975,169.391750461742,158.956517339653,170.070205364869,169.190654531345,127.805398198888,166.114499404566,166.319003085627,178.297685872797
,69.5,155.859195986698,149.441300566749,170.328391309884,179.770648323165,180.454074258233,178.383105288354,171.454184103263,174.839491264359,183.825994633745,189.595819619297,152.943702218838,190.668177489949,155.443685152767,159.625745552155,180.462331292623,199.933622487103,195.694872041728,191.393285134283,197.641457398222,198.542017682307,191.322123526013,197.465876456135,167.981394058603,198.04391901848,145.951232511593,146.534761956229,193.332409506408,194.063275962404,190.281926487079,199.939879384306,190.248616106442,198.022266549246,201.929060385846,199.011837797,183.305265825487,195.106460192512,97.3330480166104,99.6840948062975,193.401712847511,198.600438281119,198.893718412692,200.17621920021,202.6614731228,201.166872907484,186.770164343119,201.51390633026,78.6628985090076,79.5101456713904,199.50092247086,202.369973815387,202.325250164024,211.132591214962,203.374813918743,199.835610978011,210.141968428791,217.720851091527,204.152899996139,206.867964952603,74.8065997165036,73.9747600427461,202.279034331153,208.637927510114,186.099391316431,204.399113964926,183.257998174288,193.364732717791,206.805798379226,197.310167643522,204.68729346766,201.797687738357,70.6932149599007,73.9078420315548,186.810727461447,197.213673431098,191.816565288377,192.292226514786,193.923095008227,204.326955401101,196.316201665218,201.800945110024,195.848593579737,193.228707474772,72.6184152508268,68.7056722899717,176.904851795128,185.561094203675,191.356293129869,180.670932417016,190.95300354714,189.798016107076,164.373488822939,187.849878491737,190.704009535868,195.07698271543
,70,165.875043873862,161.806773282437,191.662361152361,202.347523071296,202.641185560178,200.456622208638,194.253187690478,196.094104420893,206.876495659846,213.1092445243,180.207087517631,206.748716939671,161.721671671681,170.628526770013,198.308597497508,220.630342115774,216.946792274588,211.378674664049,219.490204184679,221.382055177077,211.247001344326,218.633773627123,179.90560224702,213.529741643236,156.945199496064,155.604650025005,212.156985190505,214.175433096194,211.767291059001,221.479291063743,210.371596191782,215.04384372817,219.520449943756,214.787949084119,197.007495830453,214.450140844613,102.872888457091,105.060022088556,212.173077372136,218.174813550953,218.266447948603,218.232293624578,223.427579533111,221.212115684188,199.073462602518,217.089395715856,84.7182935623931,84.407396228244,220.363246909377,224.435670544857,222.98504981793,232.100731894444,222.336063252656,216.96417675005,230.855130812429,237.552722062245,226.412921718559,221.955057003923,80.9405375238138,78.8140330871356,222.888759715965,229.351353338015,209.690196947307,223.374532543599,199.019516813288,215.146113025148,227.619173259025,217.573994369397,222.817573172754,221.336084754559,73.1819554527002,78.9008975955049,206.244803036453,216.484592899846,209.369861177342,211.548072953146,211.547621937911,223.00194273561,218.263358494427,223.031851150401,216.496926736903,208.515696572984,74.8541834293661,73.9714832319413,197.139149101916,205.011227737963,210.783127412497,199.561705072298,209.164759546114,207.362070174681,196.092770380584,207.54297948598,212.569049303288,210.353977093456
,70.5,171.931567849068,171.159162333361,210.705167612215,222.059239338756,222.033790692311,220.047395294862,215.271419248543,214.777298672921,227.028094192192,234.491220452902,209.145731946154,221.962577976556,165.803752229614,177.433247443983,214.008435211002,237.695725161197,234.725012369453,228.525719378982,238.058063817216,241.468354757308,230.040303384128,237.51829180471,191.0149114704,228.085421243631,165.181920207743,162.272661646509,228.349619332296,231.345419698584,230.348762192606,239.506766803499,228.04789424061,230.800272983803,236.151128889331,229.216749785149,210.010989971837,231.984963009744,107.266929570356,109.196353082575,227.82198730799,234.818641838388,234.799167739892,233.402174344315,241.935429939637,238.874323628403,211.137583938439,231.829335366386,89.5819361352995,87.4572292961946,238.828182975926,243.266095159183,240.800995368571,249.760001318013,238.264605063362,231.956242183247,248.882520132815,254.567479482002,245.465259034497,235.340233637305,86.0329288247444,81.9933272117936,240.400641341674,247.181709851672,229.365363001638,239.543065108042,212.38380035147,234.022507130487,245.341173949129,231.282774356436,237.907129294502,235.132740788563,75.0054420071035,82.4169718290323,222.270500810505,232.258489371268,223.621591031543,227.217736140584,226.533543914219,238.42476056116,237.043671275927,241.401302875614,234.759721738451,222.270236734021,77.2093471353012,78.1687277310805,214.385509786469,221.39558092273,227.437606293241,215.609131345524,223.91049649209,222.326231018471,221.748428364269,225.353759391155,232.540515224192,224.080295393255
,71,174.915291321443,177.709865849643,227.492124416415,240.185691828622,239.695183148756,237.510618693971,234.479737518874,232.042265666672,245.519249139096,254.476666980038,234.814884680878,236.877309835234,167.749041331673,181.385007313391,228.090745166583,252.081407452129,250.802519433005,244.693935357643,254.264712031191,258.631155425088,246.079566550167,254.312598236935,209.172109666415,241.968147374349,170.192425500532,167.159521006245,243.463146246736,247.507308658829,246.876410685087,255.512844357531,243.944287432436,244.251892814175,251.860093673179,243.328277982945,222.132686177647,246.741928434844,110.728793986005,112.931480969583,242.512093329474,250.866571848893,249.473025063671,247.234420689482,257.896699072284,255.041892966073,222.931198703632,246.891379125438,93.2380841523542,89.3254804791575,255.23089294264,260.217758221423,257.384467449997,266.308537739509,253.190637301817,246.585338293933,266.036415369275,271.718418564002,263.378865520033,249.803513020095,89.5443277676898,84.9986842650231,257.221256392271,263.674821096817,247.729637828535,255.812725566482,226.270768924942,251.976131216725,262.538227668431,245.9945194641,253.03519461359,245.042991081212,77.5717871727092,85.2267599859309,236.264006170211,247.39234872022,236.740845328207,241.158577496899,240.023064106463,253.292140875345,254.203590727222,258.164682617915,251.550093411944,236.808743067356,79.4330573987313,81.9598619268563,229.546526326052,236.319701759172,243.498147424057,230.505446074609,238.106025225147,236.047821247762,241.380545372777,242.380995103545,251.06083084074,238.225881681118
,71.5,177.338766022715,181.562031884729,243.36097255033,258.577858032454,256.601382341752,254.356900470175,252.560060503757,248.815562415561,263.625395348997,274.335704709832,260.183781209153,252.644767158454,170.421782477332,184.704644999197,243.213033819009,268.135891556404,268.135519040214,262.18075071462,271.636026333082,276.34298034162,262.273547671164,271.060331071641,235.140028230389,257.908948096041,173.737836874919,171.349896480114,260.266680324969,264.952582679723,265.007206943321,274.056496282069,260.49834477837,259.279550373028,269.363774707567,257.015988783754,242.937160933904,260.377190717562,114.651639750211,117.355981934654,259.840209439264,269.569325079009,266.164329354707,263.979040959876,275.352685731243,272.602212623475,236.808404199233,264.494477123952,97.0332627076215,92.037821413351,274.082487581352,279.548302089625,275.891598043645,285.17383695621,270.509649100559,263.425123226708,286.206118846676,292.3031542207,282.613687765676,266.883059273772,92.7135291608055,88.1135120240616,276.619966296143,283.592044015414,267.272758992245,274.328716077607,242.20715039803,270.505430411779,281.270735374311,264.103066364104,271.550750575813,257.832594872692,80.3629560129748,88.5425100466327,252.523816337011,263.611638302735,252.052255396578,256.795653298453,256.049903367217,270.550690798224,273.0291488012,276.934751474468,269.493613903134,252.815533152749,81.0269243750845,84.9704052571003,245.565264902909,252.775104292105,260.381733611211,246.318277983262,254.234383164285,250.949722581284,258.735908864556,260.256966026175,269.909692253994,255.145078646856
,72,180.651429640217,184.937825267933,261.482691197499,279.087701553942,275.561168765576,274.337203842839,271.296537006005,266.729542923738,283.358316260439,296.632665327063,286.748587287799,271.769607450431,174.511487183668,187.854854067582,260.622677013619,287.087669765095,288.687950879142,281.777470807705,292.14195333593,297.531673137917,282.124606114971,291.081217244083,263.423718687933,277.925041290253,176.29235377685,174.90393236584,280.407174612298,285.166209395011,286.00529165386,296.089294456376,279.370630171228,278.891045784297,290.368242793907,272.984150852398,273.644810280632,278.655905230441,118.367116555919,121.093922807469,280.742557976105,292.204757211868,286.607750287631,284.064673069848,296.885606588324,294.496245048551,260.740118927087,285.948666699762,99.5154610599176,94.4297776915805,298.129143024027,303.639144268043,298.141684495418,308.223296389147,291.762601842989,283.686361103525,310.585470011962,317.048421866084,304.94837788725,287.356017012796,95.0279294063188,89.9492014626504,299.440082307118,307.908041496682,288.829644593825,296.058931030071,259.922192614596,290.793833147126,302.873199708603,285.371505742932,293.568717723306,275.373061494814,81.7084657350212,90.1845807932641,272.0074694843,282.568282344733,270.702683109575,275.567211759599,275.217793030959,290.975843638297,295.73098812787,299.309288673619,291.479242596588,272.895180986021,81.9710424854828,86.2975430222612,265.450001668819,272.555787353544,280.4479706866,265.58626216418,272.850931726211,269.268886690117,277.374418387997,281.331423729647,292.511266059455,275.928004628588
,72.5,185.185736659543,189.849693905264,283.712174047409,303.99178494948,299.080558669313,298.923680485667,293.152534685058,288.822483995019,308.231847617898,324.148368190455,313.685595458926,295.353402728132,179.348398553352,192.770021671633,282.020769396959,310.331759405649,313.678005244568,306.099614282846,317.374332652755,322.976985572899,306.032297024756,315.716954526437,295.792843373836,302.661866499778,178.810784991724,178.317404648091,305.335716166183,309.924467124127,311.244094051274,322.039241192053,303.109240734687,302.518350399232,315.54553406501,294.990778965288,307.793299443077,303.281785411211,119.425492900137,122.064606517451,306.118231636478,319.306695140707,311.101931518525,307.415768760136,322.746493532043,320.962791033959,294.152210248495,312.034752970815,99.2781998163895,94.8380905517806,326.312659249555,332.031388228923,324.533045042485,335.845190510659,317.233823196185,308.069802944315,339.954400198407,347.093819961643,332.296201417288,313.137448914826,94.5737325865216,89.820636246856,327.149907480485,336.43490212116,315.470551251883,323.455867100528,282.281638664173,315.927717761806,329.822572485343,310.967002136375,320.013849372139,298.411627082744,81.5481264002575,89.4877038046244,295.355059457158,306.795481584925,294.089838087138,298.748658347316,298.636613933878,316.493593203965,323.642106101591,326.962827197157,318.860446825603,298.407149021836,81.6901515834695,86.1345795479115,289.817556580284,297.36317155357,305.792586493907,289.880775254119,296.479783049435,292.54648888832,299.886972088364,306.955526525864,320.494105212526,301.707702351507
,73,193.77722740291,198.944918533764,310.254649418908,333.805365719522,327.827345011529,328.294016480574,319.779004453288,315.701976844633,338.801125161117,356.976317193633,343.316062804222,323.445959616329,187.445510890582,201.888859344744,307.753962749198,339.66803677998,343.955348020541,336.196892595477,348.353901011666,354.125829360189,334.685608978114,345.542231585949,331.72898082158,331.84873369915,183.576694520362,183.358763031271,334.953515451559,339.562135960521,341.934554576423,353.77427321169,331.925467050471,329.712213371616,345.158072457761,321.847471183783,346.522945133395,332.880916160737,118.916297036586,122.069287482151,336.898739342734,351.377708045329,340.890107584352,335.782045889795,353.749623302617,351.912270713588,330.771146835091,342.841656754822,97.8285094204217,93.777547651951,358.427985583504,365.455939762391,355.736873728574,368.175991288027,347.686666478469,337.311537766484,374.20582534813,383.082423505208,364.772869018154,344.381948700263,92.5256767921589,88.9670981870147,359.221322082245,369.983435574559,347.600595147299,356.820943887786,310.3220731117,346.813278491197,362.227435954677,341.527288373673,351.365684263991,333.210157688456,79.0388768429582,88.3939936543233,322.981914117982,335.878955634427,321.860627881182,327.11572527957,327.117385159583,347.257330297313,356.528547237257,360.366833501019,350.362375216041,327.701361917756,79.00278601479,84.5503724568434,317.035974424914,326.609946152884,335.13231428492,317.817927915158,325.463168764159,320.027392465974,326.67896107694,336.223123446051,351.783404701556,331.765402052054
,73.5,205.901653194377,213.085618319708,338.166532310466,365.328012488355,358.658827978606,360.217281728947,348.568600022624,344.226887031735,370.723100587772,391.743527651468,376.087770338964,354.025136725234,199.297413850264,216.951349949862,335.737650176668,372.106262228758,376.337673058728,368.046826851823,381.419161012701,388.323328889316,366.982749818814,379.069624891419,365.655767391372,363.100286066865,192.315610101806,192.340794063937,365.762081941783,371.041896589998,374.858756493859,388.155849803942,362.823779989904,360.165136048298,376.710747348625,351.855869777568,386.727013051546,369.811019628584,119.428107541069,122.729033689636,369.235727487192,384.951830635515,372.726378832136,367.233800822043,387.078982059962,385.509609039489,368.654336859487,375.533670640712,96.2961517852661,92.8941256941641,392.066253720386,400.678709118558,389.209717889632,402.728748953773,379.926562576135,368.2864744209,409.590388260466,420.222095283075,398.629994095153,376.358285761175,90.8001895358326,87.6856201100373,390.610352114396,403.901724648714,380.499116776919,391.073542085941,339.718505375505,378.936602869499,394.943373148322,373.459722565329,383.830057527257,375.310876959642,75.2445376875734,87.3569406182206,351.681966438018,365.926371926284,350.952076465869,357.287830543259,357.142527878672,378.666343087648,389.947689771725,394.514083543174,382.008586748124,358.063817428903,77.2083911327157,82.9295899259495,344.787804967882,356.299831232625,364.326361930222,346.59679042608,355.127058713495,349.020713839288,354.753403636271,366.210735981333,383.425368093124,362.269068650028
,74,222.673223051563,234.199834252833,363.852921242621,394.516866840281,387.573777525522,389.50751047201,375.943126087146,371.605131118073,400.372519303594,423.941487116989,406.47653348912,383.925709743264,215.857226543968,240.098461810703,362.718725751524,403.208257889614,406.584756889304,397.495038508923,411.955169378061,420.091681656656,397.854683482104,411.579172585168,394.233901714888,392.633381588167,208.149832105555,208.85381482335,394.070860694678,400.257315066888,405.167854425724,419.201909725114,392.382662414637,389.202922138214,405.723549798308,384.769982246622,419.549334275047,408.802552731986,123.342020773192,126.439403845648,397.907244115079,414.488397728583,402.027158931613,396.149385696376,417.254315496828,416.445721680376,403.294003252949,405.503498768559,97.2353772400633,94.8129218547532,420.882085343706,430.74534498102,419.287446608543,434.170189424812,409.387090173273,396.290251384072,440.077154839467,451.757542103336,428.493029431291,404.604692244508,92.6725540206771,89.0068306053709,417.285423010276,432.096013572097,410.000873921989,422.031214777579,366.78299911187,408.11811891826,424.512519544399,401.829891724891,412.361584571815,413.196398668588,75.4205073674083,89.2096637480869,377.844672824415,394.257522705647,377.637519877992,385.35431147457,384.9257372335,406.889658493789,418.667210313087,423.635444261907,410.894650281019,385.771103505379,80.386604087812,84.865729012194,368.990172775777,382.187364379251,390.823752308623,372.458485554204,382.384814705738,376.051000268574,379.854749879624,393.005249973137,411.197750738494,388.71081819611
