,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D5,D6,D7,D8,D9,D10,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,74.5,5554.46695834975,5686.09047972402,5011.07034595799,5174.30666022358,5076.94755082785,5018.42782021282,5216.31454398848,5160.47217232646,5353.07477690135,5191.02294251562,5523.71164577793,5743.70892989953,5063.66552561778,5328.08069775677,5366.36226307997,5230.55420362694,5262.70503581082,5347.85088316862,5283.89982994009,5291.6593922752,5357.50747766122,5247.91570353663,5628.8779231468,5754.38543824888,5316.3035712546,5418.60757737636,5371.37508961253,5339.1108537449,5300.04055892767,5321.04600877171,5281.23747252858,5198.88496570941,5135.51643101105,5348.00881283964,5239.39960734494,5396.14302606724,5363.5307979463,5372.7126393148,5406.27882223402,5426.3495135726,5257.31809654706,5279.69240107445,5263.03643801493,5401.88615368032,5389.84150833587,5237.42364098895,5374.53449470751,5436.289683806,5336.84304234017,5272.739442152,5269.28085574047,5377.77086524576,5155.67460134377,5293.44608392541,5266.39054873626,5264.6661450879,5421.93378750334,5199.84732189969,5210.18161033017,5393.0008032925,5065.79017663587,5206.28499674066,5061.36084221754,5288.87051549606,5148.95974212919,5274.12478615868,5241.32699262023,5200.36847381191,5220.59209162411,5053.21460115205,4565.70410558262,4621.51051655881,4841.33770675907,4979.18375163229,5145.06687508461,5169.9338166569,5122.1176587992,5100.45693724182,6176.36669793217,5093.22760937353,5231.28429452648,5064.8522639253
,75,5413.80317015539,5538.2118383935,4825.31644598629,4980.94997541636,4885.05704066407,4830.83307925192,5024.03656763832,4971.50550551702,5157.99661068824,4999.50236012161,5394.19174369093,5598.44379965471,4879.1532203891,5126.82180089229,5161.8556084544,5038.7010726737,5057.11305542309,5136.38199347354,5078.84537276602,5089.19006736909,5153.58380086138,5051.85066896546,5505.06067098725,5627.96618445188,5119.08376328763,5215.36104666296,5159.78594416036,5128.49249407064,5090.85692105275,5109.97428435636,5070.81248703044,4995.57516647321,5059.43432596147,5267.39670963004,5037.46581286907,5183.19346709848,5143.52167452138,5150.51011105688,5195.27015322361,5212.37777636796,5048.17936119535,5070.51922867557,5057.8185476622,5188.74747340238,5176.06459562919,5032.69578307716,5163.62441714964,5219.46716755668,5121.68358694852,5064.01293520996,5062.85130796262,5166.33498650126,4956.10994114161,5087.343693773,5068.57237857784,5066.02782490007,5201.6778870556,4996.0601639486,5009.32856282564,5191.93840385176,4870.63805506542,5002.64599076885,4867.3840284507,5079.57239878248,4943.35342268075,5058.84903030622,5033.33367253786,4994.37783455052,5009.54029742401,4854.80946688189,4512.85387689191,4566.22923135543,4664.46114307276,4794.82347787299,4956.416154403,4982.27752072371,4926.91560889811,4906.24471436072,5979.68576208995,4893.36794450015,5027.85827600074,4874.52891231301
,75.5,5251.83371822517,5367.80653575914,4633.47721936944,4780.87901145266,4687.71329501309,4638.15028185236,4824.69904852178,4775.42091031739,4951.58269112032,4800.40316589143,5243.28110122668,5428.62330526333,4687.7913579994,4918.20090197488,4949.61658737181,4839.06234820226,4845.04292032398,4918.06499024824,4867.09579736089,4877.16365155276,4941.21845371995,4847.77164794121,5358.20563860634,5477.13723376756,4913.67348224442,5003.8879238169,4942.33310436758,4911.85191176833,4875.05177877609,4892.1543885372,4854.59406481677,4786.88883560776,4964.91972085001,5167.03028873035,4830.06812353441,4964.54022385622,4918.78301164368,4924.25951263357,4977.86778458875,4992.48263671737,4833.9730303738,4855.77255302298,4845.64371428988,4968.3567973873,4955.95864963403,4822.48155740873,4947.31506722752,4997.39598021254,4900.45830886378,4849.38299130399,4850.24136997772,4948.47635099335,4751.18440085791,4875.20448676596,4862.98514369538,4859.66852891513,4975.12084093664,4786.18624695995,4801.94543471394,4980.82134927787,4670.50110432566,4793.42956975692,4668.92795438421,4865.24132605509,4733.42042263618,4839.30503986454,4819.74714680407,4782.67180779665,4793.12959518401,4651.42839834865,4442.29729862425,4492.49396171208,4482.21156213991,4605.140616324,4759.61840524946,4786.33318311442,4725.93288320895,4706.18271394191,5778.14299621645,4688.33501396666,4817.69901177562,4678.00148418347
,76,5064.07061232626,5170.44999527273,4437.64927527217,4576.70839115568,4487.9051752411,4443.4675581064,4619.89997291755,4573.93007857944,4735.50651771557,4595.53185465882,5065.26918385059,5228.93158683441,4490.78264156662,4702.9474210948,4731.26509026179,4633.00948624436,4629.15329070341,4695.70031532055,4650.91881166316,4660.28833822797,4722.21672776091,4637.44261912373,5180.19161331926,5294.35641003151,4701.73370508774,4785.54975339677,4721.25288044182,4691.53741117296,4655.07176969426,4670.14561663864,4634.96448908375,4574.97689105136,4842.01641985201,5035.01721777986,4619.17564426116,4742.46266638257,4692.11820798964,4696.84356029718,4755.73366126824,4768.34694249787,4615.82974707911,4637.27888635142,4629.0834408266,4743.07761701761,4731.93573860751,4608.49679371404,4726.8751192213,4770.47439844204,4675.57411028162,4631.55091095147,4631.59898203593,4724.42679649826,4542.3871977184,4658.41144676547,4650.92228164381,4646.63800991586,4744.18587781791,4572.09945455713,4589.41767350992,4761.17027441797,4464.609349014,4579.22021319903,4467.61159684978,4647.32981897505,4522.01004621612,4617.16238528455,4601.58575477738,4566.79061394451,4573.06349128521,4444.78394942234,4342.34675631232,4388.02820875333,4293.68855775296,4409.89655546211,4555.14155303287,4582.69851756473,4520.58052327443,4501.95611595109,5573.08381396735,4479.30175975372,4601.69891856638,4475.902638857
,76.5,4843.74706792726,4938.73635622763,4235.87104064325,4366.59231966485,4284.41972267933,4245.08572801709,4407.23978033359,4364.31523493894,4507.35660974326,4382.0660023077,4847.3463188771,4989.77883171466,4284.74248528699,4478.09149343217,4504.13199976044,4417.5218298893,4407.22078327334,4466.544409005,4427.69437191595,4435.54111766361,4492.94566687286,4418.01747105285,4960.25789006738,5067.6172014894,4479.07685362846,4556.79780892125,4493.84294204859,4464.74835945847,4428.24358922591,4440.94608503826,4409.42504084592,4357.72107942301,4676.6481858547,4855.75977031533,4401.52799735511,4514.34595607117,4461.85085436756,4466.54742905476,4525.36418088473,4536.38476190774,4390.08290741094,4411.7642737467,4405.53771237979,4510.66487017795,4501.54121325897,4388.21739436245,4498.51918787396,4535.68415277016,4444.37221274224,4408.69453744224,4402.29786365102,4490.00778100777,4327.17369985658,4434.24626259939,4429.13905830023,4423.47276728432,4505.57710416115,4351.00438279418,4369.06004962481,4530.27358365551,4248.7790666383,4355.96568020971,4260.21885965682,4423.4585901978,4306.81070322791,4390.44282751463,4376.08223797253,4343.75017560697,4345.99020507596,4232.04283887338,4200.94898044197,4239.89860429798,4095.18636356125,4204.82206002192,4339.65131384251,4368.3775600594,4308.43936509503,4290.75378086825,5362.52354797245,4263.6165861516,4375.75090640512,4264.74619273111
,77,4583.21545013072,4664.54527697037,4024.63806327228,4146.65012931576,4073.5029353499,4039.24820811861,4182.49827906947,4142.44457584835,4265.20897316489,4156.67939666801,4582.93650007943,4703.72027210029,4066.56494737962,4239.55965550874,4264.45845132623,4188.88218187451,4175.53097766883,4226.99277661668,4193.35762385014,4199.18372011263,4249.92187579799,4185.79834954399,4689.89026484835,4786.86635626244,4241.74172469322,4312.63713702052,4256.21815486824,4227.9195026974,4191.27213270789,4201.38181926139,4175.17215696888,4132.22513812353,4457.72974959221,4617.97635824449,4173.60673769933,4275.50134242696,4224.67777574322,4229.74401824741,4282.47527788811,4292.32434916084,4154.57829601435,4176.37612570826,4171.81727666176,4267.21240355967,4260.71829282384,4158.09280927982,4258.67751224258,4289.14848059573,4203.63545489657,4177.17149238188,4160.37201772154,4242.45066841632,4102.28683262307,4199.28565246875,4194.11701659411,4186.91155691571,4256.36844456274,4119.86482821425,4137.76966022666,4284.56733149586,4021.3062647411,4121.60920992153,4043.70226505961,4190.38426081721,4084.90484795375,4156.62009451169,4141.25866036814,4111.57253655213,4110.2478942804,4011.92530063314,4013.3605253192,4043.83978354018,3885.44539906174,3988.15886296289,4110.67152618324,4140.5870013864,4086.66004731455,4069.1857995566,5143.48439192825,4038.93415034465,4137.42335482992,4042.12785662316
,77.5,4286.67687729535,4352.9322824658,3806.21380792676,3919.04696572702,3855.92102925618,3827.01319716984,3947.50069076083,3910.13839244526,4012.85280873021,3921.57014859836,4279.11504374125,4377.61837203397,3839.17330259585,3990.32889984788,4014.53110923874,3949.83185536232,3936.42439152811,3979.71126478981,3951.08200071096,3954.34007820713,3995.9334762809,3943.82143532127,4374.22786821185,4458.25333589544,3992.91857207099,4056.65930488358,4010.80590490633,3983.94509635058,3947.34749788873,3954.90532298504,3935.24899390655,3901.1922813148,4189.94081015829,4326.90989504207,3937.42787368799,4028.12005205543,3982.80307053471,3989.48243689091,4030.30678535633,4039.27537263114,3913.00736743712,3934.52142245913,3931.13433623165,4015.73816753218,4011.98071972756,3920.54276203054,4010.59237426817,4034.09631178879,3956.76889679943,3940.01595469299,3910.398860833,3986.06885985545,3870.88262762056,3956.43598694221,3949.25899322899,3940.48548302355,4000.34507494301,3882.27770691566,3899.4363024917,4028.35682887283,3786.59499772547,3879.39231465448,3820.68428791038,3950.61478576559,3858.57571080641,3918.05041182753,3900.53530922283,3874.09565174847,3869.49507922247,3787.43309566143,3787.48001906539,3808.17844174966,3668.76768588923,3763.62076157327,3872.05637793609,3902.59784557979,3858.03245408267,3840.73338698672,4919.41229378088,3808.99521269417,3890.89551174906,3811.85260461223
,78,3968.48880864128,4019.39835895816,3585.70868333002,3689.18495594836,3636.54958253182,3612.9736539602,3708.02374279039,3673.56993075842,3756.89830200616,3683.21597514401,3951.44272838403,4028.16944592032,3608.89820656001,3736.83294560856,3761.17855001417,3706.28575953178,3695.48691994155,3730.50461985413,3706.25378111882,3707.42653290852,3738.50345307883,3699.06332980151,4030.4586050124,4099.50114815278,3739.66225673823,3795.52452450617,3763.22305788768,3738.40927038102,3702.51320084509,3707.86394342296,3694.9389470785,3670.17350448558,3888.43386837825,3999.35145623701,3698.99079464197,3778.27946796741,3741.00592826848,3749.90441508645,3775.2161484945,3783.59373783152,3671.76737326919,3692.10753349157,3690.03286181671,3762.96302101786,3761.75476437947,3681.6851492904,3760.17857625294,3777.14848139419,3709.92258084863,3702.83038483662,3660.07446565909,3728.02522800366,3638.51956756141,3711.59807169414,3701.21294810363,3691.46497897855,3743.89932543647,3644.84763318853,3660.69005017491,3770.59872103698,3552.1424674755,3636.64561031952,3596.72865213124,3709.54468995555,3633.09888635246,3679.99740604645,3659.59469256516,3637.00349309883,3629.9920630866,3564.53874302407,3539.0460864759,3549.89046660165,3452.68706049213,3538.10662038748,3631.10685072621,3661.45036367293,3628.29331370902,3611.15344258308,4695.6195776031,3579.88718023896,3643.26931732586,3580.36652858319
,78.5,3647.47971464258,3684.19610274392,3371.83147713117,3465.50554601848,3422.72700018483,3404.21839494346,3473.69607929538,3442.43213433362,3508.53253958512,3451.37940956547,3621.07077054974,3678.36619748554,3385.97947984622,3490.5345998714,3514.8703290143,3468.53786861078,3462.05189974915,3489.11143913733,3468.89398876858,3468.36101022461,3489.04580731116,3461.592968238,3682.80087742411,3735.77597191178,3492.51508669185,3540.59024471942,3523.23492640672,3501.16345020888,3466.72874739331,3470.24838333286,3463.99110077535,3448.32069250039,3576.8496781068,3661.89892416529,3467.6727962631,3535.99178157506,3508.34369839843,3519.6529698796,3527.65447557738,3535.7325187795,3441.85216370431,3459.57428396833,3458.04238314778,3518.78972434689,3519.39207807102,3451.17190228779,3518.55100539774,3529.63238321117,3473.10358590062,3474.4400031356,3422.10333965789,3481.30461504138,3415.12456069798,3474.74660223722,3460.87178093148,3450.83162765673,3497.86798995392,3417.32998621861,3431.68429026112,3522.25811806157,3331.07608777314,3404.88228071801,3381.55994965317,3477.30518804885,3416.71833905066,3452.66161346677,3429.59393251535,3411.00253829624,3402.45425414809,3352.8957600399,3292.61780340495,3294.97004318652,3249.64185737115,3322.96381328559,3399.05016957444,3428.00939480229,3406.97605868615,3389.69815471142,4481.38267676751,3361.62256504944,3406.19873935489,3358.27666113282
,79,3351.05171545338,3376.02601583911,3179.30708243075,3262.93914842433,3227.99130887111,3214.23224337061,3260.26753948454,3232.71537252568,3285.68131780089,3242.96392224527,3321.42197195299,3361.01121525714,3187.48568379206,3269.1511773873,3292.88986135312,3253.89601044563,3252.27501380321,3272.50402946794,3256.08322297738,3254.89535782619,3266.20241135552,3248.88658561175,3365.09495220204,3403.29564328719,3270.50323537127,3310.68648475352,3307.70156161758,3289.30709090966,3257.01456896523,3259.40039082453,3259.2556638996,3251.09198510909,3289.8308314146,3352.71514724651,3260.61208556388,3318.04189419585,3300.09787199866,3314.30103070941,3305.99134211288,3314.09832163689,3241.56444642158,3255.05175035641,3251.97813729038,3300.42081468363,3302.30520184957,3245.89557010243,3304.21501648853,3310.11608789059,3263.59427780843,3271.05344206431,3217.16150430017,3266.11853348816,3217.58277247728,3263.66314436334,3246.94482742892,3237.46183901222,3280.95009912915,3217.14339903015,3229.92408118662,3302.35228442932,3142.18139906126,3203.4621887216,3191.55093932759,3270.58974537032,3224.76879395793,3251.96870376039,3227.73210077988,3213.70284494644,3204.93077293279,3168.93917564991,3079.52136576251,3075.93765892327,3077.38121502097,3136.64824161164,3194.2282898064,3219.68537735413,3210.14557540169,3192.93037608797,4291.89933786626,3171.2595639997,3199.6667263538,3163.51150952594
,79.5,3110.98070329523,3128.34751916977,3024.63848830294,3099.19962949712,3068.8549000417,3058.9913666425,3086.90790151868,3062.70363338332,3107.8542492591,3075.35162329841,3083.75467021657,3109.57392448086,3029.43093010941,3091.91568038605,3114.09124728071,3080.61912793843,3083.49751155091,3098.6839000095,3085.84461217348,3085.00467325313,3088.6536320975,3079.01589408081,3112.05088970314,3138.95403317038,3092.72201909768,3126.12112188001,3134.31814233517,3119.22530503211,3090.25239773933,3091.95597502963,3095.92010941384,3093.97365734273,3060.93872800553,3107.67121883184,3094.62893608456,3142.43031699898,3132.54199532837,3150.14398797167,3128.51831021392,3136.595649736,3084.49322454502,3093.53895860599,3088.02738365322,3125.73699177169,3128.19909292411,3081.99317490974,3133.35091468824,3135.38643878571,3097.42232303155,3108.62784200963,3058.07636851062,3097.82163977492,3060.80534797281,3094.9253886762,3076.52740915568,3068.08618997682,3109.44005549108,3059.09240784162,3070.67712937982,3128.02374235555,2996.72499983821,3045.5548065502,3040.53830327553,3104.95735346516,3071.25264893777,3091.80462943904,3068.22428655068,3058.62346981569,3050.27062538198,3024.51766230444,2918.97645398215,2911.77642194876,2945.12461786578,2991.33911123246,3032.37510503882,3053.42254634077,3052.68945354234,3036.3439095476,4140.48199722345,3021.34761619618,3037.70352085395,3010.23824531687
,80,2938.19718351997,2951.52266432819,2910.59538397436,2977.78248834259,2949.74312336662,2942.72307458906,2958.31093107372,2937.26326812848,2977.33382945062,2952.33533814839,2915.98543342963,2932.57134122259,2913.99185602705,2962.07679584318,2982.50979463539,2952.59378302375,2958.84916256149,2970.55438136279,2960.60006405873,2960.58462446672,2959.15326843411,2954.51446627944,2933.66741590848,2952.68787755608,2962.18001421982,2990.48961004445,3005.91480079885,2993.46416460796,2967.90627897096,2969.51368352197,2975.79451459124,2978.44926103101,2899.2522526374,2935.71134486241,2972.00719570097,3012.48220108544,3007.84178449753,3027.94336232689,2997.47357325709,3005.30619560277,2970.4393817638,2975.1497734387,2967.54348677702,2997.05710837509,2999.5200144799,2961.37106984559,3007.59137353877,3007.12230175583,2975.67913366369,2988.69005276718,2944.20223970508,2976.49823341999,2945.95117842892,2970.76739347208,2951.76047327302,2944.82934848271,2983.92123104892,2943.7998300586,2954.5328673311,3000.69796459175,2893.5842586067,2931.72946281235,2929.69270377968,2982.17324953518,2957.80137069868,2973.53379393605,2951.40316144276,2945.5891133273,2938.33409193539,2919.62916311649,2812.08390511688,2802.97840914933,2851.56911831305,2886.67680706716,2915.21786136659,2931.8824433031,2936.6951541591,2921.35030337549,4028.00841090933,2912.43689619305,2920.73689513708,2899.14724252642
,80.5,2827.08720156369,2838.53029175784,2833.00528747056,2894.29544186545,2866.46710232082,2861.3014325574,2870.12379531975,2851.68862022158,2889.1018057941,2868.82744020198,2810.99868871984,2822.43750655877,2836.52143787345,2874.46831988743,2892.65385010992,2865.67085002889,2873.79530070841,2883.27090553543,2876.0103184087,2876.22199882144,2872.40930169917,2870.49100540163,2822.52967239721,2836.95781097364,2873.822311624,2898.78916561601,2917.23331926735,2907.3380342566,2884.99317681584,2886.67582855992,2894.06964552084,2899.47654732917,2799.15008088373,2830.32616180135,2887.85050226138,2922.93408799068,2921.45107591687,2943.29857636315,2908.13644670419,2915.4470998618,2894.01606744134,2895.30547867838,2885.7092597107,2909.48456681657,2911.14742140401,2879.09384052688,2922.29885796927,2919.55017693462,2893.14638505604,2906.37803986272,2869.34278037269,2896.13905688976,2868.24610800145,2886.23338554912,2867.8453178904,2862.16447659881,2899.2894823801,2865.71355418889,2876.33799430465,2914.77264050571,2826.29452663428,2856.08523895386,2854.21499923356,2897.70053642292,2879.33571867444,2892.49491419802,2872.47942524838,2869.84922087196,2863.42355263271,2849.09748210727,2751.11352356171,2741.47691709668,2790.77842954671,2817.19130123186,2837.49499446536,2850.17816454374,2857.52860635048,2843.33924458635,3949.47912288955,2839.05429639699,2843.02583643363,2825.01822507393
,81,2766.36845874823,2777.12333575966,2784.47006163723,2841.71711473173,2812.80531826019,2808.80175061295,2814.91376308277,2798.35005698327,2834.7303357126,2817.26679384101,2756.20563333823,2764.9410350802,2789.0875704484,2820.63054138746,2836.55811297115,2811.98533386264,2820.45427742675,2828.76451320021,2823.63584653045,2823.98546747214,2819.32331490224,2819.00443084838,2764.7090651726,2777.29198360263,2819.65598085991,2842.23626017216,2860.77402528366,2852.80845941317,2833.25916174665,2834.99964994052,2842.78585664146,2849.39629849091,2747.9674771995,2777.44347939531,2834.81736994096,2866.12048464495,2865.64280790182,2888.84696151001,2852.10724388348,2858.97923010821,2846.49138313864,2845.62618881621,2834.36589084286,2854.81477817,2855.28238321628,2827.33020101837,2868.33137902046,2864.52267729722,2841.28124231065,2854.33628634976,2824.00447823824,2847.11864317029,2819.92022278691,2833.69230594202,2816.26804524171,2811.52044202708,2846.70117755078,2817.27229752271,2828.04234595939,2861.81041089433,2785.35076510149,2809.90988938855,2806.51450158186,2843.51001486469,2828.9075256053,2840.31826907585,2822.89142251636,2822.8903647977,2816.645469672,2805.12991832086,2723.23902394483,2713.4841130155,2754.09562403003,2774.83817545094,2790.77416497693,2800.33265611903,2807.76242518221,2794.78409323638,3897.52459842613,2793.49272651051,2795.86178761091,2779.7918217085
,81.5,2739.11236274214,2749.65166367822,2754.92508957985,2809.5142879638,2779.0431929562,2775.70951150458,2781.75216163945,2766.2164479271,2802.17560821633,2785.97271229365,2732.54723107964,2740.24187501986,2759.96786240854,2788.58472842138,2802.37468328233,2779.59240302909,2787.38985107623,2795.38765750141,2791.65716946461,2792.02020460907,2787.42375367381,2787.75693812039,2740.53043144598,2752.43236811869,2786.95488733935,2808.34228880438,2824.87909852915,2818.17386574292,2800.8410462555,2802.57078327884,2810.08272865453,2817.57955012677,2726.61620550953,2755.94914172778,2801.29460699101,2830.27150861152,2829.50054236838,2853.47176260256,2817.0469576064,2823.32626873972,2815.62358020759,2813.9651334468,2802.12823393676,2821.06897321956,2819.94329162897,2794.41878950325,2833.58109519346,2829.11070660962,2808.58628183269,2821.17164629653,2794.55697107601,2815.99370758222,2789.31348637028,2801.06945583157,2784.49440366718,2780.37571351626,2813.4987149353,2786.35445247227,2797.72578700563,2828.70776127786,2758.54406528605,2780.52532068055,2775.35807570982,2808.41490321358,2796.05867752633,2805.94719120526,2791.04886678772,2792.58655846578,2786.28397698739,2776.32502513372,2711.246594174,2701.48311176107,2729.60786461494,2747.6579040044,2762.69630914075,2770.72082618863,2776.34904636961,2764.41154138776,3861.83459289374,2764.17107272906,2766.05466400115,2751.43892782516
,82,2725.38962782504,2735.43675202615,2733.20125812185,2785.78393450836,2754.04203568071,2751.25174339631,2758.20951021467,2743.26714334139,2778.04815432746,2763.24170625599,2720.49657580676,2727.3900160471,2738.341407887,2765.50372302271,2777.57857836666,2756.2288441309,2762.90338025411,2770.76093363224,2767.96001739684,2767.75526818305,2763.82650525444,2764.89480222716,2728.49294031235,2740.18342904932,2763.16274175102,2783.85352972916,2797.46208512629,2792.26454073623,2776.30730184554,2778.04705171374,2785.29684485986,2793.33272986065,2715.87126599058,2745.09326107838,2775.5226583248,2803.71744732136,2801.72797746562,2825.57585376406,2790.6128272941,2796.53710371564,2791.43784459141,2789.42223699645,2777.6093409143,2795.90975686865,2793.23331684794,2769.33886691341,2806.93441611966,2801.94474027436,2783.67260888576,2795.6196683445,2771.62624148301,2791.82509282347,2765.86897587433,2776.63144176049,2761.16725947148,2757.18585664523,2787.75161482366,2762.45919145153,2774.37673343772,2803.88275321793,2737.41853203264,2758.0797197884,2751.31052166438,2781.88989262497,2770.62391826099,2779.45819348078,2766.2981473144,2768.90928287974,2762.48705668778,2753.79193027674,2703.55333560415,2693.50755337128,2710.21772481678,2726.52410035261,2742.22553010528,2749.62425275666,2752.73221738513,2741.37816717837,3833.15370756874,2741.9357298147,2743.20934850613,2729.83717836007
,82.5,2715.34353946602,2724.39344369607,2714.5853101741,2765.44102194084,2732.70067051151,2730.49495036499,2738.55437821053,2723.73751801284,2757.78524190316,2744.12125667221,2711.08494987817,2717.13812084373,2720.17158523717,2746.05522109045,2756.54639175819,2736.70783461156,2742.04979842708,2749.91364048652,2747.86902696941,2747.18797648284,2743.77666478932,2745.69400502211,2719.19873799455,2730.76229108226,2743.25622851847,2763.21991803389,2773.8074126014,2770.09159237941,2755.41230499749,2757.05689995544,2764.36252111976,2772.62159918032,2707.5202412599,2736.50364349198,2753.61893927282,2780.93343854635,2778.15701575163,2801.80918104124,2768.32602967518,2773.84440819531,2770.67085124178,2768.87806211417,2757.11348157056,2774.6905855014,2770.29842868676,2748.23862275574,2784.31092587612,2778.96419748411,2762.5433242027,2773.91760058789,2751.78833371055,2770.76272994207,2745.94896744929,2755.87360109794,2741.58636626841,2737.53847909313,2765.88682903441,2742.18961725201,2754.56983237311,2782.85654869135,2719.10736609549,2738.83944306489,2730.68372131371,2759.39294206735,2748.81445007423,2756.99524890653,2745.64469026846,2748.7940592976,2741.89706574858,2734.61467787693,2696.26205514507,2686.13450449405,2693.55624861683,2708.68867049702,2725.01202604714,2732.2339595536,2732.73358111693,2721.69414320376,3807.47029303503,2722.75354805791,2723.65710732357,2711.45202310755
,83,2706.21609431421,2714.38460390271,2698.21281800165,2747.6341239499,2714.37114676214,2712.83864931335,2721.69554185602,2706.72900857898,2740.21494051513,2727.75689249487,2702.30122250678,2707.55541698341,2704.25719627693,2729.13075606703,2738.42976015896,2719.44889402515,2723.80212504909,2731.57550093222,2729.97720697336,2729.3864234384,2726.19217231164,2728.85325356223,2710.61851560156,2722.08286115536,2725.93572235112,2745.24375139283,2753.48962103676,2750.57917765869,2737.01603639394,2738.46971263816,2746.05213298288,2754.94173864282,2699.52126460066,2728.13541232515,2734.56236883935,2761.28966689708,2757.5968680489,2781.31839503653,2748.6954819026,2754.07126271999,2752.3902755852,2750.85840439285,2739.28878305061,2755.97028995439,2750.452911477,2729.74598647693,2764.51056899386,2759.214035592,2744.04958130535,2754.98062444015,2734.40692802669,2752.23908217539,2728.34412558533,2737.92522854356,2724.58462593861,2720.52134074073,2746.51820641454,2724.70391511509,2737.34835750127,2764.65044121265,2703.33834767938,2722.02871072613,2712.79432948453,2739.8858766574,2730.05544433345,2737.46826844993,2727.81689326047,2731.16188314702,2723.94724688095,2717.85426601468,2689.07571419461,2678.67258790918,2679.01126240015,2693.46304680292,2709.79933972973,2717.14594554837,2715.50699564789,2704.31384395221,3784.29023328,2706.18664678608,2706.66727107928,2695.59111431145
,83.5,2697.42335374752,2704.82452506028,2683.87678032338,2731.85669848654,2698.45531020646,2697.40066200663,2706.93504453674,2691.84997988073,2724.58401278124,2713.71922986107,2693.60330999798,2698.27302253838,2689.96252228352,2714.2531131875,2722.42312723804,2704.21256840476,2707.5462956667,2715.68825135098,2714.26779379733,2713.99489586768,2710.89209833129,2713.9065701838,2702.33697926515,2713.22601615399,2710.69136958985,2729.73021239128,2735.77150861014,2733.44575455343,2720.95270289749,2722.50172127839,2729.98385007116,2739.84019259813,2691.56271728103,2719.57956094086,2718.05264863137,2743.99720366824,2739.77033528671,2763.26378201259,2731.56651465745,2736.57804783705,2736.40690842954,2735.10906606297,2723.92131769221,2739.54012908998,2733.14709486315,2713.72117147475,2747.68470602713,2741.76140079649,2728.183217835,2738.3640712759,2718.95848461869,2736.06753155575,2712.70540727573,2722.0805016019,2709.96789409651,2705.93719426518,2729.44134540988,2709.12203562607,2722.39053517011,2748.76819476981,2689.71272332646,2707.22580673869,2697.09340424984,2723.25042799053,2713.76514490973,2720.5833386099,2712.37851118461,2715.55086229921,2708.65849047934,2703.06593619246,2682.0650883546,2671.41349220469,2666.21283886132,2680.1677558454,2696.49335398106,2704.02707143515,2700.30125822575,2688.94359142919,3763.26803235652,2691.82640090867,2691.74666844779,2681.89722763552
,84,2688.71590692226,2695.67572764714,2671.21003164039,2718.03050235223,2684.78270674092,2684.16235241798,2694.3046730917,2678.91764453423,2710.71988107353,2701.71240922399,2685.07347268675,2689.29463170255,2677.6209816337,2701.01957147418,2708.33595537732,2691.02650131722,2693.3641235229,2701.63841471405,2700.47536052278,2700.58380532261,2697.36194297007,2701.17407351553,2693.80407296506,2704.52332196159,2697.23754104012,2716.25271385987,2720.38606328163,2718.29519481454,2707.01000973534,2708.61347014421,2716.0551664779,2726.6708097938,2683.59279464566,2711.12721641204,2703.67462928803,2729.04911467907,2724.47400355217,2747.33567940351,2716.63175793736,2721.27628138691,2722.5908601209,2721.1845610363,2710.55777886593,2725.07092266837,2718.01559834399,2699.70892172766,2733.23339015217,2726.7028943502,2714.04701227103,2723.89412581621,2705.42607866932,2721.92066521518,2698.87763066446,2707.97431120302,2697.42489023611,2693.12829951275,2714.42700720153,2695.59853919766,2709.35982000627,2734.82641317117,2677.67573461283,2694.02216960387,2683.62057253718,2708.7040426203,2699.42299045919,2705.73738287871,2698.85564991452,2701.86495968224,2695.14856848138,2690.18094506,2675.05957066649,2663.97455979965,2654.87570668344,2668.4800459078,2684.62228070593,2692.33350644419,2687.05606104928,2675.47363837855,3743.95007819931,2679.19978622829,2678.46338649388,2670.06562430775
