,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,-2.15820420893851,-1.05838115127835,-1.30632954078055,-2.36276172956104,-3.01167506748652,-1.52444458842956,-3.00102999382943,-3.16480331635012,-1.84427586118909,0.0314976889176251,-2.82460918696779,-2.94509979830445,-1.77966401539106,2.01632762050212,-3.9332172421623,-5.72445475937047,-3.26436595942232,-5.91054731103577,-2.81511553620112,-2.66675032134162,-0.607202414180392,-5.98473245652804,-3.52263272384562,0.504176815481515,-3.56394579238531,-0.597744081915607,-4.50079248714201,-3.74966487449046,-6.27919118947375,0.0363000888328315,-1.01080346719709,-1.27183158702701,1.37077979914784,-8.41478356782363,4.62270822958726,1.53671395389938,-1.33905547700442,-5.81718231411332,-6.99882960459445,-4.42901468746049,0.316933079358932,-2.88991796246182,-7.66566981852702,1.46175590931489,-3.08731062319293,-4.9202354380518,-3.64508627779742,-3.21938952292658,-5.07259432296905,-0.138084032263578,-1.87424128202429,-3.08479828472673,-2.12855067616601,-3.52748541254914,-2.32100064009228,-1.11828192440908,-2.21818505659758,2.34844340297195,-2.6377782806353,-2.98018371420039,-2.15063427597852,-3.64937105059971,0.325811655710822,-4.34538356905432,-3.603229612635,-4.58755512246262,-3.4113848977604,0.311918195057842,-1.72991284964974,-2.5983204087479,-3.00458589951813,1.28069263206271,-1.02256255098973,-1.96972076189195,1.80623068466639,-1.10274862582492,-2.01321642635821,-0.65026223564746,-2.82027920630844,-3.62145222457548,1.10083561625333,-3.04755844601323,3.29590005034333,0.71588680326704,0.921388838846724,-3.33451523525264
,12,-0.611262704632736,-1.76618789403256,-2.65957608104009,0.121416317863805,-2.75954994358062,2.24560683275149,1.68324891534621,-0.954829518653241,-0.686228717099311,0.385723904163569,-7.41091970908201,-2.42379024696538,-3.91156520890354,-2.34540285702451,-0.802486254010091,-1.60044560351525,-3.14401535017669,1.57524756345219,-1.68157810464982,-3.20969330118987,1.8226164863031,-4.67220884603603,-0.364500458519615,3.18784200123901,-5.67212463056876,-2.00292275239963,-1.52828242973374,-4.07024261323932,-6.91006444186587,-1.49300344694984,-0.775184202220316,0.430790943684769,-2.25170911102077,-11.3554177757474,-2.92786212929968,1.40164354593617,-4.34361680964594,1.49167392723211,-2.92540348292005,-4.9977636763042,-1.40020603148832,-4.85535269968841,-1.07361726727959,0.0402606222492068,-4.06987429027686,-1.20074973094597,-1.15992235164367,-1.8512567630637,-3.84284771152443,-4.77303388708697,-5.00739659680085,-6.79301250640083,1.22010156963142,-0.762417917468611,-5.16042855475007,-1.79221340022377,-5.01925158899803,-6.82128473645298,-2.46108900770287,-3.61694504596608,-0.112365918115756,-0.871642870787127,-3.05235314816082,-2.85800461298959,-3.28596608578937,-4.154465954442,-2.81869988459493,-0.866603714302528,1.31522232715815,-3.45101377485162,-1.7499897000298,1.05186393893973,1.28267861572749,1.44438176307858,0.527375070879316,-4.46713176442654,-2.43261892807959,-0.528621940994071,-2.05028704217011,1.73699073596572,-3.54653035099727,1.78824397032713,-1.61652655075432,3.46911144851356,-0.600642762881307,-0.179110512004172
,13,2.35816986251893,2.52798049121247,1.91040590456487,-1.61332818837718,3.9368980529639,2.37786705072631,4.86630551421104,-3.74174955201579,0.870901449311532,1.10913409949399,-4.54239767499485,-6.28634742730537,2.88194092231606,2.22798905832406,2.37686803687939,1.25129717374057,1.0919419396937,0.0174150374559758,-0.45888445767514,3.04813457827095,0.86238253235615,-6.30054147387636,-1.07787386053906,0.935284438589861,-2.72899434624014,-0.00688998051145973,3.8226162665519,2.34209008323751,-6.41942874417509,1.04324965953901,-0.338504678557911,-2.19047853260145,-0.639528067998071,-3.2731209103481,-2.88466092031877,-1.34612306478084,-1.16250908545999,0.421782754946435,-2.4378177912763,-1.93856399045899,-0.740918240416704,-3.88605618465908,-1.02558302648868,3.92180654057438,-0.797896354554723,-5.73116864254189,-2.97134846217705,-2.41155587664525,-3.03438698864875,-2.36269126200932,-3.6991662407745,-5.33273331423516,-1.98071401002562,-1.85518530579702,-1.98577807828542,-4.79966160633057,-2.37349001589064,-3.6107454280359,-5.54880078493034,-5.6694364898799,-4.59692691009741,-9.3809324870831,-4.53561609324743,-1.2822288657253,0.604854008255643,-6.56763023233316,-5.17262848599239,-1.66015675797371,-9.13446745374176,-2.17298803474023,-5.97227483772394,-3.3842128047454,-5.10079740470428,0.0401260138542057,-0.919337108887703,-3.62153694782501,1.71473673178525,0.488583796869079,-0.324851652379948,-0.0995514685746457,-6.3738823684921,-3.39911054241566,-10.7751845546518,-0.136049910785914,0.564237883365422,2.46809859677933
,14,11.5244770902982,12.6847040913999,10.3439447245773,2.94033471476041,10.3644845548624,8.05976340380766,7.11290562384283,1.21441745081756,12.5887325953213,10.8575558418497,-3.62689899567886,-3.60034737513706,7.93895942750805,7.8171896946692,7.76046218660485,10.8826043182357,14.978839499362,13.8716852724219,11.3558189318978,13.0561605983594,10.0069721950736,6.18246559032423,-0.457279045293035,-3.89540325345433,5.74248317637421,11.0762967448791,8.88952816084839,11.9067758943715,5.99533620446482,8.14383262621232,12.1018062089656,14.3281996553274,13.3278419734656,7.80309980716174,-1.65379725212915,-3.18904220118066,1.12080083908495,2.69787834960107,5.95859452713739,5.57427023464879,7.80479534867754,3.7341721355524,0.65951870203935,7.75442264608773,-1.03013152321364,3.93582811096849,3.5832957625471,0.6742934946692,2.49662388744855,1.83556060355158,1.07621990176676,5.05461313805017,11.9982282028409,14.8547408849986,2.48714971904337,3.58882082086302,5.77246549983965,1.98814715587287,2.35095034234018,8.22782871453728,1.41031321123501,2.89359867041003,4.37618871154882,5.21667855503119,2.46649967183612,-2.87317154636594,3.21741484977611,2.26706107442033,2.83864026935726,4.74859234964651,2.51562815420175,9.36485895311853,4.62706260125924,11.061686520824,-0.415590547971078,0.22766348161349,7.91826256390277,6.604315483758,11.3542595414528,11.5393744510538,5.10529019603928,4.09320818770357,5.00273220690633,7.59069105856543,8.44537412318778,10.3588437896146
,15,26.9549524109129,33.4594781735482,17.5590956880887,12.8813456588441,22.6815759974979,22.5696698584402,19.8121135507236,13.3913894405136,26.288007889395,29.090523217405,-3.07954252758645,-6.62734780594246,23.6281252675744,21.1220777139256,21.5251913529783,26.4399462793594,40.5870882054651,34.6104828982161,31.3589182049527,28.2789100821078,29.6565911874586,19.2121792085386,-3.06924296003172,-4.13509134695005,15.5847082210057,19.0615058778062,20.3445987922582,28.0346696437191,20.5160941637423,23.598029222424,27.1607197217695,33.5132835662007,28.0191830393333,22.179386337199,-2.17606160561945,0.700817732613814,11.6365818260447,10.2566271430655,12.8266312139144,14.9590212756348,25.3042452189261,16.9198180467984,20.0479305613762,31.7550056293708,19.1023735947629,16.4069470508684,15.065547819157,13.8066394356615,15.6039286647892,18.6467183051768,17.2182877770701,17.268617179423,30.0309606935407,37.3153527507761,12.3036773798999,13.2707770235138,13.9954634861888,13.2785480269686,15.2080224290439,10.3513657465965,12.0085906772265,12.9924180743665,11.8925051679512,10.9248991470536,12.6113326398167,6.15702657262318,16.6145287291306,12.0410898783548,15.8562421238375,12.8723433276609,19.9521338320724,22.7717684402433,13.726304532041,21.473343915633,-0.561376334967918,0.0482398101303261,15.1852959479202,15.751362075112,25.074236975624,25.535751577574,11.1553073621112,10.9003300906002,12.8234328287563,20.2023048516148,17.1076286453458,25.6499918897407
,16,63.7121898185069,72.0933362040701,39.069868405219,37.9907168247955,50.5253637466394,53.3021666989216,47.381189489774,28.7746498102529,51.7445655208157,61.1537610177384,0.0946565350127457,0.482242240470896,43.4376641172689,50.8483983202023,58.2369505221932,61.6796440909525,82.157798339967,77.7841436443596,68.2827807268236,64.5208669883582,57.6081731687709,54.8568845895938,-8.46634754955221,-2.2397722087012,35.6241829684527,42.8122524623723,50.7260591703421,57.9748043364657,54.3287943774253,54.0204601991882,59.7498691326464,71.7897308685133,69.5835138589428,52.2380693327982,-2.84688896910166,2.11308711983247,28.1659275588672,26.9753170727854,34.8576133901383,39.563142143435,46.4198761883026,39.8342504927559,43.6902577872165,65.1047320416219,42.9868538334722,38.6420515544878,34.885825731586,25.9962904477138,36.8378469344125,43.0849329244943,42.5639348739528,48.636219550951,66.505479635116,77.5734335206153,35.6837481595144,33.1618248035747,38.1811037492457,26.0705721170302,33.1039571111601,33.2581539386297,27.4051327619545,35.4399805100797,29.3593125459083,33.7498562354831,26.0888967431974,16.8046195199395,34.4245197388109,40.6277367390894,44.7314271789469,44.1337323240496,44.38232517711,54.3699741929222,43.900437258681,45.1201255277447,-0.949931280252258,-0.868310867480432,38.6782784539282,35.0093269344761,50.4816286248465,55.1664987671434,32.6197738911715,27.8276750950054,35.4829735193725,45.4434684255566,46.0518399868365,48.3652501142451
,17,130.157913155585,148.653070156053,81.6687785929116,79.5715297581432,99.5494006220388,97.812574991357,84.2650981990791,64.3959138095565,112.504794347875,116.768193558041,6.57695340103919,4.30148937902504,91.9334538524754,96.4599604551981,113.515555226075,116.052029775157,161.149861102741,156.072522272483,133.920299806238,138.151878858407,112.16682801613,107.931262744773,-5.80328707504123,-6.40064138557136,73.8685843305552,84.174563136246,97.7690276112999,115.033363118879,111.139849220002,102.801721524838,123.508815955709,140.563114630897,136.777034956409,113.08663757579,-4.29525229967476,-4.7536276674673,60.5979463788767,60.0172423484551,78.3134467640812,85.1369208434003,98.6732514775354,79.2942861546267,103.053916612033,130.167996188217,89.3861760264422,77.7722623397844,71.7476794195036,64.1426371011689,76.9123989741192,97.42481652175,90.4593168348142,101.917067015686,135.278471715401,152.571886437933,69.6900663009696,70.7869620890979,82.9176381040097,63.0474361415331,78.6705420578332,74.000315752417,56.786609180494,62.5760268672211,65.5036477103881,74.1552525081788,51.6998043389535,40.3866583831764,72.0128187029013,83.1628501429423,90.3423046979219,87.4319923059979,93.5571337481924,103.664372080405,87.9962115176409,92.9363332157559,-0.0415777042094305,-8.84811406134395,76.8277197371576,75.2080428770355,96.4472939221664,107.139769902218,64.4763868262562,54.4744832137994,75.5831681034897,94.691696509361,96.428638116166,104.316617761527
,18,244.352299103973,269.762503530607,162.264800098421,153.451854751649,183.563111641724,191.299195328042,171.440138754032,129.484831781395,209.296198099661,224.199633181398,17.2392826939795,16.930946292191,176.716212849665,191.975489890949,210.966823662883,222.774874885768,305.692677010295,299.369069085076,252.519453632854,257.948197770576,214.573470082133,210.321596808742,-10.4305961875384,-3.15428071255019,150.161157871666,166.656636737609,192.556342277428,218.052901960461,212.033754123602,201.903642230415,236.868600207725,267.503786845892,256.254684365789,219.991125211883,-3.01415646412988,-5.43128618516448,115.291121849734,122.625453906164,151.916712956127,160.942148016489,186.071872189043,156.441046177887,203.824826100217,251.226777158467,174.064890310864,152.160136249088,145.326914126255,127.613557254953,155.505812862809,181.591287685458,185.338841842635,200.146212213497,252.586523512214,295.519231792317,132.538939721925,136.881369501991,163.972607098524,123.356629150721,156.270116430259,148.28402010687,115.902166480252,129.61576487189,122.045745336706,145.71651047751,102.774922523546,78.4916584552593,147.788162983254,164.031151340158,177.763447320364,177.932227844695,177.577295193577,203.480455455508,176.396475640645,172.522307788081,-4.77614901725337,-2.54990464754974,144.46302476393,143.092141123017,183.565265727091,205.345710153705,127.857084352991,106.813988532239,157.328021648055,181.690208071366,186.226377353616,188.635999109004
,19,439.109520240042,488.663472704848,297.737108937967,292.471453929988,339.870221477053,351.888685946557,314.858974416368,248.413862219803,385.487798012959,409.112567459153,42.164411808832,45.7859331492409,329.559085459519,354.713539706562,398.261549131826,410.628710873543,589.281906521753,580.208476016768,451.235261562991,469.052659015269,391.316303973723,389.245029913454,-6.85225513615796,0.259735888986143,287.632449863987,307.696758272603,354.594211614483,399.436762101525,390.514143712752,370.024240557713,425.163505118196,479.398971996307,465.468171958293,406.020861741178,-0.687660379100635,-3.56793943587536,225.318720499721,237.900372003727,292.170738705977,310.229840867892,333.40215676102,296.812973735417,384.708841318438,453.530806308061,322.278161148239,283.143396585834,268.779594576041,242.97230159458,291.155416527592,345.840091619549,344.042705124324,367.785121431629,451.411850138693,569.956296326857,247.132470872868,258.596655886835,305.740553944123,239.65457364834,291.793551522457,276.428976960296,219.72370571246,243.738434294495,237.501916466943,276.089327375888,196.00495207379,151.589719466345,277.890914679304,306.109303326828,322.734652670064,326.203300647301,333.062221900879,370.90637208814,319.931344886634,317.228518866303,-4.01457930550396,-0.141353867577891,265.625808717519,270.701619086987,340.610950089371,378.249675642315,242.413501191616,201.614696621544,301.217283125403,336.03705165357,338.136321811375,347.136021033616
,20,789.178624664291,874.006173976251,559.709083026602,558.124362611841,633.859920259911,656.714619851165,593.699878749503,446.605093678629,715.994948165443,756.132102530072,93.1485148471315,93.9721777361947,617.029242984779,671.011245689934,735.610695900261,753.962818201698,961.431022178656,950.926799176762,828.086892101088,844.292271514397,713.820318762504,715.911614408372,1.54121312184543,3.03278209193741,547.177626995851,589.221421714488,664.221044704637,736.314881922895,726.091023580452,694.248708740746,785.594872262651,867.585263074785,823.502880543526,749.162450733905,-2.00473695657456,-1.72885054021253,410.240341894109,433.462576686031,561.273305248742,600.760442539676,636.999152309331,580.650704853903,730.122461283574,830.476122042573,619.951854900875,549.073816487176,486.858568720886,442.819775003321,557.670172474257,661.126730512971,659.349199148441,692.041387600446,828.060644638921,935.457966019257,450.809517785066,471.743086801991,590.776126634508,438.9993583044,558.910808162261,495.11526013719,396.19584550846,439.481777675519,429.40622800208,499.991018536016,357.827835627572,281.995938477309,500.355460854484,590.982190010172,610.900644327177,622.804152200634,628.580049470167,690.848682665045,610.00465742554,596.278350009545,-3.33852958327543,-4.11370517421801,480.863885275113,480.272540703069,637.553226600787,691.704605068051,436.819122068208,367.90458854455,583.456870393624,637.183254863848,645.386834615375,647.312775779775
,21,1207.9407327116,1326.6967552013,894.868713315954,906.922380456038,1007.22793835341,1039.82076338794,957.076249022033,795.812841965574,1121.704105366,1180.74474821278,175.699521992482,180.643633385506,978.648123495792,1070.36838989485,1158.48844083089,1177.09095756373,1438.1967649772,1428.8295849311,1277.58212684237,1292.74913289474,1112.36581410702,1120.96786576595,10.5174128874555,12.2886379176971,893.523022823688,956.879132331954,1054.84409597295,1152.95108068465,1140.38464386922,1105.6035174615,1222.41978319259,1326.43166266067,1242.07666954072,1169.13415821648,-3.7555520707615,3.91552625898476,743.421720828851,784.267910456113,921.406254661271,979.535108448967,1028.10208960798,958.029203427213,1155.94580809992,1281.50686674779,999.652722773148,898.912626214005,869.489298609608,810.285144324816,908.228891816731,1070.36628591288,1063.02845171308,1089.69019580361,1281.64150312424,1416.49116837136,811.544904627569,858.969002853821,962.530115762461,801.481997989189,912.983331500822,870.108579259968,732.185979243612,793.634487490976,779.708646291806,892.939607648451,666.268706847157,548.6522191782,885.319267097716,960.824782061834,983.888592037473,1007.68987779421,1008.62375836063,1097.33648880374,985.833778542954,955.30490348953,3.39414243849387,1.47577862978824,842.519699388527,845.441225301313,1017.85410407078,1082.07209667626,798.577292660805,681.276211416637,942.002165467983,1020.26655321409,1037.73696321344,1026.81056246798
,22,1689.33483131087,1836.77419903035,1317.44326622961,1352.67091456796,1466.06789716469,1508.12026203707,1420.37653829347,1211.48736764782,1608.50754296641,1684.6753313168,330.974745659249,338.526624061074,1419.54060109409,1566.3283160953,1672.32112328298,1682.00432518368,1963.65293836662,1962.2182864796,1796.93441923098,1810.1365740602,1592.11096417885,1613.40964667409,20.1759058299117,28.4355858963663,1343.42327633052,1426.36343506252,1539.33915377128,1656.68896184292,1637.39628547912,1617.64701768749,1742.69533421274,1851.84412889934,1716.71484434585,1669.57896818339,-2.13388920749867,0.35691822867193,1151.30980798322,1214.29653459262,1397.58324370166,1467.71544389618,1523.97644230751,1454.03051743131,1666.78209928113,1806.98821337234,1477.59048516333,1354.4317330865,1322.43687278023,1254.63552861569,1358.91435043635,1590.43047603516,1570.16718450944,1565.90185627557,1813.64060135878,1957.47631265328,1247.32219470578,1330.29587400351,1440.53663021551,1250.30340016264,1372.93929848634,1313.93079648992,1155.92250255447,1229.62688109511,1211.48887770519,1359.70080697951,1059.62818583529,902.220151741426,1338.68037637278,1435.34071973527,1458.61906720937,1499.93022205235,1483.95539118984,1603.56510134229,1468.25104000078,1405.89168999786,0.875414341451688,-1.39179402561285,1268.74252724681,1274.94229409622,1494.47281254531,1549.46826619113,1234.7269262702,1077.46764661622,1386.09296443438,1501.30069403562,1528.6416972105,1489.65301339329
,23,2162.13418937863,2334.89281792868,1771.25329628896,1838.85936763535,1951.76486671006,1999.59905138531,1926.20390491466,1685.44709168074,2104.95453184311,2198.65882978634,614.57661532466,635.261828956674,1877.7692751235,2089.25033250126,2199.76851563287,2194.1717999191,2458.00912432653,2465.12939721899,2314.65826593898,2316.41920025972,2081.3550680585,2117.79613717745,51.6435059803421,61.2570033648722,1840.76128111728,1941.57058843246,2047.84829039138,2172.80001002144,2144.36198233367,2163.69252134364,2268.37343205153,2367.15381580869,2170.52877802065,2172.53421936406,6.21603752042984,9.3922788724949,1631.66703253421,1723.03854865272,1933.70121543464,2007.45258102944,2057.30380446744,2013.96499739657,2194.04414363834,2325.74780954522,1989.34296386006,1864.90536190089,1833.90961413778,1774.11968367863,1858.62957647317,2150.95215134297,2114.27420631326,2052.76202635857,2341.60428776738,2476.14578426438,1754.51289918129,1880.70927434406,1967.60847280787,1788.73026689571,1887.47936992589,1814.19419804127,1676.2750533658,1743.33837255848,1723.53162762552,1891.90724876336,1546.4816542526,1367.11787206755,1850.11249723932,1953.21557380524,1971.63885499029,2038.70609841341,1989.31213790705,2136.77063866233,1990.17098975652,1892.25090105207,1.48135139814212,2.94277549501703,1751.19648698222,1756.48655649395,2002.8368677469,2024.24855439146,1743.65038267354,1559.57646402385,1857.60583861265,2012.97974453561,2051.79923372134,1972.7604459165
,24,2566.51847142966,2757.02915804858,2190.91052818237,2292.36658384305,2388.35523307423,2441.23901532585,2392.97146709824,2142.58169871713,2544.17713057036,2648.51028578657,984.783064804871,1018.25615827483,2288.14904609939,2564.9293973044,2669.06632812933,2643.29799427561,2863.48272102795,2882.61299128204,2758.38983120626,2744.7463972372,2514.50863785867,2563.71326889631,102.496254299589,120.055220465696,2309.38376121042,2424.36535460859,2509.71104094148,2630.8184105105,2590.03171582378,2662.02288944424,2728.5133859663,2800.9511238029,2547.94215608487,2612.86400621587,13.9247484873813,23.1667359923972,2112.11845794979,2234.55437412879,2451.80031749459,2516.87538119744,2553.30214700613,2552.98294778998,2660.30991295849,2771.81404663491,2461.47823943229,2349.33570269734,2331.0456254786,2295.59096635258,2324.18810872682,2667.9171606751,2608.76478561316,2479.31412479284,2795.99251774385,2906.62284969191,2259.30111346955,2427.79130002509,2463.7719175066,2338.47997363742,2372.43004631406,2290.94293181801,2216.15272271354,2257.32069433654,2240.65694147577,2406.82327961289,2060.61029793913,1894.3540515264,2336.74627747217,2437.21886140685,2445.32564763784,2541.13242465223,2445.68946374575,2618.31049328065,2476.12487015374,2336.77564427301,1.70994409256082,4.75135411181827,2209.15331861829,2214.99041276566,2462.74104491186,2438.37561713028,2244.82442885347,2058.97579113135,2280.70398286455,2475.83577801176,2522.14473749907,2400.65140285918
,25,2871.49333527127,3070.9583159128,2523.16055986875,2658.43346256283,2731.43592423381,2784.30385754891,2766.49735583089,2519.12283338538,2877.01735032252,2992.28399496019,1453.0553176383,1500.69414744254,2603.12278931791,2937.55627817779,3029.97808532463,2980.40889923814,3152.94145421876,3179.8813649303,3089.67802462189,3063.05429928601,2847.64556920859,2906.96265397822,199.336753119335,226.546155633362,2690.64917776824,2813.66085126706,2870.34517159499,2981.62461129646,2930.09082085254,3055.29139768707,3074.68806326623,3120.86564382055,2821.87443279361,2945.00828916401,43.1613695000215,44.666396007739,2528.71781645487,2677.69367676904,2883.33146212206,2931.7831221467,2948.41385646161,2998.00670441995,3020.10775917658,3101.73761152961,2834.00190371588,2746.96096246501,2746.87809223606,2742.26090879074,2701.68608797436,3080.34809735339,2997.85539181942,2804.15375846401,3136.36369732628,3216.66346015787,2685.13182545811,2892.24214321328,2867.56244142978,2818.81085443686,2769.31628826738,2684.2223447665,2695.75246080248,2692.65759102903,2686.77517542895,2834.58988364888,2520.15850954113,2400.88278285577,2737.34512836963,2825.64788498426,2822.00532798938,2944.64553489926,2805.25499948175,2995.02174602891,2865.2048987145,2690.0193395281,8.89170943059162,9.86019569981545,2590.9400188167,2594.04195924537,2827.08455049203,2758.1166162491,2673.02184702281,2503.19188675033,2612.1523924804,2840.9817303434,2894.17403792458,2732.77142914159
,26,3087.67654917923,3289.73502454538,2764.78281397869,2928.15028222959,2977.03254077348,3030.69055948127,3039.51456659,2797.92833466155,3111.87760260272,3232.16010903558,1966.8549865893,2025.32354944317,2827.2613372173,3207.06553305921,3285.19209963462,3220.50266265561,3349.61141541042,3382.32965135792,3318.817191725,3280.4192724873,3079.91857202568,3144.05223552874,357.425110000121,397.837229637361,2972.65691567675,3100.71541301307,3122.53755495695,3226.3183554588,3167.48195631862,3335.39235033634,3313.0894787691,3336.69633807415,3006.08777688791,3177.4097370491,74.5104587760502,82.6575920972464,2848.23914708146,3012.51671221889,3204.07006852877,3230.47736667403,3236.6353718294,3326.33031394735,3268.30924500299,3329.23075303874,3101.97569253384,3037.23092042653,3060.91184897231,3080.41154757078,2974.12702991672,3377.55167253033,3272.93504682313,3028.69166400153,3368.88449823649,3427.00748610107,3003.33492009296,3241.76930670126,3162.92178895065,3188.12854199256,3059.05445216211,2972.39217451322,3069.64201248162,3026.72021149405,3026.67473516336,3151.01377433218,2881.4816175572,2824.68464292356,3034.09931716164,3108.36258759107,3094.28488674667,3238.19499685045,3063.53456329979,3263.16713074738,3147.63927813603,2943.73149472956,24.0109407630985,33.2836649305787,2869.49230205627,2870.76571318265,3082.90038699836,2977.39906114751,2992.80142154795,2846.5819082832,2846.62416993459,3102.20964910782,3155.50496199341,2962.83195935403
,27,3229.58311392708,3431.21411920829,2928.04148329681,3108.79016821159,3140.20249752744,3192.3164153156,3222.81134361053,2986.94958922287,3264.69775274476,3386.9252807264,2441.05906783222,2512.05777935159,2969.49596808566,3381.61718425491,3449.73135670611,3373.09093896049,3474.88398472743,3509.87373086104,3466.24283477272,3421.34187804721,3232.7830028715,3299.00830579663,663.627356629432,728.295982510168,3163.19048189432,3287.65476986202,3289.34018966713,3385.32811460574,3324.96082349992,3521.46596142231,3470.35515515726,3478.7669577143,3128.37049903976,3325.19059785909,154.490419431602,161.277700286948,3067.44370133626,3240.71882056237,3416.98904382663,3429.50673361414,3425.06388988636,3545.11519124402,3430.61147901944,3474.05475798972,3277.28197709878,3232.12374413793,3270.5106293728,3309.56352280817,3155.51516960307,3574.72240758382,3453.76501957868,3176.33601184773,3520.10783564547,3562.01101452677,3218.7687161842,3482.84096366352,3359.32833554458,3443.46126565414,3254.10945289441,3166.73059246483,3331.06531683622,3255.28577279179,3263.05432362288,3361.56625823887,3135.00009451624,3135.78705733958,3237.17250996238,3294.48953637754,3274.59037123136,3432.6914911325,3233.17630169005,3439.28910488335,3335.37973394496,3108.60680802045,44.4722389732497,72.0540300540347,3056.82724823986,3056.42652057802,3252.77486111887,3119.35477147414,3213.68456926534,3087.84032918923,2999.59283731085,3275.46757890987,3329.68471765546,3111.24109961078
,28,3323.10769303706,3523.7551766336,3036.49459560725,3229.92717015983,3248.43262601565,3300.61104475908,3344.5931867218,3112.7393328833,3367.4098144063,3488.75804809358,2835.77903409322,2918.30332970605,3067.75163091938,3498.34132913245,3559.5715580202,3479.02926591621,3561.24592034047,3598.8384254798,3567.18920076904,3513.92746417555,3334.30243309797,3400.27874673838,1054.43179033593,1136.51398347553,3288.64492991107,3413.07122882739,3397.31326692333,3490.07739235082,3426.36133938216,3644.42911532298,3572.91237111398,3573.1986871962,3209.21716987844,3419.01918315654,279.867108369885,292.330120687834,3206.26250369176,3387.60263037782,3554.99901086358,3556.35376957284,3542.65859837873,3688.6328696692,3535.37257272515,3572.46506418273,3392.84581595393,3357.73422290331,3405.60955351142,3461.06391352895,3274.23909027396,3700.69344105454,3568.89458130234,3274.28047953081,3615.06026903453,3656.78011315775,3360.99415887745,3639.67466274021,3485.01351659501,3610.00491412014,3378.43777773178,3290.97263837706,3501.05852141507,3407.54782255494,3414.48008553125,3498.64664181532,3303.82019266884,3345.32175641168,3364.66252656102,3412.04477312055,3389.66704227012,3553.99365775964,3340.27864441188,3550.70241006975,3452.07332813889,3214.82320866625,85.8842612765525,132.058844163671,3176.61581688205,3174.47980493208,3359.7148741623,3207.85854421915,3350.5091594966,3238.00019871445,3095.46410917565,3381.92484293805,3435.8506097204,3206.7459355773
,29,3377.32350693667,3580.00630146672,3110.42633583958,3307.90286989105,3316.57086611713,3368.94329139196,3420.17227017392,3193.94796615021,3434.94899662152,3556.22233326241,3125.11041090408,3220.32604297514,3133.97929147189,3576.0383108691,3637.02711375998,3549.92119404678,3621.76693680764,3662.81224693085,3637.55716932019,3566.83937479019,3407.47846348456,3471.38837856437,1543.41062302916,1626.586244744,3371.01363611067,3495.11754574461,3474.73782288469,3565.20158380876,3496.08866717283,3727.82734489102,3646.07945720474,3643.02432796638,3267.51529314878,3485.87040674038,535.686107014423,552.932188839939,3298.29163180238,3485.65353165398,3645.88062037846,3644.71110650553,3622.05448455656,3785.80569723647,3611.70402074666,3640.84266268783,3467.79189681198,3437.82643013722,3492.22055944851,3559.12544327961,3354.18269366836,3786.75755587014,3647.90012985494,3341.65796669229,3685.7648973821,3728.27906761366,3453.59630910364,3742.03859066522,3565.82058704983,3717.13130963832,3458.45170893658,3374.7023490437,3610.26224204997,3500.18487297632,3514.49177946106,3586.54533438229,3410.94163311494,3481.13674143349,3446.96137133512,3489.16228012064,3464.72849547233,3634.70482352426,3408.86598245172,3626.16232892067,3531.50741466628,3282.37229742143,155.328032208451,242.391040357939,3255.10148241054,3252.30333857338,3434.7650828101,3270.750523023,3440.1684123654,3337.48415795257,3158.85474229287,3456.17318949587,3509.08150138484,3274.2878559076
,30,3415.73977676324,3613.15288098141,3162.49465463045,3362.78544018398,3368.2587832965,3420.01006767455,3480.826462453,3251.83205940065,3484.15644408768,3607.47817665206,3329.12584222824,3429.22791687299,3186.44940922027,3638.10070611433,3697.39115120999,3603.60317344784,3671.99878111219,3712.1898590725,3692.00789193774,3606.17579397438,3463.78339359399,3528.23804777963,2064.46428089267,2130.71384244324,3428.11133904516,3553.34732448144,3532.23241767233,3620.74312732476,3546.93887715678,3782.01811328007,3698.90497289936,3694.20621523778,3314.03081234411,3537.84767772625,875.32913123976,897.648251075858,3361.13294206154,3552.82529780773,3715.01290654756,3704.95060375318,3677.66154621402,3856.71990780796,3668.54886503405,3695.27289843916,3521.20109412087,3497.97257696874,3553.97274627583,3626.6038448045,3416.44854851077,3849.88344152969,3705.44908136944,3395.05106624506,3741.08153733885,3784.50444465055,3520.7201045411,3811.25830600776,3631.023465614,3794.28356985405,3519.10411044392,3437.98883527345,3685.81569208166,3565.5348958873,3580.47322305667,3650.90450543853,3486.20600820648,3570.07209440961,3510.04730628911,3549.33951856392,3524.07747397608,3701.76478202005,3464.92942411854,3685.09093312124,3591.34109092619,3341.09407536629,285.471132374271,431.633023933518,3315.15232082933,3312.23993504127,3495.96610220356,3323.25347844157,3506.50239212035,3409.50320231809,3211.07721684332,3517.11117994926,3568.64535019069,3331.36156319891
