,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,-4.9156218786834,1.42956160960694,1.89010751877368,1.91659435890506,4.96039861156305,3.86093416579433,1.04042186016613,3.86973688235821,3.13530910096051,0.983794908589971,1.09820760918319,0.242519998731041,3.4902559239863,1.73002081743789,-0.395338799959518,3.46332361540317,0.999564679314972,0.793427058980797,2.26228296644467,2.59392116960635,-3.56038733873174,4.69526528436427,0.637058493364748,3.47834743595422,2.91115905621473,4.52699334213321,1.12514777103615,1.39362446274163,3.98185649163588,6.76985571062232,1.94493345280944,3.91564787640073,0.531030864106015,-6.57130039294725,-0.863959985259953,2.79948797587303,6.84569860302372,6.47663677495166,0.54968646331281,0.455492615252297,1.02961725452042,5.63467603845493,0.109727999060851,0.341492672160257,2.29248269091568,-1.31278139607639,3.61420128117561,4.17397219784607,-2.52079903065442,-2.76912599845582,4.84040463178098,2.37098328823276,-1.72247482395323,0.321984746174167,3.50582812980065,0.107140695850831,1.05477438362914,3.41238207685046,7.00608599519546,3.05450365323668,2.6966633498314,1.91347499793665,-3.64353537842908,2.23473387710146,-1.11264607703197,2.39235639338585,3.40120801013563,0.843720874635437,-4.06820076196527,0.0851982248896093,0.832679635732802,4.33689272090214,1.05299689620188,2.59232864024443,1.13135605107573,3.56819549531883,-0.843796243979341,1.7365124051812,2.88338758720283,-1.23579666405203,-1.54367043797265,-1.03683930632451,7.47268817457143,3.40653286626457,-0.843617531030759,1.79134197868734,-0.824738412439274,1.42203440633739,1.28098945799502,1.57125680772378,-2.44605835468337,-2.18155489628543,3.4420839841805,-1.52886515455839
,12,-3.34201512863183,-0.46057784276627,1.33901518181483,1.06673161223898,0.445237580992398,-1.47053026570438,2.21801814463652,2.11533734961404,-1.67450270331801,-1.77695874810797,-2.54327868879227,0.907614523234315,-3.12629172418019,-2.00866628845051,-4.48506079600111,-0.610534025037396,-1.93517376436876,0.184620444229949,-0.319162384625542,-0.41156739659391,-0.478094593650894,-0.712494218303164,-1.2465481446925,-1.89461372244114,2.25505121980041,3.4905578073267,0.499484474782093,0.776965979616762,1.35679852647354,-1.8144140640934,-3.13934262525254,0.726047644001937,-3.17082930868446,2.57464099856634,-3.10984173573934,-5.00129441243462,4.99344986847518,3.12008958593287,2.21301927779177,3.54446115873179,1.40449466169775,-0.626741106354984,-2.08745842577628,-1.02331919031349,-1.84320303908862,-2.65637382049181,5.72644206595578,3.42873855338939,-0.789423257082944,5.03730522121123,2.66368719835737,-6.74572355414557,1.60164288353508,1.29104658692313,3.43243813913205,-1.05064685596062,1.80336952304697,-7.54816863584983,2.6797549935045,2.26702558006127,0.421305530099289,0.339763481298178,0.272392815367311,-2.48631828949101,0.489884542983418,1.40246746925959,-5.15653414421558,-1.5181626426488,-1.58998675059274,-3.08157803802396,5.2111188855456,7.18277346311925,1.80513189790008,-2.96197517181645,2.3321182005493,-1.78615790397453,4.75302202626608,0.275467225877492,0.460544025436775,-1.16660938151699,-4.80658706299346,-4.63422665926419,1.41760221569984,2.08817638926439,1.31758485148885,1.3871319596451,0.249526136239638,1.00866306509579,-4.88489186858578,-2.15802077262924,4.36930701379242,2.77849600730542,-3.05130518500755,-1.74584752964984
,13,-5.56265721686714,0.568525922731169,-2.1802343372924,-2.22494350775105,1.2476831171798,-4.05438954844658,-4.45046111877446,-1.60020863160207,-4.66565159930769,-4.51624108848546,-3.51536815264444,-4.27215442238185,-6.10566203310054,-3.76437099111172,-6.03987302510495,-1.73307669072847,2.35463078023895,-0.34060516073032,-4.56858146638433,-0.848413719395467,-3.0338010476321,-2.04517891363639,-0.0936228551963723,-3.06672818417701,-4.87932479677647,-3.12008404419885,-2.16236133067832,-1.96004630158768,-1.69011722680352,0.808246372728263,-3.59567740212378,-1.61966913717424,-4.28471091433676,2.19120143723876,-1.02994082547366,-3.36404321994996,2.97739471625437,0.125754414701987,2.47850288458631,-1.11540041226817,-3.0287084093884,-1.08520341024041,-5.94923968241073,-5.1012905586831,2.08337114997039,-4.89845231814206,-0.175124247467465,-1.86419762512696,-0.264652246963578,2.32043379475726,-2.21720248248312,0.592860206843852,-5.3789984371042,-4.73406792722335,1.86621486148533,-7.53212404311353,-8.0712491577583,-4.16846899739085,1.72984877853241,-0.713137193761213,-0.163891756714293,-0.60857929688791,-3.38541139444669,-5.75698782468089,-3.27184830877059,-0.0632250402950376,0.682932866463489,0.712380146068426,-0.825464952400125,-5.89389297308435,-1.45904435656757,-2.50003109349518,-5.08589344344819,-2.82002515399336,-4.68656765816104,-2.1245964155296,-3.45944399210202,-4.24710186752145,1.59209286269379,3.67746988358704,-2.44810490596365,-3.61832185979165,1.20413502947076,0.25391562505456,-1.96942474457774,-6.00492562868749,1.684270712954,-0.00937811972517011,-4.03128997082968,-0.183151673746124,-1.82184894196962,0.378458451989445,-0.0959612967703833,-0.840408173289234
,14,8.86995401293871,8.79886506812727,5.20067032837551,8.86235205961566,1.10624749669114,9.74916937969329,6.99415898789312,-2.98787529831543,3.75724450219241,4.66087713708748,2.4812584778274,2.32895739505739,1.08091868086149,-1.32041366128306,3.2542545915021,2.90686046447081,9.70006468133442,8.65807914271954,2.73983846667625,4.26358009900241,1.42915727589207,0.379744417345137,7.04809192388302,0.885047713323729,1.92791148563356,7.53062287453713,9.21440067822596,11.5540206340502,9.79215577338437,8.82906526579336,0.985828253948512,0.513654009214861,5.51222847126337,6.72252814305148,4.85799174612157,2.11705300753374,5.59147730068435,3.4500865849127,5.67273035231528,8.04879310502292,1.4399217812047,2.61016758256437,4.09780319090669,2.51552832852212,7.79638964338574,5.87608018212359,0.276333243665704,1.17901193943726,4.59851453838928,11.0084297757307,5.49809096700392,2.95841866338651,0.743166540854418,2.12074886760956,5.01875535740783,7.09463462270742,2.16905870519395,5.51584762699804,3.79396502504414,2.13405543065892,7.7479739331875,9.53210574144941,5.14449337078713,4.7613892700756,-2.50901627618941,3.64016602916445,2.78181869464061,9.70653001987193,2.65281325428987,3.99392255846806,4.91502601054844,-0.517579771256806,1.95979306294566,1.56581376381382,2.38004013303998,1.89603985483927,1.32235658980153,1.75052196341858,8.22787392876171,5.69273820507078,1.90089597208544,3.87213705273371,1.62332786452998,3.83867383819779,5.89831079481246,1.36818306718123,7.16146399911986,5.19885134915421,3.85462525769481,3.50280546476642,4.74539857052605,4.5415836416837,6.77135079451409,1.45546588420984
,15,13.3732173059975,25.8249728477908,17.9142173596379,18.1521718579124,14.3229501640571,13.1397956882247,7.26305814729039,9.93141179371878,7.82806777582346,8.28110574055063,12.448371565149,9.20548867908474,1.78887061758724,-0.978083089126358,16.1806295788124,8.91323978550736,19.1308336971128,12.9370475343408,8.78891398232827,6.17629895625942,11.8758043144753,12.0001151511387,15.7345341369801,12.5162090766535,-0.85550885556313,2.66959489466171,15.6577656637023,14.603583434814,19.8336179503017,17.8290564420795,5.31409997808123,2.09267718525098,10.2770261360838,16.0465571911445,10.3908047042883,14.0974609403138,-1.23761758312412,0.786487266632321,15.4238473503897,16.2459670322396,11.7430293111029,6.37764720823043,13.9902634918972,14.0439148214687,14.0311772257201,10.8606092230398,2.27021347212622,2.24298655459279,17.2669997771332,24.6563887062666,18.4627576106773,11.2004788259796,13.0168633429466,12.8052218868897,23.4817985686982,18.0773692421194,15.3417499995398,12.9886548802401,1.77586738909395,3.81086590388259,20.0818139259354,22.7814670985263,10.13415312603,10.2076358962286,3.64157569770168,5.5098184858557,10.4942749700763,14.3569454351546,9.39550763854504,10.6798732582106,-1.31075489110981,4.43374367350998,8.72946029071454,11.2017366696409,10.207777771006,8.03735357111736,6.63426119310043,8.03224715852093,26.5618900803224,14.7376213068396,13.2352032028552,11.7206202409425,2.88324339930432,3.44894763384718,13.6389202507385,11.748330933895,16.8423694937246,17.4789461565379,9.35770909553776,9.23021443059815,17.8492102795881,18.5935021077166,14.0771380891902,12.3220567258973
,16,46.2324796789449,63.1776286269919,35.4856540051242,44.4761613277446,36.959135141019,37.3219310548975,22.9268449038213,22.7836973375579,27.2684514123171,20.8998054556305,36.2974607712813,35.9032033681483,-1.93883545549579,-0.350570623309977,27.9676132348509,27.7171925212238,36.5592019028891,36.9582770742404,17.7039843749362,16.2741910132349,26.1701383125451,30.9289042112023,31.6607126683534,28.1248197071618,-0.0743861372429819,1.48343298241298,36.6583377157581,43.9463566382706,43.1805711034626,41.7489024415199,5.98950544177296,6.67596721639802,26.9273306826067,29.7848924735272,30.2418533611258,22.5107061130125,2.38208983171262,1.38799285933646,33.6405173498169,36.8766799484742,28.4276051019287,14.5169813764173,26.1351057311258,28.4421599828506,34.6128468808693,31.5258272265432,-0.0665022826415225,6.92471328057627,41.7965839797289,55.2688339415881,33.2048893080005,27.734396743836,25.1548861245537,22.119426886738,39.7619622229895,36.9004527569141,26.8937588257591,22.229664553457,-2.88284123979065,2.03259043115531,44.5309652981323,40.4197052726613,21.6350549453646,23.9393796795075,9.04401858835172,13.4308980974265,24.9993579396164,29.8373350695074,18.6565052693359,20.3644003568647,0.675340829467132,1.66669836745814,18.4228634437068,18.6087275992195,28.9816872175447,21.5692600232865,24.7920130735201,16.5184465550628,50.3439046056574,26.0455346785438,24.3330760559538,21.2122885741214,2.67817024808528,2.19769285171515,27.3527269053347,21.8024845427353,36.9915343757275,34.6991386937198,19.5136187090561,15.5427319746777,30.1473633609812,34.1558546008932,32.8662130517623,30.0476001765069
,17,95.2196081380725,118.934389362442,68.6697901456791,76.1921561475933,72.8391863065299,73.823787844372,36.9308623276111,44.0730717838669,49.4955026622615,46.49338836483,70.2132672921803,66.5747017924446,0.181422963435125,2.05877958952806,67.3867647215648,53.9038597210565,65.7505160636802,68.11544707949,37.0591093687367,40.8935201824206,55.4403386608069,69.7985665247234,61.1031306812897,63.8396594699971,-6.9871734369267,-3.67527691634541,69.5440084170314,70.2779752139118,78.916580999597,84.2407281385395,18.8789232540212,26.4268836674187,54.3940619995687,59.53468285081,57.2518553259511,49.8454491193656,-2.3012118517895,1.90055400153506,68.8670548773339,79.1435140442131,58.3235101591931,32.7921518779935,53.6054350321397,54.887212751441,69.2516267289939,63.9938837829118,-5.86974762238333,0.651102003510005,77.7027292258381,107.231966826025,74.5195555812734,57.1252140787092,46.7372667488967,45.4924146257749,80.2918297244223,76.5446315001782,55.4313339663645,54.2281966823498,-1.17054045413988,1.54837881462936,88.3638526571217,90.0564462373331,51.2463423901027,55.6611382790416,22.3186318678731,30.9806208688815,59.2994649058928,57.8239381580979,47.1689390944421,43.0687732221809,-0.463690737623892,1.55355009950608,44.0229859687538,48.2129506378747,60.0371530018733,46.7329601311931,40.0927737097618,38.4020500693855,95.7075670698696,61.1089565898942,55.3216392957352,47.5894715518684,2.35144292584937,-1.65961822990539,54.8331084162019,50.2531366059757,74.2819231471503,71.0576169981796,40.6307354194373,36.1235071796746,67.2050687600258,66.0762541193149,65.2478832785864,66.4144869815595
,18,190.025675617195,224.791087254838,131.674641039611,156.213139954603,138.917620307517,150.408674633045,82.5032538877249,86.9708403422301,99.8607731773882,106.163480363875,136.284048802228,134.911851697064,9.41378530983729,11.3516793772792,130.065179478065,112.179835427472,139.432191130025,140.128277412985,78.1247519546605,76.4945023489986,116.105884327079,140.993386457548,123.521212651972,128.861638841831,-0.407106236626078,-1.74878503636683,137.564323935196,137.01520241919,152.44236258561,156.078586075319,43.2906161564833,47.5168273895715,108.67572066343,111.711090060156,118.524038178873,113.222891893408,-0.342096906594179,-0.168155668172858,138.73145751383,147.420623028785,118.724411158978,67.7772356252244,112.269356207475,117.939454304493,139.522165951486,129.546035624202,-3.30025001456761,-0.0301663177078808,156.524499913797,207.940873262017,138.596949613369,114.539751175641,94.0398657402111,91.4347351991523,154.879075960007,157.324542743773,114.960658837228,111.85272389433,-0.135104211160979,-2.44633804135401,172.452571653298,181.992844795955,109.197638776755,109.573164027328,45.9355640049766,59.4709916536522,123.068727070022,114.623128102757,95.4755675825277,89.0295566489508,-2.25891513452507,-2.09620816633424,96.1759282202584,100.135091968637,115.362864309423,95.1756871954353,92.4883517329004,83.462075350234,187.173259516237,120.686299669708,108.968037289783,94.0964541336571,0.544812153720159,2.78142034771872,107.439146582208,107.848935980855,147.144604926061,139.678000743852,81.5956033060997,77.0320271545006,129.13373540132,131.10669153416,128.500072092027,125.892135657228
,19,358.880812539038,408.923749008172,248.994899092153,292.54405012832,266.302090101926,280.01831671587,170.137737004958,171.323869384074,185.328920075732,203.691608898213,265.507667398853,252.68235450028,32.9294844862534,38.9633268663674,255.376675306105,211.483605640191,264.448823247888,263.507988414254,164.106258953047,157.779067125769,220.756880617459,269.125232895985,237.477066683037,248.936598204864,-0.180454608452692,-0.423799347273871,265.657990704834,267.758229252424,291.508036614825,299.633064468737,87.3093082107316,94.4058518574793,214.720505653835,210.664510640554,233.306837812805,217.213543205559,-0.653497204620635,-0.385948194296816,257.122602432737,285.475401473308,228.44990665212,142.766113773296,213.11130564752,232.263066043838,270.515689167097,252.155239643027,1.69182929723274,-1.84085985517049,298.937260350353,396.112004219311,265.704106109974,226.892332429237,184.581576283266,175.601862405059,297.921546653406,305.079591404103,227.116844544022,210.1756294008,1.67978857408116,0.417701993647825,322.285857826813,334.730329045736,212.802785088402,215.18639377394,97.1967217937163,118.000091766949,231.539683878451,217.952262895886,182.213350909347,174.286704388443,-1.18894873477393,1.52516292393148,185.679155663098,193.951805109999,220.179562831084,186.111189385319,174.37277179163,154.885084387548,349.293870584341,229.303170896495,210.771574919899,184.994549497859,-1.57121528231119,-0.660882704127289,194.659948857589,205.616516852532,267.550643560101,260.905418123295,158.938943347012,148.65512209336,247.456181471284,248.972687068357,241.937981684433,238.854748114042
,20,666.417435039603,743.895926731777,441.782520906057,555.675191464112,470.811145888008,535.370600495158,316.350574208152,319.137474479234,347.026400053852,373.818948730102,480.811265530401,453.184932198577,62.2086605050422,72.1960657119721,450.693346484776,392.487737541789,465.734719116165,470.375197033839,292.397043400824,292.58473480901,404.926312705105,486.539096572131,415.068818865656,438.415080395138,-1.1931452381823,0.0464495100973181,478.673489531463,477.772321834773,559.235477668632,573.137936767078,169.096146579027,169.923328037109,391.019119632387,386.768739477031,416.951776436938,402.57087213674,0.0136508873592902,-2.84387651827501,466.100505469967,503.433220842068,421.693374341301,261.808010591631,390.858756885424,416.438435251079,481.363763921258,448.473441467288,-4.19857985962062,-3.1485492804054,567.195942248158,735.812106095346,473.40179158313,415.855598100373,336.570757841424,316.240880881522,570.672434823427,594.13034405287,416.056428145883,391.392467322356,-4.33120023681386,-0.173399084854736,614.1716622985,643.250405463577,386.296319103046,389.286681669967,192.72759322312,223.306961889173,421.098491831129,397.048313863374,337.609491879149,321.430011571028,0.756405734026885,-1.30330164218503,342.977892491133,355.493605490048,402.12722771786,345.309290835012,320.897767994147,294.990629790619,653.030889096928,422.629459919341,380.965485608482,340.328216988083,-7.18315398064487,-7.93921457445322,357.365156669333,380.793824825483,479.552403630616,470.499362296813,291.689665558393,277.188562189813,441.107398535693,445.466847877433,436.609266108648,431.357001231276
,21,1053.12641574713,1157.32982914906,783.635270908158,903.279867706508,841.969019930642,870.703476776638,602.40525003401,599.317342984329,647.020333251775,698.754384406258,858.607491211099,814.81244670547,126.737176337543,145.788351784464,809.470998108435,726.994223414486,839.461152646707,841.3449915557,567.165263090465,567.954839082547,753.965911070274,885.992850767834,758.475110866959,800.597149120874,4.30810955669904,3.20023711384601,852.82565095529,852.890409267954,913.83960416483,937.767007784337,309.057841117214,312.984392633642,724.692964887137,709.948881954196,764.632896579374,744.533296352051,0.666686709660098,-1.50990817353841,834.08612930851,893.757818089792,773.270525921087,469.142735064073,729.707790865667,766.881780437648,858.651042154183,818.781735670323,0.172425283104985,0.970557997624383,924.005675913528,1157.07020594352,848.902115788933,773.145501899946,643.479853314697,602.747134973295,937.134997810035,974.178878424105,767.609807736554,723.654363268015,0.850574752819739,-3.15822153273803,997.652384963126,1044.92542255111,720.365668486356,725.689325827953,355.606662637487,410.719621726615,778.041512560655,726.796306181389,634.250667270935,615.461350133577,1.53514953716876,-2.48000417186768,644.906142575044,672.847468333038,736.249663029796,643.370019200724,600.929994384112,565.311588992871,1043.14006893253,775.583458274475,709.915080751327,641.14192300902,2.79314182191865,-2.26771601971268,657.651268783475,704.838790276098,859.218328829225,836.161116971237,564.929377338408,503.031970687052,795.221829818184,807.730139954721,801.992939807362,780.80751190818
,22,1527.18823627382,1651.29962390906,1188.38150343692,1353.90037930223,1275.96797477635,1307.4681047927,971.330319678542,964.010534069986,1031.92665332669,1111.97993582984,1305.85051107179,1249.27897124785,227.742419558168,269.093399465939,1234.94183417605,1152.71725060627,1289.67742223691,1286.34929339959,931.573804462582,935.864910595842,1185.39123373906,1363.00490759635,1177.16958553314,1239.73254728847,8.99555103325702,14.0822250726073,1300.94388823042,1305.01633709575,1380.43299502178,1419.0635758559,587.236845842291,589.163616650098,1141.03865555226,1117.17923799254,1186.83956664047,1165.99098538141,-4.29701230776027,-3.76490284011834,1270.76765522153,1352.87289520717,1211.53245655132,841.785476299673,1160.0340144214,1205.21630941701,1300.60377531043,1266.62245111791,-0.90017719640764,-6.19161987613961,1398.34224015219,1665.13578462228,1307.2847695882,1222.30525763302,1042.84634014322,978.456012284431,1421.35516439265,1475.08558984934,1212.49445091284,1145.41234129467,-3.86772936031866,1.25405049274059,1489.83655382541,1560.10987232129,1135.94575776393,1146.66647829036,661.975029459606,753.791575951911,1225.64053272007,1136.93398113315,1020.43397129513,1000.04665669327,1.25993635926852,-3.88378832919489,1030.80821079844,1080.4250842058,1152.63122888369,1029.94245202198,969.829410154988,928.24988653503,1533.38897939703,1212.96487326639,1126.45030414897,1023.76146796807,1.21308941481448,0.221898688309921,1031.85386287846,1105.68196270506,1307.60613492533,1264.77984989236,924.162227446899,885.365450553785,1213.95886400427,1247.58686296364,1245.16077970036,1202.99506808704
,23,2014.91467926372,2144.4890326275,1650.16610394965,1851.3391051688,1763.01629749683,1792.80980104553,1440.60281593374,1425.77080340989,1512.13257033133,1624.77301432507,1816.16655285991,1749.95885160806,416.917415264678,479.823671339327,1715.24357369506,1676.99369272408,1808.04387026596,1792.60587249696,1409.00950371567,1419.55614694404,1698.86969439859,1906.63989109208,1670.02438213399,1753.14650797772,29.2070079672858,28.3011457558146,1809.34725255363,1821.63874706417,1892.44565493988,1954.74525195881,951.683724170752,949.599736645274,1646.33182719897,1614.46722894921,1679.137424814,1672.0661905934,0.662725355090515,5.15747825862263,1760.88260260203,1862.37536761373,1732.19126016395,1287.25137748404,1683.17044792147,1728.37311476452,1795.19161465932,1786.92165419811,3.75122420561411,3.83713134241907,1915.3988947174,2180.49312551626,1835.33636066899,1764.86187291762,1552.60465459195,1455.3027048329,1967.41413138756,2026.57251690549,1752.57947220604,1660.23177418127,0.277303318354825,2.99197241368574,2023.04422792555,2113.17045147001,1632.10682414838,1656.47154454612,1048.92255412726,1183.19159607913,1763.17619257457,1630.17040829527,1507.93629699627,1497.8934923299,0.199996034335982,2.15946314773691,1504.17356853147,1582.03503420559,1648.37822852448,1512.45088402927,1442.83306168536,1408.67473718988,2049.52516838354,1735.39167263708,1638.18983329363,1494.9673091107,-0.824494010731996,3.72880706922524,1480.70318554288,1582.67792075179,1814.8061825419,1740.76177091835,1388.34280756015,1337.54379625127,1685.89006809327,1757.67793043318,1761.27986798787,1690.73012185675
,24,2444.9543597784,2571.53647624941,2095.69126244752,2315.8126537858,2225.58028917626,2248.77427322188,1949.89450482038,1926.796447964,2024.49617221916,2161.0822082331,2304.00737774635,2236.79824092836,741.419597761082,856.615740020575,2173.25546958742,2218.65530503867,2314.19291298331,2282.24421186622,1944.2628179473,1967.60651144871,2221.24492532044,2435.24539031315,2161.69732296478,2258.88245559292,53.21969633655,58.685471196995,2297.6160928476,2320.18884175745,2374.26433110904,2461.3420194608,1425.45988167937,1416.8490117631,2168.47541780298,2128.54282481327,2166.37636380824,2180.65022555256,4.44968294099317,2.93009175990119,2227.48245835668,2344.19742826071,2256.64618970737,1801.91702794442,2226.68582777302,2260.61611376435,2261.52904569925,2296.35496213678,1.68646673313287,1.61507692671921,2401.11421981498,2625.102950386,2350.02896058353,2324.41531397834,2103.28349144367,1979.07033709529,2485.8212902162,2546.14649949482,2305.23000076822,2190.60398312718,0.0119887158557503,-0.741132513074263,2512.46310078963,2619.6044381138,2137.7220789127,2181.72750413827,1518.27185780117,1704.26537190443,2315.12680197951,2130.39815600337,2029.83329800717,2046.07853057941,0.730114262336883,-3.61241529685458,2001.66825698928,2109.28614567168,2149.65383649572,2024.14701394595,1958.75076407465,1951.75727350795,2508.09413702915,2256.24953224873,2168.98125199943,1991.04875274534,-0.809891482972034,2.866521600954,1941.43751348467,2065.79204919412,2296.31996269036,2189.69357847979,1907.4954589127,1848.08473943244,2133.55743506214,2258.7300215493,2273.41088907391,2167.35533829501
,25,2770.61826686703,2887.87127557036,2458.41676931179,2686.40632056893,2595.77113256632,2608.34213211852,2412.13856429192,2379.74599771478,2480.46117059336,2637.95427884135,2702.60562079726,2639.16583339762,1140.68943519076,1305.91615321675,2547.21106636839,2694.68818136944,2731.83702574987,2678.43086917934,2447.20049983589,2483.9403635809,2664.46112731018,2868.19358078505,2579.31809774348,2684.12608111426,98.8070848129405,111.037553753964,2694.68753118538,2729.04336876143,2754.28657276145,2864.45021418137,1944.59704570433,1927.13957170961,2633.64681253385,2577.772295983,2573.15419971456,2617.87200852228,14.9111852365299,9.7397675240677,2604.14685805976,2730.81413675622,2700.44158573194,2300.81827850488,2700.42414868535,2715.46800365119,2634.35404248164,2719.17843750368,4.90267852950592,8.30067551813181,2780.2172736618,2950.57201346819,2772.22819230893,2805.69405386498,2603.44509876167,2457.62862844504,2905.03620649829,2956.9038789763,2784.80860991108,2653.01116193704,5.71904142580615,4.82791725915467,2895.65519278718,3014.32327798553,2570.78745200207,2637.4881651277,1998.5038758856,2236.36753833858,2789.99755785188,2561.34464075076,2501.53773545246,2554.74345375939,2.97581164533858,6.87523241741246,2439.09363287931,2575.22328699197,2577.05291929553,2482.88344834885,2433.54823836819,2468.30557983693,2857.61557733719,2701.1383081801,2635.84054985059,2427.83539077822,2.53752423617516,3.94704417156709,2335.72328943225,2472.72094742601,2683.24427182998,2545.43758359052,2389.78331695936,2327.3976880573,2494.6289305807,2674.61762566455,2700.48270899676,2559.49759298308
,26,2992.36637148349,3102.40444983,2714.7144448871,2946.85343428371,2853.25434985616,2860.41508899888,2771.31980437472,2734.32035969755,2828.8029961351,2996.55316278598,2984.07032822598,2928.54244810165,1612.69420523031,1820.85389814532,2812.3616619897,3054.74091769361,3033.86762552468,2964.6583774304,2852.45147100026,2902.62510195247,2995.36847194359,3181.18110057307,2883.52325513929,2991.70181912967,195.943265342064,206.704756168253,2978.52789813537,3022.84608409051,3022.46980908899,3150.0473731516,2434.45429541149,2404.4127828669,2990.09072890361,2915.52960555284,2870.05459518477,2940.03139061907,26.776575830459,25.4483056646463,2873.15915718854,3004.53746761391,3029.76475957141,2713.15170857933,3061.74037696222,3056.76762031932,2897.58488833258,3021.78965617431,13.3349677593988,15.8122855872884,3049.87208163576,3166.53059864234,3077.84551881908,3164.23578189849,2993.44292068525,2836.21173867146,3201.31341482725,3248.48376267094,3141.45749870062,3001.58915959744,13.7123656478066,12.9365350885282,3162.56451232087,3287.64360621597,2893.42320067982,2978.11526355318,2409.58538485099,2699.1070406795,3145.54790525063,2879.53829703197,2869.43583325836,2957.15567145864,9.29154067391846,12.5039177726062,2775.40450845896,2932.70405017769,2895.0395685099,2838.01341803251,2808.2780038062,2886.78966254059,3096.41488756448,3025.80211451362,2988.26585046241,2759.39684005848,10.8751712150306,11.8758419310302,2628.67658407232,2772.03552781594,2955.07531553307,2794.13832917172,2776.41244042432,2713.21293181277,2747.30408021773,2974.50069836071,3013.17412958171,2838.62095242649
,27,3129.81274218192,3232.1603491254,2878.41707369853,3115.07538256092,3015.12403775866,3020.0103437517,3017.80414743678,2979.74754597712,3067.17465313677,3243.74742258298,3167.78485753153,3116.53202683165,2088.07296960137,2321.92411266232,2986.83457354151,3299.41168648224,3230.7967388695,3150.92564442594,3143.21096979062,3204.66065669247,3213.78852284996,3388.26964904307,3083.95115037905,3194.8124355984,352.320484625965,385.875801404033,3164.57796618805,3217.30999355527,3196.18863980086,3335.53443442367,2822.82101465613,2785.87902736551,3230.11769910363,3144.99637198732,3067.54856656989,3154.18193995059,58.6115348860744,58.7441791479018,3049.49797426667,3182.15024203172,3249.43294526712,3009.00787933753,3304.66482127737,3285.12538661351,3067.94570178803,3222.88986213861,32.785127787341,36.16243376395,3220.20172448659,3303.72566619389,3277.58316750414,3401.73026898081,3262.59311675115,3096.69046330523,3389.80440044023,3435.41268108457,3385.16440822858,3234.93258784711,33.4470961121583,28.526179626238,3332.83475347005,3461.25518652062,3105.37982951274,3206.91706730704,2713.85847559157,3041.70420069953,3380.02777111884,3089.65552573563,3121.9143455068,3236.65538652877,23.6174324766134,28.3415237181493,2999.87295947846,3176.14060876249,3106.19836690352,3084.11358204114,3068.59790017223,3182.14038540162,3247.9815864148,3242.64219548738,3225.67852301144,2981.48474539152,27.0403569962887,26.6875070651708,2822.3084224256,2966.52672112706,3128.45114292983,2952.4128509959,3042.60149038243,2982.9056666883,2908.94371630837,3167.54851885089,3217.70482238124,3016.35667424722
,28,3215.72593022055,3314.88847350919,2985.20294023425,3226.83227415596,3122.07346303782,3127.9119283339,3178.0736221362,3138.13168967736,3220.41968274538,3399.55984469461,3285.41964154842,3233.83136787077,2498.41346837038,2747.96555109692,3097.77080450334,3455.84704873934,3357.88219241212,3273.76286072522,3333.07914747368,3400.41662073546,3355.3841399879,3520.17410811147,3211.51092029807,3324.43602433829,648.358533020464,707.316209949244,3283.91280137727,3341.35770123316,3307.78821246719,3454.46451714665,3099.45691111795,3054.56563187255,3377.94028744086,3288.97131212888,3193.44841586651,3289.82166125104,114.304683308304,113.113096747347,3163.58872503415,3295.18872625135,3388.43424342528,3201.38274812149,3458.52239100575,3428.76302170386,3177.26933949868,3347.89151640102,73.0648605359279,68.4362350959163,3330.68104717659,3397.35349994331,3405.06554671178,3555.04035567033,3434.69650485586,3261.40949341481,3509.51922703827,3555.03759898644,3536.53216368765,3380.84340668961,63.9165312911018,61.2082291255847,3441.99849135524,3570.18546454613,3237.87347350111,3351.2656535954,2910.46140341269,3271.53408664599,3526.3873709076,3222.51760714532,3283.99264088438,3417.61429257846,53.4737522893743,63.1135084810908,3142.81117476716,3329.73130719215,3239.46645303555,3238.50499021991,3233.8605235213,3370.01624546656,3345.52134344637,3377.33620102539,3372.99858480108,3120.65992096796,54.1709535377508,58.0865768100352,2944.16946544155,3090.13151199469,3240.58087033325,3053.50579914118,3213.81129926289,3155.80682803507,3008.54737698412,3287.36834428262,3347.36001984793,3128.20840179424
