,Temperature,A1,A2,A7,A8,A9,A10,A11,A12,B1,B2,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C11,C12,D1,D2,D3,D4,D5,D6,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H9,H10,H11,H12
,70,6553.36052125428,6723.28378259189,6793.30361832458,6710.11490221486,6825.70623619691,6860.95315109127,7003.51463952075,6678.74850297839,6720.8627574738,6837.75832160611,7019.18388382486,6925.40386486445,7002.93492354852,7051.95715076211,7062.05063464411,7093.87122566713,6711.92766522328,6833.77465639645,6683.54781861441,6704.26565087243,6942.27145559713,6977.63700759598,7044.07553237197,6921.73443720301,6853.05148541702,6982.60590729644,5713.95904192866,5815.39101484411,6720.85036901525,6944.27632550935,7002.18704392872,7100.47225834327,6981.57885417309,6959.0917266807,6871.39080574791,6977.79222015564,7096.91153563652,7109.66983157076,7063.66025812202,6824.3970036604,7049.3172164412,7119.6801127275,6915.76690630122,7034.7363796012,6862.84019999036,7103.43316699391,6775.21304052661,6911.18679594487,6863.14050764373,6917.34879086144,7130.37348442442,6815.96054972068,6850.41228428624,7012.52929975644,6715.85540274994,6856.83923993228,6597.4957267908,6898.52668389789,6652.18560532295,6993.82248060122,6998.44289543351,6887.74169827675,4389.74367198182,4496.51779677381,6348.55620818966,6507.45556299424,6598.73369927623,6530.29497878239,7841.55240599927,6805.71467445826,6828.83274732804,6412.22635392484
,70.5,6464.19682462303,6633.03357229625,6677.78032060815,6596.74486232044,6710.87677119144,6745.01880403774,6882.03165453021,6563.68113848711,6630.11594573683,6745.10211026673,6898.09738504238,6807.60629014826,6881.13702360779,6928.61009080146,6938.11786501656,6969.23524759402,6599.59226121078,6717.0771137857,6597.31374143547,6618.87398598652,6821.07783878861,6855.54666462386,6921.24993569198,6800.1839686935,6737.87514591411,6882.77141182817,5655.65764632007,5756.04128348642,6603.45478502556,6821.05512731463,6878.79801035875,6975.62686301952,6861.64734067335,6840.53124724896,6746.69759123906,6851.94629378604,6971.00220733788,6983.6065144707,6938.07889480124,6704.43739282222,6926.6043218442,6995.96070203154,6797.30971877798,6913.74892251595,6740.32567263366,6975.8115982763,6657.90479611905,6792.67675638239,6744.11446349423,6797.38796849294,7001.19423361875,6695.01037260194,6733.24574214577,6894.91950272619,6596.15274656583,6733.31609919307,6479.9106534219,6773.35189639663,6538.80393778656,6868.2082969564,6872.19771756635,6764.96199544273,4363.20259409869,4468.30435397362,6238.2323805227,6392.88867884258,6481.93979486744,6417.37566775336,7721.07807568385,6685.09502807002,6706.91529385376,6301.07588078615
,71,6373.37043849272,6538.8959051891,6551.7920601655,6472.29359800133,6585.90708559724,6618.9079340476,6750.00463404844,6439.75566090354,6537.03883783292,6649.70838864194,6767.14301228305,6680.68740955695,6749.28931219582,6794.8437369335,6804.03412774213,6834.5380118083,6479.22137674615,6592.80426640885,6509.05136348,6530.89217917892,6691.17670547727,6725.12760300367,6788.66681852965,6669.81833788722,6614.89815980442,6775.59309751083,5595.64703523434,5695.4505052425,6477.29567929712,6688.67316002603,6746.88154798806,6842.15032070172,6733.17117184936,6712.67721564433,6612.96638127167,6716.94140929488,6836.02670634827,6849.11085865646,6803.56476506341,6575.96108018617,6795.23351604223,6863.95411004845,6670.4501563973,6784.63687383086,6608.45888117359,6838.24261087638,6532.17709007769,6666.56676484105,6616.86790347642,6668.54778663787,6862.5784445234,6564.93611415851,6608.35737135031,6769.43199981984,6467.19253258804,6601.2478894059,6353.77399214109,6638.74201136235,6415.38984645943,6733.39736386405,6736.46971708612,6632.83712276651,4335.85053711186,4438.62553106562,6118.82907784011,6270.29841340488,6356.8586464612,6296.13024291188,7590.46712310472,6555.05793314398,6574.37611850512,6181.70796975211
,71.5,6281.36873272623,6442.98073836472,6415.57862482139,6337.91149978328,6451.61580081699,6482.99722648793,6607.5181489363,6307.22149936193,6442.67340953947,6552.84688756999,6626.55414705175,6544.89258775238,6607.82611868697,6650.98921478089,6660.04182634254,6689.58856853545,6350.00608742333,6459.82411661952,6418.91258808277,6441.11229023218,6551.95800104338,6585.29157360194,6646.06743828423,6530.06718104872,6483.5037446686,6654.76642337815,5533.58842736806,5632.67202178913,6341.87773806972,6546.43233909569,6605.23768515389,6698.51377858665,6595.13735342557,6574.89529411455,6468.66245027991,6571.02955513282,6690.47557226738,6704.40838466054,6658.65049631072,6437.88571920986,6654.87823496401,6722.2670990949,6534.26855049536,6646.40322731418,6466.60648469744,6690.30110956968,6396.82272465966,6531.74304148216,6480.32536559412,6530.43220029116,6712.93509268232,6424.8916833277,6474.56716273872,6635.38400911155,6327.89682912898,6458.52942548958,6217.77805256585,6493.7230795735,6280.93890009486,6588.16454337015,6590.50748743853,6490.35351120242,4308.54773000961,4407.24367749304,5989.50360701665,6138.04880629829,6222.05579438369,6165.37972511924,7450.26774425467,6415.25534892189,6430.65607880139,6053.22163237028
,72,6187.26353366165,6344.4976191921,6267.55360051875,6192.35776734147,6306.89781513832,6336.22657953167,6452.69061305751,6164.0961394714,6345.84674190758,6453.48794980049,6473.97046565509,6397.49808626912,6453.99962271114,6494.6098966789,6503.95115944337,6532.41674240471,6210.09146134534,6316.33744434789,6325.57112474619,6348.60831134001,6400.65934699094,6433.5414997203,6492.07342365394,6378.74658495397,6342.07932632807,6518.55894957809,5469.27171569238,5567.47472904202,6194.40134754779,6391.68962321676,6451.6967660989,6542.75059812278,6445.56344992734,6425.93932838872,6311.07993890275,6411.96644027722,6532.67862993945,6547.32684437834,6501.90274969492,6288.43360192288,6504.15279736165,6569.04820299909,6386.66875570042,6496.98855882704,6312.04914854623,6529.51780334085,6249.78460099305,6386.75579855043,6333.45632996225,6381.672081328,6550.3483264044,6272.40406496979,6330.17837391517,6491.77755565634,6175.98229284061,6303.29076330608,6069.72567636579,6335.98680617519,6134.56081373816,6430.35491904385,6432.28152965944,6335.72413747525,4281.3183300125,4374.98619907632,5848.74623326626,5994.27351190266,6075.62406816571,6022.81573892782,7299.58915423105,6264.05631744593,6274.44082329803,5913.31314361715
,72.5,6089.90164187396,6242.93902002605,6105.06559597363,6032.04860794783,6149.05570951289,6176.57611872765,6282.34469996562,6007.61339158346,6245.56044619198,6351.27386665423,6306.09428078099,6235.42206230693,6284.90164237613,6322.95205968003,6333.10190830537,6359.44972338652,6056.71002364627,6159.73823600628,6230.05777593694,6253.75700633085,6233.92948904784,6267.22206170217,6323.5609141463,6213.00385581297,6188.42403718835,6364.73980077536,5403.27391385149,5500.60878685594,6032.03231909878,6221.68795342612,6283.12406953946,6371.47115107025,6281.90098060212,6263.46451509604,6137.0219791891,6236.31800621961,6358.58619743887,6374.30365992775,6330.59560776316,6124.49637137646,6339.45561121423,6401.63869293352,6224.53994520935,6333.62281779223,6141.19132905708,6352.35765779296,6088.42351063558,6228.62762351583,6173.10277121885,6219.13600676763,6371.22915492015,6104.28732768763,6172.25688892887,6335.39363209206,6008.3389917051,6132.29078340069,5906.55321605058,6162.29099209973,5973.16029912164,6256.55176810438,6258.96718268399,6166.16785202203,4254.75016463846,4341.9383597033,5693.14683398625,5836.11239927237,5914.05593939203,5865.52517389804,7135.23845187413,6098.77077057522,6102.63201397838,5758.96030426221
,73,5988.06924955572,6136.93108840154,5924.71054683481,5854.31389735096,5975.09369431369,6000.34455736974,6093.15919823594,5834.18317679739,6140.80353622987,6244.66610172554,6119.65143115909,6054.96391852679,6096.65311020476,6132.26342800349,6143.59407283439,6167.51902196971,5886.70578277096,5986.70239564391,6131.98288645594,6156.11479305165,6048.85190768677,6082.61811802872,6136.96288237678,6029.25438509244,6019.25199638528,6190.3734287934,5336.71429590819,5432.93098440138,5851.99694340733,6033.37674031035,6096.67136039202,6181.65368282375,6103.21130889272,6083.75378639089,5943.08752419132,6040.72322353142,6165.45385451756,6182.71495665984,6141.01308600554,5942.54197054442,6157.66462660838,6216.65869668107,6047.34659464536,6152.88296904681,5951.38993736042,6156.27205445326,5910.11663889877,6054.39343060047,5996.1260568865,6039.66646896576,6171.90108651404,5917.43675351542,5997.60196367953,6162.98455513744,5821.60234106824,5942.15985119454,5724.80174858924,5969.06622975285,5793.9621931297,6063.72485958931,6067.04481270031,5978.03864356765,4229.18880245555,4309.27365203414,5520.43054821078,5660.73245591513,5734.31894168661,5690.91144495921,6953.83350364402,5915.95939683043,5912.0217515216,5587.15347684099
,73.5,5879.60502380474,6024.06602668631,5724.62830484066,5657.33243295229,5783.3598167126,5806.00439224348,5883.36567280211,5641.9335317337,6029.61977016532,6131.5845320301,5913.31318061609,5855.00668846418,5887.75350659391,5920.53845933564,5933.43348535462,5954.98425582459,5698.36163084263,5794.79184336929,6029.58374089629,6054.27880835476,5843.57612902695,5878.09329476316,5929.88396884536,5825.18230548187,5832.31354369618,5993.7987419475,5269.79319722306,5364.54692930474,5652.44503948632,5824.28369283558,5889.64227562964,5971.01180987961,5906.48809274767,5884.67001068625,5727.57924386059,5822.97933276681,5950.6488758773,5969.2100177955,5930.74143176472,5740.89216814389,5957.00950462008,6012.33305629859,5852.65670362365,5952.70420907054,5741.14163859281,5939.61256667863,5712.6939215509,5861.64479079942,5799.9624809967,5840.93442333783,5950.94079918484,5710.53566307104,5803.91187091827,5972.32046856315,5614.95528198729,5731.32081119804,5523.14611924265,5754.2977515146,5595.03943808445,5850.07458817126,5854.70290704684,5769.51787080871,4204.90098426927,4277.35500138224,5330.09700315832,5466.72565995553,5535.39929864486,5497.76740599215,6753.68638741611,5713.66103991949,5700.99761307787,5396.69729472264
,74,5761.10843981565,5900.64339038862,5504.68790190172,5440.87402397271,5573.49480801875,5593.56364610381,5653.19296919299,5430.80980006878,5908.47092522656,6008.00255039036,5687.14880004405,5635.05603714647,5658.3020508252,5688.1885937228,5702.70914032948,5722.00903057799,5491.72396323469,5584.27803640465,5919.7892559116,5944.66981913139,5618.47043855916,5653.5907311786,5702.17025819887,5600.98040529309,5627.34440856,5777.83355849182,5200.75084042945,5293.66959874447,5433.41079411547,5594.78883304825,5662.11745209434,5739.53589850959,5691.54667693524,5666.23643413078,5491.85076027724,5584.18434314695,5714.57570766449,5734.12634651158,5699.58799669124,5519.756759173,5737.29429722819,5788.71214420425,5640.22134817523,5732.79761917521,5511.09053514992,5702.76790445767,5496.84788281255,5650.32658491239,5584.48504719238,5622.62251760775,5709.0163058368,5484.3179507913,5591.19278606592,5762.35029128835,5389.72816599909,5500.81484230187,5302.14530138192,5518.78447451092,5377.47140697403,5615.69010065341,5621.71316797851,5541.10116431159,4178.70533862474,4244.89180165141,5123.23975722847,5254.9281073265,5318.11790676054,5286.38509235707,6534.98931081945,5492.46631870078,5470.46979465058,5187.91478157826
,74.5,5628.69773594892,5762.72193745225,5268.03875960397,5207.80867868435,5347.60088049705,5365.30786239972,5405.92263824057,5203.32420203003,5773.03326105485,5869.25770029853,5444.42830379181,5398.4205105377,5411.21249227843,5437.90348149826,5454.55420619353,5471.81502612124,5269.47417300119,5357.79620528704,5798.03505438099,5822.8225297298,5376.76305342795,5412.33194187198,5456.08197729885,5359.67099234074,5405.93262497799,5544.48334723337,5125.81456137876,5216.69040764683,5198.49303479081,5348.3872409567,5417.10942176924,5490.30681972109,5460.76331076907,5432.14315108546,5240.65108103,5328.48671731125,5460.09689643053,5480.64880454356,5450.85687158957,5281.79726731889,5500.69097547822,5548.34435888349,5412.74824851837,5496.1794688047,5265.66770490468,5448.92173462715,5265.25361708215,5421.87791529403,5351.75981871434,5386.66970796824,5450.17990386074,5242.56003734262,5361.79710010928,5536.04362297243,5150.01197576148,5254.61289981566,5065.93895880134,5266.81185646019,5144.71100949688,5364.48374097482,5371.92346113856,5296.65026968698,4147.64754617748,4208.52293827057,4903.3325130032,5028.96547768932,5086.61353906294,5060.49843653892,6300.55654425162,5255.57498776907,5224.75966090297,4965.44198492882
,75,5477.77913783113,5604.68863512747,5021.05882574826,4964.97816094097,5111.03296168921,5126.31689661481,5148.35847528171,4965.91472586351,5617.52335639112,5709.20160341271,5191.04571693045,5151.3211614792,5152.56489718641,5176.2108383972,5195.54014583247,5211.40719470037,5038.94385739271,5120.46429236474,5657.10257786705,5681.51238632464,5125.1501479218,5159.88219347427,5197.92642519274,5107.42433703996,5172.50522024625,5298.39806943479,5038.8203733631,5127.15766964796,4954.08722873617,5091.79167754575,5161.12233597881,5229.60818710021,5219.33189476917,5187.6521626399,4982.14926552588,5064.585943367,5194.70337761476,5215.87694806962,5190.6836872138,5033.74380760713,5253.413417739,5296.90909530309,5176.06859605382,5249.853121375,5012.09388164452,5185.51940077282,5023.93679069438,5181.12537528603,5107.29802371025,5138.88013528955,5182.27496407066,4992.61332685728,5120.93292572664,5297.7085111778,4903.42001428698,4999.8982907913,4822.23506712369,5006.26641815345,4903.31746498373,5104.0697405984,5112.29836200286,5043.05874142828,4106.53809591958,4163.06858050674,4677.08472754675,4794.93382812002,4847.88036389561,4826.85028369779,6057.01720136072,5009.24211723571,4971.72160456054,4735.7295039183
,75.5,5303.8239397302,5422.0232559431,4772.20859339167,4720.44089839461,4870.02522999891,4883.21034981117,4889.0578942589,4726.35600956558,5436.3027457625,5522.63614333583,4934.99407568491,4901.52711419438,4891.0695177039,4912.06322282962,4934.40974367468,4949.00691870301,4806.31159057733,4878.64922137216,5490.21773832091,5514.10166043922,4871.46363448925,4905.1440442205,4935.81475517233,4852.16175208863,4933.40843735488,5045.64345667005,4931.77091682965,5016.58657422628,4707.72900374743,4832.80809349153,4901.49833234974,4965.37463526843,4969.62104574872,4939.83658082941,4724.5830980457,4800.9188366494,4926.43669861318,4947.70599065278,4927.22844133875,4783.48514371759,5001.63074421247,5040.75032099285,4931.95784407102,5000.08245541505,4757.92451047907,4920.07916846432,4779.69210201393,4934.26473198126,4857.70435189736,4886.10269981621,4913.86579016289,4742.20595922878,4874.82952707676,5052.89534982885,4657.60135323842,4744.81702018776,4579.56269220392,4746.20015895589,4661.20412291912,4841.99264742394,4850.50844628217,4787.80685084154,4048.21642680212,4100.47710593868,4450.7605369935,4559.73209550213,4609.58495485526,4592.80908069945,5811.4038689984,4761.20008964529,4718.84819061255,4506.49054966109
,76,5102.12861436309,5209.67878168515,4527.14776782839,4479.84042943719,4628.33321753433,4639.28117764622,4632.42725276191,4489.18530180714,5223.40086600228,5302.80356863072,4680.99185716729,4653.29175968273,4632.42522213779,4651.30176602768,4675.86052443292,4689.04524907109,4574.98990488429,4636.42255085426,5288.81737184834,5311.53721580847,4620.29154693954,4652.03387426136,4675.61829331265,4599.27766047732,4692.14737850769,4790.11034619001,4794.44063630868,4873.33667357989,4464.06058408788,4576.8529875409,4643.80867474263,4702.65709537732,4717.10408815823,4693.13563850079,4472.92330475186,4543.26240381096,4660.89259503449,4682.51760737661,4665.82557567265,4535.42248579952,4748.1789935977,4782.62147109106,4684.86257104641,4750.15498535749,4506.61285727614,4656.52225725932,4536.89039001005,4684.80708067327,4607.64833888679,4632.45139345402,4649.84547100425,4496.0212326146,4627.1565793195,4803.81849991246,4415.45492103436,4493.23841107651,4343.13522399493,4492.68210704806,4423.4978950192,4583.72277636456,4591.55549066791,4535.12833507635,3962.56231188617,4009.88874181439,4226.37635195371,4327.02311377506,4375.97832537591,4362.88395665623,5567.76676077058,4514.97715940711,4470.53655372106,4281.63396392976
,76.5,4864.45127499392,4959.16657720322,4286.77754789298,4243.68767409276,4384.79500382314,4393.24928423182,4378.51334302411,4254.37886071996,4968.86648940025,5040.06181248744,4428.40660584519,4406.56254765746,4376.87974559087,4393.50018107964,4419.35774553814,4430.83571048666,4343.09668034811,4392.19982228334,5041.00370674693,5062.36831324562,4370.87233320763,4400.62236515314,4417.37714030779,4348.49170740392,4445.88742223161,4529.38764299514,4613.37358829992,4684.10844661386,4223.3893834674,4323.76810382654,4387.78193398081,4441.85611729826,4461.42116848907,4446.36972664997,4226.89031069941,4291.59596104301,4398.32672709511,4420.4869687591,4407.12953503168,4289.78377870909,4490.88194947511,4520.58863602353,4433.82910581473,4498.56389248092,4257.18053747004,4393.84886898324,4294.78957708935,4431.21098133092,4357.03377063043,4377.61698852926,4389.74205795505,4253.43283129234,4376.971672099,4548.33447788059,4176.34939799668,4244.95471734668,4113.6475803407,4246.61584214816,4190.18187135319,4329.52779364793,4335.17772063127,4284.7999774629,3840.61688111967,3881.4875588991,4003.47400765782,4096.53591243056,4147.15672497384,4137.52427976827,5326.19203315567,4270.02091675351,4226.27009354582,4061.55631845138
,77,4584.8861422081,4664.45810190199,4049.85108286456,4010.70625689521,4137.60631071568,4143.41551809413,4126.20474455755,4021.28140428371,4667.78309609472,4729.24983844627,4175.25264521562,4159.93797063532,4124.1468851535,4138.59816548734,4163.98601222426,4172.93166831101,4108.71028998183,4144.07239038316,4740.78081122905,4759.9595671646,4122.53064383485,4149.80689756063,4160.36342843988,4099.02679437836,4193.63742343717,4262.53495975128,4381.50703344936,4442.07005227254,3985.70293822384,4073.47307944618,4132.82740573574,4181.94416394791,4202.24305956669,4195.41713883411,3986.96810175471,4046.27800735731,4138.96230669805,4161.57774721423,4150.24021643962,4046.68170010684,4228.80556322332,4253.83184171673,4178.31818010619,4243.32424320741,4010.92977844557,4133.58704371766,4053.64193196853,4173.13818558029,4105.74498209085,4121.89591777767,4133.52786484238,4014.74885992756,4124.37356018682,4282.67223266617,3941.83478080034,4000.90699957152,3890.97625064067,4008.03165864326,3960.8725025993,4079.5228762428,4081.77003040523,4037.12089594346,3682.06280470891,3715.42968391037,3783.75416309378,3868.69917208117,3922.456069314,3916.39919529795,5086.98121631407,4026.98158692807,3986.11125122485,3845.37361494137
,77.5,4271.25406626217,4334.5935236986,3818.52917909021,3783.1556230846,3889.57529391455,3892.76349628167,3878.13453378153,3791.80087187409,4330.03914155836,4380.847297044,3924.78208144062,3915.45951819553,3877.2595732552,3889.32704648339,3912.13036449348,3918.37593464053,3871.26678286275,3895.66399836384,4398.20983692259,4414.61407030632,3877.3188102821,3902.46770616354,3907.88308197516,3854.02857844174,3939.63133352094,3994.20573524429,4106.35226203689,4155.44955310609,3754.01597922296,3828.94678618677,3881.89848438419,3926.30456187413,3943.86583165592,3944.33929560449,3755.21993788271,3808.70558902279,3885.492146511,3908.59439994535,3898.33033080296,3808.60673247361,3965.23125001517,3985.80045409167,3922.26725582955,3984.9444790964,3770.86496037208,3879.10720036584,3816.22446712414,3914.51473826072,3857.20041971412,3869.05691050653,3883.54455656874,3782.19645628942,3873.55771825487,4012.42926358525,3714.39875733257,3764.23135710071,3676.8051494772,3778.36027749585,3738.33027522887,3835.97544477961,3834.14133471707,3795.04699975271,3495.60692237515,3520.86339436285,3570.17044160091,3647.19375840084,3704.17904459141,3701.37248871269,4852.58341102775,3789.1646765482,3752.19685679943,3635.7646022063
,78,3939.37553710142,3985.99291347338,3595.28917737442,3563.63270066655,3645.93273257217,3646.72912056346,3637.94874894439,3569.58223414682,3974.06134619156,4013.17105120165,3681.18342266283,3677.08133887064,3639.45724707854,3649.17428730714,3667.21421622718,3671.28293208452,3636.10925242519,3652.26237614004,4032.40707740895,4045.22862053907,3639.02468810305,3661.74436042956,3664.05991728128,3617.46039066991,3688.6976909177,3730.69052164773,3804.87753668759,3842.46402254038,3532.19044264722,3594.39372722934,3639.76475457715,3679.095085405,3693.71806427627,3698.18256898344,3535.1939908881,3582.44267397352,3642.06641844023,3665.40319482338,3655.77561681113,3579.61354284455,3706.40365691265,3722.94034989278,3673.59585977273,3729.72700344749,3541.63052076054,3635.24625208157,3587.17663604787,3661.12731883337,3616.84847829098,3624.31394171284,3643.97315197478,3559.52903577774,3630.18715040667,3745.03138959619,3498.28239395481,3538.81936650823,3473.64386230828,3560.24165421662,3525.41259637282,3603.37538086938,3596.71270732283,3563.23881416235,3295.80341072653,3313.25800726226,3367.60432008696,3436.21145974841,3495.36221398962,3494.97885871253,4627.3090980331,3560.56451151653,3528.59211222321,3435.48673479088
,78.5,3610.11337491349,3640.95409390311,3386.06010020934,3358.14201070586,3415.20768222376,3414.68774511569,3413.57716054627,3361.90687764551,3624.00883900438,3651.9696159946,3451.96481355787,3452.59398697299,3417.47868710056,3424.89660777183,3437.71608333323,3440.13363981449,3412.5054436142,3422.8377037858,3670.31101903973,3679.45383231831,3415.65401352875,3436.16376919883,3436.14703682387,3396.94578547091,3450.40333485832,3482.31239761569,3501.83686932731,3529.81708585722,3328.24249532719,3377.45270873151,3414.32010669608,3449.07615385075,3460.32264831212,3465.56830675224,3334.28491164975,3374.63083247803,3416.80759702215,3439.50560529733,3430.24845595491,3367.60503238229,3463.35702080542,3476.82074552984,3441.6880809521,3488.11175112031,3333.14512201146,3411.51758149545,3374.91025338375,3423.37445105513,3393.36072498095,3397.27425896967,3423.02096312376,3354.31181563219,3404.39332553769,3492.99795625,3303.11373762286,3333.42516502733,3287.40052274586,3359.55893904917,3328.49558887032,3388.90480138376,3377.64901888636,3350.52957102312,3104.57362899468,3115.76254188896,3185.71940164863,3244.15947401183,3303.02483395261,3303.83321293177,4419.16152432086,3350.78864089025,3323.5528669288,3251.85396366344
,79,3314.04665890669,3331.88974829692,3203.50323829479,3178.79056517914,3213.4817544841,3212.89459225018,3219.91511056546,3182.0975443371,3314.44392263412,3332.6446576401,3252.33255506242,3256.68881323021,3225.39515808701,3230.98162701531,3238.97028810949,3240.42975054265,3217.36513462941,3223.89653987124,3349.61424127026,3354.84083525771,3222.13756462381,3240.32401581823,3238.99572234605,3207.27122124921,3244.02139020199,3268.03501401259,3232.55657470722,3253.67271048234,3155.43749976281,3192.9041125288,3220.83712443167,3250.54631834575,3259.71363509769,3262.8168045152,3166.0036997873,3198.64199547188,3224.63124929351,3245.47795978007,3236.43275318831,3186.4971877893,3254.51172816245,3265.78387988289,3243.41906713975,3278.00992911911,3160.79856689284,3224.33984554428,3194.26739379494,3218.84633742144,3201.7814551361,3203.59542900929,3235.80752218648,3180.62814830411,3212.53242075418,3275.75939310435,3142.65268267224,3162.34250395597,3129.66157336806,3188.41374154273,3160.44063375566,3206.93078888671,3192.55418977224,3171.70052191365,2946.40289698574,2953.63176553442,3037.21275279973,3084.46827682001,3139.41181917274,3140.0999132051,4241.64655301409,3174.23698772976,3151.31837059518,3096.48585150252
,79.5,3081.11564458377,3089.76910248579,3059.37340988488,3037.53771528421,3054.87885407786,3055.12556268303,3068.88948099645,3041.4479354602,3074.94211359625,3086.00850789462,3095.47086813553,3102.05680792279,3074.84098716815,3079.405507965,3083.05234082461,3084.90024189739,3063.72831977169,3068.78490007465,3101.88241652852,3103.72866233883,3070.42562646458,3086.47985080673,3085.12340123399,3059.65875265365,3083.1583167372,3101.92641811175,3024.38940910091,3041.30172920802,3022.49180922289,3050.5248255534,3070.72138881039,3095.9258499381,3103.92646211107,3104.38562570387,3036.61699381938,3062.33915677711,3075.57195733012,3094.22403334657,3085.41253625761,3046.10096929331,3092.46212912248,3102.3884768215,3090.03601010519,3112.79694263746,3029.90334794824,3081.33909970778,3054.24460316244,3059.98222716735,3053.14115346044,3054.06309978102,3090.99897418142,3046.25669386973,3064.70795880683,3108.34052693446,3020.9113229004,3031.73498421545,3007.23410890698,3054.45051293785,3029.75961522663,3066.07801409379,3049.73959396341,3034.36193561162,2831.46190991734,2836.05416532395,2925.58973823597,2963.27077474159,3012.09223149268,3011.65164930269,4103.11481205111,3038.91463175106,3018.43400767473,2976.65125140214
,80,2917.58164626477,2920.34100661487,2953.0878600911,2933.50707233182,2939.45203891667,2940.88635455468,2958.95595527044,2939.15495611413,2909.85557065108,2915.98456276634,2980.74669122112,2988.8112259964,2964.63843791706,2968.81436451977,2969.31089459409,2971.67765904032,2952.33393568475,2956.59679992896,2931.48491746904,2930.833519212,2959.68708597729,2974.13264547956,2973.52238459266,2952.93903794302,2966.95813829311,2982.82172407537,2881.44334405465,2896.51847269536,2926.93508280898,2948.01158840392,2962.50757911724,2983.90264815171,2991.30777137701,2989.30948653578,2943.16711644603,2963.5019589139,2967.93614836306,2984.37417356287,2975.91090046509,2944.76001655248,2976.42805540307,2985.58161998633,2979.6464675188,2993.62014468182,2937.20517417308,2979.39594120624,2953.26080314216,2946.1909361839,2946.39846002588,2946.88132222926,2986.56667418842,2948.85458323104,2959.09699785228,2989.15163675828,2934.36722613091,2938.40224245599,2917.99843577685,2956.28198030491,2934.5024163239,2964.40224805972,2946.99740772961,2936.25603373622,2757.613152278,2760.78618391775,2847.41583253398,2877.09004133597,2919.2660555853,2917.44730167997,4001.76126365906,2942.24179894619,2922.65218109473,2889.62097982981
,80.5,2815.99043792512,2815.54889665904,2879.9428023238,2861.91839367758,2861.34889919086,2864.4949245846,2884.46240526109,2870.167781485,2809.73687434088,2813.26181968461,2902.35417730359,2911.51090528055,2889.7575108311,2893.56706278744,2892.23440576101,2894.97380423265,2877.57124411692,2881.44895126703,2828.77448245383,2826.90029193033,2884.49192581089,2898.11141086403,2898.35708345548,2881.43484919018,2889.77490441153,2904.09591527147,2796.10011916376,2810.66760010947,2863.31327214427,2879.19943602016,2890.12467050938,2908.84332970909,2915.74566366809,2911.71489120375,2879.87032798828,2896.29171611142,2895.5820689925,2910.18984441142,2901.72995737079,2876.64983503469,2899.95794105877,2908.60472609522,2906.11703786474,2914.26517588081,2876.16176938872,2911.95034963779,2885.55329009991,2871.3389493011,2875.21267104701,2875.78367608286,2916.17493465178,2882.83566502125,2889.44097869217,2911.34084306082,2876.86824432856,2876.2323561224,2856.89243630892,2888.58451547518,2869.60907106684,2895.70988937313,2878.4240348717,2870.99763729132,2717.5579914537,2720.36787745389,2796.56817363424,2820.11446276593,2856.09569302766,2853.12141031361,3932.01175252029,2878.35527575241,2858.12294797426,2830.5861276876
,81,2763.14295045786,2761.43407754295,2832.87399768637,2815.55587976718,2812.77859636782,2817.36038040735,2837.4432667961,2826.72583216564,2759.36959050401,2761.83559994989,2852.42847509046,2862.50204071788,2842.21747873868,2846.07464310792,2843.20106463924,2846.18019811431,2831.19124045476,2835.20140506474,2778.01578186077,2775.68972617725,2836.9680849594,2850.21182880615,2851.47639628173,2836.77357863047,2843.19011815995,2856.21839056426,2754.4615465907,2769.16474992044,2823.06890375482,2835.79750666989,2845.03046144714,2861.50281070213,2868.67888107439,2863.30364971333,2838.95992998995,2852.70107465964,2850.11475157104,2863.3699141624,2854.76183405083,2833.84610319184,2853.37905182558,2861.34013599292,2860.57973098891,2865.42280086209,2837.44826312186,2869.8388784756,2842.34408371952,2826.11057691172,2830.87575215476,2831.66559607282,2870.7899713293,2840.35249985257,2846.25705546387,2864.5955521007,2839.6770077138,2836.56447940828,2816.74615493983,2844.24779684781,2827.95201663698,2851.61664296553,2835.27996799391,2830.09812222829,2699.72099397848,2702.48707937233,2764.59903747846,2784.41465888074,2815.05439984222,2811.40752638709,3885.75444819563,2838.26661236577,2816.49479909235,2792.11041242123
