,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F5,F6,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,-7.00026932961237,1.3274904497971,-1.96167208750239,-2.64651008188503,-2.27238914044756,-2.23193412368846,-3.21915079107566,3.13080159746005,-2.44880870898805,-3.83099662908216,-1.82692278671175,-6.11136052680513,-1.11404510785587,-3.33130688728352,-4.04542813203216,-4.77427640277119,0.880364267933146,-4.28363297039232,12.0727488342563,0.909911735690002,1.50628540926618,-0.726171078985772,-0.116962160216644,0.0642012902253555,1.0360491674046,1.99825936290881,-0.528907441810134,-0.0426574294560851,-4.44874177781458,-0.374655386771792,-1.38969631634927,-2.37031318224581,-3.39179672710634,-1.36972623283827,0.322298118072013,-0.742145453102239,2.26857675879228,1.51281778258817,0.346824112093145,-1.30684581187506,-4.44357757275202,-3.10883406375387,-3.12515845148573,-4.02022785390636,0.965820682054982,-2.82569995360882,-1.1827182847228,1.68598624017113,-2.46944029582437,-1.08816918530329,-2.10711548223935,-5.04936425823462,-5.52239337571609,-3.87124221249724,-1.17550564592693,-4.41815475720159,1.35899017447946,-0.577076867121832,0.562793428807254,-0.87656833921983,-2.06995542854793,-5.91461840740749,-2.69310142583117,-0.139807338309765,-1.75091256605538,0.376088933418941,3.06268614241162,-0.946498985313156,-2.97139650838335,-5.49351998438669,-1.19981613559366,-1.05250744078239,-2.73186763164858,-1.56780827898456,-1.77654636801299,-1.16516696087683,2.95701967751938,1.08516377517753,-2.27900149645893,1.90876390282574,-1.9194480107567,-0.272564452113784,3.49044670325884,-2.19463361321141,0.22764075244595,0.566665006575931,-2.09508146499411,-0.979011331066886
,12,-0.638253063849788,-0.452139373382579,-2.07851596461614,-1.19430717318846,-4.51244993602722,-1.66930901428168,-2.35230711376471,1.94904764030662,-2.38364535752407,-2.16365080146397,-3.50095862774469,0.651480468733098,-0.0827612107086679,0.792626998440937,-2.82052729286488,-5.05375700530431,-5.65711719817909,-4.75059205501157,-38.6462408253915,-1.4479330023828,-2.04606575591379,-5.31711089532701,0.284996467561996,-1.28115514983938,-0.844466111544534,0.335243259268282,-4.94984628341081,2.53868456868759,-2.703311256289,-8.07008164480794,-4.79696775760021,-2.36685437837832,-1.76960281656511,-1.27705342271429,0.543600773084563,-1.91910346286886,1.41960531083078,-0.258605597391579,-2.21836973252812,-0.831662356730703,-5.37217816773136,-5.24631299463999,-2.71685364759242,-1.65025751740768,-3.90870394325566,-3.22557398971321,1.44004686876588,-0.159605038827067,-0.153208952891418,-3.41739648399107,-7.46805202646419,-7.16080231060869,-2.96282681079538,-2.81351859319329,1.98127593029994,-2.69414658985306,-3.40272778994085,0.103071100772922,-2.43504744052461,-3.07230253100988,-0.579904348416676,-0.855815508533397,-1.01822700445155,-0.20660255821258,-3.2057392466204,-1.66002511703027,-4.1991245629788,0.969091592286532,-1.68100666312648,-2.26346895470488,-2.53753174005169,-5.50197464200983,-1.13894910531553,-2.49360799055694,-2.56000432079099,-2.36749938175853,0.817465421740962,4.95178549771936,-0.235412347027705,-0.554210365326526,2.80273546820763,1.608230450468,1.61593569593197,0.39939354201033,5.24699592941215,-1.68548146797821,-2.62807588591386,0.451861320933403
,13,2.74850861203322,3.82610269344877,-0.0927158507420245,-2.18764503742159,2.08675619716996,-0.652192571104933,-0.504821856569379,0.252047957591003,-2.63124626326771,-1.60734823560006,-2.64413204700259,0.35690265806079,-2.67243375909538,-4.65918063343952,-2.91140752211095,-2.19996187102834,-0.634299725889377,-2.36874865406389,-27.1618969533893,-3.40416763365238,-0.459635132449421,1.02014547163481,-2.18178938141182,-3.36758272724364,-1.61551807568549,1.76037939045864,-4.19684073073995,-1.44904757815038,-3.89148538535892,-1.29547508596988,-2.63984893503766,-0.844217326946819,0.516545808313822,-1.84746160588884,-4.0842285529402,-0.737199407404205,-1.19997049207541,-1.24077886921032,-0.0451126895650305,0.685158788939589,-2.85916576450472,-1.90522083478209,-3.42970991724496,-1.33817270798272,-0.0402112230176499,-0.415618609894409,-1.3183687331898,2.27223428200614,-2.5580387099667,1.62496537953893,-1.81387227932555,-2.28905875537885,0.399286352513172,0.521750464643901,-2.94871488675653,-0.0301857125446077,0.411223821702151,-2.01392972033818,-4.00237503023936,-0.703369855504661,-4.29839799378124,-2.49572034445828,-4.5274108876838,-4.53945191341109,-0.157757256091372,-3.69289467027966,-2.41834830397966,-1.07347708373072,-0.282278147447869,1.52551948909422,-3.81129488513898,-5.16405017428087,1.01133022993326,-2.30837925652077,-1.7987759417224,0.00847897974335865,1.60051909772301,-4.3166352108442,1.06065081964289,-3.47904729300717,-0.846431769095489,0.575141264519971,2.45600007923076,-1.52818247719642,1.16233407917571,-1.00922912287433,0.428528084223672,2.57287350586921
,14,13.6151512786864,9.3220050565269,1.03278327758744,2.79731290197014,3.93850153082303,0.453787104328512,3.50356261348452,0.429527381256776,3.021301397569,3.68372947256012,5.01589854767053,2.55580383319784,-2.84706365179318,-7.80855600505947,2.24011234693353,3.88332805647178,5.06493376966546,0.401855078183416,-40.3500283655203,5.36130674226433,8.01142197694935,1.73550406483582,1.3402661447426,3.9009570994258,1.18225691055613,-1.48696015257474,4.03574537932172,-1.95206370788856,7.3957741322215,5.33728551086278,5.99492238406674,2.74458178291616,1.5916975256805,2.31159635697031,0.609993144320924,0.349413383549745,0.296160639589289,-4.78859774015518,2.26322947243898,1.37155133836222,0.635953105081626,1.19901916555455,2.64280987599705,2.29523676726194,4.33098379687954,2.07975314921077,9.768883139438,4.09181346791411,1.54905049427907,1.93662270184223,-1.01663777780868,-1.11725748407844,-0.199659828638232,0.99762853160837,0.461242019865495,2.5399789090925,2.82801521258352,0.335629013584821,-0.563040975504919,3.49213449161925,5.38591977124997,3.28520921586596,2.90519352022238,1.82829808836232,2.01292339036308,0.554447717223411,3.96055827687087,1.16577348861119,2.40621667466121,1.26871851123587,2.42578662430333,-2.0530089460708,1.76358213061712,0.528800417761886,5.02881286830643,8.03672303808207,-0.235444260381882,-1.43427133683781,1.88779883492134,3.97021004200496,-2.60733510516866,1.35118647210993,-1.31169441274687,2.6403090503959,-3.50835487765653,1.66516372645992,4.82332179754621,5.66537066088404
,15,25.7793991051144,20.3855122906812,10.6825242123305,10.7624438111893,11.6721216350866,10.9226729886373,8.05420481167448,6.09298365854238,10.3796451549374,9.17342579713022,10.4873387783568,10.1290356233785,-4.41063751893762,-1.36568892015339,13.1298782256204,12.2176300171127,9.2327251749316,0.581757509933595,-17.0929933340685,9.06922946288523,16.5200492215549,10.1793287023797,7.35994719258588,1.32623463120808,-0.649739625083384,-4.05747211069956,12.0147072883651,9.46791778860097,10.5846980947626,10.1101168221826,10.9263447924855,11.2720944531261,9.51764069890032,11.2273906896999,7.29421120820962,2.98805588356527,1.82314907755608,-4.84127477980928,7.73443448450053,8.06697547887643,16.9749700520856,14.1409568204667,11.851807313667,9.66529784451859,7.30170028722705,7.70835929320356,18.4826623118533,17.8036264815701,9.25954310921361,5.90640021304171,4.53256950777677,1.58797306908536,12.4712165055621,9.25738676418177,10.9745882132456,10.6358942708544,8.30151725250744,9.23722344263479,14.2714706371262,10.7224792093616,8.0465673004469,9.95686291775473,11.222397134678,9.67422793579226,10.9554500611007,8.41929793911595,7.84851948392543,8.75439223715239,6.26466734122414,10.42976262614,10.6072582956654,2.52546032604505,6.72609617480703,8.70330362618915,11.5869593096086,34.4993338344843,-3.05628282620319,-6.98510276710431,5.68326631006357,6.63325946412397,11.5245864437757,9.54501565050896,3.72757439980796,4.42940905429668,1.96825290515517,7.64775534920273,9.67717551997657,13.4578800012464
,16,62.6426914884078,63.5778554853068,32.7846412453478,28.8307414095543,27.2814035601364,24.8788122427195,23.7500370769253,16.6376443380973,28.7331978789748,26.1225391519492,27.3619866723943,27.2594809883417,-0.443799544178091,0.951538807038105,30.3952339414855,27.0162935812409,22.3114112365465,20.5007854040778,-0.34868450417116,25.6198020960651,32.433646984935,17.9089820284662,16.1500005041971,9.15716010605047,-3.20578085491843,-4.51874518343811,32.5678877908063,27.1107716575484,34.872236411049,30.472427822549,28.7427202127797,22.8601140525966,33.2336847589254,29.3459174466348,19.0149598105563,9.84500477428492,-0.17234633338785,-3.23255878864939,17.820153564724,21.6830675467681,43.6284548209901,34.9638408724973,26.297338302053,29.1284614557912,27.8053942091497,25.969948897005,37.4302060040181,33.0844350471871,26.426474512492,25.0127592866947,15.2210357202603,19.4263557288918,28.4276845052532,26.5331899690641,27.1209124262277,23.6532942675717,19.6203265576341,26.1577990538167,32.1926394548841,29.1040890820668,27.0974229138192,32.63706969342,32.014270332284,30.4494117441068,25.3060593319265,27.9374705871055,27.8920775474362,30.5779326685747,23.3895501695702,24.0145865571876,25.7664601352203,16.4961588481642,23.2723021954544,20.3563854101703,33.0263716119603,52.5267874484457,0.4181549923901,-2.40081529135159,10.6848568507403,16.2616464388198,28.9715528551642,26.6685280235984,20.5275746612042,13.7319819610307,11.8181388658531,22.2812403109838,29.1234319301329,30.3793258721835
,17,123.707987297379,125.705420115315,59.4138902464697,53.9533224268112,63.3913926071355,52.2319268140691,46.1543792889629,35.707756410925,59.7826138237001,57.3520298488043,61.9119942229877,59.7622757692716,3.82436250460296,1.97557019010355,57.3497438639961,54.4700285363533,53.2635164723361,54.0626817343441,125.079043629094,55.9921648543482,65.1401897666474,45.2382149607593,35.5541682114135,29.5814212993309,-3.8085299715367,-2.65646020285021,71.5023777218948,61.4239001404817,78.7495387010918,63.495295908544,51.9865725935665,54.177824421989,71.9758655362843,57.8244958096852,46.4597875215168,28.624009972943,-2.61693727680313,-3.29102263591813,44.4139546417446,48.9581576788687,86.6514450930986,79.4735586671154,55.7638603236819,57.697011587205,62.7819251698188,58.9476524340866,80.5620785049628,71.1087105816423,55.1284504070627,55.6217731240076,35.0821561600551,44.3227802428428,62.1528378074122,52.0989040266268,54.4321559209243,54.4741840973197,45.5241269456174,49.6479401859897,64.4636243724904,61.1732983313882,63.8280412128938,68.761822125769,62.2530707384135,62.3482074105268,54.1915616075194,53.4587265107816,56.6516754222243,59.6642243432107,44.1239088157281,46.0626098406942,53.4232402368789,43.2563797576913,49.7853190573269,38.8617698694497,68.3363350257873,87.7427921080412,-0.45413035932097,-0.71772852605045,24.9018824352256,31.4403401939708,57.2979782291541,63.5670195950179,46.2257110099035,40.1959979219087,33.9866029565383,48.0853555023491,55.5702853917205,61.3115877071723
,18,231.414281594467,240.147885858305,109.819909352423,106.510854343293,113.830888168755,111.33993147409,94.2733039516984,80.1164712854993,121.655767183494,114.850734981554,124.296326618799,110.167507699596,12.5155594145358,14.7725685872983,117.500571226532,109.502051501114,115.021280046592,107.514696440658,138.159812213897,115.753613596543,136.144491009646,94.6210547770866,79.823635527267,63.7129911914753,-0.444093048705781,-2.42361079351076,140.733234217776,126.8351397078,152.552190994687,143.459271924078,109.639570715049,114.79201409028,140.750758731644,119.577866982005,99.7255549015367,61.2067033054727,-1.11974199965107,-7.10537579935317,91.7929865175338,102.570102405731,178.936924036776,160.806796624182,113.632272578791,117.936635342313,129.846243963669,117.061501607239,158.705698061999,132.133869569457,109.853498339248,110.85190898007,85.9562197773716,94.5057076124745,124.629173612584,105.436545704417,116.465424831437,110.478158141098,88.9075613067907,91.4374384604384,129.721924417147,125.899884019274,131.399193144227,135.254397828295,127.675083589596,128.334447822444,114.340636415109,116.824687337052,119.588001711152,122.43770508301,89.0379068712973,98.643647125105,108.085079750128,99.1969614125273,99.8936977953854,87.4384405193136,134.979085534754,157.866353429915,-0.264719401194725,-0.618205137136101,58.2995733308494,67.5079434822751,114.599017851275,116.371786142951,101.916021634766,84.9396600112877,82.5129822168847,108.247212114322,116.214196323789,128.376238719064
,19,427.72822779448,441.90945932554,211.487404135676,209.29262920515,217.4167212388,210.733500211729,178.8150683483,153.492160956613,237.906217799998,221.833228042392,233.335085089536,217.464839471017,27.1756917766779,34.3225208107615,216.351696392847,209.348680287596,214.327955249219,220.286339823333,306.33694467689,215.324218126733,251.686960273064,184.064706606591,151.916117692518,133.738240492891,0.030235131790505,-0.722027353807334,261.581757756792,243.84591445629,287.519580489219,268.868057053201,201.989521458562,214.115121894929,260.756295962098,223.340890695372,184.650429615094,122.868372730421,-2.83677767145218,-4.98143497125011,173.914765845007,192.547871155596,334.518743993111,301.796463044696,215.959062817566,216.881694616251,242.528279511444,217.615291417888,296.255426856337,246.382391750637,207.794630506493,211.520146171247,170.563695849177,182.960116161327,236.256120090316,198.091169960938,219.62619733668,214.894439554477,172.752164874353,182.237751600476,243.743993863677,240.472218390964,250.804130256985,255.158182385214,242.162349748231,245.214828699979,221.491214977431,213.694163657251,226.61239032768,221.415016786388,161.696504954477,179.287489206863,198.041801314222,198.839959009286,185.155745333419,165.4425066468,256.04306859198,280.150953056052,-6.44487302476136,-0.220961731659372,112.512767605161,120.191392825304,214.860446697586,219.903240003726,183.054908365786,147.571189794889,152.777950192689,201.004425600431,213.951421799455,235.60409456022
,20,767.985362267987,803.791200013959,383.061196287927,372.30414397529,387.505690891539,383.512968881454,319.245408116198,286.450071362452,423.431630250257,405.197390675845,420.417088080295,387.961861170044,63.8383196410682,68.3468093992365,393.632384117165,378.951102511138,398.243383416706,401.062657564636,590.064979295411,386.532209817484,455.549611658974,339.639112930976,280.813378095557,252.342563642204,1.09767068895144,1.2916504401087,464.60110468779,442.388543465134,545.362575745961,478.969232039411,371.703455333763,390.667066313948,466.934284263715,412.698303147983,336.872582101102,231.090628992254,-3.65195417577797,-5.63265943520628,326.194413574506,354.531634775976,630.919120796886,583.142903296425,392.493042434123,397.860203970781,444.598086911361,405.117371280774,565.607575642215,448.245722086962,383.257675267359,386.006262342738,319.023358854492,339.69091428337,424.490512194473,362.710654227229,401.761500141875,391.273320700444,321.299419660812,330.358360455055,444.32477229086,442.18642908932,453.501317297288,459.248386388842,439.064045516081,443.392718002877,408.667137676158,393.490314977132,406.36004504216,407.400517615601,300.44297048414,328.464516294363,371.17984159978,367.20001525485,350.861327201453,307.498393361767,469.868084051274,525.661482746475,0.116770020580134,0.0346767579271727,208.084720722876,233.426637250689,398.44284213897,406.2429123936,348.659412971047,282.446277051795,292.841253276946,375.404687154822,389.663916792085,421.61408124372
,21,1184.33001201465,1240.19690622398,695.957310683991,683.274561261902,711.242394205213,706.085069543154,598.097155097773,543.329090318995,774.12009282677,744.919045834285,763.089715239464,706.052368689932,121.658291324392,127.881759348538,714.261520772081,712.822621961987,744.944232307463,745.594583625091,1048.14533233279,726.05720294614,827.78142515153,640.301637405303,535.120727624404,458.499264297797,9.97564930081853,1.7750771882279,828.923449576838,802.333342104878,883.043786982964,871.229729506504,690.685313498007,719.594293012781,842.112048339762,759.17700925874,633.212163272493,423.722288683627,-3.82400147285034,-3.5494466980349,614.251192892773,664.061027555408,1007.37160438202,954.797009339832,728.811084141675,726.592202649783,816.828611221145,745.483507501873,918.869662090954,809.73444510739,711.347130907896,713.592656178982,607.468275785695,649.150460708696,778.892918966018,678.207348826169,747.939075700871,730.25746321674,611.552179204539,633.871293935974,812.340320302526,812.289497347925,820.08664600226,834.620942373644,805.352082551575,806.709563214201,754.600772418735,732.364542559003,735.794291765553,748.319253369947,569.695955957371,611.673908336497,692.269688357374,690.128355647472,650.040676756829,589.068026969327,845.74963880739,852.799545272272,-1.55342894592513,-2.9413040410459,379.981428364367,413.389348032426,736.835304007518,728.403281505491,656.484562032066,503.315564750089,556.180566057488,699.904565926787,729.265432669744,760.633195677137
,22,1680.66239077128,1752.93967348215,1085.45063633877,1076.36397987338,1114.47639675372,1107.21558987296,964.499547048526,887.799672537386,1205.29382359687,1171.99804996377,1187.74023619153,1109.16325288222,242.603426521904,245.698945866758,1116.23775049881,1134.53503739337,1180.62748659806,1176.09977711427,1552.974459447,1151.31174838739,1281.48642741087,1028.39309131656,876.709643014023,822.377603942334,27.1018691482232,13.2609921118164,1265.9215235158,1242.58493117329,1328.11712591539,1341.07024195079,1093.58113181453,1127.51204878425,1285.73230773381,1190.22018564347,1007.07784475156,774.224782624392,-1.24478168095857,-4.27942506294448,988.06232844429,1063.57882560885,1479.30224584936,1444.17643185076,1154.2795230907,1134.18677678759,1273.7769177017,1176.73591716314,1374.99501687349,1250.34068137859,1126.1831531173,1130.96757307432,985.776340853684,1052.77420233116,1211.47519385802,1080.87438412011,1180.53231492968,1155.87271980308,991.805217917237,1036.48233756316,1260.22569091015,1271.14819186369,1266.42248903829,1291.29347132046,1252.48057905919,1252.49232672621,1189.99046041536,1157.4289057685,1136.57146499402,1177.53220881034,930.155851758418,983.859251186865,1099.57506676711,1102.21948573027,1034.89646442022,962.821052178288,1303.96831845511,1278.05906201415,3.34151086525708,1.63689497882524,688.354580694729,754.205748833006,1158.80430927899,1118.82331406468,1052.08297064019,894.147458259515,898.718188357195,1108.85774444868,1158.15807125506,1170.66920304563
,23,2170.38402482017,2260.40609550685,1549.9253911891,1551.32894915719,1599.93329967918,1588.90905445491,1429.16067148489,1340.86529295473,1709.98100792151,1685.1793082069,1690.26831363409,1596.95209067172,440.571124859342,451.952052499164,1596.95254894206,1648.28664042612,1704.57956763054,1690.16981958724,2068.18932496995,1666.74491069864,1806.39761684113,1516.10222329993,1325.12869899058,1261.75260593146,55.3976924481208,42.9930732686562,1759.84983737565,1754.35190826007,1809.55964680027,1872.93638169944,1587.61915793984,1610.62464841033,1787.39080505185,1702.25873476332,1456.62323620147,1202.23990506036,10.2360117089056,10.2286846353563,1447.1311338147,1554.27809256813,1966.75491696265,1978.17453818493,1666.27828146542,1614.52277709865,1805.15699872943,1696.83503353751,1866.92257949741,1762.78990498391,1625.538982393,1633.01547502685,1470.57411835822,1562.5847386695,1719.4624099733,1572.91802803355,1699.73725760743,1670.13116534252,1476.36087474643,1551.36277124475,1779.15310652337,1810.89272449313,1776.49406850872,1814.86293337351,1775.8073786172,1767.41727256846,1708.36242390337,1676.78917481434,1593.59504729467,1690.75148766899,1395.28476701303,1444.76767066429,1590.22679312861,1604.55722489303,1498.77415797013,1440.34917014904,1823.65960360758,1747.13069601984,5.2919178276461,8.3651253099838,1053.96988186949,1163.00152974266,1656.87362167268,1564.60054572211,1539.00173312743,1347.78125777598,1320.37543287971,1599.7675055518,1674.95002644858,1640.25962750877
,24,2590.14829256398,2688.83666590108,2010.72514849411,2031.38639955569,2089.26168501995,2077.06256057995,1929.76919099175,1836.48897891208,2208.38769509384,2203.41974149101,2190.85492938402,2095.35642804764,782.395182127691,800.777334122492,2071.63443415692,2175.52900213214,2234.5891232631,2203.34964122039,2512.2146006334,2193.10515199743,2319.01204214602,2032.55300647857,1821.09104920284,1771.12414775576,99.7558604285196,85.9172551267284,2220.55829709024,2247.21814126364,2244.22502148922,2379.78302817205,2095.04621222451,2085.98738270552,2261.94594670785,2210.43016161862,1912.96144555507,1705.15055643032,7.43626925596936,3.93787331188105,1934.39478296159,2067.14078173458,2399.9797960529,2473.69746084738,2188.85417800003,2092.31255636204,2330.63538213881,2224.52794176375,2312.47646571685,2263.18741407167,2138.37178414338,2148.56495528572,1997.42619009408,2112.80116561744,2222.88279219554,2083.20857413949,2228.91845368078,2199.87380970237,2005.49326054627,2119.66197892758,2285.82889283733,2345.41854015184,2265.04770074566,2318.6504953121,2291.83587396274,2275.99382519745,2234.98087288621,2212.33394037846,2037.72311535076,2208.98859423714,1909.19669005368,1936.26998665894,2095.05761596584,2124.18236776501,1978.74294132425,1966.62791978271,2328.79828536997,2180.27270935584,2.68067452102605,1.24337069421199,1473.09599910386,1637.41882729147,2151.24633821771,1992.35204780584,2047.49037723591,1850.7023915291,1769.06119694096,2104.38095068561,2205.37633501079,2095.27299963853
,25,2893.43107615277,3002.00913646081,2399.40360677016,2438.64380875241,2505.27722710352,2494.86617561372,2380.0040188336,2295.66955896399,2628.99123168847,2647.65536393388,2616.54080984025,2525.61624772383,1200.60243230961,1227.13763921331,2472.63731409615,2633.15637550411,2686.08029883898,2638.64382670316,2836.31964785853,2653.37148724049,2746.50936323527,2497.97943968674,2287.39594279417,2267.06959785075,182.089292776047,149.081733857528,2592.46261853901,2656.31521823552,2571.18596103526,2793.50192485749,2538.16188848911,2490.7702804491,2647.45577146353,2646.31913950237,2305.54476842315,2203.82192375459,18.9141365252544,18.4483939558522,2366.47297331707,2517.15062277739,2723.55213892849,2861.44251950968,2641.63946904363,2497.26724039427,2774.04750277693,2685.4874764853,2663.34895348578,2676.61744786342,2583.69141836742,2595.38370272454,2487.56086120251,2616.2264935188,2644.17577431096,2529.57849092423,2690.60073256609,2660.60003069941,2488.01386596195,2654.10918812121,2709.50325208724,2795.92520711768,2666.00788330385,2734.61291285289,2724.54761775957,2703.06751584126,2686.57553117173,2679.10893015712,2402.09502013347,2656.00807909294,2389.21177695347,2373.32805332997,2533.58492063209,2581.00825967678,2394.92999992996,2452.18636748153,2741.01851630424,2524.28598577463,1.61777557652294,4.50246853202225,1886.23407560132,2107.51461389479,2570.55770323841,2340.49715993665,2500.83480223571,2324.3542976135,2166.84097985461,2541.15310538419,2666.58617171613,2464.88949478794
,26,3101.56248144454,3208.57789803592,2686.91558909183,2742.03159955297,2816.53800978736,2806.8169891532,2726.25845499772,2661.14987160008,2938.10718933879,2981.40420196759,2932.12937357723,2846.64571660692,1703.6633115799,1730.19679110598,2769.1546453216,2984.74333921553,3030.43788442792,2965.73023979983,3053.1585683034,3000.85347561121,3060.32743159687,2862.41615520067,2664.67993940078,2675.90793656814,331.628973058114,280.536970370535,2858.0871404757,2952.95642298066,2804.53287319728,3093.10568971821,2877.18011343484,2791.54242817575,2928.67988835709,2973.19403368484,2606.08556150085,2632.73123009073,40.8514545195167,49.2360809890661,2709.77254413109,2869.38085588076,2949.28243580422,3140.67532097595,2990.67979731235,2802.59003295744,3106.77022585097,3040.72601687144,2912.08269216479,2980.41866286529,2929.4244008835,2943.34410146877,2882.39622402329,3020.57096596424,2957.75567046427,2878.50726158476,3049.4665376856,3017.46385944283,2877.70591425168,3091.89510480169,3025.66493071568,3136.99966443918,2963.03224084981,3042.56169839267,3053.43426165864,3028.37587515966,3032.58815392629,3034.10587374132,2676.11288138527,3000.82653603983,2786.33394639646,2724.68276121292,2874.47362842554,2937.73580795568,2721.54547418103,2850.55074530639,3047.23686233728,2768.54359142594,23.639481186734,30.3294746432903,2234.75623848611,2508.74635262553,2887.95119532559,2597.58025103059,2856.58285753642,2714.72024579213,2487.10038953817,2879.47233233203,3023.05123435444,2732.69669431653
,27,3229.3350744131,3339.59109174428,2885.83420005018,2950.8836870578,3030.9148020346,3019.10807057572,2969.43894971957,2923.25021496184,3145.6471592844,3211.15173278857,3144.013511644,3063.82787742893,2211.9665414409,2233.06546573453,2972.85316004973,3227.67238370927,3264.43914968203,3187.72405672124,3196.48319380779,3240.68345065511,3270.25846192801,3121.08764948702,2935.7015881771,2973.89228240766,623.184673399537,500.948905164584,3037.90003454195,3155.27282312319,2962.62877518901,3292.82643906223,3108.19270811492,2999.09958858258,3115.23978412885,3199.11628455727,2811.98050899718,2950.78125052969,86.3607650089966,101.798321243023,2943.53510999961,3113.80723074286,3093.44934143078,3323.85422674548,3228.57268997098,3012.20876195456,3330.21114533223,3283.61164452019,3077.97951207148,3183.6904313452,3165.30955670936,3181.31219203166,3162.62622134204,3300.00078061603,3164.65764133316,3114.11189094816,3291.6679234803,3261.32918739789,3148.25303575159,3402.16366253835,3236.05134416125,3366.16363326212,3162.91730960743,3246.89401473758,3296.56525683274,3244.73954122003,3266.48189523435,3273.05014076082,2860.93861851555,3238.57719208534,3070.74069143948,2967.68736997917,3110.10203833499,3182.09047526693,2943.54190213966,3132.6236879682,3251.41400395801,2928.88620664903,53.4116983298131,56.9036910832479,2490.06810518651,2807.01848018135,3105.5660312888,2769.69929651497,3101.46537283672,2995.362967937,2708.52004178449,3109.19429819518,3264.48130584341,2908.86845366344
,28,3312.08538614469,3418.57826539824,3014.58792422305,3087.19247653725,3171.78336786975,3154.7765405248,3127.87472117214,3096.12228621505,3277.77084071772,3353.45921223335,3276.14047642354,3198.7529378376,2654.03921906403,2661.76388196748,3104.02469199455,3387.18922750626,3417.53001350304,3329.81518462298,3304.70352653121,3390.74762767398,3402.00946274899,3287.13870920178,3113.18871128768,3165.73434431517,1001.76718694718,875.725118228261,3150.28158615974,3281.58378328111,3069.78159063295,3419.31704439533,3258.07227386168,3127.89408532274,3238.40540600278,3338.56165986853,2939.79311046471,3162.97887431263,160.813873558586,179.405042505127,3091.60582014009,3268.55061169809,3187.58691489975,3439.15031890257,3377.35871615621,3141.43099468567,3467.43574154007,3431.72716970281,3178.17449303406,3315.83114391423,3316.2993939169,3330.83346188123,3339.03231146099,3478.99031486153,3299.00263347742,3267.30452129261,3442.21858002114,3417.3982471616,3324.5367616307,3593.85928048876,3367.57519873024,3510.63315615751,3286.17097421551,3374.50825342509,3459.52990107085,3376.74418579356,3412.32922100988,3426.06296499608,2974.51672123517,3384.23193851833,3247.31138571809,3119.38921304897,3253.33093787666,3330.3645307159,3078.4317733328,3309.11926528024,3373.71244381358,3026.83310491726,101.012738722083,108.682789659106,2647.97554690633,2995.31095658882,3237.06638529768,2875.86414423281,3249.98032944298,3171.78511217533,2845.18660853922,3249.19559335738,3410.00213398017,3017.57518926284
,29,3354.10182200221,3458.74124880854,3093.61314150481,3172.03560982071,3257.44522676868,3237.38091586337,3227.70665513898,3199.87767914363,3363.47655790898,3442.68784839002,3361.08991756657,3288.52536707135,2978.29925704641,2976.08215995563,3184.77366209269,3480.68443104101,3507.02729209824,3416.81884170602,3365.48086235354,3485.28223281939,3485.78151321961,3395.9793665699,3225.71889589415,3289.82218795444,1481.206698649,1307.47756151891,3223.07339934643,3358.76850701483,3131.897626076,3499.52286348475,3353.30347863828,3209.92616792287,3317.06034794603,3424.96324209507,3015.13139583967,3290.14290338461,290.26056254522,320.763472290686,3179.62019612134,3361.10263845462,3253.55224775509,3515.39431980037,3467.46379757234,3221.47645359734,3550.08963226316,3520.36306401169,3241.64365087311,3399.08125827739,3406.09873092298,3420.45515897438,3445.7965544575,3584.68726305592,3384.14815246942,3360.35093307389,3531.64300076645,3516.44319768518,3430.22190672719,3708.48577197592,3450.18651321229,3600.88478157681,3364.06618555658,3454.33114649995,3565.93740282763,3459.51020764884,3499.1579913749,3523.3586728767,3047.64367029786,3474.22515409981,3352.75441298024,3213.14892339867,3342.69604137909,3422.39460633316,3161.23817139867,3416.6499597589,3455.73162998007,3096.22518208704,173.027801313793,187.187042645198,2744.78460424087,3111.47159961465,3321.78827820098,2945.26499893352,3341.08433592012,3278.16090096966,2925.60016239026,3337.04106096821,3499.369346843,3091.30390524054
