,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,6694.82316185785,6766.22155577093,6530.30476678164,6845.59129118482,6746.63103462889,6740.28552257798,6841.14245873439,6760.16274669867,6881.80470669404,7120.67786121409,6911.9537430226,6863.71341010487,6612.2756810832,6907.86858342403,6691.36589703592,7192.25630683095,7046.69705743853,6943.09608377454,7098.37937354371,7198.25845663692,7101.10390985563,7240.81724718345,6863.80203549662,7012.9323661274,6642.7461996422,6727.7314039677,6930.84777992448,7002.82832882912,6956.70490202965,7139.71743931208,6949.61744690988,6926.10332223618,7111.28544397557,6998.03453459682,6897.95929889372,7013.76158261127,5555.16330187539,5685.58824543747,6794.54000823061,6961.83820942549,7081.47771372978,6988.65399491712,7186.25840684117,7147.63234848525,6882.87065460007,7067.8956876579,5196.83086829015,5083.2835304376,7007.78461385398,7101.54227478412,7087.29859887049,7315.79415171012,7167.53646566586,6983.30997733854,7213.74300587115,7312.83962301657,7270.96044266125,7106.44490201497,5083.75690960647,4989.72368254485,7034.92451303093,7225.13999765617,6832.76554606616,7036.6985311382,6580.56869971534,7016.14112689889,7234.56418208972,6874.02871045844,7080.98115261835,7176.318382341,4801.99446424011,4966.47597978854,6687.58585120753,6950.07111647405,6779.07368559467,6860.28358012724,6848.29606962696,7068.23439175017,6926.66920401644,6989.05441784697,6966.30373117474,6708.73200030961,4805.57408849341,4852.71779675303,6385.34285650491,6593.74904423748,6776.67606911934,6563.46028692531,6816.67240807332,6743.08611202516,7569.24154313171,6812.58126460235,6905.75760955505,6709.97910141798
,65.5,6663.7011070372,6726.82290044003,6493.75622787632,6807.50973847484,6708.41126454815,6702.6864873269,6798.03743037275,6720.43407633523,6839.88414644717,7075.93203095607,6876.54700214726,6833.49715491961,6580.72339229701,6867.96199542402,6655.65919883497,7150.1479151852,7007.81865934506,6905.04135505138,7057.88056126665,7156.34286787647,7059.27237486479,7198.41257466508,6829.14312990781,6979.69230642617,6606.34761465314,6691.64571000219,6894.25352275491,6964.43825598421,6920.03789794398,7100.97552174581,6909.97998423068,6891.08919685196,7074.36988257986,6962.70163683982,6865.25279495449,6980.4155693993,5526.80130308762,5655.67041288712,6759.49193434389,6924.94867750152,7042.4931382774,6956.35741404911,7145.28064352958,7108.88724181697,6853.16590758683,7034.65064731586,5168.07565486065,5060.66571428732,6969.70643930829,7063.66275975586,7050.85530803915,7274.93123882,7126.38677920861,6946.59388859658,7174.28161711689,7275.57555899164,7230.89285474576,7073.6096277611,5054.46275382438,4962.75368785008,6996.02518691358,7183.62635750589,6791.13351793506,6998.28143197123,6546.85372205643,6972.96226805907,7193.91791507999,6846.45004284347,7048.32818908631,7141.99484214568,4779.63125477932,4940.10529769383,6651.63143663161,6911.6477395038,6741.94158624342,6824.74075166763,6810.66757923195,7028.69874888623,6890.28832733893,6949.37625054126,6926.72074753728,6680.90937527381,4783.11634136754,4826.52506984342,6351.26224428721,6556.90015673022,6739.89792225001,6530.49705607063,6779.015154497,6705.41411212162,7550.84441198373,6773.89089100598,6866.95475087094,6683.83079878907
,66,6632.87243569221,6687.98109083161,6457.98999527416,6770.73150867425,6670.79613854733,6666.16700606241,6756.41146988371,6681.55047876739,6798.88983618657,7031.87007241564,6841.68457493269,6801.82489275989,6548.99658538099,6829.50655417726,6620.4201058248,7108.58075454266,6969.54389338949,6867.83239995204,7019.0248968429,7114.50309749426,7017.55297922405,7156.18602605073,6795.22403391626,6945.61422181884,6571.47486971897,6656.98331223536,6858.1751791351,6926.75739958434,6883.99868296437,7063.29991020125,6871.0537221787,6855.9409578412,7036.82294339482,6926.55219558834,6831.92117936417,6946.91787714732,5501.1126564052,5628.60412728817,6725.49437120578,6888.58889227628,7004.26018337972,6924.2363986947,7104.47028363086,7070.18603787341,6822.99916863912,7000.03838666138,5142.238687952,5041.35916347271,6932.30063474145,7026.35460714774,7015.82867453392,7234.52998877279,7085.84935954794,6909.89058340284,7135.10866175589,7238.410944543,7191.97446329352,7039.55062292057,5028.63911493218,4939.02954334695,6958.25573343888,7142.96913894103,6751.29876852548,6960.73294287521,6513.35462696528,6931.06070712363,7153.33390859874,6821.41875319751,7013.28744472335,7107.49730980412,4760.38130013589,4916.80421756287,6616.94084461089,6874.43847107765,6706.10460478729,6790.05366219757,6773.70373962794,6990.14420278853,6854.68815419887,6910.11320191659,6888.1222473454,6652.18008832232,4762.30815543459,4802.93360016066,6317.75774340761,6520.08537905028,6703.7807230681,6497.54374011699,6741.17579366745,6667.99616621246,7535.30377877775,6735.63390296677,6828.14748342322,6655.20562951375
,66.5,6600.79179219402,6649.78545277002,6422.03866719921,6733.5097019083,6632.69107167312,6629.34172100297,6715.35384711147,6642.15640360889,6757.37709793365,6987.2139697059,6806.11053043974,6766.82856642064,6515.34083789643,6790.87831096765,6583.76859949855,7066.11021201639,6930.3877118037,6829.70796192221,6979.35820192504,7071.6342385446,6975.03647687908,7112.27019020722,6759.51512648503,6908.03097683103,6536.30244827603,6621.77649117339,6820.68769483273,6888.01583731918,6846.61135867548,7023.93527935415,6830.74263510561,6817.7992609241,6996.06647487152,6887.09520089605,6796.11226888129,6911.26758642207,5476.0528899133,5602.30232362418,6690.11558599458,6850.75114558766,6964.80374199275,6889.06243003822,7062.25672304298,7029.59625002994,6789.99989992068,6960.954443001,5118.10575211823,5023.8555828428,6893.51622228722,6987.83355686333,6979.53040810088,7192.47231650152,7043.52796410634,6870.91868662202,7093.55532483271,7198.28259777605,7152.05774616691,7001.41298276738,5005.24534195833,4917.49437505359,6919.47692438086,7101.10151489801,6711.50246115761,6921.854466418,6477.21277031441,6888.64521223188,7111.24023750656,6796.52407402784,6975.68595634914,7071.02354445804,4742.06097756456,4895.65836940868,6581.72966608313,6836.40420014919,6669.69172942444,6754.51525705906,6735.36499652829,6950.06006477259,6819.13344112324,6870.30763086618,6849.07788688208,6620.27800122788,4741.60190865501,4781.48609033094,6284.39933035138,6482.65188894295,6667.06950526257,6464.1819045951,6702.26297878499,6629.38024894722,7522.23905676136,6696.60506587824,6788.82104608642,6621.55961154464
,67,6565.70513668541,6610.62052420721,6384.71625226731,6695.09056134382,6592.65559350295,6590.98682062275,6673.08166928165,6600.9637569645,6713.72631534313,6940.62132811479,6768.71651164757,6725.06659441648,6477.05279604113,6750.38085872374,6544.49390310699,7020.23156153927,6888.32421940272,6789.18561110354,6937.02826264102,7026.03633812558,6929.55809031534,7064.68839905417,6719.74601077622,6863.8862575203,6499.81477447854,6584.63989733492,6780.00511273546,6846.07260628191,6806.40095000996,6981.51735892867,6787.82701322347,6774.93374074793,6950.23419786732,6842.46800267462,6755.50698893829,6871.02585064992,5450.11123664383,5575.31905793698,6650.88721309137,6809.35375878013,6921.70202836763,6848.15698861938,7016.98217043071,6985.42877425036,6751.44824923862,6914.97793452398,5094.63967523093,5005.79180304648,6851.78887620052,6946.29969339904,6939.66710486201,7146.80141119959,6997.66743892879,6826.82227693785,7047.68926262581,7152.54375333332,7109.24293303012,6956.07969402093,4983.06804246508,4896.60279932364,6877.56971298939,7056.16932176557,6669.81841791336,6878.97813830247,6436.47008026893,6844.03264373658,7065.7030470952,6768.89253124864,6932.78550415384,7029.87854767384,4722.82893100825,4875.06870931676,6543.77420198651,6794.95619019143,6629.65429061465,6715.70267071887,6692.67992709017,6906.26811467733,6780.4340498452,6827.46919876842,6807.30717893764,6582.36564621088,4719.94242927235,4761.06211970368,6248.59314333377,6442.77806821832,6626.72791148014,6427.59207923933,6659.84969932409,6587.80958788662,7509.79672827892,6654.81029235027,6747.39262249941,6580.01434086082
,67.5,6524.89700210321,6568.74154891139,6343.53597735397,6652.79566769931,6548.58116599302,6548.45299288421,6628.30576787831,6555.96197604542,6667.28279626484,6890.27501169124,6727.84212557043,6674.35350156804,6431.63402256564,6705.90451605839,6499.38578988483,6968.83417681522,6840.90608422932,6742.5118383607,6889.30509949232,6975.06996559488,6878.57201316993,7011.63796635406,6672.87479020095,6810.63587969525,6459.2492192589,6543.1356286725,6733.13194865257,6798.51166738744,6760.53560410679,6933.14620434499,6739.35816263086,6723.91359327696,6896.17211912812,6789.43285363318,6707.19845093206,6823.80593256133,5421.59816280886,5545.68818771453,6604.96219388773,6761.59201862652,6872.14103725165,6798.53160077997,6965.45523638915,6935.18661845437,6704.72421309625,6859.80643411296,5070.40801502464,4985.40789444229,6803.94196371133,6899.03030344999,6893.2977149346,7094.83587829417,6946.01739300745,6775.05266949006,6994.93433257501,7098.23901577203,7060.32904583648,6901.25276892765,4960.56850749463,4875.23884595952,6828.99321299694,7004.54352521913,6624.0691998385,6828.91456149055,6388.21447926123,6794.83636228602,7013.75389208099,6735.23164455684,6881.74842169035,6981.12457339362,4701.29715863665,4853.26956889477,6499.70495973571,6747.74805851453,6583.56152171323,6670.86626489433,6643.0371529474,6855.69001267602,6735.70885898266,6778.31959765316,6760.09987226813,6535.51124286502,4695.49574437645,4740.04789060737,6207.91678707694,6397.40741030914,6580.63591211752,6385.46937421435,6611.67782086426,6540.31960914325,7493.68809650479,6607.40700266246,6700.816964742,6528.39053047958
,68,6476.15672292041,6521.58808606183,6295.97822916343,6603.07201627166,6497.06322095291,6498.85218942648,6577.73887691249,6504.50077602658,6614.12988875319,6833.07271016226,6682.53538354806,6613.52806753383,6378.12653569348,6654.69272807484,6446.08380594564,6909.19842495961,6784.74327622051,6687.21727813367,6833.28751994785,6916.52981235562,6820.17404716799,6950.732004587,6617.30488243173,6747.23602202944,6413.24618897829,6495.1265536312,6676.94372584619,6742.28187098288,6706.50126610891,6875.63203875251,6682.93501776008,6663.32007476116,6832.44224192139,6726.06743192996,6649.50338282765,6766.51928627776,5388.8078891305,5511.39113923009,6548.98404349597,6703.6951781487,6813.12331958539,6737.87990768346,6905.15153175732,6875.28241495012,6647.81993663584,6793.96858329781,5043.85664723351,4961.27264980978,6746.8260542921,6842.00109206897,6835.90102401445,7032.28711731199,6884.54097267985,6712.99734803492,6932.19228992497,7032.15752977669,7001.83109590255,6834.46908465777,4936.07326769291,4850.83896218669,6770.82433440242,6943.31437842904,6571.24415526292,6768.5955231904,6330.33917873408,6737.67147098906,6952.43328726049,6686.89943820819,6819.96177735529,6922.23208742919,4676.06061703545,4828.58015885133,6446.87796570668,6690.85539327609,6527.97005504113,6616.32703047931,6583.99345737934,6794.88854768747,6681.70025459073,6720.08475406474,6703.94775438583,6476.88827552132,4667.72553934134,4717.3172515098,6159.17762238163,6344.04436556733,6525.38433930489,6334.66718484152,6554.30200120458,6483.64483970545,7469.19813419843,6551.76911981252,6646.70013524128,6465.70689326174
,68.5,6418.15920860661,6467.77396463113,6239.2613754103,6543.14490240466,6436.05023167285,6439.45177658866,6519.22104264395,6444.04668295648,6551.54916573967,6766.96626850412,6630.45347501729,6542.26682021809,6315.63954239894,6594.63092281743,6382.29631991996,6838.25710216141,6717.24779290306,6620.7443384835,6765.36584898638,6847.63130014049,6752.02198531899,6880.02055317484,6551.34137556992,6672.49945336219,6359.33713976246,6438.97659214354,6609.22427366461,6674.61225169298,6641.29827088398,6806.01975064731,6615.78003673897,6590.81191652139,6757.49701193058,6651.48886417978,6580.9425713386,6697.85262034002,5350.50441523483,5471.77024598048,6480.64155132727,6633.65955987712,6742.61968069643,6664.44823587001,6833.83746212209,6804.16264574105,6579.56630708672,6716.76654959424,5013.58297704602,4931.27109902459,6677.57620388457,6772.95278890652,6765.76495000461,6957.16343669783,6811.51093522827,6639.28987257411,6856.90265291556,6952.77157219682,6931.51744834482,6755.87710711347,4908.06062877975,4822.68962814735,6700.2057543336,6869.6971063318,6507.9037256357,6695.76220223803,6261.79933681257,6670.45064624611,6879.66948066856,6622.79067974372,6745.34037092077,6851.17510892055,4646.52262961821,4800.03478352622,6382.08940977728,6621.90681837968,6459.81694091513,6549.63440127894,6513.28222151195,6721.88312214044,6615.85516210756,6650.32278318714,6636.48500436533,6406.43120939771,4636.59774486391,4691.4942920754,6099.95948096842,6279.95446913532,6458.81504516351,6272.94050905555,6486.11437100955,6416.05700000412,7431.63490612419,6485.69130468659,6582.123352002,6391.43137213582
,69,6350.91037874732,6405.06037313639,6171.44177807073,6471.44606518826,6363.77154339719,6368.56694516465,6450.39450574002,6373.3189509012,6477.81673630551,6690.10611506285,6569.65040221626,6460.05639269253,6245.3686993532,6525.77799304275,6307.64002721877,6754.99470675201,6637.11483802845,6542.28855625678,6684.59981754198,6766.38716927418,6672.59284169138,6798.18492617978,6477.74877721433,6586.7345840333,6297.04412391909,6375.01041095446,6529.32660925894,6594.79545851983,6563.74803016821,6723.79974832078,6537.37031696239,6506.757510002,6671.4164575725,6566.50334404265,6500.95498023719,6617.25670769524,5307.06121688274,5427.19718120264,6400.09736247498,6551.17570287309,6659.31731258411,6579.23688505963,6749.96114695193,6720.83082373144,6499.73941126969,6629.2140941607,4979.13981210081,4896.18099696026,6595.34982815413,6690.34848235522,6682.43010063127,6869.2460937132,6726.09890672756,6554.0573364079,6769.09280934279,6860.77605853351,6848.41636853939,6666.25106213471,4875.69069518604,4790.40161208614,6616.68584123849,6783.00154920507,6433.05895558334,6610.38140510724,6183.6567146179,6591.79868587939,6794.3087541767,6544.03502180865,6658.76473254149,6767.28601027701,4613.95980442545,4767.44800604374,6305.03403696883,6540.5156480582,6379.65146212976,6470.39474546146,6430.86684817782,6636.45713137361,6536.25490469503,6567.50217510868,6556.11504011697,6324.65094943461,4602.94838574151,4662.29799591278,6028.63849443082,6204.03065920821,6379.91254722578,6199.18825458662,6406.44577790662,6337.0343325679,7377.097461757,6408.34038506093,6505.43262207954,6306.92884215671
,69.5,6276.10690748322,6334.09904538902,6091.93053068937,6387.63276231165,6279.55620409891,6285.29664065848,6370.5786515403,6291.50953446999,6392.04057422948,6601.41920373746,6498.68332016683,6369.04296586566,6169.6350837346,6449.49878619548,6222.29763493181,6660.53131812993,6545.14685766165,6452.19641961315,6591.6671441243,6672.99308306331,6582.05208923219,6705.06912823044,6396.91096396011,6491.78601940044,6227.32230451311,6304.53140233001,6437.97539472787,6503.35356590263,6474.38777096647,6629.68303510228,6447.57715258054,6412.16732524447,6575.03152113503,6471.37348299067,6412.90803787305,6525.15873520555,5260.001695362,5379.01596914428,6308.58802370546,6457.34987913948,6565.24740864057,6484.02561916132,6654.07283080136,6625.89709572005,6410.08679424081,6532.61992653689,4941.37408700661,4857.82634043215,6501.13460251884,6595.29166314363,6587.17638278194,6769.49732233341,6629.89813926362,6458.90632845753,6669.65184317392,6757.352937556,6752.56924374563,6567.29534047103,4839.89710740235,4755.04319889551,6521.25568494728,6684.36318569369,6346.30535333956,6513.65067235053,6096.48611762378,6501.20785494325,6696.77248328746,6452.01762468277,6561.54682513889,6671.82577126999,4579.49349161101,4731.95145688953,6216.91340431274,6447.52852420757,6288.66348012416,6379.75237262131,6338.68586886585,6539.76999553848,6444.170473337,6472.40607533357,6463.8848770946,6232.66579985049,4567.3658506367,4629.48109448691,5945.72843313182,6116.64726804592,6289.71839851249,6114.25957682516,6316.26350905673,6247.17161528721,7303.81213400547,6319.73448562754,6415.93388690614,6213.50894943598
,70,6195.60299113694,6256.1061055891,6001.36642011283,6291.93832476185,6183.59140007302,6190.50194057905,6278.97464069623,6198.65700032213,6294.20185230346,6500.61546763033,6415.9128970585,6269.5756795115,6090.36610869995,6366.66937527295,6127.54772472884,6555.31654631693,6441.77651339651,6351.30589730029,6487.28167382968,6568.03040577396,6481.47573389153,6600.93108760009,6309.97058666531,6388.9406603639,6151.51813617474,6228.90180080436,6336.45224145647,6401.12325154488,6373.75618992183,6524.18200541985,6347.40877152755,6309.05906034216,6469.74198050644,6367.91023543427,6317.85941589362,6422.57503192388,5209.91237670293,5327.73113254616,6207.07446230142,6352.96794819993,6460.74547559398,6379.32469983302,6547.6114192313,6520.06770189208,6313.606220576,6427.93978479002,4900.54926459605,4816.8512501363,6396.1700356937,6488.36948074003,6480.5434275067,6658.48572852046,6523.13004540557,6354.55135271006,6559.27165515969,6643.41309579623,6644.69110472202,6459.81386674705,4800.96893779746,4716.64314685376,6414.80278347815,6574.74086514071,6247.14063701111,6406.44735029021,6000.71301611141,6398.77976968603,6587.94655615523,6347.62435529703,6454.47640458292,6565.95759553765,4543.42508410166,4693.67098268403,6118.56126573633,6343.81205243815,6188.284776653,6278.56400700873,6237.20481362365,6432.63252271605,6340.33348667603,6366.08703620141,6360.63775185469,6131.97527790699,4530.47467013564,4593.7918711075,5852.09560754399,6018.87761043715,6188.96166886723,6018.95883103633,6215.91633777124,6147.70568915823,7213.44834644201,6220.80156376752,6315.09843298809,6112.11362689979
,70.5,6110.85528364376,6172.78762765323,5900.62885960643,6185.70686893238,6077.33353062887,6085.23037163399,6176.58722691327,6095.78802591009,6185.58606152577,6388.61600675973,6318.21564706828,6162.43017970951,6008.28092808955,6279.51645397195,6024.33188775625,6440.43355360341,6328.71042809784,6241.24277763734,6372.66944367727,6452.0292982325,6371.01786407625,6486.78510327417,6217.00421552941,6278.4115781179,6070.8366328772,6149.31628268016,6226.22378828328,6289.61425166782,6263.05510783544,6408.71708374571,6237.57936989891,6197.35791853814,6355.6755577172,6256.81502209474,6216.00965154301,6311.03797532421,5157.31198189601,5274.14642556648,6096.86862702388,6239.60015217856,6347.40729525156,6266.20806925846,6431.0084790939,6405.05890847107,6211.12176759591,6315.65551261037,4856.83598806206,4773.69399846121,6281.14339902628,6371.3406188773,6364.62306599219,6537.87606244567,6408.00892816478,6242.2556688595,6439.18523002352,6520.19297684771,6526.6327377827,6345.58733372782,4759.12616797012,4676.47046654479,6298.81549823778,6455.43919887763,6137.15352495648,6290.68444749138,5897.79773780641,6286.48771300598,6469.60668677213,6235.36635351191,6339.15750805816,6451.33391743589,4506.40415678726,4653.26564883783,6011.17160468602,6231.5600940059,6079.78284883135,6168.74185274578,6127.52451512795,6317.24798528658,6226.38102794688,6249.80734258915,6247.75825974549,6024.39808202537,4492.51851152193,4555.679327373,5749.04549664456,5912.09664418894,6079.34577707435,5915.13071515533,6107.59687120937,6040.21594936924,7108.68291654189,6112.48000528967,6203.67389648559,6003.37154637303
,71,6024.14765127482,6085.40967094475,5791.00257632137,6070.12405658195,5961.83726899799,5970.77652622056,6063.98223486667,5984.11150894739,6067.43960863494,6266.33600638683,6207.15154253369,6047.64640508134,5924.86548422288,6189.69049587454,5913.76563479936,6317.99464323453,6207.30415516555,6122.93146843461,6249.55943907382,6326.96922169015,6251.80104850985,6363.71536829238,6117.92840325087,6160.9175036324,5986.82994780822,6066.91735390568,6108.25566884523,6169.93354321848,6143.69047147396,6284.94788385069,6119.61763266009,6078.54531872037,6233.69144989235,6138.76335137995,6107.8128645796,6190.9914737122,5102.78083989744,5218.60096511162,5979.38065325516,6118.22676849143,6226.1950931637,6146.09024758418,6306.01181049095,6281.39801984475,6102.45997372562,6196.03515704368,4811.14478191875,4729.56663856216,6157.59968166991,6245.35415149374,6239.91386522085,6408.88040597793,6285.00159745272,6122.63712012391,6310.49068901415,6388.81270524063,6399.40185114732,6224.31735021265,4715.16640487112,4634.70395180321,6174.49690585831,6327.71777470463,6017.98551020251,6166.89880149565,5788.26677695867,6164.91422853212,6342.6974216082,6116.2688186582,6216.55563493218,6331.36768813157,4468.33685855166,4611.36692720321,5896.56845817375,6111.67576384392,5964.82557885134,6051.59902417612,6010.86174990206,6194.29270577205,6103.51949254064,6124.9034200557,6126.08366174553,5909.60338627156,4453.29477339954,4515.71275839319,5638.00989714421,5797.69303478012,5961.63034019566,5803.52759166171,5992.10123240438,5925.56142627228,6992.62034433187,5995.56241927389,6082.76699453496,5887.95348021385
,71.5,5936.05359568065,5995.48254223445,5673.25078603099,5945.47405290503,5837.72589965251,5847.77769755972,5942.26792039504,5863.80939550961,5940.1111900345,6134.13083650686,6083.46687564531,5925.38423828374,5840.45260129571,6098.26723567214,5796.09152676202,6188.13044443794,6077.71806603069,5996.35530496163,6118.23764898074,6193.3137389367,6124.89642648354,6232.45312459699,6006.66296546697,6036.11329301021,5900.9083188274,5982.29179701962,5982.50052983169,6041.90841748298,6015.95459653915,6152.85066337001,5993.53540708452,5952.85903017299,6103.53404955835,6013.49890926705,5992.60156719194,6064.40004757054,5046.55097834015,5161.15274816342,5853.96947518335,5988.33229250181,6097.63935563765,6018.56304723644,6172.88854051639,6149.78558111179,5987.74232306846,6068.35891676452,4763.62984239998,4684.29282361623,6025.54086818411,6110.76560012845,6106.94585670654,6271.21474990125,6154.45818602104,5995.32992086777,6172.69923480652,6247.95469000325,6263.04676935498,6095.36461001965,4669.6744169401,4591.48960176188,6041.21251203864,6191.26872131513,5889.25651688062,6034.5206726423,5671.2190065107,6034.41856849489,6206.82645060603,5988.86997771075,6085.6234437,6205.90295675274,4428.82033925363,4568.02084401721,5774.59394867516,5983.98915168131,5842.71944390014,5927.33892680396,5887.14262257845,6063.60002335347,5971.92054790943,5991.34496342156,5996.01048665208,5787.31208717119,4413.18275955976,4473.8605591589,5519.35580865246,5675.54414832605,5835.69340689938,5684.46444990137,5869.20564507437,5803.97489831048,6867.67868730994,5869.94388602548,5952.52547062625,5764.70954830801
,72,5846.68123536073,5903.92461733673,5547.2945780078,5811.18994751473,5704.90145115468,5715.94426014872,5811.29861366368,5735.08155111835,5803.5183752079,5991.59410748762,5946.81203376002,5794.47200711677,5754.23374233929,6004.98567275486,5670.16930777448,6049.38011770594,5938.65273345739,5860.36972804044,5977.41558844461,6050.09286395813,5988.98163245081,6092.15084760425,5882.27324416428,5902.36326374849,5813.24617677952,5895.66304155756,5847.44505132418,5904.52043001912,5878.21056366201,6010.32770855947,5858.72279360702,5818.57931030609,5963.77047727477,5881.35100071045,5863.39085815091,5929.92318050358,4988.19711217205,5101.37059913921,5718.95380755402,5848.02450187936,5959.44010906473,5881.57104779377,6030.0321050449,6008.13244081426,5864.15785657819,5930.91529277587,4714.32860421357,4637.59473425142,5882.73514661217,5965.07588007777,5963.43255792148,6123.04645460222,6013.86793206659,5858.6573985399,6023.6021856394,6095.81731242458,6116.27655042043,5956.85315520227,4622.62089616344,4546.78833418058,5897.30643223867,6043.42597122163,5750.34239937549,5892.01350489649,5545.70777929535,5894.08340089766,6060.93403283703,5851.62046567232,5944.41505739916,6072.76785655978,4388.18526686893,4523.07310403463,5643.52405467076,5847.59860616277,5712.22260917262,5794.29206445552,5754.28805786648,5923.20167250326,5829.87119073983,5847.3760985682,5855.95612757906,5656.13977747767,4372.38699883067,4431.0008969558,5391.85726156351,5544.37585408905,5700.73159201183,5556.66138545238,5737.42268004219,5674.06420817474,6733.69778482312,5734.79858027522,5812.27601115779,5632.17293246641
,72.5,5755.15655246738,5810.27939009745,5411.13070839988,5665.70114458935,5561.45528193289,5572.71364588036,5670.47862031193,5596.44173777107,5655.96856620345,5836.69504382502,5796.60226413381,5652.90359894374,5665.75768788485,5910.10573900974,5534.83947447131,5900.33269871307,5788.31216867392,5713.8333587717,5825.33479664212,5895.07631842605,5842.10382163095,5940.63092419899,5742.60311221902,5757.43134762284,5724.59348589713,5807.38116277587,5701.33893006476,5756.02484215128,5729.25908699973,5856.09465910839,5713.41072614456,5673.30715346205,5812.49042502194,5739.61214944125,5718.25656571693,5784.75477396069,4928.55199859418,5040.43938939512,5572.49511805031,5695.39796975607,5810.35339858808,5733.92871669446,5875.28694991299,5854.54755196808,5725.55525561188,5781.66346121162,4664.5061426663,4590.14569245537,5726.72204405252,5806.40426008729,5808.12219585915,5962.2474731773,5861.99749967909,5710.9686355477,5861.31391610555,5930.04875964356,5957.31245856169,5807.17212928738,4575.04327327355,4501.82659770816,5741.0115070575,5882.65703510612,5599.64519229378,5737.57437116373,5410.56865888801,5742.87367440101,5903.12398884864,5702.79792780956,5791.33739124893,5929.5308340977,4347.36915940324,4478.17012376902,5501.95927468414,5700.61266237314,5571.27262378105,5651.06009477172,5611.23439904663,5771.82386392562,5675.36950634762,5691.19727953599,5703.69966983256,5513.58241059073,4331.41786122147,4387.80686741652,5253.21600141637,5402.20982441303,5554.44619327097,5418.11073338028,5595.57475129754,5533.93654007661,6589.71789365929,5587.9110894574,5659.20418299219,5487.9976362747
,73,5660.87988340994,5713.4114054563,5262.93810245755,5506.46699938022,5405.03933983449,5416.28733584271,5517.44705623779,5445.54750458153,5494.44851554916,5666.64565689449,5632.72617416844,5498.4189350639,5574.37510003799,5811.52764698082,5387.48527855538,5738.13869602619,5624.18468158621,5553.42072376146,5659.18834038047,5726.25989643248,5682.20784637902,5775.62506857291,5585.99188939489,5599.01218827498,5634.06540702716,5717.05587415075,5541.40591838355,5593.86219693497,5566.15814508184,5687.435616496,5554.84396616777,5515.47657973861,5647.5519103645,5585.57417788796,5554.92171446336,5625.76471621606,4868.99170126524,4979.45763180998,5412.04114404746,5527.98072979666,5647.55393849294,5573.40364166747,5706.51272519376,5686.47125698639,5569.40414763552,5618.16351281907,4615.2479504088,4542.96825542479,5555.82394676135,5632.29829677276,5638.17468541423,5786.48197052122,5695.89171777511,5549.8650041845,5682.92095947814,5747.85579355962,5783.21763212454,5642.91360643123,4528.2848319766,4457.09512814933,5569.52935985188,5706.27253401267,5434.07278107071,5567.68197584753,5262.59715166476,5577.31807466385,5730.31692580074,5539.92145390623,5623.67952166347,5772.62907586017,4306.97821415862,4433.66864997724,5347.53588315141,5540.07354344695,5417.46711655605,5494.77163847585,5454.90271983329,5605.93849217906,5505.49708881339,5519.57768101284,5536.47258276891,5357.13705954404,4291.00184160616,4345.0684825877,5101.59144926845,5246.35316759729,5394.34045528801,5266.21543247802,5440.15967254697,5380.86788054199,6433.18050545466,5427.2885891072,5491.26428981924,5329.82621171887
,73.5,5560.75720003154,5610.47501062259,5100.67202591342,5331.64117752581,5233.31236110692,5244.06438602561,5350.37066909825,5280.47192718517,5316.94339847194,5479.43344090457,5452.89357166625,5329.08007822953,5477.67385420541,5707.2231595096,5226.74390939096,5560.18962743387,5444.04168252862,5377.36095642689,5476.66566038414,5540.51191216898,5506.89992005777,5594.54861950495,5411.16918755492,5425.27588822088,5540.32687075886,5623.33888565368,5366.20176330376,5416.18935555456,5386.9998122055,5501.94937401462,5381.16023197872,5343.14728802858,5467.05871866628,5417.2290004789,5371.60821434999,5450.82304573762,4809.4606484865,4918.23664863427,5235.37755694978,5343.82228668444,5469.16158017451,5397.71841078686,5521.21246289949,5502.27285669254,5394.62591301801,5438.553194935,4566.65381086019,4496.30953631387,5368.12722487492,5440.73326306188,5452.08114690347,5593.77002031719,5514.05141086629,5373.40958369047,5486.9758267069,5546.82545885338,5592.35263149156,5462.67291334031,4482.42829896451,4412.867770993,5381.89537782732,5512.65063637047,5251.92287795371,5380.60364285381,5100.02381745102,5395.86226519524,5540.82502922774,5361.07989640031,5439.82225404729,5595.2624736523,4268.45267597277,4389.71143438582,5178.81893326333,5364.56153946435,5249.21453149038,5323.66746905054,5283.87960191622,5424.45613998367,5318.78036910752,5330.73458616161,5353.3048091245,5185.73323783323,4252.24241126449,4303.20872150153,4936.13464977371,5075.54168571337,5219.31983207224,5100.18147763124,5269.9802834093,5213.68321057839,6262.8622848924,5251.59711583651,5307.39633119303,5156.1819964367
