,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D5,D6,D7,D8,D9,D10,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,2.38777908482825,-2.16202585296242,6.25917906461973,8.44739347776249,4.31069474146534,2.39404449756603,0.890646461447432,3.78567393280628,2.45150016914704,4.02978557674032,4.03249296414333,1.04486851340471,1.12017847725929,3.15670665549942,-0.441866029800622,1.70619654889197,1.11694074874822,6.93019023927081,1.56942211587284,3.74636069382859,-0.0453529731175877,1.49851791316087,5.36031220345103,0.934370296528868,5.50835110557819,4.42568824618729,1.31557490266277,2.73854447043595,2.35442850148957,0.989626837043488,-0.141236368720911,0.292382893551803,0.243955421930877,-0.80689629875269,-2.14900510088773,-4.90076622225115,-0.522244308469908,-1.6491311974778,4.05899326096687,4.33792756650246,1.17662859111215,-1.73643157379774,-2.92016869335885,1.04849678332039,1.1494640726437,1.42406896563807,0.457273824981257,-0.172798382758629,1.49302437189317,3.67793777791803,3.17359409422761,-2.3202802301048,2.40550864245233,-1.76524846014672,-1.70449757454571,4.73357902308726,4.19302780613361,-4.55746352788628,2.36057612287732,-0.478712478676698,-2.03453458717195,-1.69904324635036,-1.82965517820412,-4.52731261664849,0.411747946609012,-0.869678551493962,2.4500673597795,3.58224473441533,-0.0851766422574656,2.20931718950715,-4.59073762170283,-1.17555926407704,-2.50104537282004,-2.9020030471579,-4.58434913214751,0.615937550575836,-0.912321468917526,-2.05273612223937,1.64484202223684,-1.73457628485949,3.00466097048229,-2.62518428800013
,12,-8.39894142214462,-7.34323595637625,-5.11029137417927,-4.28538779826931,-0.892471412535087,-0.316038647605183,-0.439346685368037,0.569817518668515,-2.5354087063406,-0.0820496602364074,-5.84323347553709,-6.50196120670626,0.551569755284618,-3.08431200832501,-4.00612666768257,-2.78872434317645,-1.74648998612656,-2.01739479467278,-6.7981021650503,0.766307742889694,-2.99982929239377,-3.55309338099005,-4.75332559774279,-0.0453732707519521,-2.43112625719368,-0.693301050290756,-3.17985883421488,-3.96664883712992,-1.26966726456203,1.42176246217014,0.151532756949564,-0.96764836676266,-7.19230083210596,-1.5360768343271,-4.38194350530648,-1.80682975010586,-3.79894691491018,-0.341896505880413,-2.48993795744082,-1.99903888150629,-8.5441754736612,-1.80768209698499,-0.924784319154696,-1.52051822972726,1.42004839854962,-1.77532652956779,-0.325235572227484,0.0127346509771087,4.77673095765977,2.50059300533439,-3.39435137808005,-3.33354392615456,-5.07052238242795,-1.90597196896942,-3.51116068817282,-2.39072352273251,-4.50727146542476,-4.71292449876091,0.139626728197982,-1.68362105499,-6.07807446075549,-0.832808917682087,0.875036078612993,-3.22327574322571,-5.13775133620675,1.05815477682199,-3.54215158139232,-0.694119749698984,-5.25512342643378,-5.88009139954511,-5.00580460741685,-1.0830138003721,-3.60401716304568,-2.65251690424657,-2.35187197788309,-4.52697191650714,-3.22495236529221,-4.36652936283735,-3.87176791648835,0.150960900693008,-0.17984625882309,-4.91014750125987
,13,0.892076879795241,-6.48891624618273,-3.73060720433523,-4.26239762831938,-6.18350565280844,-4.01655785733965,-4.2001884067472,-7.53065814235606,-11.5980895637595,-9.37114182296136,-8.84127714454416,-5.21653551740428,-1.7645246255961,1.9390458302928,-1.97012865434317,-1.99835916623488,-3.43910877178587,-3.45890771441509,-5.29187472085232,-3.3714057959105,-6.72441555264686,-7.83691729148268,-5.56976655296103,-10.6278075285795,-10.3644611202913,-5.44278344656141,-4.94481194220134,-0.809149470385364,-5.48793253317081,-0.931478430939023,-5.48356575678781,-6.96508236185127,-1.00921193654631,-1.41716927400103,-1.24881464336295,-0.19370022926023,-0.275292602406353,-4.68534179984272,-0.934878353750719,-2.91216078421121,-2.73807007442656,-1.26372386189723,-4.4954502710375,-4.29092734085089,-6.89417058072831,-7.11240009576522,-5.8869797644943,-6.06606332124238,-5.3829380511329,-12.152547182849,-5.77830954574119,-3.97626725015243,-6.11744291969853,-4.54411703474125,-3.86935555233003,-10.6250723641515,-9.28585018237754,-13.1173851232129,-10.9793191605868,-5.42429047793576,-2.68385355922328,-2.52920365927412,-3.26136019200749,-3.66396476675072,-1.79906408562556,-3.90625691161904,-0.64846990520482,0.515408776227559,-3.41993822351469,-1.24067742925672,-4.91331381317377,0.289462076881136,0.133021962767998,-0.863955234272453,-5.09244344910712,-5.17747588443854,-4.15463283342115,-3.21548738691718,5.48304424728667,4.16073741599985,-0.119711373970858,-8.04198936628654
,14,17.3660892303687,6.50397908807736,3.65770487678583,4.5357021168561,4.18649787990671,6.43237204495517,1.94513029749623,2.60004170605953,8.04766274762187,2.51933006512809,-0.526787943160343,0.276556965846794,3.4432064224743,-0.323342203877473,2.60603527431704,4.19144949135034,6.59155618269961,6.83474021532129,0.517701374264107,6.61807628249426,11.1945027590214,9.73210139125058,-1.77092399589901,-2.28431432991783,5.13274901043224,2.70234577555311,2.34037719695789,-0.277648964348828,3.16978951952615,-0.434658164836037,5.38106367074306,5.91675294333118,-2.140511105722,2.2259347322406,6.02989813633621,5.1371975765519,2.22965980897652,5.1814020962197,0.716059487245275,2.96493491304363,6.05539505662819,6.38788115658053,6.26158423987727,6.71709026299823,3.43958838025219,5.54390325343684,2.59922921338421,3.65518851740171,0.739806317642888,6.95177116641025,2.45663568611371,1.73367333424812,2.99538178033845,2.21406883698228,1.36966990130622,3.6313137886541,3.37177094026856,14.7392225223307,6.09104214470744,5.64148040529881,3.58487975466142,1.46789647664218,-0.57970396178689,-4.48772550927606,0.9420608677774,1.86987781139624,1.31576400824179,-0.798573901984128,-3.03322031008884,2.01205245113397,0.114283105643608,-0.536900812236581,3.70247754873617,3.360906821345,-0.00731874673829225,3.6748860572211,5.39215948499714,4.38903183200455,6.4554294759937,-1.19242806261991,1.85217028815305,2.63238346296157
,15,27.4220963618664,21.7638453264485,13.6412912844189,9.48477612476745,12.0971600343523,6.14587253460058,13.579017259729,17.779259923981,15.2061635055329,9.82189656060109,1.29872239480528,-1.05770362551448,11.0079528452384,12.3532571121013,18.4170622512233,11.4800170798453,13.8800363350847,9.82941379727072,0.881228850778825,5.65098983501639,10.921462295275,12.0351673230844,-1.84663589099773,-3.94335965718801,17.4469653264478,19.1911580659862,19.7811881936414,16.8560279304311,18.1839652487561,16.892599895481,11.9759712874466,14.4182290740728,-0.522088084476309,0.130882273871066,12.975575252111,13.426067790564,18.8904619012174,13.9487610765923,14.7744563452075,16.0978711162111,14.6464191940208,12.5557538773592,12.3446647425089,10.4928520146323,17.1011734455155,15.5731551063031,17.0977982795903,16.7002304332109,12.7703640116733,10.6889409513528,13.4429795712499,14.3172425420016,20.1574697623578,18.6182921373575,17.7410828839188,17.2339373761242,17.4710455870591,24.3792079392015,14.0943365499797,14.6001484286198,17.6906458098824,16.7070228111752,14.606005013904,5.80845412920553,17.058621582019,14.01220849948,14.0676519657627,11.518134769768,5.57720074511371,15.171474919453,3.94564281679459,0.399146312571702,8.99922459403797,12.238413250564,5.87554836995514,4.80456306844735,12.79732647629,12.1260951153527,17.1913989960094,10.8396522525613,9.24801503680555,6.32564480505152
,16,59.75909597901,57.3990537549189,31.2722512788141,28.7325152202056,29.5346569876233,22.688181413132,38.6086784073823,34.4906285471575,41.903029209966,35.8119541587671,1.98149813607097,0.549265718470906,29.2251928097685,27.9550498064946,35.016843604069,30.7755879871693,35.355833004845,35.0252348663767,24.9171517380869,32.9010277346433,40.3077335263533,38.5792881506063,-1.48135515848344,0.446846051333978,36.2525923352614,31.1085365070389,44.7333319582226,41.079980867607,39.4605301619576,41.7979249853242,30.5874947062966,32.2009762044804,-0.238757595236621,-3.78754917290962,24.6640643795959,35.4192918370914,37.5797414245976,42.9935479290289,38.8890948391554,41.8587716743154,33.6217169750125,37.7782290803398,30.1980336912625,34.7686952674931,38.5123566963366,39.2358545976676,35.880225437998,42.1543751517106,29.6192316604884,34.6913036647434,26.2310995091784,32.6172863588154,34.4015687007986,41.7111487696093,37.7275689378689,35.1925735661393,41.0584301613726,42.2682535669287,34.3977436103401,39.1843777099725,31.7847506426879,37.8521616374096,23.7257872029804,21.0060592445157,32.9278665835791,32.6665404029068,27.2691188661538,18.9683492084919,20.9339579660887,29.8683325884981,-2.03679054417353,1.75775325227187,23.801823198271,22.792074000241,15.6592679168662,15.3223156598688,24.2450235964652,27.40638590661,30.0762616414158,25.5874058655595,26.0076465007865,17.8483237482096
,17,109.90433872132,107.470849912703,62.5443159835404,63.4282587652169,61.1243162878832,56.0897014758734,75.7520725251156,73.6705876212527,80.7885311624673,68.1739190372764,3.73765492644861,6.86347545278568,49.9931703148036,59.7238247276982,66.966734595228,59.4657061531393,65.8985471604783,69.5706135747696,56.8358729320471,57.3081820298285,80.9727165396375,73.8989251783951,-0.40466322243401,-4.18837273170766,68.5110188102544,61.1717638590517,75.8339292854416,72.2147164962321,66.9767956826558,73.8672307285101,55.6241920702923,61.6653906195602,-0.820888606051994,-2.14595350673198,46.2967490257083,53.0714928506918,77.5681199298615,82.8562095538482,73.8574337630002,77.999768820453,61.5712999124262,62.1526503759092,44.4299528784281,49.8925998711547,75.6781330476065,75.1947137964844,67.5584670274075,75.7616435901841,52.8546551118257,53.3114858152494,51.125488170474,59.7369922502171,69.4866651792995,72.7651769993004,70.1030673854634,69.5016282355755,70.1706393464124,69.2967811013673,58.7955732571013,63.43426456716,65.7006860168835,74.0402503899659,46.0917297123406,43.1296223075692,60.9191437243394,62.1869670375868,57.4973756433928,42.9730808585327,52.3693613826108,57.5681143203733,-2.09621828500485,-2.81078781644783,53.2039967473188,59.7004123366828,41.068982531177,33.2186968897713,59.5293505172544,47.5871642203497,55.3960301581774,54.9912395048118,51.8262711650714,46.6350952321773
,18,207.142466508535,206.165185715859,122.709187658332,125.64269217832,114.221599066749,108.556080596747,142.569567407716,131.417516256075,153.739580162955,131.598734509922,16.1203514949711,12.3994375924963,103.77627186914,114.778370747826,140.119147311023,118.430278171156,133.562731996527,141.554185596568,118.988499583877,119.783637172984,157.776090995111,146.129407087497,3.38003068311627,1.04568412626395,141.819670449279,138.820770574536,159.096281939465,153.787164408083,152.010322705201,150.229908434993,117.93613511123,124.136775009395,1.95842566896772,-1.3481309953595,96.515413831532,109.100213001558,164.449068118545,166.764646671458,147.876132400018,158.454562157076,123.656132453836,131.992245237496,103.935497811333,111.353954614133,151.354393157563,152.742819520071,151.309513976497,157.125597181468,115.731498602985,120.128637603527,104.652821933647,119.090790587432,140.070621358517,142.412111155463,134.787147751245,142.458347920869,139.542454593221,130.904875310151,121.847816344827,126.599938253328,135.367857978682,152.008639421316,100.727281771248,100.335502546151,125.400865827502,130.781343442552,108.243872474542,97.6533832426412,111.142970350022,116.260102009451,-0.849242263845099,6.0931420952279,108.274321595233,111.159568940359,80.8780957826107,78.2786883922945,111.274662429829,103.647387847504,111.412149220379,110.625982003396,108.879071029494,98.2560687325831
,19,373.930611373829,378.18723140973,228.375927308432,227.561327043662,205.31032897926,206.388298697159,260.759220245567,246.437377397146,279.321006276578,235.925596301593,22.7685420734774,26.8242445070091,199.895259892526,211.350439823258,265.027491587921,210.908700478839,244.724333939453,250.651045052387,215.131739094292,217.687675097355,286.153552092453,257.318942817133,0.531481665421325,-0.958348277332334,260.010321524916,247.092230671988,302.479559481382,269.586302419298,280.484234696887,274.50164377699,207.576844335931,224.814148286372,-0.826789945214387,0.561695000910731,174.864936075305,203.681849037408,297.2742857376,303.84151837852,271.230173622907,290.426078012586,232.187249738338,242.124725304168,183.974316721867,201.013827020943,274.20051424196,276.385428110556,269.235574047578,281.572436668118,209.660364303693,216.415886280247,199.162265837981,214.587785109978,263.361627152462,264.272607708662,251.412415757224,255.095005888888,263.271740070198,241.771842447674,231.568129522174,237.788702668221,245.89867218072,266.937997080149,179.820871158888,187.319484201151,232.949665036202,246.639106046462,198.287647770145,181.024087894976,217.069104675426,212.241836400769,-2.47353607475907,-2.44870715905245,200.676925578608,201.455246852257,158.207363435968,152.740013194065,214.218178710483,199.271984213763,213.504412197763,210.682792325056,204.543660667768,191.211332649026
,20,689.467159367022,706.250702405145,409.596157166702,414.88575152674,370.498246102311,368.051521178446,461.972859104911,443.085541872308,532.650225197129,421.318898140502,53.2173101872472,63.4317752542083,367.651653930491,386.306099475389,478.089182569837,385.826918530629,445.048960840521,461.745311472098,401.326854876739,380.854007872453,556.142746728457,473.650032692946,4.95667223912642,0.259442156438126,465.874249660528,452.573899058237,583.75569587335,528.921898045859,542.379454808868,527.396917339811,379.705318320824,409.344885749085,3.76629888615525,4.20895880002308,323.481893674272,374.469673533558,584.670612037473,584.285615630749,482.610016906215,566.157023910213,420.637756684231,438.603992316564,344.786037948806,365.26237638304,540.673572283253,535.449942365475,525.134160756632,549.669446566807,379.951621554329,398.5337037109,365.551310537265,389.728554783929,478.605479151817,472.280798714405,450.874003918442,458.545493592604,472.865669128044,429.787329945045,417.425852145253,426.208075405692,444.884305709486,524.845136774294,332.37646909018,351.985425211572,425.997105124559,446.431399283347,372.673874113293,328.767995568266,399.475772217455,391.461163325915,-1.76239421706532,-2.62221364137213,364.624033389806,376.963784301954,304.596839167441,293.892630180817,380.523622020799,371.281464365102,381.677841466035,384.696132147858,379.156440644301,356.78172137812
,21,1089.45176502851,1121.79036640806,748.752788488053,755.873139719169,685.49425474599,677.911271066217,832.180337228095,800.167445167713,878.543659111302,768.05897507541,109.144270797045,118.049724572317,679.618185774468,712.38929991627,866.041311703535,710.941750890142,807.62721626655,836.242411974406,744.674328317412,704.554336806951,916.49355341739,847.961180148302,8.32277880095035,6.26603738166159,842.060038552855,822.055366022913,961.259792265467,882.954626510149,895.470426960604,872.872371575041,700.902393365757,751.361464066581,0.875894774724202,2.26923593185711,609.978874606512,693.52332202151,966.877525503364,960.432441913483,875.340633642802,937.171152417622,772.298014478141,799.289342777238,648.249432959714,682.701787747938,902.0168508336,885.681888441531,873.618603636313,915.142739124842,715.069618528859,733.406616388754,686.151874294167,729.095047017972,860.928175829087,858.597384872135,821.026198110904,836.185808976354,865.224326562764,786.67804559317,770.522736678641,787.309754984889,809.679639921687,876.718219140535,628.211426071917,674.018827653465,784.49070232445,825.091781105547,698.735867664933,629.40147697018,746.354792824854,717.755468587174,2.63146501894789,1.66045684755863,679.138267106312,698.569735896777,585.848376107769,571.855198778515,716.112450624294,691.426178971974,705.015239335308,716.735450680076,710.893431084896,668.684871232238
,22,1579.75844039142,1632.12644961522,1160.73054328662,1176.92447166528,1083.77162430866,1067.90833711529,1279.15300752956,1234.40799753763,1339.96800862193,1195.99656530329,202.314244293267,223.344380906625,1072.77886513548,1130.15235504976,1331.30540899309,1119.18832438788,1252.69646780267,1297.80277691615,1173.81209523467,1116.15859919345,1397.56758054655,1300.7620519574,20.352771844498,15.8832832175021,1297.65526605628,1280.47781902653,1457.11422737341,1357.23177320891,1365.51684182802,1335.30720408118,1109.91012631855,1177.71341410936,0.897408823363548,-1.95551060062962,987.204007952022,1104.50521926242,1467.58199243049,1454.23865307858,1350.02586387845,1431.4620719872,1209.41523110871,1246.66242636316,1044.27055436738,1097.61262351656,1390.72154437351,1353.25395418204,1343.08464426509,1409.49693272223,1141.35082220659,1160.15972109772,1101.89262216303,1163.47978989505,1317.93496872001,1326.29568077031,1273.85959299515,1294.33549881322,1348.75997109927,1227.09699634524,1200.26234278986,1236.66181302294,1249.72257444941,1347.55429150199,1012.27146502095,1089.7598187843,1225.62642672775,1290.82152825302,1116.65741051823,1026.84022788463,1186.82041075279,1132.59768728894,0.0416046158070458,0.152384319904741,1067.92193244467,1103.63263060462,956.936370238832,939.295932252468,1135.73041452701,1099.90741024596,1110.30974052154,1137.33181934704,1136.74749236527,1067.97445917837
,23,2090.94656838594,2166.07413715827,1646.78723909898,1681.37778877676,1571.36686231844,1539.33024284689,1801.74472820474,1743.32444965619,1872.92856946864,1708.52043699535,370.334022646223,403.203730205806,1552.60077647356,1650.05780155412,1873.64629322329,1621.15533134265,1782.00658671401,1845.46682618154,1696.83852633756,1625.01006729456,1947.42562378886,1829.13307088944,38.656336581053,32.7856057514891,1832.56152954152,1829.92475835243,2017.58536402718,1907.70324849897,1904.04374154426,1872.14370468967,1616.68212305989,1693.44094942444,0.0563030831053766,2.70415156568288,1474.73450036468,1627.1474003899,2031.19142907614,2012.23631144365,1906.55365429633,2000.46125516521,1743.36484791108,1786.91883648232,1549.36586282334,1631.12239021687,1960.79332188602,1893.55255267947,1889.85003466377,1983.36533137127,1673.17699227381,1687.16501363733,1624.26794775917,1707.72916670902,1848.54272337243,1874.82180364204,1811.19785635444,1830.90372414837,1923.81181548723,1754.94378980007,1709.82305017359,1783.203933482,1765.1628914398,1892.66932856422,1498.58370807237,1614.06079292601,1752.234222452,1847.54361308008,1640.62479412546,1535.85967648384,1726.89503617231,1637.31299308313,4.46258311654174,1.36426609656883,1534.02078533235,1593.76975353395,1438.40810635649,1419.17592716981,1648.77095541298,1606.79734385265,1599.28064429098,1653.27809141233,1665.79405798185,1561.99080903776
,24,2551.55853193818,2653.4802216999,2132.45999567839,2190.73219179799,2082.10946876609,2031.14932677028,2315.77358363997,2252.07577517279,2395.43089529871,2227.01455401515,690.880121337344,748.908159290304,2056.04539284048,2198.83931450859,2412.75975177688,2144.86760632952,2318.01377223341,2398.38598986022,2238.79842457061,2158.7971667332,2487.7219168124,2351.09935771159,75.7961233047959,68.2407517638494,2363.36352297956,2388.15955374766,2556.57012514347,2446.43251623726,2429.94765281891,2399.22687917906,2149.42909459233,2221.99036212085,8.64217462813804,8.21078026111672,2013.04416002547,2184.97962602528,2575.09245429016,2546.9098750175,2466.41044046204,2556.19632623384,2290.62766281354,2335.3011138864,2099.03234762989,2209.48726001258,2529.0439165246,2420.49002311041,2427.9322393877,2550.47839690796,2236.34586641587,2235.82021948208,2184.55425747964,2283.85674848307,2365.2350779599,2417.48917128173,2351.10008152472,2365.56393046272,2505.46594527765,2289.97664112786,2222.72104803269,2344.68595616546,2276.60052552252,2425.98246409267,2025.59312180255,2176.89798068802,2280.73826499513,2409.90097081969,2194.95316631842,2091.37008585327,2285.14377879538,2157.38409228198,4.90316485568019,6.06401815184927,2012.52916269685,2103.67569144679,1973.98608232967,1956.29792317722,2181.37460908518,2141.11656243186,2102.22932937892,2192.82302658301,2228.60262633273,2078.63759995405
,25,2916.0939668785,3043.76143816488,2555.13389103526,2636.32914162434,2537.82437017876,2467.40371902957,2757.72264043131,2688.6015998902,2843.70273676236,2678.32424532915,1094.59513536597,1181.1033879584,2505.07208200066,2697.20919655564,2874.9041013497,2615.89650390286,2785.14322919309,2878.32480252688,2722.71007106286,2642.44789169035,2945.90527142632,2796.44282724336,148.142276735869,141.673313109229,2824.12937308925,2878.99725587175,3008.7616452058,2909.02073547514,2872.35237675728,2848.94278493639,2630.28079598633,2686.93986302482,15.129815312303,22.3947711927767,2522.56097937893,2701.11934658312,3026.27980551385,2992.35033986573,2949.48922579387,3026.95920334614,2779.42762209752,2818.70019418673,2612.25276311574,2747.90308512795,3014.89350206265,2869.82037798866,2887.97170904259,3037.36794498208,2752.31039341487,2728.6293224001,2696.74595850579,2809.34583915778,2804.74952985434,2886.62591455173,2820.20885583946,2825.09953629177,3011.86249428124,2756.61678768355,2669.73735706255,2841.86903542615,2717.36471599654,2880.48465790216,2510.12248168797,2695.4974787071,2741.73573595613,2903.49129552066,2701.12189194957,2607.73701299728,2781.71366467497,2612.40117664011,5.82937246674737,9.39807315534335,2431.69070361657,2553.410078386,2479.75177092378,2461.99257509635,2656.13422305313,2619.80858704133,2540.88825754272,2675.28174264777,2738.71299608628,2539.72785277573
,26,3175.52633104431,3323.65551658149,2876.98594773412,2977.31373550076,2895.65732477012,2809.42565038774,3087.89360860434,3019.99733414912,3179.40931096408,3019.55406775503,1588.02636831116,1712.17976672318,2859.35899687656,3093.92960957844,3224.49410205396,2985.67063143561,3141.68990994403,3246.08124730913,3100.4337115327,3023.81382168915,3288.08497343155,3131.62094203155,269.928871370666,257.884298283308,3172.26787564025,3255.2741361471,3342.95110566239,3254.15485730267,3205.61074348742,3184.87846050885,3010.72552911325,3044.14928415449,39.5662377960057,50.0242129734902,2943.55892009629,3113.28236915828,3357.95913764245,3318.05919128703,3317.21700285749,3380.12230413543,3156.21102904148,3188.99298305878,3026.80560665434,3182.12477702785,3377.2870874291,3200.61716687781,3234.76363877492,3399.7823626794,3160.722709032,3112.82241974246,3111.02594164514,3223.93593070178,3128.36417325258,3238.57634358301,3176.16309712121,3172.89912407919,3395.61712845728,3113.22208392899,3008.26492201114,3222.80592996621,3049.96163365104,3218.56225200375,2901.74336516189,3110.49903105395,3091.48538977525,3276.58089846747,3101.87724002477,3028.99387349104,3167.36376533546,2962.50135410131,20.17255624261,18.8994300374416,2755.45212761035,2904.91496717513,2892.87592043837,2876.96394531508,3020.00866799328,2995.32999136626,2876.86725383802,3053.35714406761,3140.60319440473,2898.1155182256
,27,3348.95077621014,3506.11078125475,3097.55531487051,3213.05869161715,3147.67253900083,3043.88848227962,3313.12591170306,3247.21011411874,3408.60071745477,3258.26810744273,2102.57003746482,2265.38187042508,3107.89721463548,3374.9534572647,3461.96713200432,3246.08542683633,3385.18457616192,3497.11520711502,3365.27007506414,3296.08862736099,3518.46841713689,3364.11535250144,486.895939929662,464.678496320114,3411.72159349716,3518.01336408723,3568.12738405883,3491.76809533121,3426.88319286149,3411.92693881174,3281.84244842714,3292.09037547873,83.1700264599335,95.592197724468,3251.91614391257,3408.91950765804,3577.30353069453,3532.67988433475,3564.36972690956,3620.24767319499,3419.9791607088,3445.03432654946,3326.19897621456,3495.34859626975,3621.70862781926,3424.87801115098,3469.91269605848,3649.67644719367,3450.79093288373,3382.3309170767,3405.86711053006,3515.71220618127,3348.62773401759,3480.86542080766,3419.75808985024,3411.91281111831,3657.24086151182,3357.41766991388,3239.09751578638,3483.92243156027,3275.85191600274,3445.34681285609,3177.14752093561,3406.07097816399,3331.31998937804,3533.94709757016,3382.97184240893,3330.19777760994,3435.31845224628,3203.36327726875,35.555652791777,39.351849213228,2978.20799940216,3148.09494411768,3192.3415155274,3174.95498587227,3271.48446363014,3258.29586506815,3106.80635472948,3312.33565917611,3421.41687635713,3150.08049996379
,28,3460.10473930121,3617.73763797525,3237.51495815629,3362.39892223311,3310.78693020003,3194.72991877803,3454.45613036521,3389.55467415677,3551.62379252418,3409.6700036908,2570.62327693056,2770.11258390503,3271.93725669807,3558.96118380096,3616.17954253643,3416.55986001386,3542.96694654988,3661.14250283157,3539.39644724024,3475.20957049078,3664.6871172722,3512.52540630257,870.276854490993,849.631884047302,3561.79243704223,3686.84785395347,3709.87646761973,3641.91133918964,3571.98181612774,3556.44902124491,3461.1264611418,3451.94949080257,159.142158717938,173.918157922316,3456.64822201752,3601.18462479658,3718.19896216483,3669.198944041,3726.30815911205,3776.51027909773,3588.56338293652,3609.83506190136,3523.48983861349,3703.33537184008,3779.83004613663,3567.67955591636,3619.59696271781,3806.10007711111,3641.03225517077,3557.06195405652,3602.05202614638,3707.178542176,3488.86341034085,3634.66195793992,3576.11458482899,3566.08731052975,3825.49028326272,3517.3946044414,3387.36313616852,3651.34525669824,3422.6948629801,3590.45466265153,3360.56338671932,3596.84042786151,3484.6660409915,3695.78715230101,3563.3108471746,3528.68656448327,3605.44112016527,3356.91360129348,68.3530503887814,75.2898070532938,3123.0901504238,3303.28977928247,3387.32130879856,3372.56404776893,3430.63015880703,3428.32016798902,3252.87668872621,3475.16989880468,3599.07905309198,3312.00122833054
,29,3531.64846317469,3688.08622624512,3327.64018746871,3456.65535055735,3413.04546152332,3292.72892542489,3547.38072362191,3482.21981248627,3648.28814830077,3509.36332164599,2942.55988509922,3175.00478126675,3376.86224148897,3677.37314744761,3714.05262972284,3525.87028838551,3647.50094034498,3766.48460547082,3650.09398814075,3593.42213193595,3759.86891602773,3607.35425483291,1338.39812360757,1325.22380921405,3658.51220218047,3794.47171712768,3804.33266999673,3742.83876295129,3664.54258415428,3650.38483191712,3577.41984983818,3555.95430803927,295.986695141701,319.873685363612,3589.25347650949,3723.26631131845,3812.5024768931,3762.26579278038,3829.54859965217,3874.62613720244,3696.75957349608,3715.78844204156,3651.97977547199,3838.41768354079,3883.37095677977,3661.10328275976,3718.70854835042,3914.5014756378,3765.30004256589,3670.45832016072,3727.07700701868,3829.50379533405,3583.11376574549,3735.57302816938,3677.22705414017,3665.34708836436,3937.2369327302,3620.85403446059,3485.33058947963,3763.04159893033,3515.45782605924,3682.01760218683,3475.97133621693,3717.97081610075,3582.99320616563,3799.46789933744,3675.76355961685,3650.73550875679,3710.34152902468,3456.38742424763,135.278274382614,141.507493827047,3216.5559401335,3402.40770259043,3512.62562994497,3496.30321168684,3535.1785944942,3534.84535550463,3342.48711718024,3577.57441968022,3713.12181206959,3415.21697010976
,30,3580.12891122202,3733.57256006533,3391.81666218026,3524.82993452386,3483.5752941952,3361.43929733051,3615.70772008485,3546.81477402652,3715.68329508729,3579.09950733605,3209.26112675197,3468.34117159704,3444.81489759809,3757.61692829475,3783.60621516126,3598.83267150423,3722.26204583219,3841.51080405398,3726.83774739078,3676.02899714659,3830.25060123058,3671.96146433971,1886.85597234006,1891.20911946034,3726.53121929134,3872.4062208676,3872.51628356499,3815.33185559968,3736.1543965648,3721.00966982636,3657.50626867933,3632.06752040915,570.02067873902,617.483746511301,3676.79703121049,3809.58497681383,3883.83652815865,3836.64409712688,3907.24724953222,3949.48331246961,3773.92164251937,3789.19936471326,3735.19050174365,3925.49458929422,3956.36111887818,3727.32535191111,3791.46176011902,3988.33008976036,3848.78301994727,3748.72805495618,3812.57026178836,3913.69889232947,3651.65839266268,3806.71674140405,3747.62255342362,3736.19984640749,4018.07700336757,3695.12181603808,3556.6160638944,3842.04148972152,3584.70366074979,3753.73296887908,3559.42668628698,3802.62053091265,3654.95018968886,3878.57975644941,3756.28517151635,3735.76593144791,3788.22805298383,3529.64983104009,250.554533402511,266.454002119663,3283.89695057469,3473.1922338161,3597.19473828015,3580.70736888653,3607.30932502512,3612.06770979952,3406.26588710294,3653.31533232681,3794.99958451688,3487.52810900426
,31,3615.44419078524,3771.57742360478,3447.63515987927,3583.5114606338,3543.20891491425,3419.86585900663,3671.7200696286,3603.57637391449,3774.21502865428,3637.8441040888,3386.04855639264,3666.79499504195,3497.54495376096,3821.59641203509,3840.9855221175,3657.24949700876,3783.07954303378,3901.14678821161,3787.82398080999,3736.0894243836,3889.08098929998,3729.96953451376,2435.60840263263,2468.20694417524,3783.50962739453,3933.5999908548,3934.81591493283,3877.22365416309,3795.17338467143,3782.22968050832,3723.43098574561,3695.54374974132,935.43187378162,1013.01538573581,3743.60237079919,3878.43797747472,3945.32513949455,3899.31231964819,3965.38285415708,4009.84162430284,3836.69179676305,3850.60873585036,3800.90900417854,3995.0959648255,4016.61429604652,3782.57412574471,3857.05302808498,4054.30640421011,3913.52216551432,3810.42443051474,3876.22724851009,3978.3542554078,3711.9036309574,3867.74152059951,3805.37156230718,3792.28408270737,4083.10604288377,3753.09478869122,3615.46675914328,3907.79907547833,3637.06804708358,3810.19013233079,3622.92124925875,3870.62993465145,3717.32619623949,3945.96933235769,3823.46243902466,3804.20796189996,3854.27221043581,3593.99211915435,449.19933121389,478.679745468984,3337.16199398546,3531.03939937645,3662.32726703761,3649.28316179371,3670.95330616148,3675.25930594548,3462.68022547704,3720.08558070228,3862.98972317187,3546.92499012818
