,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,6851.88983157502,7077.01863119738,6580.69075320953,6882.99909479028,6854.69709898066,6885.86008041972,7022.42795252512,6753.71332114976,7006.33478094861,7151.20453046854,6939.25437234063,7079.52025021336,6623.90049813793,7207.06763978007,7293.74802727751,7169.20544507205,7226.45694246789,7292.54141318501,7277.35786856446,7189.32926721196,6999.79576121498,7073.17279306547,6838.9806355273,6755.30248301912,6928.59396880949,7097.27330422603,7123.89876911415,7249.11551056485,7133.21388233646,7372.71405524085,7294.85273697249,7287.35237638526,6801.09651377955,7071.66124341827,6318.12138709944,6289.29252177487,6812.41644301065,7078.33146662365,7308.50653249298,7289.87234433155,7234.56426768145,7524.15077566138,7297.53784033969,7289.40720313992,7069.09855548575,7062.11845912492,7025.59152832357,7166.61176610639,6979.72450203523,7488.67670018993,7289.33965784696,6936.75959757204,7296.18108205743,7408.72022536438,7068.44733489838,7399.11956761746,7134.10704080129,7333.17354854889,7047.38610693394,6994.36166012337,7265.4696986909,7080.63657834267,7199.26863015628,7186.86775283873,6888.74268506925,7032.11569328361,6977.24663899032,7132.09967730173,7032.18584325224,7232.70489216089,6919.92429979365,7151.82462588121,7035.19696437138,6737.26302647752,5227.76345506005,5648.48760973182,6627.52900939164,6665.52096512747,6918.95413768072,6753.11302623763,6961.76105170291,6835.4008515347,7708.46742759734,6928.36634502923,6992.99505809985,6762.20695178401
,65.5,6818.13145875502,7031.30516216613,6538.17097209173,6838.92934491348,6810.76322368834,6839.00005541323,6975.39740783854,6711.1296727804,6961.35510551845,7104.07443182878,6895.47800014929,7034.49550356893,6582.97070492824,7160.66897709736,7247.73872268499,7124.35887682553,7177.56119576398,7246.16855197017,7230.88739177072,7145.9970057764,6962.41696620049,7035.72406389822,6799.78424891776,6714.95939470606,6884.80042217798,7053.09159060401,7083.77580249179,7207.91782238598,7096.42870904131,7326.88172504691,7251.24302374151,7242.00003661296,6768.93819857719,7034.7747635006,6280.59493968636,6255.69780225406,6769.17310511674,7034.13094739792,7263.40794427149,7244.60576261752,7188.68802383002,7479.22097680512,7251.77674734648,7242.60802496401,7027.21526862826,7024.31925058404,6978.52024592423,7120.45939545611,6946.1265271042,7441.74836498846,7243.87020399714,6901.30061984502,7249.85894785548,7364.25637542929,7030.66517483489,7353.53650688991,7087.11285405927,7284.23944449859,7008.20974883164,6967.77029380328,7222.01021705059,7034.76966543661,7158.48592311862,7147.53134206959,6842.33212222801,6984.68704987514,6932.73030124703,7089.52554415721,6989.12273011998,7186.58063424113,6878.21173545918,7105.42938493066,6991.13287315798,6702.77731137629,5208.6705023319,5616.80034254878,6582.92856200912,6622.63698159009,6874.88992073322,6712.49190142246,6915.96165354642,6791.95833884918,7680.43149281006,6881.33871664872,6946.24344823005,6728.54481769865
,66,6784.38485642228,6985.19993565898,6494.82733476919,6794.64944025632,6766.52880100447,6791.66786543424,6927.65206512526,6667.84279747061,6916.08931894326,7056.08203947845,6851.72754460716,6989.05659326902,6541.86480815642,7113.45055144819,7201.29925260728,7079.37947053644,7128.15287792507,7199.23536974211,7183.64232258266,7102.27330923547,6925.06403900499,6997.56946802053,6760.81618677442,6675.74967241323,6841.01269598963,7008.26618804063,7042.29373359134,7166.39660223494,7059.93880988785,7280.84659618821,7207.74836510038,7196.25365717264,6736.33613370046,6997.62208890721,6244.64216264478,6223.78304620437,6725.37785883182,6989.73249394471,7217.94913155115,7198.7589326237,7141.80770629269,7433.03592983375,7205.82839883982,7195.24420577918,6984.42950482496,6985.70143661436,6931.08919034231,7073.54749878476,6911.60728437115,7394.74057780918,7198.43674925586,6866.32794364358,7203.93059441923,7319.33315007668,6992.53125956017,7307.74693696746,7039.27612897604,7234.7624165519,6968.62225665158,6937.71768281286,7178.47799323339,6988.36661891549,7116.89714724534,7108.18317325578,6795.62090077787,6936.89919608317,6887.92292706427,7046.81094890614,6946.12367210501,7140.49705905002,6835.75416878923,7059.6439867984,6946.90091810888,6668.05196614487,5189.63462375698,5587.49665817519,6537.7306335673,6578.90587455991,6830.4359440905,6671.82944032508,6869.99674591237,6748.45627696661,7653.96471704607,6834.47436417895,6899.25629978123,6694.53652237591
,66.5,6749.10787934213,6939.15471918382,6450.79701439877,6750.07621867154,6722.30460991832,6744.96417581675,6879.48745403415,6624.69817254097,6870.68048692519,7007.56441055136,6808.33437376213,6943.67984400164,6500.66056422172,7065.58306553305,7154.61855008487,7034.26494330814,7078.2272529144,7151.75829655575,7135.67902621328,7057.61758816213,6886.37416551051,6957.36723123572,6721.99618307701,6637.15634428756,6796.98846850197,6962.77853967376,6999.7022094159,7123.19809571205,7021.40653206391,7233.7521048715,7163.10509377348,7149.44042776738,6701.96078172029,6958.33746594614,6210.05299388126,6192.99991148494,6681.05061515388,6944.28993817839,7171.113392271,7152.2798124818,7094.61660502544,7383.72298020571,7158.71823255711,7147.00705127374,6940.9682144133,6944.8180608239,6882.86794442379,7025.23001405999,6874.14425841157,7345.90277426124,7152.43088301457,6830.27523041676,7157.09135099667,7272.50064737159,6952.10695321266,7260.16163146646,6990.08118240458,7183.92087297394,6926.56487651801,6902.33457639608,7132.43329108218,6940.8536931505,7072.72333971434,7066.79073051798,6748.43748314291,6887.85873466361,6841.23095298354,7003.06147934108,6902.12212161285,7093.35005077078,6792.17813857623,7012.48675270661,6901.56398294682,6630.97524985559,5168.42735233948,5559.79797580308,6491.43514208452,6534.23769259914,6784.82581358387,6629.96757795734,6822.96165809244,6704.20946671984,7628.26444625227,6786.60439135978,6851.27340110948,6658.55158164494
,67,6709.98920197806,6892.8324684184,6406.09045858416,6704.34104619639,6677.09022761902,6697.28492805724,6829.36966743688,6580.14986560136,6823.79394359868,6957.61929843726,6765.30170467783,6897.36136856634,6457.80518179989,7015.20077209234,7105.6803105637,6986.59364392002,7026.20560673206,7101.62867380129,7084.77495850823,7009.42283305753,6843.58412402742,6912.32884905933,6682.08018160828,6597.82374858193,6750.67827226762,6914.60630797681,6953.48666693494,7075.75634331267,6977.73551877051,7183.43282439857,7115.01704036017,7099.71273737052,6662.9266507088,6914.16581344383,6176.34807287306,6162.36430777753,6634.64144301174,6895.79920865135,7121.02537608747,7102.90263311119,7044.4093420814,7328.66264219688,7107.99512590088,7095.36119263052,6895.00670015699,6899.05077005529,6832.81847235818,6973.70822544905,6831.53863415845,7293.3929311246,7103.79428755684,6790.19621650991,7108.30969738618,7222.56758091072,6907.32092581241,7210.44347178634,6940.17503817952,7131.73890946086,6881.15036126792,6860.4120904154,7082.99962037313,6892.35065049665,7025.47631639431,7021.72159463438,6700.68951090784,6838.2467348895,6793.37234111682,6958.40913942178,6856.36766144368,7044.41062777258,6747.81385744442,6964.26449087426,6854.61728500914,6590.79040190157,5143.53068583854,5534.09585062774,6444.88807249574,6489.32738162703,6738.63672231224,6587.5488244494,6774.52373156215,6658.55471346841,7605.48700300066,6738.9801635554,6803.48087910122,6619.7538328284
,67.5,6665.91205679662,6846.38746531719,6360.51082906175,6657.13372549845,6630.63243113986,6648.77298329226,6777.38776291508,6533.91285106727,6775.59371886828,6906.57316113352,6721.60999346454,6849.39752139375,6412.07845946087,6961.59478928757,7053.39279724409,6935.71767154048,6971.06800493549,7048.53912971545,7030.53074377961,6957.12785729067,6794.51977042256,6860.46938346041,6639.68289759226,6557.2580811165,6701.0995383078,6862.89149307669,6902.04550260144,7023.01251831942,6927.14684875196,7128.72795332065,7061.91736260264,7045.66615065018,6617.57663809701,6863.20798895559,6143.29605090452,6131.39511585417,6585.3603656963,6843.86325819101,7067.047988659,7049.70310628902,6991.30582452214,7266.906740118,7053.74769723949,7039.62156992036,6846.4964121553,6846.62609930872,6779.67235153562,6918.07733421677,6780.95809389598,7235.57807543611,7051.39554554258,6743.51669628165,7055.72540784066,7167.57174045988,6855.3753627009,7156.68508124157,6887.39234188556,7076.01042000953,6829.76510699236,6809.85746096869,7028.11709456421,6841.14944976195,6972.77466706671,6970.62019034778,6649.97817063214,6785.90963275811,6741.93529540928,6910.38493832159,6807.14468777443,6991.14087029758,6700.14651570316,6912.91181921109,6803.89787890896,6545.06727077824,5113.75402634903,5508.97221797839,6395.673350136,6441.47481310831,6688.96599946115,6542.19197967601,6722.51607172694,6609.34994218976,7581.45719198004,6689.00116492375,6753.59044144758,6575.29295815078
,68,6614.62873525447,6797.94199996241,6311.18346393432,6605.92121724026,6579.70291883232,6596.43664953996,6720.5901758077,6483.84453198327,6723.4671491249,6851.54974552543,6675.04961605144,6797.44180321076,6361.37735969244,6902.42999296554,6995.06122814617,6878.81074489002,6909.9005437569,6989.82147305377,6970.13229422384,6897.45280824331,6736.32689509896,6799.35788206366,6592.96539688902,6513.19978816644,6645.34505947125,6805.08378641644,6841.96138546761,6961.21188121237,6868.26175003205,7066.2655981663,7000.33545836427,6984.07755001486,6562.67365991948,6802.38322854333,6109.26280788685,6098.18378436629,6530.42192257209,6785.3261241194,7005.40287677113,6989.16114965177,6931.75860842532,7194.74300199778,6992.45925832196,6977.49547530882,6792.35390653081,6784.43402677859,6720.08793858316,6855.68280792239,6718.69702634226,7169.027027959,6991.84676859975,6687.07875377761,6996.34701774723,7104.21670613647,6793.10840008045,7095.50708024746,6828.718431257,7013.80198565795,6769.02320881946,6749.00493203073,6963.91999367679,6783.89765508901,6911.50988623996,6909.96007209099,6592.86764623108,6727.82783489825,6683.58921871288,6855.20736859899,6750.61686024529,6931.08419465956,6646.74894044018,6855.31492978872,6746.29494695691,6490.43874874557,5079.39336314034,5482.3990406537,6341.75959673412,6388.51469796068,6632.64458554088,6491.2144366685,6664.56289646434,6553.3193658685,7551.95299232297,6634.46518913029,6699.47746824172,6521.82824694102
,68.5,6553.43942276705,6745.10507026112,6255.63955848474,6547.58006048606,6521.32390800284,6537.91512648459,6655.52249101403,6426.57413389036,6663.92158608534,6789.96204005822,6623.07623350687,6739.32801482823,6301.94572328154,6834.36361774013,6926.85087554418,6812.06485973726,6839.7837466095,6921.81220274293,6900.54491046172,6827.22356368753,6666.77636935678,6726.68047906708,6539.25368883894,6462.59819569827,6579.86683205392,6737.98051332193,6771.08924574469,6887.4636147519,6798.59857672987,6992.89564340458,6927.14498037723,6912.42817830224,6496.09575049577,6729.85796487033,6071.33868923493,6060.11964594932,6466.85980804397,6716.5166545422,6932.70438637126,6918.33185414466,6862.91576285295,7110.70354747146,6920.29073389966,6905.43556618249,6730.07564920453,6710.64417363181,6650.97966975461,6782.98409271089,6643.69122482412,7090.33057666601,6921.28683979034,6619.48623805836,6926.15259931382,7029.55146813895,6718.67349664966,7022.92188650446,6760.75460658179,6941.39503990156,6695.83932084295,6675.95403797042,6887.4341522957,6717.21626855366,6838.56372027602,6837.01063941993,6479.67999188146,6624.5266160289,6612.20338551498,6784.74345441297,6681.24613839229,6857.8337723702,6587.32855083675,6789.82717802958,6675.49484624397,6438.1268775623,4938.11495774363,5333.14602961394,6237.0533016113,6299.42865409547,6555.96000543493,6426.40830606469,6595.52293244811,6485.59125921097,7472.37718962247,6566.98893957033,6672.72941372294,6460.56208572362
,69,6482.95511624176,6685.27139434002,6190.89708939286,6479.11337757203,6451.95112059615,6469.65299621201,6579.2480588191,6358.25072111662,6593.37559849756,6718.21128866023,6562.96172523457,6673.17737119174,6230.69315976022,6753.80182286444,6845.12172631435,6732.28840257367,6757.69073524908,6841.13805600505,6819.28863633998,6744.49023104893,6585.2745889272,6641.87961921524,6477.22372945223,6404.15449836111,6502.33026858792,6658.51292151466,6687.04820370861,6800.62666150539,6718.1530866834,6906.52742430714,6840.92151379122,6828.14021631291,6417.60257927318,6645.28337409527,6028.08933210127,6015.99570860567,6391.76978566555,6635.53716362365,6847.42275009456,6833.87263614483,6781.32323042512,7015.01391760417,6835.19945399341,6820.72266733319,6656.23846417263,6625.01791091946,6570.22546901595,6698.1862337322,6557.12753719821,6998.95753305406,6836.75233827037,6540.48488652754,6843.40843152291,6942.04387633178,6632.35646290854,6937.79732079484,6680.48712237281,6856.72986711508,6611.20459737277,6591.08339020994,6798.68979599462,6638.45801612631,6754.35744107043,6752.12734998068,6355.65839005784,6510.08860824087,6529.35080526619,6701.09776084666,6598.74911763205,6771.13536219439,6515.6449382387,6712.21962604806,6592.23915599567,6374.2264853743,4794.73948285054,5179.37232625177,6121.89886144038,6199.48687236119,6467.06947962636,6349.78544302846,6514.26142216515,6405.6808831482,7377.57291644782,6488.42940269494,6634.66822432938,6386.47926444377
,69.5,6405.27192125965,6616.40333065363,6114.24059882291,6397.9084153007,6369.60098470093,6389.69086575917,6490.37754528673,6277.12926849175,6509.97088669945,6633.70424416128,6493.66468514789,6599.06126882334,6147.10873738234,6660.3579544838,6749.69142146044,6639.38375651296,6663.25321047592,6747.07784534193,6725.46589303352,6650.00165871366,6492.21194523819,6545.99556075393,6407.23844196443,6338.10530758075,6412.5414035962,6566.97430070301,6590.66396213461,6701.46160551802,6628.18853600676,6807.16962304139,6741.47117557227,6730.91024745704,6328.37577716245,6549.72519547738,5978.39341072945,5965.1608943974,6304.71992227335,6542.90899343372,6749.37763245121,6736.4213283516,6687.35935166175,6908.53443648328,6737.331130406,6723.53180169255,6569.17950681822,6528.83781112754,6477.52675446778,6601.59447699212,6459.47069840908,6894.8974688243,6738.23836806591,6450.34271173339,6747.4237450456,6841.59400235715,6534.41582006542,6838.96784192697,6586.81144116211,6758.62593759985,6514.88714925746,6494.716327359,6697.62028382293,6546.2223147242,6658.24587946846,6655.87993575766,6219.21641987363,6383.15328049318,6433.73200442716,6603.35164801192,6503.34230282644,6671.08493650878,6430.68423375629,6621.65160647622,6496.61867467509,6299.04350711155,4650.29927110267,5020.1034354894,5994.72180805966,6087.10767985196,6365.3053873003,6260.30158703503,6420.96638671699,6313.66704715705,7263.28011138484,6396.17484973454,6582.56586657988,6300.09348342158
,70,6321.83920791093,6539.00623706688,6025.213881272,6303.8118274205,6274.63813270022,6296.93414863862,6387.91251240543,6182.7476910236,6412.71214390698,6535.16938990112,6416.54625356093,6518.29658024399,6051.63016859145,6554.07914308971,6641.0020422413,6533.68590451004,6556.80638542219,6639.88505562202,6618.90019295321,6543.62012835452,6388.52462487511,6439.72482695937,6330.71748507985,6265.30029101734,6310.87898093546,6463.14690654446,6482.11121314778,6590.13371515569,6529.26428606587,6695.03321661631,6630.04659346585,6621.06741551966,6229.10970202027,6444.24542548802,5922.2486954884,5907.98872381735,6205.9238453341,6438.20462142438,6638.45257209785,6626.3604370075,6580.88992510085,6791.30849325975,6626.45854528764,6613.92854153141,6468.60510810321,6422.79704525742,6373.41503146544,6493.62124943497,6352.35932570449,6778.87603982727,6626.32585789238,6350.34747422869,6638.87156695761,6729.12173239047,6426.77719196221,6726.97402822229,6480.7153253883,6648.4369331378,6407.64388775147,6388.06556471259,6585.09403536157,6441.38818039241,6551.67972939286,6549.58141009526,6071.40636034962,6244.30000136732,6326.36567610354,6492.54857184743,6395.67802431106,6558.63502969645,6333.98187787434,6518.72680306808,6389.47869785363,6213.39712729285,4505.06540205464,4855.9078010505,5856.49337759232,5963.27014747462,6252.0387656685,6158.77375301827,6316.49648678875,6210.44748903782,7131.69610343188,6291.5005352521,6516.8120916079,6202.41085971049
,70.5,6234.3902019725,6454.68728351258,5925.43212946713,6198.22592410275,6168.73525876218,6192.65227928413,6273.33814484021,6075.47829732494,6302.67041559965,6423.35505768423,6333.38887224983,6432.31586539692,5945.25435232987,6436.45032736809,6520.15112165456,6416.31051666787,6439.54670248839,6520.88939845185,6500.89575438915,6426.66590432984,6275.75218111802,6324.47558504891,6248.92492975014,6187.05106580254,6198.94106194957,6348.37695463957,6363.34929367555,6468.96768664397,6418.94434220714,6571.95934955162,6508.14491440686,6499.79289635453,6121.47212305616,6330.60476715418,5860.06095992381,5845.35266036666,6097.0425687715,6322.98192359376,6516.49804382704,6505.42560007596,6463.7438954839,6665.93272576915,6504.31126256954,6492.7577534038,6356.19130230649,6308.83631597084,6259.63641906552,6375.86702022071,6238.66866728004,6652.57132396697,6503.09305135113,6242.2758693659,6519.52747026068,6606.31891933034,6310.49986226856,6603.97777026612,6363.32658309606,6527.44770396774,6291.53810167918,6273.26194751671,6463.40585241297,6325.68572725173,6436.48705663523,6435.19337971228,5914.07387837649,6095.19145751888,6208.85558825995,6370.53986165643,6277.2370518809,6434.81213061323,6226.24994691306,6404.96437407063,6272.28177842257,6119.15252579189,4359.14061620787,4687.44815372538,5707.69100262059,5829.169998413,6128.2372307464,6046.5932634141,6201.50588749302,6097.41252165087,6984.49756729596,6175.12491413239,6438.227963975,6094.88072453729
,71,6145.54018646879,6364.76546752271,5816.0396112719,6082.3678310333,6053.23465936368,6077.88246676673,6148.4589507775,5957.28725054679,6181.84716679616,6300.23510273629,6246.03495282327,6343.09426396391,5830.03471286979,6308.87013086421,6389.52343582459,6289.16542281482,6313.11853470475,6392.0975617366,6373.44479196035,6300.76812027899,6155.21783049368,6201.52491815601,6164.4374893393,6105.24676803526,6078.21887681675,6224.36663477564,6235.85899293777,6339.0696939303,6299.03481717744,6440.20842447419,6377.05093614207,6368.29307479977,6006.87162961021,6209.5344759747,5793.522752941,5778.77439259765,5979.23843254861,6199.09103226215,6385.35045029312,6374.77303934536,6337.35167285375,6532.77352965573,6372.76661729744,6361.4806241529,6232.96070058595,6187.53249114332,6137.68443828868,6250.38663622168,6119.07635240704,6518.19950553378,6370.56542655829,6124.6422904088,6391.33966354838,6475.00489601377,6186.95298916609,6472.4198716607,6236.64747014591,6397.7966600717,6168.80135684633,6151.49579431358,6334.16191582327,6201.00465153991,6315.05500563558,6314.46801227687,5842.38762024249,6009.61881708651,6088.5463350352,6248.72080274568,6154.43461478204,6305.80576406216,6102.83793180736,6277.31491777019,6152.63528105051,5989.47095943648,4418.09307371418,4754.09500061785,5635.51074216831,5742.18742115794,6016.81970586576,5933.99639757271,6080.72254208892,5979.52564658284,6903.36613485855,6057.14868429702,6276.92975837933,5970.62181646059
,71.5,6054.45708744571,6270.2253762947,5698.00693815222,5956.50883359606,5929.08767399333,5953.20872494787,6013.51976885099,5829.39572327271,6051.20022300555,6166.1616684118,6155.90799664132,6250.72698419594,5706.84572928647,6172.43445032386,6250.16846331437,6152.92343651999,6178.11583912207,6254.36981303771,6235.75438573563,6165.66907197427,6028.82738922202,6070.29084945709,6077.8562192209,6020.82293611988,5948.97656145421,6091.70021537309,6100.08688674162,6200.49465610925,6169.25424119568,6299.66371873258,6236.87510664393,6227.20391742772,5884.61634503156,6080.96450281411,5723.14833994206,5708.92807304333,5853.58342273477,6067.0935654492,6245.74972142616,6236.09725006893,6203.08592413475,6391.59299999958,6232.31381530283,6220.74037219891,6099.850980216,6058.39462029954,6007.82206734351,6117.37992262952,5992.35466300572,6374.98528948707,6229.26681328852,5996.65986704243,6254.33618812059,6335.52510602448,6055.29314571895,6331.8448436451,6101.64860558128,6259.8099809099,6038.16650453526,6022.04527222011,6196.71501313161,6067.91933419026,6186.04864855424,6186.79611794332,5762.62404603099,5916.46433713949,5959.97691651624,6118.61944547028,6023.61944233086,6168.35652009199,5971.8447554802,6141.56721158226,6025.05228576776,5852.32929027608,4475.13459181017,4817.8825366907,5555.43658203372,5647.97249100952,5897.80492570692,5813.86877163392,5952.87103270594,5854.48002619107,6812.77583888151,5930.45528442381,6106.08733911388,5838.39807312337
,72,5960.95127247381,6172.81444162165,5572.48521255179,5822.56128433341,5797.5933465753,5820.43934098135,5869.16747479269,5692.45330703138,5911.72449989696,6022.4491943275,6063.57030851051,6155.76140141086,5575.84502049348,6027.1287942176,6102.11341784528,6007.98028278829,6034.77914281107,6108.48315699963,6088.81453224188,6020.83500009015,5896.33708836025,5930.0938609492,5989.68221713661,5934.71530342263,5811.39336008672,5949.98236629689,5955.21671358982,6052.4406054246,6028.46869775656,6150.41441715332,6087.777176866,6076.52836043312,5754.16377190592,5944.0620582495,5650.472674875,5637.20768319545,5720.21862277472,5926.25415547122,6097.52778193435,6088.64380461965,6060.44492678997,6241.85075990867,6082.38754221064,6069.98421205998,5957.35415294312,5920.65204875275,5869.634894926,5976.32842423309,5858.06851229622,6222.73809560187,6079.47157539525,5858.11016470547,6108.37825534333,6187.13583794487,5914.99551014538,6182.02589298885,5957.60695637988,6113.21166141983,5899.11315373146,5884.32431390814,6049.9901978897,5925.86900241244,6049.60453596386,6051.40018059958,5674.87190214923,5815.08299146326,5822.9108515856,5979.58185411853,5883.40521984405,6021.08185216317,5832.65514418523,5996.80620762857,5888.63466309652,5707.2302205251,4530.71440076222,4879.72160414258,5467.51522588901,5546.4901411466,5770.53075563537,5686.04983884965,5816.92630174829,5721.54956212328,6714.19025837172,5795.62345115464,5925.66777330163,5697.23727732119
,72.5,5863.54346512713,6071.34515332756,5438.23381806256,5678.95141245128,5657.0081750044,5678.45702073723,5713.78076510964,5544.62450253507,5762.10704888081,5868.10016645381,5967.65116892075,6056.38491953283,5435.37741564172,5870.91845190097,5943.11629145206,5852.50092228596,5881.45900500007,5952.46666439305,5930.62051667541,5864.66561563556,5755.31198137204,5778.97889972691,5899.05535744074,5846.10874245379,5663.73064454911,5798.00040628682,5800.14685384327,5893.62153319179,5875.32719072835,5990.85629053799,5927.11563733493,5914.1411674732,5614.03367542098,5797.21200550329,5576.14064875949,5564.06629738983,5577.14487932285,5775.29010107074,5938.8865568069,5930.46385114024,5908.20801886222,6082.34290945181,5921.16004694413,5907.75802252263,5804.86325573846,5772.53433828173,5721.53308735089,5825.74251615906,5714.44937822313,6059.64737776418,5919.02420712124,5707.33451033047,5951.74610334273,6027.76132641592,5764.08910310825,6021.64672242692,5802.71301487627,5955.58893182756,5750.87829751786,5736.42577228515,5892.87329720933,5773.11748360845,5903.91795234977,5906.69897769961,5577.66719336761,5704.50113059671,5675.55666147649,5829.95609802078,5732.05403785114,5862.26583146318,5683.38158193296,5841.72989098611,5741.72442200466,5552.50090542952,4585.5921214608,4940.48530746061,5370.25464512752,5435.90417146747,5633.01670888351,5548.7224123941,5671.44507635125,5579.07792301953,6605.8348820019,5650.28827756934,5734.53352666755,5545.87043236493
,73,5760.96263447808,5963.50417433103,5293.26230017721,5523.72701570894,5505.1785016966,5525.29480446773,5545.30685505152,5384.90924670911,5600.82687982805,5701.61161400901,5866.28103465492,5951.48755612902,5283.93804697671,5701.5905246902,5771.44537448736,5684.75596444704,5716.58181268992,5783.99109538507,5759.33164465479,5695.44690565877,5603.86546298962,5615.3349038338,5805.2545999894,5754.05297135194,5504.21931333896,5633.67752103923,5632.77497582353,5721.88537762689,5710.43162859096,5819.44187659441,5753.06840034694,5738.81968998469,5463.00137075405,5639.00229459296,5500.83101491814,5489.8208132659,5422.31909662149,5612.22398136044,5767.8075698241,5759.89725625142,5744.43855572583,5910.62613894473,5746.30076902554,5732.23509367459,5639.94501928349,5612.33473441965,5561.79235210382,5663.62633552332,5558.20160582702,5884.30167071803,5745.46886436426,5542.2711538476,5782.69295229049,5856.05185088462,5603.44771343227,5848.43262697126,5635.84221023966,5785.59772304772,5591.20623638153,5576.85637087138,5722.74220238232,5607.72234338361,5747.28335072304,5750.8659717742,5469.3449991216,5582.85751817995,5516.13425546959,5668.28465765772,5568.43236077379,5690.34272343035,5523.00389993139,5674.50803539622,5583.22930773636,5386.7503865713,4640.09619506949,5000.85474688298,5263.07375725356,5314.89966890258,5484.66978649795,5400.45528677381,5515.41412868358,5425.70930350297,6487.48013931743,5493.54248783467,5530.98791477192,5383.03635888395
,73.5,5650.65092090831,5847.86084262864,5137.24891194712,5356.63021831339,5341.80953363873,5360.85284186419,5362.95250790996,5212.13929339859,5427.25110471018,5521.93868227697,5757.28288284517,5838.22750190926,5120.61633270731,5518.64035840058,5586.03993085742,5503.63601001395,5538.71573658474,5602.07672757183,5574.30618106123,5512.91388378512,5440.64129996821,5438.47170827998,5705.67457978932,5656.78317963926,5332.33875406975,5455.91825225986,5451.96301983642,5536.31505261506,5532.13758461901,5634.57935070628,5565.05719510867,5549.66630836697,5301.90390716015,5468.62285179641,5423.53520579383,5413.41422640894,5254.77363247636,5435.88781154109,5583.47404550159,5575.95681103347,5568.22146564488,5725.88528904078,5556.94111820254,5542.78526619836,5462.34005715929,5439.50589513698,5389.44753383153,5488.70749299494,5388.18916772834,5694.4837725042,5557.75518877523,5363.81830232095,5600.03190627421,5670.40145991362,5431.60340247288,5660.43489143621,5455.59717001405,5601.82147339962,5418.67799696882,5404.78010171866,5538.56826717669,5428.78487186819,5578.12343938064,5582.83911855443,5301.92279989045,5413.09051693221,5340.95361329618,5488.37746485579,5389.39791564665,5502.60831699031,5353.85255380725,5497.02469233298,5408.89972675683,5223.39889935504,4591.79123571097,4941.39753708061,5102.38431999621,5154.6170751811,5313.57229851629,5236.37727552866,5345.83348553111,5258.76851846976,6318.67081008176,5320.3827047037,5350.18742339683,5212.09839358999
,74,5530.52684412442,5721.46528137381,4969.79121368093,5178.37515259428,5166.88441088,5185.25129017396,5167.30554636334,5026.72917609451,5241.3426594508,5329.82666988884,5637.26146619482,5714.64760974306,4946.26946183747,5322.20833711313,5387.17344868416,5309.83403381344,5348.3675891044,5407.23744776605,5377.01228466011,5317.9820977312,5261.49359748528,5248.94684526799,5597.43993511312,5551.18617807281,5148.28588585859,5265.56145482207,5258.28033026808,5337.14811233963,5340.75790334997,5436.9469574738,5363.39023146986,5347.28306380809,5131.32536676214,5286.40966839457,5342.29963989637,5332.97855556133,5074.85758686477,5246.33946570513,5385.60980795339,5378.71310076142,5379.57447283714,5527.97252038218,5353.50220239176,5340.17125002686,5272.50263254283,5254.38408125212,5205.31917768229,5301.78534306935,5205.15480770563,5491.74221016496,5356.99288834851,5172.91058440725,5404.8572566831,5471.51685591447,5248.97874462197,5458.94036420778,5263.14107413271,5405.18293465631,5234.02811033172,5220.49236974241,5341.29942368395,5237.2246797729,5397.10686789781,5402.53934103239,5122.52103396467,5230.59274578873,5153.41536421175,5295.3480900784,5197.96242273351,5301.99850454139,5172.4600159466,5307.03716470699,5222.84009512868,5048.99848211871,4542.1654987036,4879.08216345908,4931.3382707049,4983.11155293248,5130.83200494685,5060.92469949623,5163.95901606713,5079.92258709132,6138.36523102312,5135.35949485678,5157.04054269559,5029.57670164612
