,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B7,B8,B9,B10,C1,C2,C3,C4,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F7,F8,F9,F10,F11,F12,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,70.5,6670.4475871209,6791.95871493536,6433.24770494407,6613.80949057126,6616.62646603098,6513.64600567814,6724.23252611315,6642.27262796099,6770.56796171742,6846.45176957792,6608.43136498408,6952.51806082327,6565.86388007376,6917.46388594699,6754.11558725992,6976.54672441573,6947.11321791049,6958.12660581846,6580.40886106395,6722.65189674559,6817.78918417102,6869.95782849595,6919.89898359776,7004.22561043246,6919.8957983309,6996.19843986117,6899.98328785826,7075.05505133196,5378.44910513962,5703.0393776389,6702.48121062912,6890.23568616401,6835.90499589619,7019.7884692382,6900.98461745148,7109.99745942007,6979.72558724683,6929.8552852181,6962.26054032902,6942.84009211613,6972.78442315207,7083.01047530953,7043.66511583827,6733.25227785144,6941.64944603492,7089.6786945395,7076.34362001045,6930.4505945458,6920.4312374616,7104.70800656369,6771.27298935103,6729.9539229954,7104.77077929252,6845.04256931447,6896.26485118185,7102.27284612827,6628.82311385248,6895.22664063456,6700.81814165804,6919.64316915602,6812.33991362857,6788.83236755662,6960.88839349876,6736.45945132658,4607.09820087394,4685.89526077645,6270.65316235773,6416.21130969778,6620.77533128375,6514.78589981827,6660.44200338041,6619.7334033994,7739.76970412626,6726.92256809731,6369.35639983797,6809.02195523144
,71,6574.90585010714,6695.4804104083,6319.54077729507,6495.4637521933,6500.46537247691,6400.65314755389,6604.6785066679,6526.325199278,6647.75964354691,6721.28225061219,6514.91634514921,6852.68329961672,6448.21723464996,6790.80837135943,6640.35330774104,6850.07960513515,6822.94890237507,6833.92455265521,6491.8164441597,6632.04386140872,6694.32499655034,6744.89648670212,6792.09469161849,6874.16737112997,6789.72526146521,6865.01795011784,6775.23098344398,6946.71960498663,5325.72619804347,5643.91963696791,6578.63210821213,6761.2408171322,6713.29236808321,6890.78514465479,6773.15139941712,6978.81456360813,6852.23951891637,6803.43603461713,6845.69135860471,6825.66225789277,6842.37918410098,6951.25584231665,6913.97059248379,6610.3427052386,6815.24029909903,6960.00988138532,6949.37962511425,6807.84624085986,6792.27238591739,6972.83776663055,6649.63265304316,6608.50541532449,6969.67831046075,6716.92444802363,6768.35776212514,6970.72248088755,6508.88817549898,6769.55615260409,6580.00715905205,6788.75124639845,6685.95850368511,6663.61040407682,6834.48740823584,6616.3586700595,4570.74284600204,4649.66586294151,6158.62151607919,6300.56111770054,6497.31991944334,6395.64311962689,6536.2487788513,6496.98594015551,7618.11716070637,6605.54464094457,6256.68608129828,6683.50036069279
,71.5,6479.62318413325,6596.05436158887,6197.37371473513,6368.53356166829,6375.8988629248,6279.44166597963,6475.97567843255,6401.35711779846,6515.62390579796,6586.04709434312,6418.78593075614,6749.66040831495,6322.61019330442,6655.25300068172,6514.9501160634,6714.55913294053,6690.42978303737,6701.40919105122,6399.90072595015,6537.67769787914,6561.31256864692,6611.04161752628,6654.83593023966,6734.5752337197,6650.25959498767,6723.59634729236,6641.12371688073,6809.70599770997,5270.45671294331,5581.80984858131,6445.23723460949,6622.58110526658,6581.81608722126,6752.37788537225,6636.18110159973,6838.50499509812,6716.10541991999,6668.2811975862,6718.23240138096,6702.04976488202,6702.67401249482,6810.2538520677,6774.72592481786,6478.70730009532,6681.14176545007,6822.25260659195,6814.095455485,6677.24653681971,6655.29645528505,6831.71906987718,6520.15028390452,6479.6967961692,6824.9036190979,6579.74788724087,6632.23779374437,6829.96758922205,6381.16670111646,6635.98658154983,6450.87750543698,6648.12672388871,6550.99303201369,6529.95502937745,6699.84483247395,6488.2181417365,4532.63080255462,4611.57271103127,6038.78589596907,6177.53207403428,6365.10256878669,6268.01173475119,6403.06553322935,6366.13914357757,7488.52544833902,6476.24325982328,6135.70112837957,6548.6841974542
,72,6385.03061198974,6494.94007808114,6066.33031942073,6232.45116110261,6242.74546084974,6149.85342004268,6337.94139281303,6267.29772461007,6373.84237468494,6440.53518373626,6323.99455089798,6644.74421422297,6187.82734378305,6510.85591695183,6378.4051038967,6569.35568269029,6548.93043158225,6559.77470103733,6305.76588060418,6440.92909213834,6418.29621529247,6467.46552000552,6507.54610114758,6584.54622011587,6500.52204450779,6571.17446027832,6496.50194336649,6662.29995815646,5213.29184665092,5517.45978071327,6301.80073117811,6473.10532659774,6440.41043829845,6604.5616086633,6489.16358471714,6687.04491289231,6570.61699628378,6523.19600187462,6582.34641340697,6570.08096240547,6552.21417098748,6658.25521175795,6624.92754153828,6336.82477582972,6537.22155922047,6674.91948328206,6669.46896119387,6537.1096141719,6508.17473083502,6680.23623184504,6381.60370487597,6342.29308837812,6668.63114217017,6431.56191092167,6485.89189793717,6678.46143204374,6244.42035150034,6492.79506611726,6312.0460295082,6498.47446797798,6405.73278551234,6385.66487942917,6555.73196045077,6350.660749801,4493.15349122229,4572.11085078275,5909.8632164495,6045.44050155712,6222.3309357434,6130.62700844151,6259.4879390224,6224.59580102663,7349.87447257576,6337.40111183922,6004.59568222232,6402.96651123862
,72.5,6289.53660288928,6390.03714673289,5922.42884627719,6083.58383207713,6097.87444072898,6008.51556745544,6187.20365139421,6120.70579684253,6218.82084481867,6281.45455228135,6230.77176053255,6536.95442115839,6041.47969219696,6354.39715952763,6228.88292409724,6411.43816136564,6395.37441996698,6405.86183550671,6209.66856820328,6342.04591622164,6263.25138643891,6312.47438398655,6348.07639358629,6421.8592957048,6338.51035318608,6405.91382859703,6340.29130269868,6502.84237585775,5155.23887543414,5452.50553829404,6145.51032373959,6311.40401843885,6287.53650948746,6445.50096303152,6329.76145357717,6523.05403749496,6413.37740746745,6366.69873214101,6437.29406216437,6428.93402255395,6389.14066083291,6492.99553902994,6461.6511100174,6182.42405752889,6382.19894670204,6515.24951833815,6513.25137434259,6386.78042920486,6349.18802976937,6516.3168158326,6232.6129742224,6193.98123983448,6498.53536738563,6269.90659542444,6326.99530479909,6514.409459267,6096.5236394307,6337.35448318717,6161.6672585872,6337.58182634719,6247.31463788674,6228.84292322018,6399.09208399716,6202.12215404015,4453.72137227921,4531.96352413012,5770.44916189686,5902.66484169931,6066.7982815058,5981.29500173965,6103.55615473648,6070.22745801543,7200.74315591535,6187.04655377344,5860.7039302314,6244.91021554404
,73,6194.5909552889,6282.21551929188,5765.8072500826,5921.72404130978,5940.36488161999,5854.99164720598,6022.62092841115,5960.58927008767,6049.48433328161,6108.2307234801,6138.31779930794,6426.56988848953,5882.1258743224,6183.83415255843,6065.27035319173,6239.55645335193,6228.09813828153,6238.14356541563,6111.99700261285,6241.70954287429,6093.79742207406,6143.67059989262,6173.13895934612,6243.54103551528,6160.92453251957,6224.31420244814,6169.65891387779,6328.30482902748,5096.66639258004,5387.49724779208,5973.59496552894,6133.48772819752,6120.37006122718,6271.9340734031,6154.58077605309,6343.0289500369,6241.28872631453,6195.92315507815,6280.30824440566,6275.66391978016,6209.96713320977,6311.15315591336,6282.26957182976,6012.9649336112,6212.81924112904,6340.23672348679,6342.57648456331,6222.65944233888,6175.77760556684,6337.26179842121,6069.65179655793,6031.88386463841,6311.20674727072,6092.19405977554,6152.78756124629,6334.15879121895,5934.50389967609,6167.67480693887,5996.55281293562,6162.68598417935,6073.26945443267,6056.39900048056,6227.44750873123,6039.88435729088,4415.20238336111,4492.48318544664,5618.15755780766,5747.14037090047,5895.92858001658,5816.99608824124,5932.07444337883,5900.41796000318,7038.55146872176,6022.17030691092,5701.58541572981,6071.22697488518
,73.5,6098.58981692715,6168.97435604667,5594.46928651997,5744.37393272396,5767.99531064778,5686.81818622382,5841.9859012199,5784.37751507629,5863.72289390734,5918.03378989952,6044.9555657768,6311.48921174708,5707.40810452362,5997.04974456424,5885.83092219078,6051.01940698265,6044.68759562822,6054.59871342145,6012.54201964308,6139.21911440099,5908.25115215364,5958.52880480418,5980.66074235768,6047.32150146316,5965.48176597023,6024.20535281987,5981.75776529901,6136.40123991817,5039.01616869241,5323.78646501339,5784.39340499237,5937.81517900693,5936.69176623241,6082.44844373212,5961.27059712672,6144.7868272217,6052.35060223088,6008.20793583485,6108.77891573073,6108.37814232323,6012.59447429014,6110.98392927634,6084.48245166816,5825.80482899942,6026.90380792039,6147.57332055734,6154.61468488314,6043.07630975175,5985.71204600417,6141.02143511475,5891.05669552313,5853.94610119564,6104.90783568814,5896.0638556951,5960.8908360741,6135.92727538498,5756.47758023221,5981.40439971819,5814.74641988283,5971.33427618851,5881.28519757135,5866.21472154342,6038.73806799694,5861.93666606485,4378.5372042544,4454.05157656883,5451.18935637574,5577.010117799,5707.46594325306,5635.55691084328,5743.11799751681,5712.60379929006,6860.90697025477,5840.73935347477,5525.23113153479,5879.41856304808
,74,5991.77713645766,6046.90938038178,5406.97848344388,5550.46979649724,5579.60802457018,5502.81092256874,5644.42386488756,5591.66488228465,5660.05446676664,5709.81015000807,5946.66322428472,6188.10950336714,5516.51022057892,5793.21181441054,5689.37761624108,5844.45523280523,5843.7809444639,5853.49460017541,5908.59944156967,6031.28491380767,5705.71539513447,5755.80988839565,5769.88534608244,5832.151852833,5750.70105577773,5804.2880513921,5775.9183658799,5925.86556547203,4981.61896805973,5259.975801279,5577.67561735258,5723.76002356881,5735.66091964467,5875.36294236587,5749.00654258889,5926.98712803716,5845.01159720692,5802.37335469931,5921.05460017941,5924.74978616757,5795.83957707882,5890.43770595767,5867.99462855542,5620.92495093193,5822.79139982002,5936.01542997425,5948.60073787391,5846.41644243154,5777.88671992599,5926.44015232615,5695.26821580395,5658.74605014027,5878.18222425972,5680.72947563086,5750.47660399958,5918.55731943419,5561.45184963648,5776.92374126234,5616.02512187791,5763.22608359828,5670.478293708,5657.75528308151,5831.94035050004,5667.67232537362,4342.87614905464,4416.04619553992,5269.47628706716,5391.15068309355,5500.84624570478,5436.83534883918,5536.0426704819,5506.02347377375,6667.43191053074,5642.06586462602,5331.10821669398,5668.99949137809
,74.5,5869.37364584556,5911.11704924378,5204.74951252423,5341.34851395898,5375.56881146171,5303.92340403423,5431.257955884,5383.81198461268,5439.95996646269,5485.067229562,5832.28044367631,6051.01913179948,5310.63094090772,5572.47420599384,5476.99122423752,5621.06306176108,5625.99959412238,5635.45835488032,5795.51181616329,5912.90616418829,5486.99332204527,5536.7575266934,5542.55448655952,5599.41484229805,5518.49004965612,5566.40912157599,5553.56054113439,5697.90414192702,4921.86098410736,5192.91625808709,5355.43654926219,5493.46127985577,5518.48802397412,5651.66886908199,5519.36831665688,5692.13266172333,5620.16499847197,5579.51058362889,5717.58257548251,5725.15269808883,5561.71908985595,5651.58564235265,5634.25240117035,5400.47270503745,5602.18320862568,5706.80194727843,5725.15616987642,5633.27363535228,5554.14447784677,5695.3661801866,5483.504177881,5447.59803062088,5633.57052390496,5448.78776559022,5523.73088557547,5684.16220337338,5351.01894071944,5555.66888375572,5402.02260935795,5539.23910853822,5443.33183512825,5433.21592194813,5608.63700122278,5457.6819596548,4305.04476741317,4375.51586151859,5074.98545599641,5191.31582617093,5278.57590662364,5222.63310059659,5313.39931837297,5284.1796274124,6459.84141031392,5427.95813034949,5121.75619822175,5441.23675920136
,75,5726.80237433782,5757.42330607676,4991.96482475166,5120.90242146145,5159.34502905991,5093.68040999247,5206.71823755763,5164.76716837656,5207.88544488502,5248.34885108263,5695.86998807795,5894.69677965472,5093.43979893107,5338.86010694717,5252.17312123858,5384.54763722994,5394.56600632984,5403.72541501164,5667.23965067652,5777.88100675319,5256.2066927578,5304.70592028645,5302.56808131057,5353.62315756939,5273.18463030243,5315.11315737468,5317.90881301913,5455.96923965557,4853.96926897513,5116.1778087454,5122.99782859446,5251.38935458266,5288.61963616938,5414.38822666143,5277.04262116913,5444.46168019704,5381.62182021996,5343.29287473353,5499.28738553515,5510.35338604824,5314.18573269913,5398.67085311372,5388.16669063429,5168.88432447335,5367.71141460616,5463.86763429182,5487.65133994264,5405.85003224889,5318.2557213805,5451.21177024183,5258.24695798137,5223.54448104559,5376.42415022867,5205.67368330222,5284.65368628966,5436.43624870992,5128.91335055053,5321.99488265339,5176.77018571831,5303.39757799821,5204.46195464736,5196.9074610409,5372.75543644403,5235.34772656235,4259.97468029546,4327.26362111253,4870.63139334524,4980.68505354021,5045.80857081357,4997.77919069706,5080.01961168166,5051.66872074113,6240.60518848745,5201.78151051111,4902.41361521259,5200.22089527561
,75.5,5557.2297336877,5579.64686027442,4772.18561105566,4892.83633907539,4934.61861141795,4875.2680990205,4975.32769797381,4939.05365626042,4968.67212049577,5004.57202089782,5531.2884457868,5712.46000511704,4868.79685242518,5096.91219350598,5019.3026896823,5139.51304226528,5153.539822328,5162.19102797194,5516.26808129972,5618.60190909286,5017.98510722979,5064.72635895611,5056.59866001037,5101.63686432893,5021.30530551922,5057.4103807358,5074.38415247111,5205.27727729572,4770.4603050184,5021.45036409596,4886.23755199,5004.33653145204,5051.10254293119,5168.62106268617,5028.91014638827,5190.35860754511,5134.93686447812,5098.92102519734,5269.32785091365,5283.38303829978,5060.05851255108,5138.93717435573,5135.7285603562,4931.91735649821,5124.50106206003,5212.28890658217,5240.21598085666,5168.86949295448,5074.64669206701,5198.70142645373,5024.89315826454,4991.32257043414,5113.59872526256,4957.02868532969,5038.76231903086,5181.48845280918,4899.66866989143,5080.31381362506,4945.64611093414,5060.94258494369,4959.65245702274,4954.40924671998,5128.5119482478,5004.41472361014,4200.36668763943,4262.95548140836,4659.61265102774,4762.86279670972,4808.35149656111,4768.48617961244,4841.94862115278,4814.72589790649,6014.10404388157,4968.02694129467,4678.34499611939,4951.96531657428
,76,5354.56600286213,5371.81800034285,4549.06839828795,4661.58416371314,4705.00701591462,4652.13112797274,4740.81697846738,4710.78455835049,4726.16555038679,4757.78399471597,5331.92347026327,5497.20696587079,4639.63385921667,4849.56412780476,4781.32741074438,4889.05031106609,4905.31418868406,4913.11562583362,5332.72178471438,5425.4755708417,4774.56646959141,4819.79702199893,4808.05698512634,4846.72223120841,4767.23713232878,4797.50885705862,4825.86058049507,4948.63811327854,4660.33762741465,4897.03856407309,4648.18925812017,4755.37076261667,4808.542955029,4917.06284422144,4779.0879482896,4934.09303134464,4882.40364573748,4849.46374173035,5028.45634346859,5044.66090740813,4803.04986068857,4876.1859271584,4880.74887988157,4692.90513722291,4874.79786343572,4954.28804871121,4985.04350601886,4923.88841711748,4824.0751954328,4938.89360306156,4784.93133725223,4753.01433826099,4848.93728281913,4706.72316800635,4788.93741892483,4922.02854079622,4665.62386231735,4833.02541119339,4710.79865914005,4814.12514535086,4711.8217260972,4708.49269817496,4876.83994572165,4766.05421094063,4114.84839496007,4171.48382264588,4442.2664792157,4538.97316104922,4570.3762611235,4538.55349248303,4603.1299556731,4577.43891274208,5782.2186388642,4728.22872959657,4452.33415129915,4700.28419857852
,76.5,5113.77629684148,5125.40460183485,4322.08374715736,4426.71090890009,4469.7273146615,4423.9123440139,4502.52987489985,4478.64346554212,4480.29635488977,4506.91242472705,5088.29866808182,5238.4893559985,4404.28667634043,4594.85317346458,4536.64166768448,4631.29694733095,4647.77496229016,4654.25854368613,5104.74592136033,5186.36534450463,4524.29103685269,4568.13850390635,4555.74479799874,4587.79668749969,4510.60133275536,4535.40474877031,4570.50142808928,4684.35608548979,4509.7733247199,4727.75940753853,4407.13527982681,4503.54722356588,4558.95306833988,4658.36321731512,4526.67854907917,4674.71836167851,4622.36174302541,4592.78986278949,4772.30833722897,4790.95120318071,4542.98795270408,4610.47127657516,4621.38363412422,4449.90450104773,4616.10352285082,4686.68729690137,4718.42244424099,4668.50285379267,4562.82768406792,4668.63331916081,4536.74336423005,4506.38982438424,4581.05582788089,4453.63807413376,4532.72243232649,4655.9360224009,4424.36530717679,4578.30701084328,4469.92598625814,4560.50870443785,4459.20769759851,4456.70015218377,4613.9978373803,4516.7012672891,3991.78065688532,4040.67164464345,4215.28406792945,4306.26046663893,4331.07071857193,4307.36151023072,4363.5289502254,4339.61684702222,5542.15460126024,4479.41908944778,4222.79340468217,4444.10567959147
,77,4825.70259630108,4831.44357793869,4087.77996595379,4184.49122030588,4225.00012038504,4186.10851878217,4256.34804279538,4238.38412418526,4227.35886700085,4248.72555286034,4794.94549435313,4926.97089618033,4159.47022535114,4329.3750257735,4281.17978012219,4361.97126871134,4376.54973165695,4381.438463759,4821.80747115601,4891.17438967998,4264.05489871167,4305.67640607896,4296.09110016263,4321.66016136731,4248.96310405678,4268.50062903466,4305.0329585544,4408.92243959975,4308.47386394265,4502.30076829004,4160.50219494042,4245.64179709769,4298.92400725107,4387.97615554466,4269.03659312434,4408.98611353063,4351.67579773073,4325.61561304754,4495.14866207749,4516.61141284047,4277.09097048886,4338.9241573619,4354.39734828154,4199.84015399139,4344.96791460012,4406.47244019465,4437.00656130908,4399.23018688833,4289.48431113024,4385.0952666164,4277.08686646713,4248.15897731957,4307.7408509415,4195.9437610061,4267.57923527405,4380.18361210449,4173.38939022351,4313.68012125786,4220.0444448618,4297.07140220785,4200.14049430087,4197.83315540369,4337.7459557562,4254.49961776042,3828.17592129787,3867.64692250873,3978.23305415762,4063.929124168,4088.76407300622,4073.27828362147,4120.86201809571,4098.57987154579,5291.91403635227,4219.43998011301,3988.84045974792,4182.66461316554
,77.5,4495.01619081958,4494.97374402688,3849.15773553297,3938.08353851484,3973.27253532506,3941.06708093584,4004.2148267244,3992.78099536732,3970.30847042938,3986.62621648015,4458.62228659752,4569.90113522636,3908.59605841688,4056.84374865232,4018.01110335311,4084.51525519969,4095.59600764707,4099.02590441213,4489.99595907485,4546.10920187725,3997.31285699242,4036.13093925644,4032.50422946243,4051.59661372558,3985.75210482775,4000.24206861293,4033.31488434451,4125.9379502762,4061.08260711005,4226.2492052391,3910.72358071866,3984.86710814923,4031.69522756063,4110.18371371774,4008.67086381194,4139.95955957994,4073.90154791232,4051.70610308032,4201.52073425395,4225.5406612575,4009.51380171238,4064.9781969004,4082.61021699707,3945.59154297123,4066.00839851321,4118.35861960491,4144.95416101809,4119.86026384192,4009.04872403821,4093.4769940947,4009.73230634196,3982.63977181957,4032.40469505657,3936.59993781287,3997.77550765676,4099.00017335368,3916.45239364772,4042.30191944732,3964.17169709899,4027.12209443633,3938.3028860317,3935.83807191882,4052.9266701283,3983.75399213838,3630.9448918745,3660.10659444587,3735.93543726749,3815.66195020415,3845.97419938586,3838.11063515283,3877.24408654628,3856.92270965198,5035.5024189895,3952.71869172939,3753.4892126953,3920.11014651455
,78,4137.0656862653,4132.3345060909,3611.6024643146,3692.46172105749,3720.05894314731,3694.70843999224,3751.11111147275,3746.4878781849,3714.56130218599,3725.87742683939,4096.1723576712,4184.92894946478,3657.86765564686,3783.31514291419,3753.20708323763,3805.2472931241,3812.32695471002,3814.362359023,4126.25585158161,4168.95398458955,3730.33895709519,3765.82672087036,3769.71257459916,3782.57184680971,3726.20731177984,3735.8886587266,3761.62707822813,3842.40071120049,3782.27093608405,3916.01938078246,3663.45504062582,3726.19580658597,3763.38404368273,3831.68967437878,3750.37318526667,3873.24964686368,3795.65053149683,3777.58141849611,3899.93490594134,3926.12977705332,3745.43213035572,3793.87069442803,3811.86999804299,3692.58191813321,3786.7173212501,3829.97815878353,3850.65922525974,3837.78553852603,3729.49977897373,3801.76258776984,3741.27349675752,3716.19490705219,3760.89870111336,3681.55820797267,3729.70487615677,3818.54963312693,3660.54825551544,3770.75866557315,3707.82597184683,3756.95137480065,3679.66997872607,3677.06705844576,3767.67492088743,3712.50824246394,3414.51686095193,3433.77338663165,3496.51589767763,3568.93490601868,3607.56821762402,3606.55255701868,3637.36253124967,3619.25101066182,4779.54226309267,3686.680886785,3522.09437489593,3662.23492852516
,78.5,3774.95514444903,3766.55005227805,3383.55531647589,3456.12870312635,3474.58489230102,3455.94253873375,3506.17712628001,3508.13379764404,3469.11244231273,3476.20186236962,3731.86214028753,3797.95239708824,3417.57679741889,3519.8247690712,3497.31784170221,3535.37538359731,3538.78084844011,3540.05080371463,3757.45473666048,3786.97537555366,3474.84404578644,3505.58989422128,3517.63572621355,3525.08287504557,3479.6836261861,3485.14389674159,3501.67654411221,3570.24197273509,3495.02380254831,3597.12860270151,3428.85971647709,3479.67960519684,3505.26894596305,3563.42852826606,3503.27898374263,3618.49416259477,3528.72104624898,3514.68377825001,3605.4359926993,3632.82389798494,3495.09413097668,3535.46771016796,3552.10563341787,3450.94759945854,3519.10759294366,3554.11698850934,3567.22494313844,3565.35951501485,3465.69543017454,3524.77969827403,3483.6206341433,3460.77384608596,3503.50541279797,3440.70522566829,3474.99489427865,3550.8019773095,3416.3582866932,3510.6626102749,3461.98670239473,3498.35481554907,3434.95874728243,3432.82776680509,3495.98038943174,3453.90711871696,3202.01900115839,3212.47159087173,3273.55963449687,3336.05135779687,3382.29766722725,3386.70604320315,3409.8690152833,3393.81800134754,4535.16998013907,3433.61600150434,3304.72840313516,3419.3469278972
,79,3439.71520428432,3429.87359014705,3180.5036647331,3244.32557531069,3252.6255425716,3239.66886542891,3285.23560551938,3293.74044893623,3250.08315465013,3254.76016431628,3399.92920190338,3445.68064745042,3205.23079012254,3285.17148071996,3268.18620016147,3294.62258556984,3295.0209759154,3296.43502130062,3420.2481119356,3438.83133543332,3249.39142476858,3274.28788879021,3293.65060753987,3296.67951663763,3263.14405776092,3265.0054967607,3272.18991911727,3328.86187809466,3232.62660657038,3306.52240006502,3223.73292476542,3262.58525929027,3276.09006432272,3324.49824413985,3283.99257332757,3393.43489901102,3292.43349120324,3282.21438554558,3341.89570603616,3367.98375678456,3275.11370066299,3306.77679375331,3321.57757803754,3237.86224329526,3283.47970233859,3312.17585759732,3316.90040255899,3323.11661095382,3239.92691413825,3284.77261127605,3255.65514563782,3235.70620038325,3279.07579109223,3231.26992498331,3252.77411579618,3316.20205533064,3202.4974762574,3281.27609700887,3244.8377193272,3270.3436960367,3222.21054483783,3221.52227735547,3260.6125498676,3229.153420425,3020.10509447087,3024.5528682218,3085.76955179678,3136.06520769343,3185.88522620765,3193.02817425815,3209.38314718048,3195.48030144267,4320.58042398657,3213.94404839459,3118.16863194797,3209.04313861457
,79.5,3168.17264480267,3158.81194590135,3019.55387576401,3075.15047084296,3073.69425456736,3065.43604695764,3106.85749389484,3121.44498217788,3075.48608575333,3079.17943678092,3136.10975847303,3166.06066264715,3037.8571288278,3098.79750415312,3085.11078217448,3103.33208962818,3101.97053557376,3104.53468846163,3152.00841583041,3162.17292907557,3071.82321631096,3091.48253026187,3115.59940689973,3115.32519634125,3092.52389548081,3091.87386475587,3091.76183239362,3138.13787652059,3025.35605753778,3077.92819355615,3062.78247803408,3091.33631247074,3094.28497370523,3135.02377750221,3109.42527258261,3215.45055891821,3105.84029471345,3098.80940393548,3133.13139473005,3156.06061551568,3101.90009773552,3125.45850728799,3138.17744424806,3069.07191522268,3098.61768648577,3122.80848785666,3120.0002728282,3131.20957730589,3066.65671603441,3098.7151130999,3075.14939830646,3058.45466802569,3102.97996581985,3067.17661315215,3079.10345695342,3131.98784184658,3034.65504360663,3100.01718020916,3072.62244722827,3089.90918469661,3055.73611691211,3056.9744266106,3077.97510583957,3054.5895848781,2884.09821012197,2884.97372541833,2943.25585915247,2981.14634910898,3031.3128811382,3039.14464566661,3049.85827190889,3038.09908754779,4150.53519033836,3042.99593908526,2973.34719469488,3045.13866400998
,80,2973.13543382449,2965.42156925243,2902.45879672521,2951.1082075208,2942.0662193359,2937.48157481338,2975.30776650215,2994.50968847339,2948.08248259517,2951.18733212939,2950.01549530385,2968.89927182976,2916.7766257306,2963.15838609843,2951.61719326587,2964.60261425837,2962.65892862607,2966.39910047217,2962.711194235,2967.5366908978,2943.48179512467,2958.92255749213,2985.29756823075,2982.6580803027,2968.71287279734,2966.45703616585,2961.40917150009,3000.16508205903,2880.15642395244,2918.32746492211,2946.20612291418,2966.14616461182,2962.05963740002,2997.06442600227,2981.57645183403,3085.61651059953,2970.6944180076,2965.90980546897,2983.02234404965,3002.23572309107,2975.89317477853,2993.3107715884,3003.88108978461,2946.26233604939,2965.76667905428,2986.76967739698,2978.69023920411,2992.54523675182,2944.57139255248,2966.89823970673,2944.65844239744,2930.66902019793,2975.54445114427,2948.77835579771,2954.24388665061,2999.18350724732,2914.07310289584,2968.97508957634,2946.91897093285,2958.9134953941,2935.96769444083,2939.02476651904,2948.30469941631,2930.69926327631,2793.86004902641,2793.27126703131,2844.52143453123,2871.74597337644,2919.34770392239,2926.87272428623,2933.0605874032,2923.21685947335,4026.24660876619,2921.22616899662,2869.82884046945,2927.17428124159
,80.5,2848.80529821435,2842.60894521843,2824.1152763949,2867.8061374733,2853.56105867971,2850.88241073253,2886.02424284203,2908.42101725887,2862.24523466842,2865.51301365379,2833.76655207585,2846.27874155214,2836.55178407162,2872.81874457377,2862.16461462752,2872.4668598714,2870.85328925543,2875.92865597079,2845.30946016994,2846.99789141522,2858.69783828406,2870.48971265726,2897.57528479465,2893.2890668656,2886.06707128057,2883.02844439531,2875.4361770254,2908.72821690084,2790.99502133423,2820.7899409927,2868.22434577439,2882.0926401414,2874.37057360568,2904.99302263347,2895.30218332593,2998.80587686735,2881.20721827729,2878.00649354819,2885.64854637201,2901.04940141899,2891.83699182663,2904.59437320773,2913.08351997919,2863.89904066267,2878.27562029471,2897.54445655733,2886.3443090983,2900.72350142833,2866.50799859224,2882.11645308631,2858.29227513099,2846.72017925744,2890.45924994018,2870.03596193429,2872.23284676026,2911.89211414959,2834.39127543664,2882.56093391466,2863.06856466023,2871.67060083929,2856.93898009095,2861.52377281037,2864.65128217765,2850.7872434417,2742.35999179363,2741.60370165993,2782.40615920609,2801.2745556446,2844.58765375861,2850.77407877258,2854.08333628627,2845.39853130974,3941.7035675399,2842.1248218235,2802.02893593731,2849.51594680314
,81,2780.98413055003,2776.63310566163,2776.60132432884,2817.07260411416,2799.48479514033,2797.6626040139,2830.52792672247,2855.32301903482,2809.79129795662,2813.18355429163,2772.86842870876,2782.41937175698,2788.19975198577,2818.59365483278,2807.9269640294,2817.44120641043,2816.61867276847,2822.76923396242,2784.67473769016,2784.93922179304,2807.980022877,2817.47184103099,2843.76657471357,2838.33909279681,2835.61008822948,2832.36634699105,2823.71806119954,2853.8248009291,2746.0922083131,2771.59594310593,2819.89872987051,2830.35111437773,2821.78805855692,2849.41203608145,2841.94019928205,2945.64187914727,2827.66173367168,2825.32690013922,2829.42806013419,2841.82724285079,2840.57207431304,2850.13658792732,2857.17016112034,2813.15425616606,2826.54160572151,2844.67566493734,2832.37815118859,2846.3820951975,2821.39774339551,2832.93809053345,2807.05630371971,2797.03907785461,2838.57128280584,2821.92355023343,2823.22454577889,2860.25579921418,2787.12119256989,2831.13236989367,2811.91170139502,2818.8795473228,2809.36151949339,2814.90455117135,2816.48768310507,2804.91127907632,2717.47623348002,2717.51026574342,2746.76021945236,2760.38914143577,2798.90607193705,2803.60389116508,2804.67651213607,2797.02021432298,3888.58404040169,2796.05187901215,2761.34521925843,2802.73636738419
