,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,H01,FAM,0,NTC-01,NEG,,NaN,0,0,NaN,NaN,0,0,62,
,H02,FAM,0,NTC-01,NEG,,NaN,0,0,NaN,NaN,0,0,62,
,H03,FAM,0,Unkn-08,13.4_B,,22.3067336136244,22.2754906544492,0.0441842165942875,680465.409252652,5.83280605319472,695214.960727053,20859.0157340167,62,
,H04,FAM,0,Unkn-08,13.4_B,,22.244247695274,22.2754906544492,0.0441842165942875,709964.512201453,5.85123664091588,695214.960727053,20859.0157340167,62,
,H05,FAM,0,Unkn-16,13.1_D,,22.0309985288441,22.0800210789172,0.0693283551756038,820607.972498359,5.91413573197677,794176.272785171,37380.0682109633,62,
,H06,FAM,0,Unkn-16,13.1_D,,22.1290436289904,22.0800210789172,0.0693283551756038,767744.573071984,5.88521675524442,794176.272785171,37380.0682109633,62,
,H07,FAM,0,Unkn-24,11.1_A,,21.6863921498277,21.6765893560832,0.013863243862613,1037001.54279439,6.01577940250919,1043951.73129168,9829.05083391208,62,
,H08,FAM,0,Unkn-24,11.1_A,,21.6667865623387,21.6765893560832,0.013863243862613,1050901.91978896,6.02156218540779,1043951.73129168,9829.05083391208,62,
,H09,FAM,0,Unkn-32,12.6_A,,21.4608178928489,21.4277751552635,0.046729487631204,1208687.00041521,6.08231385123992,1236429.47455582,39233.7831834315,62,
,H10,FAM,0,Unkn-32,12.6_A,,21.3947324176781,21.4277751552635,0.046729487631204,1264171.94869643,6.10180614933495,1236429.47455582,39233.7831834315,62,
,H11,FAM,0,Unkn-40,7.2_C,,21.4326621138197,21.4505260424829,0.0252634101928783,1232022.28428198,6.09061856322871,1217254.68704649,20884.5362940871,62,
,H12,FAM,0,Unkn-40,7.2_C,,21.4683899711462,21.4505260424829,0.0252634101928783,1202487.08981101,6.08008042238147,1217254.68704649,20884.5362940871,62,
,A01,VIC,,Std-01,STD1,,18.1306562033169,18.1178860051067,0.0180597875029218,30000000,7.47712125471966,30000000,0,62,
,A02,VIC,,Std-01,STD1,,18.1051158068966,18.1178860051067,0.0180597875029218,30000000,7.47712125471966,30000000,0,62,
,A03,VIC,,Unkn-01,7.1_B,,27.5022476992308,27.4477635645505,0.0770522021991019,52128.2351402032,4.71707302164972,54118.6619563999,2814.88859837649,62,
,A04,VIC,,Unkn-01,7.1_B,,27.3932794298701,27.4477635645505,0.0770522021991019,56109.0887725966,4.74903321569603,54118.6619563999,2814.88859837649,62,
